# stan_version_major = 2
# stan_version_minor = 33
# stan_version_patch = 0
# model = rectangles_model
# start_datetime = 2023-11-18 18:04:00 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000 (Default)
#       delta = 0.800000 (Default)
#       kappa = 0.750000 (Default)
#       t0 = 10.000000 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = 0 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1.000000 (Default)
#         stepsize_jitter = 0.000000 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file =  (Default)
# init = 2 (Default)
# random
#   seed = 3938723323 (Default)
# output
#   file = /Users/rob/.julia/dev/StanIO/test/generate_rectangle_data/../../data/rectangles/rectangles_chain_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = 6
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = 0 (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.33.0-rc1-80-gb609679
# stancflags = --warn-pedantic
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu,v.1,v.2,r.1,r.2,r.3,m.1.1,m.2.1,m.1.2,m.2.2,m.1.3,m.2.3,threeD.1.1.1,threeD.2.1.1,threeD.3.1.1,threeD.4.1.1,threeD.1.2.1,threeD.2.2.1,threeD.3.2.1,threeD.4.2.1,threeD.1.1.2,threeD.2.1.2,threeD.3.1.2,threeD.4.1.2,threeD.1.2.2,threeD.2.2.2,threeD.3.2.2,threeD.4.2.2,threeD.1.1.3,threeD.2.1.3,threeD.3.1.3,threeD.4.1.3,threeD.1.2.3,threeD.2.2.3,threeD.3.2.3,threeD.4.2.3,nu,z.real,z.imag,zv.1.real,zv.1.imag,zv.2.real,zv.2.imag,zm.1.1.real,zm.1.1.imag,zm.2.1.real,zm.2.1.imag,zm.1.2.real,zm.1.2.imag,zm.2.2.real,zm.2.2.imag,zm.1.3.real,zm.1.3.imag,zm.2.3.real,zm.2.3.imag,z3D.1.1.1.real,z3D.1.1.1.imag,z3D.2.1.1.real,z3D.2.1.1.imag,z3D.3.1.1.real,z3D.3.1.1.imag,z3D.4.1.1.real,z3D.4.1.1.imag,z3D.1.2.1.real,z3D.1.2.1.imag,z3D.2.2.1.real,z3D.2.2.1.imag,z3D.3.2.1.real,z3D.3.2.1.imag,z3D.4.2.1.real,z3D.4.2.1.imag,z3D.1.1.2.real,z3D.1.1.2.imag,z3D.2.1.2.real,z3D.2.1.2.imag,z3D.3.1.2.real,z3D.3.1.2.imag,z3D.4.1.2.real,z3D.4.1.2.imag,z3D.1.2.2.real,z3D.1.2.2.imag,z3D.2.2.2.real,z3D.2.2.2.imag,z3D.3.2.2.real,z3D.3.2.2.imag,z3D.4.2.2.real,z3D.4.2.2.imag,z3D.1.1.3.real,z3D.1.1.3.imag,z3D.2.1.3.real,z3D.2.1.3.imag,z3D.3.1.3.real,z3D.3.1.3.imag,z3D.4.1.3.real,z3D.4.1.3.imag,z3D.1.2.3.real,z3D.1.2.3.imag,z3D.2.2.3.real,z3D.2.2.3.imag,z3D.3.2.3.real,z3D.3.2.3.imag,z3D.4.2.3.real,z3D.4.2.3.imag
-1.04822,0.91652,1.30134,2,3,0,1.08612,-1.44791,-1.44791,-2.89581,-2.89581,-4.34372,-5.79163,-7.23953,-8.97702,-10.7145,-12.452,-14.1895,-15.927,-7.23953,-14.4791,-21.7186,-28.9581,-8.97702,-17.954,-26.9311,-35.9081,-10.7145,-21.429,-32.1435,-42.858,-12.452,-24.904,-37.356,-49.808,-14.1895,-28.379,-42.5684,-56.7579,-15.927,-31.8539,-47.7809,-63.7079,-2.98332,-2.98332,-5.96664,-8.94996,-11.9333,-14.9166,-17.8999,-7.23953,-6.23953,-8.97702,-7.97702,-10.7145,-9.71451,-12.452,-11.452,-14.1895,-13.1895,-15.927,-14.927,-7.23953,-6.23953,-14.4791,-13.4791,-21.7186,-20.7186,-28.9581,-27.9581,-8.97702,-7.97702,-17.954,-16.954,-26.9311,-25.9311,-35.9081,-34.9081,-10.7145,-9.71451,-21.429,-20.429,-32.1435,-31.1435,-42.858,-41.858,-12.452,-11.452,-24.904,-23.904,-37.356,-36.356,-49.808,-48.808,-14.1895,-13.1895,-28.379,-27.379,-42.5684,-41.5684,-56.7579,-55.7579,-15.927,-14.927,-31.8539,-30.8539,-47.7809,-46.7809,-63.7079,-62.7079
-0.483865,1,1.30134,1,1,0,0.954493,-0.983733,-0.983733,-1.96747,-1.96747,-2.9512,-3.93493,-4.91867,-6.09915,-7.27963,-8.46011,-9.64059,-10.8211,-4.91867,-9.83733,-14.756,-19.6747,-6.09915,-12.1983,-18.2974,-24.3966,-7.27963,-14.5593,-21.8389,-29.1185,-8.46011,-16.9202,-25.3803,-33.8404,-9.64059,-19.2812,-28.9218,-38.5623,-10.8211,-21.6421,-32.4632,-43.2843,-1.08363,-1.08363,-2.16727,-3.2509,-4.33454,-5.41817,-6.50181,-4.91867,-3.91867,-6.09915,-5.09915,-7.27963,-6.27963,-8.46011,-7.46011,-9.64059,-8.64059,-10.8211,-9.82107,-4.91867,-3.91867,-9.83733,-8.83733,-14.756,-13.756,-19.6747,-18.6747,-6.09915,-5.09915,-12.1983,-11.1983,-18.2974,-17.2974,-24.3966,-23.3966,-7.27963,-6.27963,-14.5593,-13.5593,-21.8389,-20.8389,-29.1185,-28.1185,-8.46011,-7.46011,-16.9202,-15.9202,-25.3803,-24.3803,-33.8404,-32.8404,-9.64059,-8.64059,-19.2812,-18.2812,-28.9218,-27.9218,-38.5623,-37.5623,-10.8211,-9.82107,-21.6421,-20.6421,-32.4632,-31.4632,-43.2843,-42.2843
-0.279524,1,1.30134,2,3,0,0.482041,-0.747695,-0.747695,-1.49539,-1.49539,-2.24308,-2.99078,-3.73847,-4.63571,-5.53294,-6.43017,-7.32741,-8.22464,-3.73847,-7.47695,-11.2154,-14.9539,-4.63571,-9.27141,-13.9071,-18.5428,-5.53294,-11.0659,-16.5988,-22.1318,-6.43017,-12.8603,-19.2905,-25.7207,-7.32741,-14.6548,-21.9822,-29.3096,-8.22464,-16.4493,-24.6739,-32.8986,-1.84333,-1.84333,-3.68666,-5.52999,-7.37332,-9.21665,-11.06,-3.73847,-2.73847,-4.63571,-3.63571,-5.53294,-4.53294,-6.43017,-5.43017,-7.32741,-6.32741,-8.22464,-7.22464,-3.73847,-2.73847,-7.47695,-6.47695,-11.2154,-10.2154,-14.9539,-13.9539,-4.63571,-3.63571,-9.27141,-8.27141,-13.9071,-12.9071,-18.5428,-17.5428,-5.53294,-4.53294,-11.0659,-10.0659,-16.5988,-15.5988,-22.1318,-21.1318,-6.43017,-5.43017,-12.8603,-11.8603,-19.2905,-18.2905,-25.7207,-24.7207,-7.32741,-6.32741,-14.6548,-13.6548,-21.9822,-20.9822,-29.3096,-28.3096,-8.22464,-7.22464,-16.4493,-15.4493,-24.6739,-23.6739,-32.8986,-31.8986
-0.0223877,1,1.30134,1,3,0,0.194056,-0.211602,-0.211602,-0.423204,-0.423204,-0.634806,-0.846408,-1.05801,-1.31193,-1.56585,-1.81978,-2.0737,-2.32762,-1.05801,-2.11602,-3.17403,-4.23204,-1.31193,-2.62386,-3.9358,-5.24773,-1.56585,-3.13171,-4.69756,-6.26342,-1.81978,-3.63955,-5.45933,-7.27911,-2.0737,-4.1474,-6.2211,-8.2948,-2.32762,-4.65524,-6.98287,-9.31049,-1.41935,-1.41935,-2.8387,-4.25805,-5.6774,-7.09675,-8.51609,-1.05801,-0.0580099,-1.31193,-0.311932,-1.56585,-0.565855,-1.81978,-0.819777,-2.0737,-1.0737,-2.32762,-1.32762,-1.05801,-0.0580099,-2.11602,-1.11602,-3.17403,-2.17403,-4.23204,-3.23204,-1.31193,-0.311932,-2.62386,-1.62386,-3.9358,-2.9358,-5.24773,-4.24773,-1.56585,-0.565855,-3.13171,-2.13171,-4.69756,-3.69756,-6.26342,-5.26342,-1.81978,-0.819777,-3.63955,-2.63955,-5.45933,-4.45933,-7.27911,-6.27911,-2.0737,-1.0737,-4.1474,-3.1474,-6.2211,-5.2211,-8.2948,-7.2948,-2.32762,-1.32762,-4.65524,-3.65524,-6.98287,-5.98287,-9.31049,-8.31049
-0.0869095,0.990049,1.30134,2,3,0,0.0979169,0.416916,0.416916,0.833832,0.833832,1.25075,1.66766,2.08458,2.58488,3.08518,3.58548,4.08578,4.58608,2.08458,4.16916,6.25374,8.33832,2.58488,5.16976,7.75464,10.3395,3.08518,6.17036,9.25554,12.3407,3.58548,7.17096,10.7564,14.3419,4.08578,8.17155,12.2573,16.3431,4.58608,9.17215,13.7582,18.3443,1.4606,1.4606,2.9212,4.38181,5.84241,7.30301,8.76361,2.08458,3.08458,2.58488,3.58488,3.08518,4.08518,3.58548,4.58548,4.08578,5.08578,4.58608,5.58608,2.08458,3.08458,4.16916,5.16916,6.25374,7.25374,8.33832,9.33832,2.58488,3.58488,5.16976,6.16976,7.75464,8.75464,10.3395,11.3395,3.08518,4.08518,6.17036,7.17036,9.25554,10.2555,12.3407,13.3407,3.58548,4.58548,7.17096,8.17096,10.7564,11.7564,14.3419,15.3419,4.08578,5.08578,8.17155,9.17155,12.2573,13.2573,16.3431,17.3431,4.58608,5.58608,9.17215,10.1722,13.7582,14.7582,18.3443,19.3443
-0.382227,0.905995,1.30134,1,1,0,0.388272,0.874331,0.874331,1.74866,1.74866,2.62299,3.49732,4.37165,5.42085,6.47005,7.51924,8.56844,9.61764,4.37165,8.74331,13.115,17.4866,5.42085,10.8417,16.2626,21.6834,6.47005,12.9401,19.4101,25.8802,7.51924,15.0385,22.5577,30.077,8.56844,17.1369,25.7053,34.2738,9.61764,19.2353,28.8529,38.4706,0.0800176,0.0800176,0.160035,0.240053,0.32007,0.400088,0.480106,4.37165,5.37165,5.42085,6.42085,6.47005,7.47005,7.51924,8.51924,8.56844,9.56844,9.61764,10.6176,4.37165,5.37165,8.74331,9.74331,13.115,14.115,17.4866,18.4866,5.42085,6.42085,10.8417,11.8417,16.2626,17.2626,21.6834,22.6834,6.47005,7.47005,12.9401,13.9401,19.4101,20.4101,25.8802,26.8802,7.51924,8.51924,15.0385,16.0385,22.5577,23.5577,30.077,31.077,8.56844,9.56844,17.1369,18.1369,25.7053,26.7053,34.2738,35.2738,9.61764,10.6176,19.2353,20.2353,28.8529,29.8529,38.4706,39.4706
-1.06971,0.930698,1.30134,2,3,0,1.12646,1.46268,1.46268,2.92536,2.92536,4.38803,5.85071,7.31339,9.0686,10.8238,12.579,14.3342,16.0895,7.31339,14.6268,21.9402,29.2536,9.0686,18.1372,27.2058,36.2744,10.8238,21.6476,32.4714,43.2953,12.579,25.1581,37.7371,50.3161,14.3342,28.6685,43.0027,57.337,16.0895,32.1789,48.2684,64.3578,-0.476186,-0.476186,-0.952372,-1.42856,-1.90474,-2.38093,-2.85711,7.31339,8.31339,9.0686,10.0686,10.8238,11.8238,12.579,13.579,14.3342,15.3342,16.0895,17.0895,7.31339,8.31339,14.6268,15.6268,21.9402,22.9402,29.2536,30.2536,9.0686,10.0686,18.1372,19.1372,27.2058,28.2058,36.2744,37.2744,10.8238,11.8238,21.6476,22.6476,32.4714,33.4714,43.2953,44.2953,12.579,13.579,25.1581,26.1581,37.7371,38.7371,50.3161,51.3161,14.3342,15.3342,28.6685,29.6685,43.0027,44.0027,57.337,58.337,16.0895,17.0895,32.1789,33.1789,48.2684,49.2684,64.3578,65.3578
-0.150044,1,1.30134,1,1,0,0.763763,0.547802,0.547802,1.0956,1.0956,1.64341,2.19121,2.73901,3.39637,4.05374,4.7111,5.36846,6.02582,2.73901,5.47802,8.21703,10.956,3.39637,6.79275,10.1891,13.5855,4.05374,8.10747,12.1612,16.2149,4.7111,9.4222,14.1333,18.8444,5.36846,10.7369,16.1054,21.4738,6.02582,12.0516,18.0775,24.1033,1.74466,1.74466,3.48931,5.23397,6.97863,8.72328,10.4679,2.73901,3.73901,3.39637,4.39637,4.05374,5.05374,4.7111,5.7111,5.36846,6.36846,6.02582,7.02582,2.73901,3.73901,5.47802,6.47802,8.21703,9.21703,10.956,11.956,3.39637,4.39637,6.79275,7.79275,10.1891,11.1891,13.5855,14.5855,4.05374,5.05374,8.10747,9.10747,12.1612,13.1612,16.2149,17.2149,4.7111,5.7111,9.4222,10.4222,14.1333,15.1333,18.8444,19.8444,5.36846,6.36846,10.7369,11.7369,16.1054,17.1054,21.4738,22.4738,6.02582,7.02582,12.0516,13.0516,18.0775,19.0775,24.1033,25.1033
-0.449595,0.964641,1.30134,2,3,0,0.481016,-0.948257,-0.948257,-1.89651,-1.89651,-2.84477,-3.79303,-4.74128,-5.87919,-7.0171,-8.15501,-9.29291,-10.4308,-4.74128,-9.48257,-14.2238,-18.9651,-5.87919,-11.7584,-17.6376,-23.5168,-7.0171,-14.0342,-21.0513,-28.0684,-8.15501,-16.31,-24.465,-32.62,-9.29291,-18.5858,-27.8787,-37.1717,-10.4308,-20.8616,-31.2925,-41.7233,-2.03565,-2.03565,-4.07129,-6.10694,-8.14258,-10.1782,-12.2139,-4.74128,-3.74128,-5.87919,-4.87919,-7.0171,-6.0171,-8.15501,-7.15501,-9.29291,-8.29291,-10.4308,-9.43082,-4.74128,-3.74128,-9.48257,-8.48257,-14.2238,-13.2238,-18.9651,-17.9651,-5.87919,-4.87919,-11.7584,-10.7584,-17.6376,-16.6376,-23.5168,-22.5168,-7.0171,-6.0171,-14.0342,-13.0342,-21.0513,-20.0513,-28.0684,-27.0684,-8.15501,-7.15501,-16.31,-15.31,-24.465,-23.465,-32.62,-31.62,-9.29291,-8.29291,-18.5858,-17.5858,-27.8787,-26.8787,-37.1717,-36.1717,-10.4308,-9.43082,-20.8616,-19.8616,-31.2925,-30.2925,-41.7233,-40.7233
-0.103448,1,1.30134,2,3,0,0.403052,0.454858,0.454858,0.909716,0.909716,1.36457,1.81943,2.27429,2.82012,3.36595,3.91178,4.45761,5.00344,2.27429,4.54858,6.82287,9.09716,2.82012,5.64024,8.46035,11.2805,3.36595,6.73189,10.0978,13.4638,3.91178,7.82355,11.7353,15.6471,4.45761,8.91521,13.3728,17.8304,5.00344,10.0069,15.0103,20.0137,0.448683,0.448683,0.897365,1.34605,1.79473,2.24341,2.6921,2.27429,3.27429,2.82012,3.82012,3.36595,4.36595,3.91178,4.91178,4.45761,5.45761,5.00344,6.00344,2.27429,3.27429,4.54858,5.54858,6.82287,7.82287,9.09716,10.0972,2.82012,3.82012,5.64024,6.64024,8.46035,9.46035,11.2805,12.2805,3.36595,4.36595,6.73189,7.73189,10.0978,11.0978,13.4638,14.4638,3.91178,4.91178,7.82355,8.82355,11.7353,12.7353,15.6471,16.6471,4.45761,5.45761,8.91521,9.91521,13.3728,14.3728,17.8304,18.8304,5.00344,6.00344,10.0069,11.0069,15.0103,16.0103,20.0137,21.0137
-0.447869,0.94517,1.30134,2,3,0,0.516351,-0.946435,-0.946435,-1.89287,-1.89287,-2.8393,-3.78574,-4.73217,-5.86789,-7.00362,-8.13934,-9.27506,-10.4108,-4.73217,-9.46435,-14.1965,-18.9287,-5.86789,-11.7358,-17.6037,-23.4716,-7.00362,-14.0072,-21.0108,-28.0145,-8.13934,-16.2787,-24.418,-32.5573,-9.27506,-18.5501,-27.8252,-37.1002,-10.4108,-20.8216,-31.2323,-41.6431,0.425031,0.425031,0.850061,1.27509,1.70012,2.12515,2.55018,-4.73217,-3.73217,-5.86789,-4.86789,-7.00362,-6.00362,-8.13934,-7.13934,-9.27506,-8.27506,-10.4108,-9.41078,-4.73217,-3.73217,-9.46435,-8.46435,-14.1965,-13.1965,-18.9287,-17.9287,-5.86789,-4.86789,-11.7358,-10.7358,-17.6037,-16.6037,-23.4716,-22.4716,-7.00362,-6.00362,-14.0072,-13.0072,-21.0108,-20.0108,-28.0145,-27.0145,-8.13934,-7.13934,-16.2787,-15.2787,-24.418,-23.418,-32.5573,-31.5573,-9.27506,-8.27506,-18.5501,-17.5501,-27.8252,-26.8252,-37.1002,-36.1002,-10.4108,-9.41078,-20.8216,-19.8216,-31.2323,-30.2323,-41.6431,-40.6431
-0.515921,0.977508,1.30134,1,1,0,0.654959,-1.0158,-1.0158,-2.03159,-2.03159,-3.04739,-4.06319,-5.07898,-6.29794,-7.51689,-8.73585,-9.95481,-11.1738,-5.07898,-10.158,-15.2369,-20.3159,-6.29794,-12.5959,-18.8938,-25.1918,-7.51689,-15.0338,-22.5507,-30.0676,-8.73585,-17.4717,-26.2076,-34.9434,-9.95481,-19.9096,-29.8644,-39.8192,-11.1738,-22.3475,-33.5213,-44.6951,-1.10999,-1.10999,-2.21997,-3.32996,-4.43995,-5.54993,-6.65992,-5.07898,-4.07898,-6.29794,-5.29794,-7.51689,-6.51689,-8.73585,-7.73585,-9.95481,-8.95481,-11.1738,-10.1738,-5.07898,-4.07898,-10.158,-9.15797,-15.2369,-14.2369,-20.3159,-19.3159,-6.29794,-5.29794,-12.5959,-11.5959,-18.8938,-17.8938,-25.1918,-24.1918,-7.51689,-6.51689,-15.0338,-14.0338,-22.5507,-21.5507,-30.0676,-29.0676,-8.73585,-7.73585,-17.4717,-16.4717,-26.2076,-25.2076,-34.9434,-33.9434,-9.95481,-8.95481,-19.9096,-18.9096,-29.8644,-28.8644,-39.8192,-38.8192,-11.1738,-10.1738,-22.3475,-21.3475,-33.5213,-32.5213,-44.6951,-43.6951
-1.44205,0.909677,1.30134,2,3,0,1.52352,1.69827,1.69827,3.39653,3.39653,5.0948,6.79306,8.49133,10.5292,12.5672,14.6051,16.643,18.6809,8.49133,16.9827,25.474,33.9653,10.5292,21.0585,31.5877,42.117,12.5672,25.1343,37.7015,50.2687,14.6051,29.2102,43.8153,58.4203,16.643,33.286,49.929,66.572,18.6809,37.3619,56.0428,74.7237,2.73328,2.73328,5.46657,8.19985,10.9331,13.6664,16.3997,8.49133,9.49133,10.5292,11.5292,12.5672,13.5672,14.6051,15.6051,16.643,17.643,18.6809,19.6809,8.49133,9.49133,16.9827,17.9827,25.474,26.474,33.9653,34.9653,10.5292,11.5292,21.0585,22.0585,31.5877,32.5877,42.117,43.117,12.5672,13.5672,25.1343,26.1343,37.7015,38.7015,50.2687,51.2687,14.6051,15.6051,29.2102,30.2102,43.8153,44.8153,58.4203,59.4203,16.643,17.643,33.286,34.286,49.929,50.929,66.572,67.572,18.6809,19.6809,37.3619,38.3619,56.0428,57.0428,74.7237,75.7237
-0.870318,1,1.30134,1,1,0,1.46492,1.31933,1.31933,2.63866,2.63866,3.958,5.27733,6.59666,8.17986,9.76306,11.3463,12.9295,14.5126,6.59666,13.1933,19.79,26.3866,8.17986,16.3597,24.5396,32.7194,9.76306,19.5261,29.2892,39.0522,11.3463,22.6925,34.0388,45.385,12.9295,25.8589,38.7884,51.7178,14.5126,29.0253,43.5379,58.0506,1.14796,1.14796,2.29593,3.44389,4.59185,5.73981,6.88778,6.59666,7.59666,8.17986,9.17986,9.76306,10.7631,11.3463,12.3463,12.9295,13.9295,14.5126,15.5126,6.59666,7.59666,13.1933,14.1933,19.79,20.79,26.3866,27.3866,8.17986,9.17986,16.3597,17.3597,24.5396,25.5396,32.7194,33.7194,9.76306,10.7631,19.5261,20.5261,29.2892,30.2892,39.0522,40.0522,11.3463,12.3463,22.6925,23.6925,34.0388,35.0388,45.385,46.385,12.9295,13.9295,25.8589,26.8589,38.7884,39.7884,51.7178,52.7178,14.5126,15.5126,29.0253,30.0253,43.5379,44.5379,58.0506,59.0506
-0.262327,1,1.30134,2,3,0,0.746333,-0.72433,-0.72433,-1.44866,-1.44866,-2.17299,-2.89732,-3.62165,-4.49085,-5.36004,-6.22924,-7.09844,-7.96763,-3.62165,-7.2433,-10.865,-14.4866,-4.49085,-8.9817,-13.4725,-17.9634,-5.36004,-10.7201,-16.0801,-21.4402,-6.22924,-12.4585,-18.6877,-24.917,-7.09844,-14.1969,-21.2953,-28.3937,-7.96763,-15.9353,-23.9029,-31.8705,-0.40398,-0.40398,-0.80796,-1.21194,-1.61592,-2.0199,-2.42388,-3.62165,-2.62165,-4.49085,-3.49085,-5.36004,-4.36004,-6.22924,-5.22924,-7.09844,-6.09844,-7.96763,-6.96763,-3.62165,-2.62165,-7.2433,-6.2433,-10.865,-9.86495,-14.4866,-13.4866,-4.49085,-3.49085,-8.9817,-7.9817,-13.4725,-12.4725,-17.9634,-16.9634,-5.36004,-4.36004,-10.7201,-9.72009,-16.0801,-15.0801,-21.4402,-20.4402,-6.22924,-5.22924,-12.4585,-11.4585,-18.6877,-17.6877,-24.917,-23.917,-7.09844,-6.09844,-14.1969,-13.1969,-21.2953,-20.2953,-28.3937,-27.3937,-7.96763,-6.96763,-15.9353,-14.9353,-23.9029,-22.9029,-31.8705,-30.8705
-0.0241636,0.99697,1.30134,2,3,0,0.284231,0.219834,0.219834,0.439669,0.439669,0.659503,0.879337,1.09917,1.36297,1.62677,1.89058,2.15438,2.41818,1.09917,2.19834,3.29751,4.39669,1.36297,2.72595,4.08892,5.45189,1.62677,3.25355,4.88032,6.5071,1.89058,3.78115,5.67173,7.5623,2.15438,4.30875,6.46313,8.61751,2.41818,4.83636,7.25453,9.67271,-1.31547,-1.31547,-2.63093,-3.9464,-5.26186,-6.57733,-7.89279,1.09917,2.09917,1.36297,2.36297,1.62677,2.62677,1.89058,2.89058,2.15438,3.15438,2.41818,3.41818,1.09917,2.09917,2.19834,3.19834,3.29751,4.29751,4.39669,5.39669,1.36297,2.36297,2.72595,3.72595,4.08892,5.08892,5.45189,6.45189,1.62677,2.62677,3.25355,4.25355,4.88032,5.88032,6.5071,7.5071,1.89058,2.89058,3.78115,4.78115,5.67173,6.67173,7.5623,8.5623,2.15438,3.15438,4.30875,5.30875,6.46313,7.46313,8.61751,9.61751,2.41818,3.41818,4.83636,5.83636,7.25453,8.25453,9.67271,10.6727
-0.522905,0.805958,1.30134,2,3,0,1.0225,-1.02265,-1.02265,-2.0453,-2.0453,-3.06794,-4.09059,-5.11324,-6.34042,-7.5676,-8.79477,-10.022,-11.2491,-5.11324,-10.2265,-15.3397,-20.453,-6.34042,-12.6808,-19.0213,-25.3617,-7.5676,-15.1352,-22.7028,-30.2704,-8.79477,-17.5895,-26.3843,-35.1791,-10.022,-20.0439,-30.0659,-40.0878,-11.2491,-22.4983,-33.7474,-44.9965,-0.166797,-0.166797,-0.333595,-0.500392,-0.66719,-0.833987,-1.00078,-5.11324,-4.11324,-6.34042,-5.34042,-7.5676,-6.5676,-8.79477,-7.79477,-10.022,-9.02195,-11.2491,-10.2491,-5.11324,-4.11324,-10.2265,-9.22648,-15.3397,-14.3397,-20.453,-19.453,-6.34042,-5.34042,-12.6808,-11.6808,-19.0213,-18.0213,-25.3617,-24.3617,-7.5676,-6.5676,-15.1352,-14.1352,-22.7028,-21.7028,-30.2704,-29.2704,-8.79477,-7.79477,-17.5895,-16.5895,-26.3843,-25.3843,-35.1791,-34.1791,-10.022,-9.02195,-20.0439,-19.0439,-30.0659,-29.0659,-40.0878,-39.0878,-11.2491,-10.2491,-22.4983,-21.4983,-33.7474,-32.7474,-44.9965,-43.9965
-0.503533,1,1.30134,1,1,0,0.68159,-1.00353,-1.00353,-2.00705,-2.00705,-3.01058,-4.01411,-5.01763,-6.22186,-7.4261,-8.63033,-9.83456,-11.0388,-5.01763,-10.0353,-15.0529,-20.0705,-6.22186,-12.4437,-18.6656,-24.8875,-7.4261,-14.8522,-22.2783,-29.7044,-8.63033,-17.2607,-25.891,-34.5213,-9.83456,-19.6691,-29.5037,-39.3382,-11.0388,-22.0776,-33.1164,-44.1552,-1.44761,-1.44761,-2.89522,-4.34283,-5.79044,-7.23805,-8.68566,-5.01763,-4.01763,-6.22186,-5.22186,-7.4261,-6.4261,-8.63033,-7.63033,-9.83456,-8.83456,-11.0388,-10.0388,-5.01763,-4.01763,-10.0353,-9.03526,-15.0529,-14.0529,-20.0705,-19.0705,-6.22186,-5.22186,-12.4437,-11.4437,-18.6656,-17.6656,-24.8875,-23.8875,-7.4261,-6.4261,-14.8522,-13.8522,-22.2783,-21.2783,-29.7044,-28.7044,-8.63033,-7.63033,-17.2607,-16.2607,-25.891,-24.891,-34.5213,-33.5213,-9.83456,-8.83456,-19.6691,-18.6691,-29.5037,-28.5037,-39.3382,-38.3382,-11.0388,-10.0388,-22.0776,-21.0776,-33.1164,-32.1164,-44.1552,-43.1552
-0.43375,1,1.30134,2,3,0,0.614284,-0.931397,-0.931397,-1.86279,-1.86279,-2.79419,-3.72559,-4.65699,-5.77466,-6.89234,-8.01001,-9.12769,-10.2454,-4.65699,-9.31397,-13.971,-18.6279,-5.77466,-11.5493,-17.324,-23.0986,-6.89234,-13.7847,-20.677,-27.5694,-8.01001,-16.02,-24.03,-32.0401,-9.12769,-18.2554,-27.3831,-36.5108,-10.2454,-20.4907,-30.7361,-40.9815,-1.72746,-1.72746,-3.45492,-5.18237,-6.90983,-8.63729,-10.3647,-4.65699,-3.65699,-5.77466,-4.77466,-6.89234,-5.89234,-8.01001,-7.01001,-9.12769,-8.12769,-10.2454,-9.24537,-4.65699,-3.65699,-9.31397,-8.31397,-13.971,-12.971,-18.6279,-17.6279,-5.77466,-4.77466,-11.5493,-10.5493,-17.324,-16.324,-23.0986,-22.0986,-6.89234,-5.89234,-13.7847,-12.7847,-20.677,-19.677,-27.5694,-26.5694,-8.01001,-7.01001,-16.02,-15.02,-24.03,-23.03,-32.0401,-31.0401,-9.12769,-8.12769,-18.2554,-17.2554,-27.3831,-26.3831,-36.5108,-35.5108,-10.2454,-9.24537,-20.4907,-19.4907,-30.7361,-29.7361,-40.9815,-39.9815
-0.43375,0.62145,1.30134,1,1,0,1.41311,-0.931397,-0.931397,-1.86279,-1.86279,-2.79419,-3.72559,-4.65699,-5.77466,-6.89234,-8.01001,-9.12769,-10.2454,-4.65699,-9.31397,-13.971,-18.6279,-5.77466,-11.5493,-17.324,-23.0986,-6.89234,-13.7847,-20.677,-27.5694,-8.01001,-16.02,-24.03,-32.0401,-9.12769,-18.2554,-27.3831,-36.5108,-10.2454,-20.4907,-30.7361,-40.9815,-0.949992,-0.949992,-1.89998,-2.84998,-3.79997,-4.74996,-5.69995,-4.65699,-3.65699,-5.77466,-4.77466,-6.89234,-5.89234,-8.01001,-7.01001,-9.12769,-8.12769,-10.2454,-9.24537,-4.65699,-3.65699,-9.31397,-8.31397,-13.971,-12.971,-18.6279,-17.6279,-5.77466,-4.77466,-11.5493,-10.5493,-17.324,-16.324,-23.0986,-22.0986,-6.89234,-5.89234,-13.7847,-12.7847,-20.677,-19.677,-27.5694,-26.5694,-8.01001,-7.01001,-16.02,-15.02,-24.03,-23.03,-32.0401,-31.0401,-9.12769,-8.12769,-18.2554,-17.2554,-27.3831,-26.3831,-36.5108,-35.5108,-10.2454,-9.24537,-20.4907,-19.4907,-30.7361,-29.7361,-40.9815,-39.9815
