# stan_version_major = 2
# stan_version_minor = 33
# stan_version_patch = 0
# model = rectangles_model
# start_datetime = 2023-11-18 15:45:49 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000 (Default)
#       delta = 0.800000 (Default)
#       kappa = 0.750000 (Default)
#       t0 = 10.000000 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1.000000 (Default)
#         stepsize_jitter = 0.000000 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file =  (Default)
# init = 2 (Default)
# random
#   seed = 3930432349 (Default)
# output
#   file = /Users/rob/.julia/dev/StanIO/test/generate_rectangle_data/../../data/rectangles/rectangles_chain_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = 6
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = 0 (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.33.0-rc1-74-g10b8ef0
# stancflags = --warn-pedantic
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu,v.1,v.2,r.1,r.2,r.3,m.1.1,m.2.1,m.1.2,m.2.2,m.1.3,m.2.3,threeD.1.1.1,threeD.2.1.1,threeD.3.1.1,threeD.4.1.1,threeD.1.2.1,threeD.2.2.1,threeD.3.2.1,threeD.4.2.1,threeD.1.1.2,threeD.2.1.2,threeD.3.1.2,threeD.4.1.2,threeD.1.2.2,threeD.2.2.2,threeD.3.2.2,threeD.4.2.2,threeD.1.1.3,threeD.2.1.3,threeD.3.1.3,threeD.4.1.3,threeD.1.2.3,threeD.2.2.3,threeD.3.2.3,threeD.4.2.3,nu,z.real,z.imag,zv.1.real,zv.1.imag,zv.2.real,zv.2.imag,zm.1.1.real,zm.1.1.imag,zm.2.1.real,zm.2.1.imag,zm.1.2.real,zm.1.2.imag,zm.2.2.real,zm.2.2.imag,zm.1.3.real,zm.1.3.imag,zm.2.3.real,zm.2.3.imag,z3D.1.1.1.real,z3D.1.1.1.imag,z3D.2.1.1.real,z3D.2.1.1.imag,z3D.3.1.1.real,z3D.3.1.1.imag,z3D.4.1.1.real,z3D.4.1.1.imag,z3D.1.2.1.real,z3D.1.2.1.imag,z3D.2.2.1.real,z3D.2.2.1.imag,z3D.3.2.1.real,z3D.3.2.1.imag,z3D.4.2.1.real,z3D.4.2.1.imag,z3D.1.1.2.real,z3D.1.1.2.imag,z3D.2.1.2.real,z3D.2.1.2.imag,z3D.3.1.2.real,z3D.3.1.2.imag,z3D.4.1.2.real,z3D.4.1.2.imag,z3D.1.2.2.real,z3D.1.2.2.imag,z3D.2.2.2.real,z3D.2.2.2.imag,z3D.3.2.2.real,z3D.3.2.2.imag,z3D.4.2.2.real,z3D.4.2.2.imag,z3D.1.1.3.real,z3D.1.1.3.imag,z3D.2.1.3.real,z3D.2.1.3.imag,z3D.3.1.3.real,z3D.3.1.3.imag,z3D.4.1.3.real,z3D.4.1.3.imag,z3D.1.2.3.real,z3D.1.2.3.imag,z3D.2.2.3.real,z3D.2.2.3.imag,z3D.3.2.3.real,z3D.3.2.3.imag,z3D.4.2.3.real,z3D.4.2.3.imag
-0.0567379,0.992817,1.06043,1,1,0,0.0580066,-0.336862,-0.336862,-0.673723,-0.673723,-1.01058,-1.34745,-1.68431,-2.08854,-2.49278,-2.89701,-3.30124,-3.70548,-1.68431,-3.36862,-5.05292,-6.73723,-2.08854,-4.17708,-6.26563,-8.35417,-2.49278,-4.98555,-7.47833,-9.9711,-2.89701,-5.79402,-8.69103,-11.588,-3.30124,-6.60249,-9.90373,-13.205,-3.70548,-7.41096,-11.1164,-14.8219,0.0627296,0.0627296,0.125459,0.188189,0.250918,0.313648,0.376378,-1.68431,-0.684308,-2.08854,-1.08854,-2.49278,-1.49278,-2.89701,-1.89701,-3.30124,-2.30124,-3.70548,-2.70548,-1.68431,-0.684308,-3.36862,-2.36862,-5.05292,-4.05292,-6.73723,-5.73723,-2.08854,-1.08854,-4.17708,-3.17708,-6.26563,-5.26563,-8.35417,-7.35417,-2.49278,-1.49278,-4.98555,-3.98555,-7.47833,-6.47833,-9.9711,-8.9711,-2.89701,-1.89701,-5.79402,-4.79402,-8.69103,-7.69103,-11.588,-10.588,-3.30124,-2.30124,-6.60249,-5.60249,-9.90373,-8.90373,-13.205,-12.205,-3.70548,-2.70548,-7.41096,-6.41096,-11.1164,-10.1164,-14.8219,-13.8219
-0.0567379,0.92508,1.06043,1,3,0,0.400139,-0.336862,-0.336862,-0.673723,-0.673723,-1.01058,-1.34745,-1.68431,-2.08854,-2.49278,-2.89701,-3.30124,-3.70548,-1.68431,-3.36862,-5.05292,-6.73723,-2.08854,-4.17708,-6.26563,-8.35417,-2.49278,-4.98555,-7.47833,-9.9711,-2.89701,-5.79402,-8.69103,-11.588,-3.30124,-6.60249,-9.90373,-13.205,-3.70548,-7.41096,-11.1164,-14.8219,-1.53175,-1.53175,-3.06351,-4.59526,-6.12701,-7.65877,-9.19052,-1.68431,-0.684308,-2.08854,-1.08854,-2.49278,-1.49278,-2.89701,-1.89701,-3.30124,-2.30124,-3.70548,-2.70548,-1.68431,-0.684308,-3.36862,-2.36862,-5.05292,-4.05292,-6.73723,-5.73723,-2.08854,-1.08854,-4.17708,-3.17708,-6.26563,-5.26563,-8.35417,-7.35417,-2.49278,-1.49278,-4.98555,-3.98555,-7.47833,-6.47833,-9.9711,-8.9711,-2.89701,-1.89701,-5.79402,-4.79402,-8.69103,-7.69103,-11.588,-10.588,-3.30124,-2.30124,-6.60249,-5.60249,-9.90373,-8.90373,-13.205,-12.205,-3.70548,-2.70548,-7.41096,-6.41096,-11.1164,-10.1164,-14.8219,-13.8219
-0.744491,0.924599,1.06043,2,3,0,0.762197,1.22024,1.22024,2.44048,2.44048,3.66072,4.88095,6.10119,7.56548,9.02976,10.4941,11.9583,13.4226,6.10119,12.2024,18.3036,24.4048,7.56548,15.131,22.6964,30.2619,9.02976,18.0595,27.0893,36.1191,10.4941,20.9881,31.4822,41.9762,11.9583,23.9167,35.875,47.8333,13.4226,26.8452,40.2679,53.6905,2.63699,2.63699,5.27398,7.91097,10.548,13.1849,15.8219,6.10119,7.10119,7.56548,8.56548,9.02976,10.0298,10.4941,11.4941,11.9583,12.9583,13.4226,14.4226,6.10119,7.10119,12.2024,13.2024,18.3036,19.3036,24.4048,25.4048,7.56548,8.56548,15.131,16.131,22.6964,23.6964,30.2619,31.2619,9.02976,10.0298,18.0595,19.0595,27.0893,28.0893,36.1191,37.1191,10.4941,11.4941,20.9881,21.9881,31.4822,32.4822,41.9762,42.9762,11.9583,12.9583,23.9167,24.9167,35.875,36.875,47.8333,48.8333,13.4226,14.4226,26.8452,27.8452,40.2679,41.2679,53.6905,54.6905
-0.0719744,0.971098,1.06043,2,3,0,0.977913,0.379406,0.379406,0.758812,0.758812,1.13822,1.51762,1.89703,2.35232,2.8076,3.26289,3.71818,4.17347,1.89703,3.79406,5.69109,7.58812,2.35232,4.70463,7.05695,9.40927,2.8076,5.61521,8.42281,11.2304,3.26289,6.52578,9.78867,13.0516,3.71818,7.43636,11.1545,14.8727,4.17347,8.34693,12.5204,16.6939,-0.706318,-0.706318,-1.41264,-2.11895,-2.82527,-3.53159,-4.23791,1.89703,2.89703,2.35232,3.35232,2.8076,3.8076,3.26289,4.26289,3.71818,4.71818,4.17347,5.17347,1.89703,2.89703,3.79406,4.79406,5.69109,6.69109,7.58812,8.58812,2.35232,3.35232,4.70463,5.70463,7.05695,8.05695,9.40927,10.4093,2.8076,3.8076,5.61521,6.61521,8.42281,9.42281,11.2304,12.2304,3.26289,4.26289,6.52578,7.52578,9.78867,10.7887,13.0516,14.0516,3.71818,4.71818,7.43636,8.43636,11.1545,12.1545,14.8727,15.8727,4.17347,5.17347,8.34693,9.34693,12.5204,13.5204,16.6939,17.6939
-1.46428,0.849166,1.06043,2,3,0,1.52704,-1.7113,-1.7113,-3.4226,-3.4226,-5.13391,-6.84521,-8.55651,-10.6101,-12.6636,-14.7172,-16.7708,-18.8243,-8.55651,-17.113,-25.6695,-34.226,-10.6101,-21.2201,-31.8302,-42.4403,-12.6636,-25.3273,-37.9909,-50.6545,-14.7172,-29.4344,-44.1516,-58.8688,-16.7708,-33.5415,-50.3123,-67.0831,-18.8243,-37.6487,-56.473,-75.2973,-3.2094,-3.2094,-6.41879,-9.62819,-12.8376,-16.047,-19.2564,-8.55651,-7.55651,-10.6101,-9.61007,-12.6636,-11.6636,-14.7172,-13.7172,-16.7708,-15.7708,-18.8243,-17.8243,-8.55651,-7.55651,-17.113,-16.113,-25.6695,-24.6695,-34.226,-33.226,-10.6101,-9.61007,-21.2201,-20.2201,-31.8302,-30.8302,-42.4403,-41.4403,-12.6636,-11.6636,-25.3273,-24.3273,-37.9909,-36.9909,-50.6545,-49.6545,-14.7172,-13.7172,-29.4344,-28.4344,-44.1516,-43.1516,-58.8688,-57.8688,-16.7708,-15.7708,-33.5415,-32.5415,-50.3123,-49.3123,-67.0831,-66.0831,-18.8243,-17.8243,-37.6487,-36.6487,-56.473,-55.473,-75.2973,-74.2973
-0.479667,1,1.06043,2,3,0,1.23628,-0.979456,-0.979456,-1.95891,-1.95891,-2.93837,-3.91782,-4.89728,-6.07263,-7.24797,-8.42332,-9.59867,-10.774,-4.89728,-9.79456,-14.6918,-19.5891,-6.07263,-12.1453,-18.2179,-24.2905,-7.24797,-14.4959,-21.7439,-28.9919,-8.42332,-16.8466,-25.27,-33.6933,-9.59867,-19.1973,-28.796,-38.3947,-10.774,-21.548,-32.322,-43.096,-1.3863,-1.3863,-2.7726,-4.1589,-5.5452,-6.93151,-8.31781,-4.89728,-3.89728,-6.07263,-5.07263,-7.24797,-6.24797,-8.42332,-7.42332,-9.59867,-8.59867,-10.774,-9.77401,-4.89728,-3.89728,-9.79456,-8.79456,-14.6918,-13.6918,-19.5891,-18.5891,-6.07263,-5.07263,-12.1453,-11.1453,-18.2179,-17.2179,-24.2905,-23.2905,-7.24797,-6.24797,-14.4959,-13.4959,-21.7439,-20.7439,-28.9919,-27.9919,-8.42332,-7.42332,-16.8466,-15.8466,-25.27,-24.27,-33.6933,-32.6933,-9.59867,-8.59867,-19.1973,-18.1973,-28.796,-27.796,-38.3947,-37.3947,-10.774,-9.77401,-21.548,-20.548,-32.322,-31.322,-43.096,-42.096
-0.942912,0.96573,1.06043,2,3,0,0.976114,-1.37325,-1.37325,-2.74651,-2.74651,-4.11976,-5.49301,-6.86627,-8.51417,-10.1621,-11.81,-13.4579,-15.1058,-6.86627,-13.7325,-20.5988,-27.4651,-8.51417,-17.0283,-25.5425,-34.0567,-10.1621,-20.3241,-30.4862,-40.6483,-11.81,-23.62,-35.4299,-47.2399,-13.4579,-26.9158,-40.3736,-53.8315,-15.1058,-30.2116,-45.3174,-60.4231,-1.54655,-1.54655,-3.09309,-4.63964,-6.18618,-7.73273,-9.27927,-6.86627,-5.86627,-8.51417,-7.51417,-10.1621,-9.16207,-11.81,-10.81,-13.4579,-12.4579,-15.1058,-14.1058,-6.86627,-5.86627,-13.7325,-12.7325,-20.5988,-19.5988,-27.4651,-26.4651,-8.51417,-7.51417,-17.0283,-16.0283,-25.5425,-24.5425,-34.0567,-33.0567,-10.1621,-9.16207,-20.3241,-19.3241,-30.4862,-29.4862,-40.6483,-39.6483,-11.81,-10.81,-23.62,-22.62,-35.4299,-34.4299,-47.2399,-46.2399,-13.4579,-12.4579,-26.9158,-25.9158,-40.3736,-39.3736,-53.8315,-52.8315,-15.1058,-14.1058,-30.2116,-29.2116,-45.3174,-44.3174,-60.4231,-59.4231
-0.0540937,0.946052,1.06043,1,3,0,1.33331,0.328919,0.328919,0.657837,0.657837,0.986756,1.31567,1.64459,2.0393,2.434,2.8287,3.2234,3.6181,1.64459,3.28919,4.93378,6.57837,2.0393,4.07859,6.11789,8.15718,2.434,4.86799,7.30199,9.73599,2.8287,5.6574,8.4861,11.3148,3.2234,6.4468,9.67021,12.8936,3.6181,7.23621,10.8543,14.4724,0.406869,0.406869,0.813738,1.22061,1.62748,2.03435,2.44121,1.64459,2.64459,2.0393,3.0393,2.434,3.434,2.8287,3.8287,3.2234,4.2234,3.6181,4.6181,1.64459,2.64459,3.28919,4.28919,4.93378,5.93378,6.57837,7.57837,2.0393,3.0393,4.07859,5.07859,6.11789,7.11789,8.15718,9.15718,2.434,3.434,4.86799,5.86799,7.30199,8.30199,9.73599,10.736,2.8287,3.8287,5.6574,6.6574,8.4861,9.4861,11.3148,12.3148,3.2234,4.2234,6.4468,7.4468,9.67021,10.6702,12.8936,13.8936,3.6181,4.6181,7.23621,8.23621,10.8543,11.8543,14.4724,15.4724
-0.00216314,0.549312,1.06043,2,3,0,4.87665,0.0657745,0.0657745,0.131549,0.131549,0.197323,0.263098,0.328872,0.407802,0.486731,0.56566,0.64459,0.723519,0.328872,0.657745,0.986617,1.31549,0.407802,0.815603,1.22341,1.63121,0.486731,0.973462,1.46019,1.94692,0.56566,1.13132,1.69698,2.26264,0.64459,1.28918,1.93377,2.57836,0.723519,1.44704,2.17056,2.89408,0.609426,0.609426,1.21885,1.82828,2.4377,3.04713,3.65655,0.328872,1.32887,0.407802,1.4078,0.486731,1.48673,0.56566,1.56566,0.64459,1.64459,0.723519,1.72352,0.328872,1.32887,0.657745,1.65774,0.986617,1.98662,1.31549,2.31549,0.407802,1.4078,0.815603,1.8156,1.22341,2.22341,1.63121,2.63121,0.486731,1.48673,0.973462,1.97346,1.46019,2.46019,1.94692,2.94692,0.56566,1.56566,1.13132,2.13132,1.69698,2.69698,2.26264,3.26264,0.64459,1.64459,1.28918,2.28918,1.93377,2.93377,2.57836,3.57836,0.723519,1.72352,1.44704,2.44704,2.17056,3.17056,2.89408,3.89408
-0.282071,0.956747,1.06043,2,3,0,0.354743,0.751094,0.751094,1.50219,1.50219,2.25328,3.00438,3.75547,4.65679,5.5581,6.45941,7.36072,8.26204,3.75547,7.51094,11.2664,15.0219,4.65679,9.31357,13.9704,18.6271,5.5581,11.1162,16.6743,22.2324,6.45941,12.9188,19.3782,25.8376,7.36072,14.7214,22.0822,29.4429,8.26204,16.5241,24.7861,33.0482,0.887093,0.887093,1.77419,2.66128,3.54837,4.43546,5.32256,3.75547,4.75547,4.65679,5.65679,5.5581,6.5581,6.45941,7.45941,7.36072,8.36072,8.26204,9.26204,3.75547,4.75547,7.51094,8.51094,11.2664,12.2664,15.0219,16.0219,4.65679,5.65679,9.31357,10.3136,13.9704,14.9704,18.6271,19.6271,5.5581,6.5581,11.1162,12.1162,16.6743,17.6743,22.2324,23.2324,6.45941,7.45941,12.9188,13.9188,19.3782,20.3782,25.8376,26.8376,7.36072,8.36072,14.7214,15.7214,22.0822,23.0822,29.4429,30.4429,8.26204,9.26204,16.5241,17.5241,24.7861,25.7861,33.0482,34.0482
-0.602663,0.92767,1.06043,1,1,0,0.617628,1.09787,1.09787,2.19575,2.19575,3.29362,4.39149,5.48937,6.80681,8.12426,9.44171,10.7592,12.0766,5.48937,10.9787,16.4681,21.9575,6.80681,13.6136,20.4204,27.2273,8.12426,16.2485,24.3728,32.497,9.44171,18.8834,28.3251,37.7668,10.7592,21.5183,32.2775,43.0366,12.0766,24.1532,36.2298,48.3064,3.10399,3.10399,6.20798,9.31197,12.416,15.52,18.6239,5.48937,6.48937,6.80681,7.80681,8.12426,9.12426,9.44171,10.4417,10.7592,11.7592,12.0766,13.0766,5.48937,6.48937,10.9787,11.9787,16.4681,17.4681,21.9575,22.9575,6.80681,7.80681,13.6136,14.6136,20.4204,21.4204,27.2273,28.2273,8.12426,9.12426,16.2485,17.2485,24.3728,25.3728,32.497,33.497,9.44171,10.4417,18.8834,19.8834,28.3251,29.3251,37.7668,38.7668,10.7592,11.7592,21.5183,22.5183,32.2775,33.2775,43.0366,44.0366,12.0766,13.0766,24.1532,25.1532,36.2298,37.2298,48.3064,49.3064
-0.53589,1,1.06043,1,1,0,0.695889,1.03527,1.03527,2.07054,2.07054,3.1058,4.14107,5.17634,6.41866,7.66098,8.9033,10.1456,11.3879,5.17634,10.3527,15.529,20.7054,6.41866,12.8373,19.256,25.6746,7.66098,15.322,22.9829,30.6439,8.9033,17.8066,26.7099,35.6132,10.1456,20.2912,30.4369,40.5825,11.3879,22.7759,34.1638,45.5518,1.39737,1.39737,2.79473,4.1921,5.58946,6.98683,8.38419,5.17634,6.17634,6.41866,7.41866,7.66098,8.66098,8.9033,9.9033,10.1456,11.1456,11.3879,12.3879,5.17634,6.17634,10.3527,11.3527,15.529,16.529,20.7054,21.7054,6.41866,7.41866,12.8373,13.8373,19.256,20.256,25.6746,26.6746,7.66098,8.66098,15.322,16.322,22.9829,23.9829,30.6439,31.6439,8.9033,9.9033,17.8066,18.8066,26.7099,27.7099,35.6132,36.6132,10.1456,11.1456,20.2912,21.2912,30.4369,31.4369,40.5825,41.5825,11.3879,12.3879,22.7759,23.7759,34.1638,35.1638,45.5518,46.5518
-1.00307,0.896364,1.06043,1,1,0,1.0456,1.41638,1.41638,2.83276,2.83276,4.24915,5.66553,7.08191,8.78157,10.4812,12.1809,13.8805,15.5802,7.08191,14.1638,21.2457,28.3276,8.78157,17.5631,26.3447,35.1263,10.4812,20.9625,31.4437,41.9249,12.1809,24.3618,36.5427,48.7235,13.8805,27.7611,41.6416,55.5222,15.5802,31.1604,46.7406,62.3208,1.53867,1.53867,3.07735,4.61602,6.1547,7.69337,9.23204,7.08191,8.08191,8.78157,9.78157,10.4812,11.4812,12.1809,13.1809,13.8805,14.8805,15.5802,16.5802,7.08191,8.08191,14.1638,15.1638,21.2457,22.2457,28.3276,29.3276,8.78157,9.78157,17.5631,18.5631,26.3447,27.3447,35.1263,36.1263,10.4812,11.4812,20.9625,21.9625,31.4437,32.4437,41.9249,42.9249,12.1809,13.1809,24.3618,25.3618,36.5427,37.5427,48.7235,49.7235,13.8805,14.8805,27.7611,28.7611,41.6416,42.6416,55.5222,56.5222,15.5802,16.5802,31.1604,32.1604,46.7406,47.7406,62.3208,63.3208
-0.508342,1,1.06043,1,1,0,0.922007,1.00831,1.00831,2.01662,2.01662,3.02492,4.03323,5.04154,6.25151,7.46148,8.67144,9.88141,11.0914,5.04154,10.0831,15.1246,20.1662,6.25151,12.503,18.7545,25.006,7.46148,14.923,22.3844,29.8459,8.67144,17.3429,26.0143,34.6858,9.88141,19.7628,29.6442,39.5257,11.0914,22.1828,33.2741,44.3655,1.39322,1.39322,2.78644,4.17966,5.57287,6.96609,8.35931,5.04154,6.04154,6.25151,7.25151,7.46148,8.46148,8.67144,9.67144,9.88141,10.8814,11.0914,12.0914,5.04154,6.04154,10.0831,11.0831,15.1246,16.1246,20.1662,21.1662,6.25151,7.25151,12.503,13.503,18.7545,19.7545,25.006,26.006,7.46148,8.46148,14.923,15.923,22.3844,23.3844,29.8459,30.8459,8.67144,9.67144,17.3429,18.3429,26.0143,27.0143,34.6858,35.6858,9.88141,10.8814,19.7628,20.7628,29.6442,30.6442,39.5257,40.5257,11.0914,12.0914,22.1828,23.1828,33.2741,34.2741,44.3655,45.3655
-0.77543,0.868331,1.06043,2,3,0,1.90938,1.24534,1.24534,2.49067,2.49067,3.73601,4.98134,6.22668,7.72108,9.21548,10.7099,12.2043,13.6987,6.22668,12.4534,18.68,24.9067,7.72108,15.4422,23.1632,30.8843,9.21548,18.431,27.6464,36.8619,10.7099,21.4198,32.1296,42.8395,12.2043,24.4086,36.6128,48.8171,13.6987,27.3974,41.0961,54.7947,2.3054,2.3054,4.6108,6.9162,9.2216,11.527,13.8324,6.22668,7.22668,7.72108,8.72108,9.21548,10.2155,10.7099,11.7099,12.2043,13.2043,13.6987,14.6987,6.22668,7.22668,12.4534,13.4534,18.68,19.68,24.9067,25.9067,7.72108,8.72108,15.4422,16.4422,23.1632,24.1632,30.8843,31.8843,9.21548,10.2155,18.431,19.431,27.6464,28.6464,36.8619,37.8619,10.7099,11.7099,21.4198,22.4198,32.1296,33.1296,42.8395,43.8395,12.2043,13.2043,24.4086,25.4086,36.6128,37.6128,48.8171,49.8171,13.6987,14.6987,27.3974,28.3974,41.0961,42.0961,54.7947,55.7947
-2.28334,0.900826,1.06043,2,3,0,2.28972,2.13698,2.13698,4.27396,4.27396,6.41094,8.54793,10.6849,13.2493,15.8137,18.378,20.9424,23.5068,10.6849,21.3698,32.0547,42.7396,13.2493,26.4986,39.7479,52.9971,15.8137,31.6273,47.441,63.2546,18.378,36.7561,55.1341,73.5122,20.9424,41.8848,62.8273,83.7697,23.5068,47.0136,70.5204,94.0272,3.09941,3.09941,6.19883,9.29824,12.3977,15.4971,18.5965,10.6849,11.6849,13.2493,14.2493,15.8137,16.8137,18.378,19.378,20.9424,21.9424,23.5068,24.5068,10.6849,11.6849,21.3698,22.3698,32.0547,33.0547,42.7396,43.7396,13.2493,14.2493,26.4986,27.4986,39.7479,40.7479,52.9971,53.9971,15.8137,16.8137,31.6273,32.6273,47.441,48.441,63.2546,64.2546,18.378,19.378,36.7561,37.7561,55.1341,56.1341,73.5122,74.5122,20.9424,21.9424,41.8848,42.8848,62.8273,63.8273,83.7697,84.7697,23.5068,24.5068,47.0136,48.0136,70.5204,71.5204,94.0272,95.0272
-0.00285014,1,1.06043,2,3,0,2.09328,-0.0755001,-0.0755001,-0.151,-0.151,-0.2265,-0.302001,-0.377501,-0.468101,-0.558701,-0.649301,-0.739901,-0.830502,-0.377501,-0.755001,-1.1325,-1.51,-0.468101,-0.936202,-1.4043,-1.8724,-0.558701,-1.1174,-1.6761,-2.2348,-0.649301,-1.2986,-1.9479,-2.5972,-0.739901,-1.4798,-2.2197,-2.95961,-0.830502,-1.661,-2.4915,-3.32201,0.41644,0.41644,0.83288,1.24932,1.66576,2.0822,2.49864,-0.377501,0.622499,-0.468101,0.531899,-0.558701,0.441299,-0.649301,0.350699,-0.739901,0.260099,-0.830502,0.169498,-0.377501,0.622499,-0.755001,0.244999,-1.1325,-0.132502,-1.51,-0.510003,-0.468101,0.531899,-0.936202,0.0637982,-1.4043,-0.404303,-1.8724,-0.872404,-0.558701,0.441299,-1.1174,-0.117402,-1.6761,-0.676103,-2.2348,-1.2348,-0.649301,0.350699,-1.2986,-0.298602,-1.9479,-0.947904,-2.5972,-1.5972,-0.739901,0.260099,-1.4798,-0.479803,-2.2197,-1.2197,-2.95961,-1.95961,-0.830502,0.169498,-1.661,-0.661003,-2.4915,-1.4915,-3.32201,-2.32201
-0.0237313,0.996165,1.06043,1,3,0,0.0245989,-0.217859,-0.217859,-0.435718,-0.435718,-0.653577,-0.871436,-1.08929,-1.35073,-1.61216,-1.87359,-2.13502,-2.39645,-1.08929,-2.17859,-3.26788,-4.35718,-1.35073,-2.70145,-4.05218,-5.4029,-1.61216,-3.22431,-4.83647,-6.44862,-1.87359,-3.74717,-5.62076,-7.49435,-2.13502,-4.27004,-6.40505,-8.54007,-2.39645,-4.7929,-7.18934,-9.58579,-1.18598,-1.18598,-2.37196,-3.55794,-4.74392,-5.9299,-7.11588,-1.08929,-0.0892947,-1.35073,-0.350725,-1.61216,-0.612156,-1.87359,-0.873587,-2.13502,-1.13502,-2.39645,-1.39645,-1.08929,-0.0892947,-2.17859,-1.17859,-3.26788,-2.26788,-4.35718,-3.35718,-1.35073,-0.350725,-2.70145,-1.70145,-4.05218,-3.05218,-5.4029,-4.4029,-1.61216,-0.612156,-3.22431,-2.22431,-4.83647,-3.83647,-6.44862,-5.44862,-1.87359,-0.873587,-3.74717,-2.74717,-5.62076,-4.62076,-7.49435,-6.49435,-2.13502,-1.13502,-4.27004,-3.27004,-6.40505,-5.40505,-8.54007,-7.54007,-2.39645,-1.39645,-4.7929,-3.7929,-7.18934,-6.18934,-9.58579,-8.58579
-0.00847379,1,1.06043,1,1,0,0.0202682,-0.130183,-0.130183,-0.260366,-0.260366,-0.390549,-0.520732,-0.650914,-0.807134,-0.963353,-1.11957,-1.27579,-1.43201,-0.650914,-1.30183,-1.95274,-2.60366,-0.807134,-1.61427,-2.4214,-3.22854,-0.963353,-1.92671,-2.89006,-3.85341,-1.11957,-2.23915,-3.35872,-4.47829,-1.27579,-2.55158,-3.82738,-5.10317,-1.43201,-2.86402,-4.29604,-5.72805,-0.623173,-0.623173,-1.24635,-1.86952,-2.49269,-3.11586,-3.73904,-0.650914,0.349086,-0.807134,0.192866,-0.963353,0.0366466,-1.11957,-0.119573,-1.27579,-0.275792,-1.43201,-0.432012,-0.650914,0.349086,-1.30183,-0.301829,-1.95274,-0.952743,-2.60366,-1.60366,-0.807134,0.192866,-1.61427,-0.614268,-2.4214,-1.4214,-3.22854,-2.22854,-0.963353,0.0366466,-1.92671,-0.926707,-2.89006,-1.89006,-3.85341,-2.85341,-1.11957,-0.119573,-2.23915,-1.23915,-3.35872,-2.35872,-4.47829,-3.47829,-1.27579,-0.275792,-2.55158,-1.55158,-3.82738,-2.82738,-5.10317,-4.10317,-1.43201,-0.432012,-2.86402,-1.86402,-4.29604,-3.29604,-5.72805,-4.72805
-1.3479,0.837097,1.06043,2,3,0,1.50874,1.64189,1.64189,3.28378,3.28378,4.92567,6.56756,8.20945,10.1797,12.15,14.1203,16.0905,18.0608,8.20945,16.4189,24.6284,32.8378,10.1797,20.3594,30.5392,40.7189,12.15,24.3,36.45,48.6,14.1203,28.2405,42.3608,56.481,16.0905,32.1811,48.2716,64.3621,18.0608,36.1216,54.1824,72.2432,0.142834,0.142834,0.285668,0.428501,0.571335,0.714169,0.857003,8.20945,9.20945,10.1797,11.1797,12.15,13.15,14.1203,15.1203,16.0905,17.0905,18.0608,19.0608,8.20945,9.20945,16.4189,17.4189,24.6284,25.6284,32.8378,33.8378,10.1797,11.1797,20.3594,21.3594,30.5392,31.5392,40.7189,41.7189,12.15,13.15,24.3,25.3,36.45,37.45,48.6,49.6,14.1203,15.1203,28.2405,29.2405,42.3608,43.3608,56.481,57.481,16.0905,17.0905,32.1811,33.1811,48.2716,49.2716,64.3621,65.3621,18.0608,19.0608,36.1216,37.1216,54.1824,55.1824,72.2432,73.2432
-2.29938,0.800254,1.06043,1,1,0,2.4338,2.14447,2.14447,4.28894,4.28894,6.43341,8.57788,10.7223,13.2957,15.8691,18.4424,21.0158,23.5892,10.7223,21.4447,32.167,42.8894,13.2957,26.5914,39.8871,53.1828,15.8691,31.7382,47.6072,63.4763,18.4424,36.8849,55.3273,73.7698,21.0158,42.0316,63.0474,84.0632,23.5892,47.1783,70.7675,94.3567,2.25022,2.25022,4.50045,6.75067,9.00089,11.2511,13.5013,10.7223,11.7223,13.2957,14.2957,15.8691,16.8691,18.4424,19.4424,21.0158,22.0158,23.5892,24.5892,10.7223,11.7223,21.4447,22.4447,32.167,33.167,42.8894,43.8894,13.2957,14.2957,26.5914,27.5914,39.8871,40.8871,53.1828,54.1828,15.8691,16.8691,31.7382,32.7382,47.6072,48.6072,63.4763,64.4763,18.4424,19.4424,36.8849,37.8849,55.3273,56.3273,73.7698,74.7698,21.0158,22.0158,42.0316,43.0316,63.0474,64.0474,84.0632,85.0632,23.5892,24.5892,47.1783,48.1783,70.7675,71.7675,94.3567,95.3567
