# stan_version_major = 2
# stan_version_minor = 33
# stan_version_patch = 0
# model = rectangles_model
# start_datetime = 2023-11-21 14:19:34 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000 (Default)
#       delta = 0.800000 (Default)
#       kappa = 0.750000 (Default)
#       t0 = 10.000000 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = 0 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1.000000 (Default)
#         stepsize_jitter = 0.000000 (Default)
#     num_chains = 1 (Default)
# id = 4
# data
#   file =  (Default)
# init = 2 (Default)
# random
#   seed = 4184456750 (Default)
# output
#   file = /Users/rob/.julia/dev/StanIO/test/generate_rectangle_data/../../data/rectangles/rectangles_chain_4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = 6
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = 0 (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.33.0-rc1-80-gb609679
# stancflags = --warn-pedantic
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu,v.1,v.2,r.1,r.2,r.3,m.1.1,m.2.1,m.1.2,m.2.2,m.1.3,m.2.3,threeD.1.1.1,threeD.2.1.1,threeD.3.1.1,threeD.4.1.1,threeD.1.2.1,threeD.2.2.1,threeD.3.2.1,threeD.4.2.1,threeD.1.1.2,threeD.2.1.2,threeD.3.1.2,threeD.4.1.2,threeD.1.2.2,threeD.2.2.2,threeD.3.2.2,threeD.4.2.2,threeD.1.1.3,threeD.2.1.3,threeD.3.1.3,threeD.4.1.3,threeD.1.2.3,threeD.2.2.3,threeD.3.2.3,threeD.4.2.3,nu,z.real,z.imag,zv.1.real,zv.1.imag,zv.2.real,zv.2.imag,zm.1.1.real,zm.1.1.imag,zm.2.1.real,zm.2.1.imag,zm.1.2.real,zm.1.2.imag,zm.2.2.real,zm.2.2.imag,zm.1.3.real,zm.1.3.imag,zm.2.3.real,zm.2.3.imag,z3D.1.1.1.real,z3D.1.1.1.imag,z3D.2.1.1.real,z3D.2.1.1.imag,z3D.3.1.1.real,z3D.3.1.1.imag,z3D.4.1.1.real,z3D.4.1.1.imag,z3D.1.2.1.real,z3D.1.2.1.imag,z3D.2.2.1.real,z3D.2.2.1.imag,z3D.3.2.1.real,z3D.3.2.1.imag,z3D.4.2.1.real,z3D.4.2.1.imag,z3D.1.1.2.real,z3D.1.1.2.imag,z3D.2.1.2.real,z3D.2.1.2.imag,z3D.3.1.2.real,z3D.3.1.2.imag,z3D.4.1.2.real,z3D.4.1.2.imag,z3D.1.2.2.real,z3D.1.2.2.imag,z3D.2.2.2.real,z3D.2.2.2.imag,z3D.3.2.2.real,z3D.3.2.2.imag,z3D.4.2.2.real,z3D.4.2.2.imag,z3D.1.1.3.real,z3D.1.1.3.imag,z3D.2.1.3.real,z3D.2.1.3.imag,z3D.3.1.3.real,z3D.3.1.3.imag,z3D.4.1.3.real,z3D.4.1.3.imag,z3D.1.2.3.real,z3D.1.2.3.imag,z3D.2.2.3.real,z3D.2.2.3.imag,z3D.3.2.3.real,z3D.3.2.3.imag,z3D.4.2.3.real,z3D.4.2.3.imag
-0.567448,0.887926,0.958013,1,3,0,0.772195,1.06532,1.06532,2.13063,2.13063,3.19595,4.26126,5.32658,6.60495,7.88333,9.16171,10.4401,11.7185,5.32658,10.6532,15.9797,21.3063,6.60495,13.2099,19.8149,26.4198,7.88333,15.7667,23.65,31.5333,9.16171,18.3234,27.4851,36.6468,10.4401,20.8802,31.3203,41.7603,11.7185,23.4369,35.1554,46.8739,2.17506,2.17506,4.35012,6.52517,8.70023,10.8753,13.0503,5.32658,6.32658,6.60495,7.60495,7.88333,8.88333,9.16171,10.1617,10.4401,11.4401,11.7185,12.7185,5.32658,6.32658,10.6532,11.6532,15.9797,16.9797,21.3063,22.3063,6.60495,7.60495,13.2099,14.2099,19.8149,20.8149,26.4198,27.4198,7.88333,8.88333,15.7667,16.7667,23.65,24.65,31.5333,32.5333,9.16171,10.1617,18.3234,19.3234,27.4851,28.4851,36.6468,37.6468,10.4401,11.4401,20.8802,21.8802,31.3203,32.3203,41.7603,42.7603,11.7185,12.7185,23.4369,24.4369,35.1554,36.1554,46.8739,47.8739
-0.534426,1,0.958013,2,7,0,0.567004,-1.03385,-1.03385,-2.06771,-2.06771,-3.10156,-4.13541,-5.16926,-6.40989,-7.65051,-8.89114,-10.1318,-11.3724,-5.16926,-10.3385,-15.5078,-20.6771,-6.40989,-12.8198,-19.2297,-25.6396,-7.65051,-15.301,-22.9515,-30.602,-8.89114,-17.7823,-26.6734,-35.5645,-10.1318,-20.2635,-30.3953,-40.527,-11.3724,-22.7448,-34.1171,-45.4895,-0.434398,-0.434398,-0.868796,-1.30319,-1.73759,-2.17199,-2.60639,-5.16926,-4.16926,-6.40989,-5.40989,-7.65051,-6.65051,-8.89114,-7.89114,-10.1318,-9.13176,-11.3724,-10.3724,-5.16926,-4.16926,-10.3385,-9.33853,-15.5078,-14.5078,-20.6771,-19.6771,-6.40989,-5.40989,-12.8198,-11.8198,-19.2297,-18.2297,-25.6396,-24.6396,-7.65051,-6.65051,-15.301,-14.301,-22.9515,-21.9515,-30.602,-29.602,-8.89114,-7.89114,-17.7823,-16.7823,-26.6734,-25.6734,-35.5645,-34.5645,-10.1318,-9.13176,-20.2635,-19.2635,-30.3953,-29.3953,-40.527,-39.527,-11.3724,-10.3724,-22.7448,-21.7448,-34.1171,-33.1171,-45.4895,-44.4895
-0.00873794,1,0.958013,2,3,0,0.502083,-0.132196,-0.132196,-0.264393,-0.264393,-0.396589,-0.528785,-0.660982,-0.819617,-0.978253,-1.13689,-1.29552,-1.45416,-0.660982,-1.32196,-1.98295,-2.64393,-0.819617,-1.63923,-2.45885,-3.27847,-0.978253,-1.95651,-2.93476,-3.91301,-1.13689,-2.27378,-3.41067,-4.54755,-1.29552,-2.59105,-3.88657,-5.1821,-1.45416,-2.90832,-4.36248,-5.81664,0.22894,0.22894,0.457881,0.686821,0.915762,1.1447,1.37364,-0.660982,0.339018,-0.819617,0.180383,-0.978253,0.0217471,-1.13689,-0.136889,-1.29552,-0.295524,-1.45416,-0.45416,-0.660982,0.339018,-1.32196,-0.321963,-1.98295,-0.982945,-2.64393,-1.64393,-0.819617,0.180383,-1.63923,-0.639235,-2.45885,-1.45885,-3.27847,-2.27847,-0.978253,0.0217471,-1.95651,-0.956506,-2.93476,-1.93476,-3.91301,-2.91301,-1.13689,-0.136889,-2.27378,-1.27378,-3.41067,-2.41067,-4.54755,-3.54755,-1.29552,-0.295524,-2.59105,-1.59105,-3.88657,-2.88657,-5.1821,-4.1821,-1.45416,-0.45416,-2.90832,-1.90832,-4.36248,-3.36248,-5.81664,-4.81664
-0.112093,0.985764,0.958013,2,3,0,0.14073,-0.473482,-0.473482,-0.946964,-0.946964,-1.42045,-1.89393,-2.36741,-2.93559,-3.50377,-4.07195,-4.64012,-5.2083,-2.36741,-4.73482,-7.10223,-9.46964,-2.93559,-5.87118,-8.80677,-11.7424,-3.50377,-7.00753,-10.5113,-14.0151,-4.07195,-8.14389,-12.2158,-16.2878,-4.64012,-9.28025,-13.9204,-18.5605,-5.2083,-10.4166,-15.6249,-20.8332,-2.63596,-2.63596,-5.27193,-7.90789,-10.5439,-13.1798,-15.8158,-2.36741,-1.36741,-2.93559,-1.93559,-3.50377,-2.50377,-4.07195,-3.07195,-4.64012,-3.64012,-5.2083,-4.2083,-2.36741,-1.36741,-4.73482,-3.73482,-7.10223,-6.10223,-9.46964,-8.46964,-2.93559,-1.93559,-5.87118,-4.87118,-8.80677,-7.80677,-11.7424,-10.7424,-3.50377,-2.50377,-7.00753,-6.00753,-10.5113,-9.5113,-14.0151,-13.0151,-4.07195,-3.07195,-8.14389,-7.14389,-12.2158,-11.2158,-16.2878,-15.2878,-4.64012,-3.64012,-9.28025,-8.28025,-13.9204,-12.9204,-18.5605,-17.5605,-5.2083,-4.2083,-10.4166,-9.41661,-15.6249,-14.6249,-20.8332,-19.8332
-0.286747,0.621179,0.958013,2,3,0,4.25028,-0.757294,-0.757294,-1.51459,-1.51459,-2.27188,-3.02918,-3.78647,-4.69522,-5.60397,-6.51273,-7.42148,-8.33023,-3.78647,-7.57294,-11.3594,-15.1459,-4.69522,-9.39044,-14.0857,-18.7809,-5.60397,-11.2079,-16.8119,-22.4159,-6.51273,-13.0255,-19.5382,-26.0509,-7.42148,-14.843,-22.2644,-29.6859,-8.33023,-16.6605,-24.9907,-33.3209,-0.694555,-0.694555,-1.38911,-2.08366,-2.77822,-3.47277,-4.16733,-3.78647,-2.78647,-4.69522,-3.69522,-5.60397,-4.60397,-6.51273,-5.51273,-7.42148,-6.42148,-8.33023,-7.33023,-3.78647,-2.78647,-7.57294,-6.57294,-11.3594,-10.3594,-15.1459,-14.1459,-4.69522,-3.69522,-9.39044,-8.39044,-14.0857,-13.0857,-18.7809,-17.7809,-5.60397,-4.60397,-11.2079,-10.2079,-16.8119,-15.8119,-22.4159,-21.4159,-6.51273,-5.51273,-13.0255,-12.0255,-19.5382,-18.5382,-26.0509,-25.0509,-7.42148,-6.42148,-14.843,-13.843,-22.2644,-21.2644,-29.6859,-28.6859,-8.33023,-7.33023,-16.6605,-15.6605,-24.9907,-23.9907,-33.3209,-32.3209
-0.462485,0.966002,0.958013,1,1,0,0.481742,-0.961753,-0.961753,-1.92351,-1.92351,-2.88526,-3.84701,-4.80877,-5.96287,-7.11697,-8.27108,-9.42518,-10.5793,-4.80877,-9.61753,-14.4263,-19.2351,-5.96287,-11.9257,-17.8886,-23.8515,-7.11697,-14.2339,-21.3509,-28.4679,-8.27108,-16.5422,-24.8132,-33.0843,-9.42518,-18.8504,-28.2755,-37.7007,-10.5793,-21.1586,-31.7379,-42.3171,-1.29282,-1.29282,-2.58564,-3.87846,-5.17128,-6.4641,-7.75692,-4.80877,-3.80877,-5.96287,-4.96287,-7.11697,-6.11697,-8.27108,-7.27108,-9.42518,-8.42518,-10.5793,-9.57929,-4.80877,-3.80877,-9.61753,-8.61753,-14.4263,-13.4263,-19.2351,-18.2351,-5.96287,-4.96287,-11.9257,-10.9257,-17.8886,-16.8886,-23.8515,-22.8515,-7.11697,-6.11697,-14.2339,-13.2339,-21.3509,-20.3509,-28.4679,-27.4679,-8.27108,-7.27108,-16.5422,-15.5422,-24.8132,-23.8132,-33.0843,-32.0843,-9.42518,-8.42518,-18.8504,-17.8504,-28.2755,-27.2755,-37.7007,-36.7007,-10.5793,-9.57929,-21.1586,-20.1586,-31.7379,-30.7379,-42.3171,-41.3171
-0.000709365,0.981777,0.958013,1,3,0,0.61637,0.037666,0.037666,0.0753321,0.0753321,0.112998,0.150664,0.18833,0.233529,0.278729,0.323928,0.369127,0.414326,0.18833,0.37666,0.56499,0.753321,0.233529,0.467059,0.700588,0.934118,0.278729,0.557457,0.836186,1.11491,0.323928,0.647856,0.971784,1.29571,0.369127,0.738254,1.10738,1.47651,0.414326,0.828653,1.24298,1.65731,0.933426,0.933426,1.86685,2.80028,3.73371,4.66713,5.60056,0.18833,1.18833,0.233529,1.23353,0.278729,1.27873,0.323928,1.32393,0.369127,1.36913,0.414326,1.41433,0.18833,1.18833,0.37666,1.37666,0.56499,1.56499,0.753321,1.75332,0.233529,1.23353,0.467059,1.46706,0.700588,1.70059,0.934118,1.93412,0.278729,1.27873,0.557457,1.55746,0.836186,1.83619,1.11491,2.11491,0.323928,1.32393,0.647856,1.64786,0.971784,1.97178,1.29571,2.29571,0.369127,1.36913,0.738254,1.73825,1.10738,2.10738,1.47651,2.47651,0.414326,1.41433,0.828653,1.82865,1.24298,2.24298,1.65731,2.65731
-0.0186375,0.994979,0.958013,1,3,0,0.0338427,-0.193068,-0.193068,-0.386135,-0.386135,-0.579203,-0.77227,-0.965338,-1.19702,-1.4287,-1.66038,-1.89206,-2.12374,-0.965338,-1.93068,-2.89601,-3.86135,-1.19702,-2.39404,-3.59106,-4.78808,-1.4287,-2.8574,-4.2861,-5.7148,-1.66038,-3.32076,-4.98114,-6.64152,-1.89206,-3.78412,-5.67619,-7.56825,-2.12374,-4.24749,-6.37123,-8.49497,-0.435003,-0.435003,-0.870007,-1.30501,-1.74001,-2.17502,-2.61002,-0.965338,0.0346621,-1.19702,-0.197019,-1.4287,-0.4287,-1.66038,-0.660381,-1.89206,-0.892062,-2.12374,-1.12374,-0.965338,0.0346621,-1.93068,-0.930676,-2.89601,-1.89601,-3.86135,-2.86135,-1.19702,-0.197019,-2.39404,-1.39404,-3.59106,-2.59106,-4.78808,-3.78808,-1.4287,-0.4287,-2.8574,-1.8574,-4.2861,-3.2861,-5.7148,-4.7148,-1.66038,-0.660381,-3.32076,-2.32076,-4.98114,-3.98114,-6.64152,-5.64152,-1.89206,-0.892062,-3.78412,-2.78412,-5.67619,-4.67619,-7.56825,-6.56825,-2.12374,-1.12374,-4.24749,-3.24749,-6.37123,-5.37123,-8.49497,-7.49497
-0.00691024,1,0.958013,1,1,0,0.0163295,-0.117561,-0.117561,-0.235121,-0.235121,-0.352682,-0.470242,-0.587803,-0.728876,-0.869948,-1.01102,-1.15209,-1.29317,-0.587803,-1.17561,-1.76341,-2.35121,-0.728876,-1.45775,-2.18663,-2.9155,-0.869948,-1.7399,-2.60984,-3.47979,-1.01102,-2.02204,-3.03306,-4.04408,-1.15209,-2.30419,-3.45628,-4.60837,-1.29317,-2.58633,-3.8795,-5.17266,-0.614816,-0.614816,-1.22963,-1.84445,-2.45926,-3.07408,-3.68889,-0.587803,0.412197,-0.728876,0.271124,-0.869948,0.130052,-1.01102,-0.0110209,-1.15209,-0.152094,-1.29317,-0.293166,-0.587803,0.412197,-1.17561,-0.175606,-1.76341,-0.763408,-2.35121,-1.35121,-0.728876,0.271124,-1.45775,-0.457751,-2.18663,-1.18663,-2.9155,-1.9155,-0.869948,0.130052,-1.7399,-0.739896,-2.60984,-1.60984,-3.47979,-2.47979,-1.01102,-0.0110209,-2.02204,-1.02204,-3.03306,-2.03306,-4.04408,-3.04408,-1.15209,-0.152094,-2.30419,-1.30419,-3.45628,-2.45628,-4.60837,-3.60837,-1.29317,-0.293166,-2.58633,-1.58633,-3.8795,-2.8795,-5.17266,-4.17266
-0.143419,0.961375,0.958013,1,3,0,0.267662,0.535573,0.535573,1.07115,1.07115,1.60672,2.14229,2.67786,3.32055,3.96324,4.60593,5.24861,5.8913,2.67786,5.35573,8.03359,10.7115,3.32055,6.6411,9.96165,13.2822,3.96324,7.92648,11.8897,15.853,4.60593,9.21185,13.8178,18.4237,5.24861,10.4972,15.7458,20.9945,5.8913,11.7826,17.6739,23.5652,0.10843,0.10843,0.216861,0.325291,0.433721,0.542151,0.650582,2.67786,3.67786,3.32055,4.32055,3.96324,4.96324,4.60593,5.60593,5.24861,6.24861,5.8913,6.8913,2.67786,3.67786,5.35573,6.35573,8.03359,9.03359,10.7115,11.7115,3.32055,4.32055,6.6411,7.6411,9.96165,10.9617,13.2822,14.2822,3.96324,4.96324,7.92648,8.92648,11.8897,12.8897,15.853,16.853,4.60593,5.60593,9.21185,10.2119,13.8178,14.8178,18.4237,19.4237,5.24861,6.24861,10.4972,11.4972,15.7458,16.7458,20.9945,21.9945,5.8913,6.8913,11.7826,12.7826,17.6739,18.6739,23.5652,24.5652
-2.45339,0.672313,0.958013,1,3,0,2.86757,2.21513,2.21513,4.43025,4.43025,6.64538,8.86051,11.0756,13.7338,16.3919,19.0501,21.7082,24.3664,11.0756,22.1513,33.2269,44.3025,13.7338,27.4676,41.2014,54.9352,16.3919,32.7839,49.1758,65.5678,19.0501,38.1002,57.1503,76.2004,21.7082,43.4165,65.1247,86.833,24.3664,48.7328,73.0992,97.4656,1.80974,1.80974,3.61948,5.42923,7.23897,9.04871,10.8585,11.0756,12.0756,13.7338,14.7338,16.3919,17.3919,19.0501,20.0501,21.7082,22.7082,24.3664,25.3664,11.0756,12.0756,22.1513,23.1513,33.2269,34.2269,44.3025,45.3025,13.7338,14.7338,27.4676,28.4676,41.2014,42.2014,54.9352,55.9352,16.3919,17.3919,32.7839,33.7839,49.1758,50.1758,65.5678,66.5678,19.0501,20.0501,38.1002,39.1002,57.1503,58.1503,76.2004,77.2004,21.7082,22.7082,43.4165,44.4165,65.1247,66.1247,86.833,87.833,24.3664,25.3664,48.7328,49.7328,73.0992,74.0992,97.4656,98.4656
-2.35674,1,0.958013,2,3,0,2.86968,2.17106,2.17106,4.34211,4.34211,6.51317,8.68423,10.8553,13.4606,16.0658,18.6711,21.2764,23.8816,10.8553,21.7106,32.5658,43.4211,13.4606,26.9211,40.3817,53.8422,16.0658,32.1316,48.1975,64.2633,18.6711,37.3422,56.0133,74.6843,21.2764,42.5527,63.8291,85.1054,23.8816,47.7632,71.6449,95.5265,2.71858,2.71858,5.43716,8.15574,10.8743,13.5929,16.3115,10.8553,11.8553,13.4606,14.4606,16.0658,17.0658,18.6711,19.6711,21.2764,22.2764,23.8816,24.8816,10.8553,11.8553,21.7106,22.7106,32.5658,33.5658,43.4211,44.4211,13.4606,14.4606,26.9211,27.9211,40.3817,41.3817,53.8422,54.8422,16.0658,17.0658,32.1316,33.1316,48.1975,49.1975,64.2633,65.2633,18.6711,19.6711,37.3422,38.3422,56.0133,57.0133,74.6843,75.6843,21.2764,22.2764,42.5527,43.5527,63.8291,64.8291,85.1054,86.1054,23.8816,24.8816,47.7632,48.7632,71.6449,72.6449,95.5265,96.5265
-2.36995,0.997403,0.958013,1,1,0,2.82983,2.17713,2.17713,4.35426,4.35426,6.5314,8.70853,10.8857,13.4982,16.1108,18.7233,21.3359,23.9485,10.8857,21.7713,32.657,43.5426,13.4982,26.9964,40.4947,53.9929,16.1108,32.2216,48.3323,64.4431,18.7233,37.4467,56.17,74.8933,21.3359,42.6718,64.0077,85.3436,23.9485,47.8969,71.8454,95.7938,1.36973,1.36973,2.73946,4.10919,5.47892,6.84865,8.21838,10.8857,11.8857,13.4982,14.4982,16.1108,17.1108,18.7233,19.7233,21.3359,22.3359,23.9485,24.9485,10.8857,11.8857,21.7713,22.7713,32.657,33.657,43.5426,44.5426,13.4982,14.4982,26.9964,27.9964,40.4947,41.4947,53.9929,54.9929,16.1108,17.1108,32.2216,33.2216,48.3323,49.3323,64.4431,65.4431,18.7233,19.7233,37.4467,38.4467,56.17,57.17,74.8933,75.8933,21.3359,22.3359,42.6718,43.6718,64.0077,65.0077,85.3436,86.3436,23.9485,24.9485,47.8969,48.8969,71.8454,72.8454,95.7938,96.7938
-1.43362,1,0.958013,1,1,0,2.27411,1.69329,1.69329,3.38658,3.38658,5.07988,6.77317,8.46646,10.4984,12.5304,14.5623,16.5943,18.6262,8.46646,16.9329,25.3994,33.8658,10.4984,20.9968,31.4952,41.9936,12.5304,25.0607,37.5911,50.1214,14.5623,29.1246,43.6869,58.2492,16.5943,33.1885,49.7828,66.377,18.6262,37.2524,55.8786,74.5048,1.64175,1.64175,3.2835,4.92525,6.567,8.20875,9.8505,8.46646,9.46646,10.4984,11.4984,12.5304,13.5304,14.5623,15.5623,16.5943,17.5943,18.6262,19.6262,8.46646,9.46646,16.9329,17.9329,25.3994,26.3994,33.8658,34.8658,10.4984,11.4984,20.9968,21.9968,31.4952,32.4952,41.9936,42.9936,12.5304,13.5304,25.0607,26.0607,37.5911,38.5911,50.1214,51.1214,14.5623,15.5623,29.1246,30.1246,43.6869,44.6869,58.2492,59.2492,16.5943,17.5943,33.1885,34.1885,49.7828,50.7828,66.377,67.377,18.6262,19.6262,37.2524,38.2524,55.8786,56.8786,74.5048,75.5048
-1.44296,0.999738,0.958013,2,7,0,1.48285,-1.6988,-1.6988,-3.3976,-3.3976,-5.0964,-6.7952,-8.494,-10.5326,-12.5711,-14.6097,-16.6482,-18.6868,-8.494,-16.988,-25.482,-33.976,-10.5326,-21.0651,-31.5977,-42.1302,-12.5711,-25.1422,-37.7134,-50.2845,-14.6097,-29.2194,-43.829,-58.4387,-16.6482,-33.2965,-49.9447,-66.593,-18.6868,-37.3736,-56.0604,-74.7472,-1.63801,-1.63801,-3.27603,-4.91404,-6.55205,-8.19006,-9.82808,-8.494,-7.494,-10.5326,-9.53256,-12.5711,-11.5711,-14.6097,-13.6097,-16.6482,-15.6482,-18.6868,-17.6868,-8.494,-7.494,-16.988,-15.988,-25.482,-24.482,-33.976,-32.976,-10.5326,-9.53256,-21.0651,-20.0651,-31.5977,-30.5977,-42.1302,-41.1302,-12.5711,-11.5711,-25.1422,-24.1422,-37.7134,-36.7134,-50.2845,-49.2845,-14.6097,-13.6097,-29.2194,-28.2194,-43.829,-42.829,-58.4387,-57.4387,-16.6482,-15.6482,-33.2965,-32.2965,-49.9447,-48.9447,-66.593,-65.593,-18.6868,-17.6868,-37.3736,-36.3736,-56.0604,-55.0604,-74.7472,-73.7472
-0.718142,1,0.958013,1,1,0,1.3183,-1.19845,-1.19845,-2.3969,-2.3969,-3.59535,-4.7938,-5.99225,-7.43039,-8.86853,-10.3067,-11.7448,-13.183,-5.99225,-11.9845,-17.9768,-23.969,-7.43039,-14.8608,-22.2912,-29.7216,-8.86853,-17.7371,-26.6056,-35.4741,-10.3067,-20.6133,-30.92,-41.2267,-11.7448,-23.4896,-35.2344,-46.9793,-13.183,-26.3659,-39.5489,-52.7318,-2.13626,-2.13626,-4.27253,-6.40879,-8.54506,-10.6813,-12.8176,-5.99225,-4.99225,-7.43039,-6.43039,-8.86853,-7.86853,-10.3067,-9.30667,-11.7448,-10.7448,-13.183,-12.183,-5.99225,-4.99225,-11.9845,-10.9845,-17.9768,-16.9768,-23.969,-22.969,-7.43039,-6.43039,-14.8608,-13.8608,-22.2912,-21.2912,-29.7216,-28.7216,-8.86853,-7.86853,-17.7371,-16.7371,-26.6056,-25.6056,-35.4741,-34.4741,-10.3067,-9.30667,-20.6133,-19.6133,-30.92,-29.92,-41.2267,-40.2267,-11.7448,-10.7448,-23.4896,-22.4896,-35.2344,-34.2344,-46.9793,-45.9793,-13.183,-12.183,-26.3659,-25.3659,-39.5489,-38.5489,-52.7318,-51.7318
-1.07948,0.93135,0.958013,1,1,0,1.13954,-1.46934,-1.46934,-2.93868,-2.93868,-4.40802,-5.87736,-7.34669,-9.1099,-10.8731,-12.6363,-14.3995,-16.1627,-7.34669,-14.6934,-22.0401,-29.3868,-9.1099,-18.2198,-27.3297,-36.4396,-10.8731,-21.7462,-32.6193,-43.4924,-12.6363,-25.2726,-37.9089,-50.5453,-14.3995,-28.799,-43.1986,-57.5981,-16.1627,-32.3255,-48.4882,-64.6509,-1.58323,-1.58323,-3.16647,-4.7497,-6.33293,-7.91616,-9.4994,-7.34669,-6.34669,-9.1099,-8.1099,-10.8731,-9.87311,-12.6363,-11.6363,-14.3995,-13.3995,-16.1627,-15.1627,-7.34669,-6.34669,-14.6934,-13.6934,-22.0401,-21.0401,-29.3868,-28.3868,-9.1099,-8.1099,-18.2198,-17.2198,-27.3297,-26.3297,-36.4396,-35.4396,-10.8731,-9.87311,-21.7462,-20.7462,-32.6193,-31.6193,-43.4924,-42.4924,-12.6363,-11.6363,-25.2726,-24.2726,-37.9089,-36.9089,-50.5453,-49.5453,-14.3995,-13.3995,-28.799,-27.799,-43.1986,-42.1986,-57.5981,-56.5981,-16.1627,-15.1627,-32.3255,-31.3255,-48.4882,-47.4882,-64.6509,-63.6509
-0.00664814,0.973987,0.958013,1,3,0,1.25038,-0.11531,-0.11531,-0.230619,-0.230619,-0.345929,-0.461238,-0.576548,-0.714919,-0.85329,-0.991662,-1.13003,-1.2684,-0.576548,-1.1531,-1.72964,-2.30619,-0.714919,-1.42984,-2.14476,-2.85968,-0.85329,-1.70658,-2.55987,-3.41316,-0.991662,-1.98332,-2.97499,-3.96665,-1.13003,-2.26007,-3.3901,-4.52013,-1.2684,-2.53681,-3.80521,-5.07362,-0.671707,-0.671707,-1.34341,-2.01512,-2.68683,-3.35854,-4.03024,-0.576548,0.423452,-0.714919,0.285081,-0.85329,0.14671,-0.991662,0.00833811,-1.13003,-0.130033,-1.2684,-0.268405,-0.576548,0.423452,-1.1531,-0.153095,-1.72964,-0.729643,-2.30619,-1.30619,-0.714919,0.285081,-1.42984,-0.429838,-2.14476,-1.14476,-2.85968,-1.85968,-0.85329,0.14671,-1.70658,-0.706581,-2.55987,-1.55987,-3.41316,-2.41316,-0.991662,0.00833811,-1.98332,-0.983324,-2.97499,-1.97499,-3.96665,-2.96665,-1.13003,-0.130033,-2.26007,-1.26007,-3.3901,-2.3901,-4.52013,-3.52013,-1.2684,-0.268405,-2.53681,-1.53681,-3.80521,-2.80521,-5.07362,-4.07362
-1.69571,0.699231,0.958013,1,3,0,2.33249,-1.84158,-1.84158,-3.68317,-3.68317,-5.52475,-7.36633,-9.20791,-11.4178,-13.6277,-15.8376,-18.0475,-20.2574,-9.20791,-18.4158,-27.6237,-36.8317,-11.4178,-22.8356,-34.2534,-45.6713,-13.6277,-27.2554,-40.8831,-54.5109,-15.8376,-31.6752,-47.5128,-63.3505,-18.0475,-36.095,-54.1425,-72.1901,-20.2574,-40.5148,-60.7722,-81.0297,-0.403844,-0.403844,-0.807688,-1.21153,-1.61538,-2.01922,-2.42306,-9.20791,-8.20791,-11.4178,-10.4178,-13.6277,-12.6277,-15.8376,-14.8376,-18.0475,-17.0475,-20.2574,-19.2574,-9.20791,-8.20791,-18.4158,-17.4158,-27.6237,-26.6237,-36.8317,-35.8317,-11.4178,-10.4178,-22.8356,-21.8356,-34.2534,-33.2534,-45.6713,-44.6713,-13.6277,-12.6277,-27.2554,-26.2554,-40.8831,-39.8831,-54.5109,-53.5109,-15.8376,-14.8376,-31.6752,-30.6752,-47.5128,-46.5128,-63.3505,-62.3505,-18.0475,-17.0475,-36.095,-35.095,-54.1425,-53.1425,-72.1901,-71.1901,-20.2574,-19.2574,-40.5148,-39.5148,-60.7722,-59.7722,-81.0297,-80.0297
-0.0706252,0.973632,0.958013,1,3,0,1.72439,-0.375833,-0.375833,-0.751666,-0.751666,-1.1275,-1.50333,-1.87916,-2.33016,-2.78116,-3.23216,-3.68316,-4.13416,-1.87916,-3.75833,-5.63749,-7.51666,-2.33016,-4.66033,-6.99049,-9.32065,-2.78116,-5.56233,-8.34349,-11.1247,-3.23216,-6.46432,-9.69649,-12.9286,-3.68316,-7.36632,-11.0495,-14.7326,-4.13416,-8.26832,-12.4025,-16.5366,-0.832679,-0.832679,-1.66536,-2.49804,-3.33072,-4.1634,-4.99608,-1.87916,-0.879164,-2.33016,-1.33016,-2.78116,-1.78116,-3.23216,-2.23216,-3.68316,-2.68316,-4.13416,-3.13416,-1.87916,-0.879164,-3.75833,-2.75833,-5.63749,-4.63749,-7.51666,-6.51666,-2.33016,-1.33016,-4.66033,-3.66033,-6.99049,-5.99049,-9.32065,-8.32065,-2.78116,-1.78116,-5.56233,-4.56233,-8.34349,-7.34349,-11.1247,-10.1247,-3.23216,-2.23216,-6.46432,-5.46432,-9.69649,-8.69649,-12.9286,-11.9286,-3.68316,-2.68316,-7.36632,-6.36632,-11.0495,-10.0495,-14.7326,-13.7326,-4.13416,-3.13416,-8.26832,-7.26832,-12.4025,-11.4025,-16.5366,-15.5366
