# stan_version_major = 2
# stan_version_minor = 33
# stan_version_patch = 0
# model = pure_01_model
# start_datetime = 2023-12-14 14:11:26 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000 (Default)
#       delta = 0.800000 (Default)
#       kappa = 0.750000 (Default)
#       t0 = 10.000000 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = 0 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1.000000 (Default)
#         stepsize_jitter = 0.000000 (Default)
#     num_chains = 1 (Default)
# id = 4
# data
#   file =  (Default)
# init = 2 (Default)
# random
#   seed = 1876201643 (Default)
# output
#   file = /Users/rob/.julia/dev/StanIO/data/pure_01/pure_01_chain_4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = 6
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = 0 (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.33.0-rc1-97-g305c045
# stancflags = --warn-pedantic
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,r,mu,nu,x.1.1,x.2.1,x.1.2,x.2.2,x.1.3,x.2.3,bar:1,bar:2,bar2:1,bar2:2:1,bar2:2:2,bar3:1,bar3:2:1,bar3:2:2:1,bar3:2:2:2,z.real,z.imag,zv.1.real,zv.1.imag,zv.2.real,zv.2.imag
-10.8783,0.851288,0.501231,3,7,0,16.0968,0.448538,-0.832979,0.499703,0.389183,1.21556,1.32972,1.82939,-1.124,-1.48442,-0.311475,-0.321438,1.30775,1.17461,1.33461,-1.4775,-0.664135,-0.968618,-0.490928,0.499703,0.999406,1.49911,1.99881,2.49851,2.99822
-10.1468,0.979857,0.501231,3,7,0,20.1535,0.153519,1.576,3.07788,-0.463709,-1.11707,-0.300102,-1.15051,0.716281,1.08381,-0.500975,-0.372315,-1.8138,-0.69542,-0.786545,2.07994,-0.108881,1.35803,-0.0482204,3.07788,6.15576,9.23364,12.3115,15.3894,18.4673
-10.5702,0.980675,0.501231,3,7,0,17.3438,1.30742,1.09867,1.91862,-0.454656,-0.369235,0.704934,-1.26975,0.515022,0.679198,0.543681,0.437576,-0.979606,-2.1602,-1.93622,2.02015,-0.488167,0.411663,-0.148329,1.91862,3.83724,5.75586,7.67448,9.59311,11.5117
-15.041,0.800392,0.501231,3,7,0,27.5328,-1.0637,-1.82422,-2.42141,0.455162,0.562902,-0.710619,1.35889,-0.479635,-1.01491,-0.502824,0.0272678,0.946586,2.95435,2.43932,-2.14423,0.610562,-0.552188,0.164057,-2.42141,-4.84281,-7.26422,-9.68562,-12.107,-14.5284
-6.75079,0.999699,0.501231,3,7,0,20.7541,1.84309,-0.0520036,-0.581708,-0.219963,0.852864,-0.809334,-0.133611,-1.29016,-0.783994,-0.0762786,-1.71411,0.0728421,0.792056,0.878735,-0.0884587,-0.147114,-1.2759,0.295475,-0.581708,-1.16342,-1.74512,-2.32683,-2.90854,-3.49025
-7.86189,0.983575,0.501231,3,7,0,13.0358,-1.00156,-0.293152,-0.107451,0.923187,0.726198,0.845417,-0.698299,1.574,0.0349856,0.277098,0.900214,-0.404791,-2.17019,-1.49416,-0.517118,-0.540063,0.0922827,0.989286,-0.107451,-0.214903,-0.322354,-0.429805,-0.537257,-0.644708
-13.9882,0.745126,0.501231,3,7,0,21.2152,-1.42636,-0.493261,-0.674682,0.266595,1.14983,1.43977,-0.951847,2.44331,0.0726668,0.326949,1.43692,-0.535562,-2.61851,-2.16564,-0.524481,0.808936,-0.0949557,0.612438,-0.674682,-1.34936,-2.02405,-2.69873,-3.37341,-4.04809
-8.41363,0.944011,0.501231,3,7,0,22.7742,-0.236507,-0.439167,-1.83917,1.11319,0.873892,1.71809,-1.18531,0.155248,-0.31048,-0.302908,-0.13807,-0.0902051,-1.06587,0.446534,-1.38925,1.02771,0.387093,1.88357,-1.83917,-3.67835,-5.51752,-7.35669,-9.19587,-11.035
-8.16009,1,0.501231,3,7,0,14.8088,-0.647228,-1.5911,-1.18975,-0.894968,-0.862627,-0.851026,-0.143454,0.279981,1.07266,-0.531933,-2.15116,-0.128108,-0.678586,-0.177912,0.862976,-1.414,-1.00257,-0.72211,-1.18975,-2.3795,-3.56925,-4.759,-5.94875,-7.13851
-6.06268,0.99953,0.501231,3,7,0,14.8347,0.0247954,1.39012,1.88123,0.669724,1.82097,-0.164337,-0.266618,-0.55818,-0.634959,0.598506,1.34566,-0.0382192,0.614164,0.515874,-0.75391,0.531449,1.29496,-0.179636,1.88123,3.76246,5.64369,7.52492,9.40615,11.2874
-8.02964,0.904092,0.501231,3,7,0,12.5464,0.388311,0.0224853,-0.56288,-0.0589163,-1.42913,0.111212,-0.0366571,1.09529,1.61789,-1.22705,-2.02878,-0.400589,-0.960569,-0.745905,1.00324,-0.47648,-1.08875,-0.0921561,-0.56288,-1.12576,-1.68864,-2.25152,-2.8144,-3.37728
-6.27852,0.994852,0.501231,3,7,0,12.1681,-0.564867,0.933447,2.09623,-0.49423,1.14583,-0.677868,0.338035,-0.760475,-0.921362,1.36798,1.46877,0.157608,0.208058,0.88233,-0.390798,0.792615,0.83062,-0.331977,2.09623,4.19246,6.2887,8.38493,10.4812,12.5774
-8.13893,0.876253,0.501231,3,7,0,16.098,0.109603,1.30128,2.44478,0.149736,-0.695678,-0.0292134,0.367952,-1.96919,-0.542463,0.908751,0.846787,-0.214865,0.865638,-0.27923,-1.02116,-0.488986,-1.89846,-1.07143,2.44478,4.88957,7.33435,9.77914,12.2239,14.6687
-5.38623,0.958941,0.501231,3,7,0,14.0521,0.293375,-0.577165,-2.13357,0.746695,0.476821,-0.623939,-0.188925,0.924587,-0.0828695,0.48412,1.18639,1.28169,-0.375553,0.838733,0.775737,-0.464532,-0.183449,0.93749,-2.13357,-4.26714,-6.40071,-8.53429,-10.6679,-12.8014
-4.46,0.883074,0.501231,3,7,0,13.3233,-0.293981,-0.355194,-0.487601,-0.813313,-0.486677,0.630251,0.169468,-0.931108,-0.0723116,-0.461811,-1.45253,-1.28286,-0.0387691,-0.693854,-0.920527,0.663684,0.0238818,-0.867888,-0.487601,-0.975202,-1.4628,-1.9504,-2.43801,-2.92561
-4.23295,0.95042,0.501231,3,7,0,10.0642,0.296,-0.479258,-1.0713,1.60273,-0.288225,-0.189773,-0.09715,0.543901,0.597804,0.341002,0.0979196,1.25742,-0.499833,0.974511,0.265231,-0.159058,-0.196662,1.18609,-1.0713,-2.1426,-3.2139,-4.2852,-5.35651,-6.42781
-13.8258,0.747594,0.501231,3,7,0,18.1713,-1.62909,-0.355433,-0.191365,0.998356,0.484459,-0.437114,-0.64783,-1.88245,-0.709548,1.81241,-0.79593,0.24116,1.5568,-1.20233,2.71694,-1.4777,0.389571,-1.17999,-0.191365,-0.382731,-0.574096,-0.765461,-0.956827,-1.14819
-12.382,0.988636,0.501231,3,7,0,22.655,0.0758045,-0.164297,-0.0476332,0.284523,0.0832581,0.0949071,0.633627,-0.585302,-0.0243848,1.5001,-0.881131,1.05455,0.24784,-0.555666,3.76329,-1.65332,1.39475,0.725244,-0.0476332,-0.0952663,-0.142899,-0.190533,-0.238166,-0.285799
-10.647,1,0.501231,3,7,0,19.9187,-0.409144,0.934781,1.23596,-0.00815201,0.640875,0.636755,-0.569904,0.054327,-0.690097,-1.66842,0.138801,-1.12373,-1.57207,-0.124988,-3.3784,0.30708,-0.672635,-0.169638,1.23596,2.47192,3.70788,4.94384,6.1798,7.41576
-13.6697,0.838583,0.501231,3,7,0,23.9458,1.80397,1.35512,1.45901,0.614076,0.128308,1.05455,2.40638,-0.797248,-0.38698,-0.756676,2.45192,0.0941973,-0.703569,0.887547,1.02969,-0.64742,1.9646,-0.970124,1.45901,2.91801,4.37702,5.83602,7.29503,8.75404
-12.7413,0.82289,0.501231,3,7,0,23.7138,-1.49187,-0.595833,-1.89634,-1.14311,-0.177441,-1.01037,-1.8837,0.851909,0.481694,0.224983,-2.57737,0.938298,0.783202,-0.606747,-1.43556,0.602253,-1.46574,1.10367,-1.89634,-3.79267,-5.68901,-7.58534,-9.48168,-11.378
-11.8118,0.96878,0.501231,3,7,0,21.4335,1.81725,1.51087,1.94363,1.14896,0.0642713,1.01104,1.4925,-0.856185,-0.593594,-0.00994937,2.14782,-0.945022,-0.563747,0.81152,1.47843,-0.453556,1.61238,-0.847245,1.94363,3.88725,5.83088,7.7745,9.71813,11.6618
-16.0694,0.843504,0.501231,3,7,0,27.1931,2.28978,2.07989,3.1631,-0.390283,0.533562,1.15981,-1.85728,-1.2111,-0.679276,-1.57403,-0.0208962,0.717173,-0.0969615,-1.62046,-0.6967,0.704555,-2.61893,-0.876611,3.1631,6.3262,9.4893,12.6524,15.8155,18.9786
-16.9581,0.955976,0.501231,3,7,0,31.2503,-1.24978,0.222574,-0.364637,0.696341,-0.322649,-2.2104,-0.367934,-0.534874,0.553477,0.663136,-2.18929,-0.143204,0.308404,2.0046,0.678793,-3.42371,-0.0916585,2.04923,-0.364637,-0.729273,-1.09391,-1.45855,-1.82318,-2.18782
-10.0716,0.932501,0.501231,3,7,0,27.8084,-0.327493,0.25049,0.317053,-1.86681,-1.54701,0.93314,-1.08837,-0.0161354,0.249168,-1.2137,-1.45413,1.4333,0.551285,-1.29748,0.76964,1.18248,1.53384,-0.0176553,0.317053,0.634106,0.951159,1.26821,1.58526,1.90232
-5.38167,0.999426,0.501231,3,7,0,14.9281,0.787653,-0.216257,0.00474028,-0.00199277,-0.676625,-1.73637,0.485884,0.969748,-1.71351,-0.674026,-0.0132609,-0.492444,0.0756632,-1.01595,0.423644,0.571878,-0.314689,-0.348574,0.00474028,0.00948056,0.0142208,0.0189611,0.0237014,0.0284417
-7.83142,0.75715,0.501231,3,7,0,17.9832,0.080249,1.63135,0.7241,-0.0916463,0.865668,1.09887,-0.719146,-1.41467,0.512274,1.29994,1.83268,0.562494,-0.881943,0.597813,-0.391682,0.389326,-0.77827,0.122266,0.7241,1.4482,2.1723,2.8964,3.6205,4.3446
-10.8414,0.737558,0.501231,3,7,0,17.3421,0.252755,-0.775924,2.05673,0.447617,-0.475031,-2.13001,0.0948496,0.526751,0.105364,-1.12122,-2.17751,-0.326634,0.842921,-0.58814,0.259893,-0.497879,0.503044,-0.0451694,2.05673,4.11347,6.1702,8.22693,10.2837,12.3404
-7.20107,0.976608,0.501231,3,7,0,18.7871,0.256656,-0.384633,-0.188513,0.0619261,-0.258596,1.71589,-0.00960796,-0.178763,-0.514427,1.43816,1.99824,0.81152,-0.331748,-0.435109,0.236016,0.0253735,-1.37573,-1.36748,-0.188513,-0.377027,-0.56554,-0.754054,-0.942567,-1.13108
-6.19081,0.983774,0.501231,3,7,0,13.0018,-0.912508,1.25718,0.940857,1.7308,0.821948,-0.487762,-0.909646,-0.181664,0.38008,-0.556042,0.601508,-0.617896,0.465829,0.899084,-0.14136,0.074581,1.6583,0.317275,0.940857,1.88171,2.82257,3.76343,4.70429,5.64514
-9.66437,0.835328,0.501231,3,7,0,18.0618,1.2876,-1.86354,-2.4723,-1.45514,-1.25764,0.0859475,1.18618,-0.642579,-0.374279,-0.154505,-0.12384,1.08419,-0.793955,1.32985,-0.252011,0.704325,-1.93287,-0.501864,-2.4723,-4.9446,-7.4169,-9.88921,-12.3615,-14.8338
-11.0664,0.932797,0.501231,3,7,0,19.4335,-1.046,2.68277,3.20924,1.4322,1.25545,-0.107357,-0.610592,0.679376,0.607447,0.0844946,0.526962,-1.0647,0.791414,-1.3821,0.186392,-0.808889,1.93812,0.567092,3.20924,6.41848,9.62773,12.837,16.0462,19.2555
-6.52846,0.972948,0.501231,3,7,0,19.0107,0.512955,-0.252535,0.0609846,1.02049,-1.53443,-1.5114,-0.746456,1.17337,-0.355473,-1.03494,0.804616,0.543051,-0.418902,0.548213,-1.35759,0.102984,-0.638909,0.373979,0.0609846,0.121969,0.182954,0.243938,0.304923,0.365908
-4.14387,0.666841,0.501231,3,7,0,15.4286,-0.0245031,-0.0124642,1.47045,0.181335,-0.590004,-0.262844,1.17071,-0.0449247,0.594975,-0.139219,-1.53395,-0.846942,-0.194772,-0.0978346,-0.0848934,0.211344,-0.256603,-0.810179,1.47045,2.9409,4.41135,5.8818,7.35225,8.8227
-6.82139,0.855735,0.501231,3,7,0,16.6678,-0.238374,-2.24187,-1.73385,0.508951,0.054262,1.13233,-1.67605,-0.492072,-0.574372,-0.0582315,1.56232,0.0725897,0.0377884,0.0475112,0.315015,-0.431606,0.621778,0.501266,-1.73385,-3.46769,-5.20154,-6.93539,-8.66923,-10.4031
-11.7976,0.870336,0.501231,3,7,0,17.2161,-1.0569,-0.109588,-1.97894,1.56496,1.63092,1.59168,0.974875,-0.211114,-2.08826,-0.0165318,0.484773,0.474848,0.662474,0.469862,-0.598383,0.711353,0.90169,1.78213,-1.97894,-3.95788,-5.93682,-7.91575,-9.89469,-11.8736
-7.59676,0.874991,0.501231,3,7,0,25.8976,0.699846,0.815753,1.90057,-1.32923,0.190754,-1.61534,-0.453058,0.747048,0.0422215,0.852616,-2.06965,0.320206,0.619918,-0.562519,0.88213,-0.631806,-0.488218,-0.674129,1.90057,3.80115,5.70172,7.6023,9.50287,11.4034
-6.75252,0.998493,0.501231,3,7,0,14.1955,-0.908487,-0.909873,-0.656531,1.35132,-0.105843,1.61567,0.570679,-0.74097,-0.370613,-0.943538,1.81983,-0.319513,-0.253121,0.168321,-0.832184,0.39234,0.504749,0.911144,-0.656531,-1.31306,-1.96959,-2.62612,-3.28265,-3.93918
-7.99349,0.937098,0.501231,3,7,0,15.4134,-1.29259,0.868019,0.81343,0.278389,0.191379,-0.761561,-0.383512,-0.133337,0.855545,0.770088,-0.739477,-1.99603,0.935701,-0.866762,-0.950705,1.67146,0.640958,-1.05336,0.81343,1.62686,2.44029,3.25372,4.06715,4.88058
-7.16497,0.997003,0.501231,3,7,0,12.5523,-0.517302,0.316023,0.83968,-0.232251,-0.229286,0.108387,-0.792259,0.0204124,1.08368,0.636515,-0.687823,-1.75563,1.26928,-1.26221,-0.945227,1.57795,0.405608,-1.02709,0.83968,1.67936,2.51904,3.35872,4.1984,5.03808
-9.51639,0.644738,0.501231,3,7,0,18.7321,-0.208522,-0.729124,1.60653,-0.476152,-0.808729,0.207488,0.339399,0.438683,1.08037,-0.436474,-0.350509,-1.57337,1.80689,-1.19404,-0.362505,1.58942,0.485328,-0.480702,1.60653,3.21307,4.8196,6.42613,8.03266,9.6392
-8.21803,0.969439,0.501231,3,7,0,15.2238,1.10246,-0.861142,1.07321,-0.0776565,0.330904,-0.244143,-0.350668,-0.677588,-0.779385,0.777425,0.269346,0.944402,-1.89355,0.819941,0.321895,-1.66942,-0.285452,0.757614,1.07321,2.14641,3.21962,4.29282,5.36603,6.43923
-11.9859,0.946193,0.501231,3,7,0,17.3055,-1.98961,1.30022,-0.691771,-0.189751,0.207265,0.0191533,0.599102,1.35122,-1.40822,1.66917,1.05038,-0.606947,-1.64977,-0.394893,-0.336012,0.767466,0.118126,-1.50203,-0.691771,-1.38354,-2.07531,-2.76708,-3.45885,-4.15062
-9.01628,1,0.501231,3,7,0,19.8526,1.74572,-0.240512,0.423567,-0.122767,-0.315858,0.535401,-0.512768,-0.950888,0.588767,-1.69409,-1.60993,0.0675956,0.339743,-1.21436,0.458767,-1.99099,-0.557201,1.01463,0.423567,0.847134,1.2707,1.69427,2.11784,2.5414
-8.66215,0.987785,0.501231,3,7,0,14.0506,-1.3438,0.0831031,1.13218,-0.369243,-0.0540029,-0.748745,0.250002,0.729076,-0.808491,1.53749,1.60617,0.822779,-0.288003,1.2368,-0.0575927,1.91185,0.92915,-0.841676,1.13218,2.26435,3.39653,4.5287,5.66088,6.79305
-11.6643,0.90886,0.501231,3,7,0,20.3235,0.611168,-0.00489887,-0.956345,-1.09677,0.0741312,-1.02461,0.836597,-1.72257,2.03095,-0.752817,1.30745,-0.57137,-0.295503,-1.1442,-1.19712,0.368531,-2.39033,0.847341,-0.956345,-1.91269,-2.86903,-3.82538,-4.78172,-5.73807
-12.2581,0.941616,0.501231,3,7,0,23.8525,1.63494,-0.258317,0.484358,-0.755315,-0.192,-0.760237,0.388148,-1.29068,2.61947,1.42881,1.28262,1.62398,0.971275,0.154895,0.678953,-0.946301,-1.38098,-0.898122,0.484358,0.968717,1.45308,1.93743,2.42179,2.90615
-16.1391,0.952423,0.501231,3,7,0,22.7654,-1.08766,1.92957,1.79928,0.0600384,0.958474,1.74902,0.255644,0.99885,-2.97484,-1.83865,-0.237583,-1.36506,-1.4403,-0.446028,-0.430331,1.10548,1.80484,1.10554,1.79928,3.59856,5.39784,7.19712,8.9964,10.7957
-14.0475,1,0.501231,3,7,0,23.409,0.974219,-0.524296,-2.05516,-0.0311996,-1.02325,-1.74484,-0.485545,-0.94356,2.5578,1.65203,0.202013,1.34632,1.61095,0.495919,0.396945,-0.632247,-1.9261,-1.03726,-2.05516,-4.11031,-6.16547,-8.22063,-10.2758,-12.3309
-5.13727,0.997109,0.501231,3,7,0,18.946,0.884541,-0.343725,0.256135,-0.17669,-0.532198,0.946703,0.0587601,0.928649,-0.661401,0.0539949,-0.579291,0.644155,-0.627249,-1.19337,-1.14395,0.0885451,1.42791,0.757455,0.256135,0.512269,0.768404,1.02454,1.28067,1.53681
-7.78949,0.816927,0.501231,3,7,0,14.8183,0.214442,0.375118,-0.339127,-0.695506,-0.160382,2.32471,0.372502,-0.73696,-0.109747,1.11036,0.553845,0.101739,-0.896678,0.473894,1.24773,-1.14439,-1.49222,0.776367,-0.339127,-0.678254,-1.01738,-1.35651,-1.69564,-2.03476
-6.84195,0.976164,0.501231,3,7,0,15.9674,0.34427,-0.122269,-1.02298,-0.389851,0.859365,1.9992,0.0122295,-0.208728,-0.453446,1.89026,-0.167917,0.375579,-0.930947,0.146638,1.01671,-0.689427,-1.20828,0.0550843,-1.02298,-2.04597,-3.06895,-4.09193,-5.11491,-6.1379
-9.55287,0.678749,0.501231,3,7,0,18.3265,0.992471,-0.218145,2.03049,-0.287752,0.201031,-1.50884,-1.13434,0.0865087,-0.220042,-1.00752,-0.543859,-2.0306,-1.17791,0.784597,0.535129,1.24015,0.0439975,0.103932,2.03049,4.06099,6.09148,8.12197,10.1525,12.183
-9.2452,0.933589,0.501231,3,7,0,18.4773,-1.26582,1.00889,0.350661,1.07588,0.981793,2.14917,-1.73142,0.36906,1.44088,-0.898902,0.159323,1.11625,-0.345445,-0.886462,-0.691408,0.045031,0.123263,-0.081277,0.350661,0.701322,1.05198,1.40264,1.7533,2.10396
-10.1786,0.978328,0.501231,3,7,0,16.0556,1.23083,1.83815,1.04148,-1.0833,-1.09177,-2.14895,1.44672,-0.333283,-1.19756,1.0181,-0.326856,-1.10173,0.223904,1.14131,0.688736,-0.101535,-0.0867852,0.0705483,1.04148,2.08296,3.12444,4.16592,5.2074,6.24889
-12.9504,0.95706,0.501231,3,7,0,21.1825,-0.97439,1.31795,3.17683,1.32317,-2.19682,1.16519,-1.09152,-0.186292,1.48914,1.28776,-0.471243,0.671675,0.364318,0.880592,1.17896,0.556972,-0.854961,-1.6462,3.17683,6.35367,9.5305,12.7073,15.8842,19.061
-12.8945,0.998724,0.501231,3,7,0,21.0603,0.606878,-0.609726,-1.74812,-1.5127,1.89594,-1.08291,1.71054,-0.103859,0.0324994,-1.72567,0.0597658,-1.15203,-0.5137,-1.77417,-1.62215,-1.33505,0.337271,1.22959,-1.74812,-3.49625,-5.24437,-6.99249,-8.74062,-10.4887
-14.1572,0.669132,0.501231,3,7,0,27.6794,-1.89849,-1.10945,0.252222,-1.11464,0.253914,1.32471,-0.30848,-1.51997,0.510523,1.5102,0.623886,-0.527951,-2.10041,-0.989201,0.802261,0.416625,2.54243,-0.526482,0.252222,0.504443,0.756665,1.00889,1.26111,1.51333
-14.3366,1,0.501231,3,7,0,26.3476,1.61289,0.83587,-0.516088,1.13837,1.61372,-0.0743511,1.61655,0.175938,-1.89904,-1.2767,0.0485312,2.25394,-1.73156,0.0154325,-1.33044,-0.935152,-0.927645,0.415932,-0.516088,-1.03218,-1.54826,-2.06435,-2.58044,-3.09653
-12.314,0.998061,0.501231,3,7,0,22.2922,-1.09335,-0.222992,-2.30722,-0.430655,-1.14612,-0.207959,-1.9801,0.0441442,2.07202,1.16823,0.061147,-1.51041,1.75222,-0.573083,0.988343,0.768883,0.761188,-0.290941,-2.30722,-4.61444,-6.92166,-9.22888,-11.5361,-13.8433
-10.2381,0.998164,0.501231,3,7,0,20.3671,0.737884,0.129237,1.98318,0.197201,0.218085,0.540812,-0.697862,1.34696,1.2332,1.78462,0.762218,-0.240777,1.04139,-0.301819,1.9818,1.76996,0.433037,0.172348,1.98318,3.96635,5.94953,7.93271,9.91588,11.8991
-9.23897,1,0.501231,3,7,0,18.0958,-0.669911,-0.385695,0.972298,-0.158127,0.0275054,-0.551438,0.504918,-1.37427,-1.15491,-1.61162,-0.778982,0.246186,-1.33966,0.050513,-1.89404,-1.80775,-0.552068,0.0830485,0.972298,1.9446,2.91689,3.88919,4.86149,5.83379
-11.333,0.9382,0.501231,3,7,0,19.3687,0.280306,-0.925961,-0.275385,0.121397,0.991991,-0.987295,-0.338713,1.83718,0.941033,2.24295,0.387647,-0.0506317,1.34178,-0.333632,2.02091,1.82239,-0.224091,-0.637897,-0.275385,-0.550769,-0.826154,-1.10154,-1.37692,-1.65231
-13.2027,0.985782,0.501231,3,7,0,23.0296,-0.153626,1.38707,2.34607,-0.0901702,-0.90923,0.98422,-0.131124,-1.82053,-1.19037,-2.29439,-0.00994368,0.0880038,-1.84672,0.59674,-2.16154,-1.60777,0.229767,0.79854,2.34607,4.69215,7.03822,9.3843,11.7304,14.0764
-7.00506,0.993263,0.501231,3,7,0,19.1788,0.433004,0.813096,0.744248,-0.657036,-0.708326,0.489265,1.17048,-0.429285,1.04913,-0.168515,-0.0993845,-0.683293,0.860344,1.08284,1.925,0.284028,0.339526,1.7348,0.744248,1.4885,2.23274,2.97699,3.72124,4.46549
-4.88538,0.889826,0.501231,3,7,0,15.0966,0.235193,0.700366,0.357758,-0.43574,0.17555,-0.0648336,0.209888,-1.15841,0.924555,-0.658824,0.0576322,0.120482,1.04311,0.543664,1.90404,-0.360403,0.225192,1.00019,0.357758,0.715515,1.07327,1.43103,1.78879,2.14655
-3.66127,0.75599,0.501231,3,7,0,14.1601,0.684474,-0.249671,0.50531,-0.507636,0.588319,-0.0235972,0.463129,-0.973986,0.756869,-0.158361,-0.081336,1.16521,0.826126,-0.0730983,0.673718,0.150338,-0.715254,0.90334,0.50531,1.01062,1.51593,2.02124,2.52655,3.03186
-3.22637,0.736036,0.501231,3,7,0,18.2001,0.448105,-1.04692,-0.363445,0.147828,-0.565517,-0.240551,-0.645588,0.213067,-0.939462,-0.00182943,-0.043362,-1.01521,-0.585534,-0.774414,-0.608065,-0.487003,-0.291648,-0.5267,-0.363445,-0.726891,-1.09034,-1.45378,-1.81723,-2.18067
-3.50431,0.913679,0.501231,3,7,0,9.13258,-0.488094,-0.933529,0.168955,-0.201792,0.612521,0.241556,0.566324,-0.182934,0.819869,-0.220637,-0.103258,0.996503,0.467088,0.860824,0.530176,0.580704,0.406451,0.622692,0.168955,0.337909,0.506864,0.675819,0.844773,1.01373
-6.85842,0.859815,0.501231,3,15,0,10.3971,-1.27258,2.01253,0.800917,0.464714,0.144051,0.348047,-0.141936,-0.640658,0.66241,0.335129,0.82529,0.524248,-0.182536,0.447201,-1.84038,-0.7069,-0.374739,-0.15229,0.800917,1.60183,2.40275,3.20367,4.00459,4.8055
-5.90662,1,0.501231,3,7,0,11.4777,1.1456,-0.583337,-0.803115,-0.438861,0.62198,-0.44163,1.11838,0.58008,-0.916857,0.0812818,-0.295468,0.0802831,-0.237638,-0.612516,2.10784,1.28693,-0.282614,0.445881,-0.803115,-1.60623,-2.40934,-3.21246,-4.01557,-4.81869
-8.59164,0.888768,0.501231,3,7,0,14.3827,-0.932398,0.11979,0.182692,-0.352109,1.566,1.77144,0.203095,1.22364,0.190141,-0.80311,0.765686,-1.83989,-1.15504,0.445979,0.443266,-1.27874,-0.265995,0.977071,0.182692,0.365385,0.548077,0.73077,0.913462,1.09615
-11.7263,0.850472,0.501231,3,7,0,20.2525,-1.19649,-0.577744,-1.22036,0.224916,1.63089,-2.35764,-1.64705,0.966476,-0.759752,0.733006,-0.226979,1.63389,-0.785927,1.63392,1.11684,-0.19763,-0.714542,-0.662336,-1.22036,-2.44071,-3.66107,-4.88142,-6.10178,-7.32213
-10.5379,0.959908,0.501231,3,7,0,20.9495,-1.68028,-1.47321,-0.632056,-0.242708,0.598895,0.194631,-2.28552,0.113718,1.01202,0.213002,-0.665347,1.02127,-2.05635,1.14632,-0.936025,-0.294517,-0.446011,-0.650355,-0.632056,-1.26411,-1.89617,-2.52823,-3.16028,-3.79234
-6.74031,0.971069,0.501231,3,7,0,19.2877,1.58826,-0.117079,-1.29634,0.771093,-1.82547,-0.969349,1.27298,-0.594499,-0.408313,-0.0969171,0.456773,-0.388426,0.948669,-0.638961,0.45072,-0.570379,0.195628,-0.550085,-1.29634,-2.59267,-3.88901,-5.18534,-6.48168,-7.77801
-9.81695,0.928047,0.501231,3,7,0,16.4739,-1.03155,-1.12813,-0.74729,-1.08422,2.00496,1.14146,-1.29603,-0.422038,-0.0610443,0.0145296,-0.877588,0.213573,-1.58759,1.07639,-0.402678,-0.583956,-1.24379,1.499,-0.74729,-1.49458,-2.24187,-2.98916,-3.73645,-4.48374
-8.26365,0.999891,0.501231,3,7,0,16.8129,-0.175475,0.193606,-0.546404,0.82197,1.32208,2.12155,-0.765738,0.0678423,1.73144,1.11947,-0.973902,0.34147,-0.974344,0.911209,0.194757,-0.969531,-0.0969501,0.559296,-0.546404,-1.09281,-1.63921,-2.18561,-2.73202,-3.27842
-8.87424,0.851907,0.501231,3,7,0,17.9381,1.22333,1.27932,0.423759,-1.5926,0.417099,0.71537,-1.60266,-0.882883,0.964104,-0.294518,-1.223,0.354704,-1.15623,1.5302,0.471834,-0.265188,-0.791362,-0.278997,0.423759,0.847518,1.27128,1.69504,2.1188,2.54256
-7.6669,0.993421,0.501231,3,7,0,15.5343,-1.6923,0.488343,1.62771,1.53024,0.167799,-1.11694,1.11225,0.927149,-0.547616,1.08835,0.488882,0.391413,1.64411,-0.596437,0.082718,0.0179311,0.500899,0.160439,1.62771,3.25542,4.88312,6.51083,8.13854,9.76625
-8.25841,0.905414,0.501231,3,7,0,17.55,1.79677,-0.908316,-1.0651,-1.55165,-0.216906,1.13356,-1.15935,-0.963192,0.363045,-1.33012,0.271788,-0.386953,-1.80556,0.554248,-0.179432,-0.474308,-0.690178,-0.0446157,-1.0651,-2.13019,-3.19529,-4.26039,-5.32549,-6.39058
-9.12744,0.854847,0.501231,3,7,0,19.7771,-1.63339,-1.83972,-1.36888,1.52509,0.0991905,-1.13247,1.29374,0.917646,-0.0234262,1.32487,-0.393352,0.402575,1.65511,-0.173058,0.0561446,0.786571,0.601521,-0.144881,-1.36888,-2.73776,-4.10664,-5.47552,-6.8444,-8.21328
-14.3564,0.887864,0.501231,3,7,0,22.6694,-0.594253,0.0300834,-1.18646,0.534227,0.458911,1.51698,-1.971,0.194259,-0.868037,0.946341,-0.598072,-3.05266,-0.65492,-2.21251,1.55698,0.288047,0.98908,-0.154953,-1.18646,-2.37291,-3.55937,-4.74582,-5.93228,-7.11873
