# stan_version_major = 2
# stan_version_minor = 33
# stan_version_patch = 0
# model = pure_01_model
# start_datetime = 2023-12-07 13:57:18 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000 (Default)
#       delta = 0.800000 (Default)
#       kappa = 0.750000 (Default)
#       t0 = 10.000000 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1.000000 (Default)
#         stepsize_jitter = 0.000000 (Default)
#     num_chains = 1 (Default)
# id = 3
# data
#   file =  (Default)
# init = 2 (Default)
# random
#   seed = 1270553173 (Default)
# output
#   file = /Users/rob/.julia/dev/StanIO/data/pure_01/pure_01_chain_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = 6
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = 0 (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.33.0-rc1-74-g10b8ef0
# stancflags = --warn-pedantic
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,r,mu,nu,x.1.1,x.2.1,x.1.2,x.2.2,x.1.3,x.2.3,bar:1,bar:2,bar2:1,bar2:2:1,bar2:2:2,bar3:1,bar3:2:1,bar3:2:2:1,bar3:2:2:2,z.real,z.imag,zv.1.real,zv.1.imag,zv.2.real,zv.2.imag
-10.7717,0.941126,0.610842,3,7,0,25.9976,1.36352,0.476797,2.79396,-1.94288,-1.56752,-0.137155,1.27796,0.233322,-0.982784,0.273976,1.31696,-0.0911768,0.256538,-0.306568,1.27071,0.541723,-0.509072,1.01906,2.79396,5.58791,8.38187,11.1758,13.9698,16.7637
-13.8264,0.954787,0.610842,3,7,0,21.0954,-2.11155,-0.962654,-2.34196,1.48906,2.17578,0.876905,-2.83438,-0.0417924,0.335462,-0.486496,-0.58076,0.563054,-0.575606,0.165849,-1.11841,-0.557893,-0.497669,-1.19879,-2.34196,-4.68391,-7.02587,-9.36782,-11.7098,-14.0517
-4.17767,0.895445,0.610842,3,7,0,22.9777,0.896131,0.667519,0.424222,-0.570063,-1.55315,0.459422,1.43762,0.464319,0.309499,0.409009,-0.345828,0.351798,0.150629,-0.0441423,0.744914,-0.437429,-0.710955,-0.184603,0.424222,0.848445,1.27267,1.69689,2.12111,2.54533
-10.7635,0.337643,0.610842,3,7,0,19.8076,0.204866,-0.418881,-0.595819,0.568438,-0.69446,-1.45196,0.0208581,1.4876,1.15724,2.16286,0.0902893,-0.610631,-1.61952,-1.95449,-0.981667,-0.96035,1.08847,0.489364,-0.595819,-1.19164,-1.78746,-2.38327,-2.97909,-3.57491
-12.7435,0.663621,0.610842,3,7,0,26.3204,0.563073,1.19126,1.34716,-0.466406,1.04,2.22671,0.310397,-0.617533,0.332145,0.370713,-0.172465,2.83255,-0.370517,0.22518,-0.825833,1.00164,2.58082,-0.395888,1.34716,2.69432,4.04149,5.38865,6.73581,8.08297
-7.47677,0.969556,0.610842,3,7,0,19.924,-0.316074,-0.683029,-0.370746,-0.138136,0.0665555,-1.61436,2.05142,-0.724327,0.919842,-0.208626,-1.21988,0.261891,-0.841408,-1.12101,-0.427456,0.0151221,-1.31713,0.77342,-0.370746,-0.741492,-1.11224,-1.48298,-1.85373,-2.22448
-6.96948,0.962575,0.610842,3,7,0,10.433,0.272768,0.0229556,0.978497,0.884231,0.316647,1.48393,-1.03184,0.73329,-0.935803,0.130724,0.86581,-0.0600711,0.748466,1.54835,0.388739,0.378969,1.69614,-0.69939,0.978497,1.95699,2.93549,3.91399,4.89249,5.87098
-15.7837,0.399936,0.610842,3,7,0,27.5103,-0.277733,-2.58799,-2.04539,-1.46416,0.0067405,-1.00786,1.1708,-2.40629,0.936377,-0.0527599,-1.2996,1.39743,-1.08293,0.55555,-1.62454,-1.76392,-1.22771,0.957625,-2.04539,-4.09078,-6.13617,-8.18156,-10.2269,-12.2723
-6.72722,0.985422,0.610842,3,7,0,20.2921,0.905114,0.505824,-0.0916987,0.026059,0.116309,-0.0737233,-1.33283,1.76977,-1.51038,-0.0773353,0.71875,-0.747036,0.59043,-0.202266,1.09335,0.95178,1.10721,-0.124712,-0.0916987,-0.183397,-0.275096,-0.366795,-0.458493,-0.550192
-7.95691,0.787283,0.610842,3,7,0,17.5623,-0.894401,-1.11531,-1.60107,0.0472146,-0.0616333,0.0400522,0.929527,-1.75637,1.9693,0.914723,-0.781261,0.77996,-0.387451,0.411468,-1.10738,-0.948936,-1.13038,0.141251,-1.60107,-3.20214,-4.80322,-6.40429,-8.00536,-9.60643
-8.72529,0.963774,0.610842,3,7,0,14.0025,1.26886,0.954154,2.03449,0.602453,0.740444,-0.277076,-0.965076,2.33864,0.774307,0.279314,0.488354,0.347453,-0.00742013,0.0809164,1.68131,0.826079,0.57363,1.22179,2.03449,4.06898,6.10347,8.13796,10.1725,12.2069
-6.05077,0.474064,0.610842,3,7,0,18.3697,0.527448,-1.13591,-1.59554,-0.319292,-0.0787023,0.198299,1.44223,0.39589,-0.242694,-0.84472,0.966993,-0.872085,0.715348,-1.45549,-1.21644,-0.954747,-0.669345,-0.00750051,-1.59554,-3.19109,-4.78663,-6.38218,-7.97772,-9.57327
-9.80263,0.781529,0.610842,3,7,0,16.7267,-0.964509,0.691975,1.19797,1.50315,-0.262262,0.111724,-2.27862,-1.29437,-0.0538815,0.78587,-0.816017,0.461538,-2.02618,0.999411,0.46275,0.642721,1.22476,0.0315975,1.19797,2.39594,3.59391,4.79188,5.98985,7.18782
-9.2861,0.899574,0.610842,3,7,0,19.7941,0.936471,-1.05108,-0.560687,0.541503,-0.896251,0.390746,-1.10573,1.52594,-0.814261,-0.0264241,0.788309,1.06286,-1.42677,1.59754,-0.436903,-1.00746,1.37263,1.20709,-0.560687,-1.12137,-1.68206,-2.24275,-2.80344,-3.36412
-10.0783,0.973956,0.610842,3,7,0,14.1909,-0.959336,0.730838,2.49932,-0.388855,1.00754,-0.38149,1.1808,-1.46197,0.701637,-0.264532,-0.581943,-1.0283,1.1781,-1.66954,0.490454,1.00719,-1.37116,-1.20931,2.49932,4.99863,7.49795,9.99727,12.4966,14.9959
-8.80875,1,0.610842,3,7,0,17.1683,0.83665,-0.380581,0.497125,0.344667,-0.755101,0.339377,-1.23917,1.41436,-0.398475,0.865067,0.677131,0.928164,-1.35738,1.73333,-0.486354,-1.00869,1.40024,1.17196,0.497125,0.99425,1.49137,1.9885,2.48562,2.98275
-8.53794,0.844498,0.610842,3,7,0,19.3491,-0.304051,0.147359,-0.17029,0.529075,-0.946105,1.08719,-1.35478,-0.601895,-0.426858,0.687156,-1.85421,-1.15561,0.406286,-1.3976,-1.32067,-0.936415,-1.41481,0.37024,-0.17029,-0.340579,-0.510869,-0.681158,-0.851448,-1.02174
-8.54483,0.956924,0.610842,3,7,0,17.5161,0.0445931,-1.27743,-1.66756,-0.689577,0.859003,-1.14235,0.960753,0.6066,0.334916,-0.540847,1.81534,1.18533,-0.281813,1.20382,1.36926,0.939426,1.39213,-0.40625,-1.66756,-3.33513,-5.00269,-6.67026,-8.33782,-10.0054
-7.83344,0.698769,0.610842,3,7,0,20.8429,-0.127885,0.28389,0.270128,0.477658,-1.15068,1.10854,-0.540044,-0.660266,-0.432382,0.245262,-1.95492,-1.20959,0.329238,-1.12752,-1.36299,-0.933298,-1.48439,0.466089,0.270128,0.540256,0.810384,1.08051,1.35064,1.62077
-5.60209,0.727086,0.610842,3,7,0,18.8675,1.14441,-0.683225,-0.137682,-0.0248658,-1.33865,1.29221,-0.271551,-0.889086,0.438309,0.779678,-0.426087,-0.124412,1.31688,-0.307474,-0.746791,-0.375614,-0.950711,0.612442,-0.137682,-0.275365,-0.413047,-0.550729,-0.688412,-0.826094
-5.65272,0.967901,0.610842,3,7,0,11.5756,0.393796,1.1894,0.641618,0.987473,1.23607,-1.40734,-0.124887,-0.0395252,-0.33436,-0.611724,0.151438,-0.0363792,-1.42398,1.2798,0.61677,0.526619,0.316004,0.037801,0.641618,1.28324,1.92485,2.56647,3.20809,3.84971
-8.5459,0.863855,0.610842,3,7,0,14.6031,-0.419766,-0.236285,0.573985,1.43139,0.0368178,-0.201583,1.78869,-0.970304,-0.523998,-0.818218,-1.48365,0.545628,-0.0295045,-2.26257,-1.00221,0.541193,0.128116,-0.307692,0.573985,1.14797,1.72196,2.29594,2.86993,3.44391
-9.85265,0.754862,0.610842,3,7,0,23.8919,2.70162,0.828345,0.611973,-0.714359,0.030719,0.837954,-2.33699,0.411991,-0.37353,0.652425,0.666842,-0.682082,0.490244,-0.12132,1.73407,0.154702,0.206887,-0.158253,0.611973,1.22395,1.83592,2.44789,3.05987,3.67184
-12.1812,0.756084,0.610842,3,7,0,20.5675,-2.81193,-0.838499,-0.860042,0.682499,-0.370349,-0.840845,2.40247,-0.448215,0.579941,-1.95775,-0.733611,0.723323,-0.5021,-0.0315401,-1.70857,-0.151023,-0.141663,0.153483,-0.860042,-1.72008,-2.58013,-3.44017,-4.30021,-5.16025
-13.1966,0.904124,0.610842,3,7,0,18.4325,2.5247,0.332926,1.99465,-0.681276,0.190145,0.84445,-2.42285,0.423957,-0.239307,2.40127,0.69343,-0.669666,0.330094,0.0286146,1.72093,0.151257,0.120089,-0.149366,1.99465,3.9893,5.98395,7.9786,9.97325,11.9679
-12.2558,0.76196,0.610842,3,7,0,25.9989,-0.860379,-0.166024,1.65954,0.637004,-0.575488,-1.22208,1,0.39454,-0.011208,-3.01605,-1.21459,1.5405,-0.316519,-0.714074,-1.21592,-1.27907,-0.430978,-0.411781,1.65954,3.31908,4.97862,6.63816,8.29769,9.95723
-7.28646,0.708975,0.610842,2,3,0,23.8128,0.0546467,-0.657355,1.90367,0.70639,0.718594,0.0333168,0.12928,-0.0283762,0.278768,-1.87741,-0.66636,0.302305,1.08174,0.0763182,-0.868378,-0.420685,-0.503797,0.215172,1.90367,3.80735,5.71102,7.61469,9.51836,11.422
-6.39404,0.935119,0.610842,3,7,0,14.6108,0.267319,-1.38902,0.131806,-1.10908,-0.283878,-0.876382,0.0205382,0.0513352,-1.03092,0.913518,0.180432,-0.286694,-0.894159,-1.17515,1.15286,0.9018,-0.0064578,0.240124,0.131806,0.263612,0.395417,0.527223,0.659029,0.790835
-7.08233,0.966348,0.610842,3,7,0,14.1401,0.155758,-1.58996,-2.73088,0.652031,0.548711,0.36032,0.206066,0.129502,1.15912,-0.708996,1.41999,0.0575865,1.26606,0.980123,-0.856225,-0.76206,-1.28108,-0.10464,-2.73088,-5.46176,-8.19265,-10.9235,-13.6544,-16.3853
-6.96267,0.730048,0.610842,3,7,0,18.2177,-0.0349339,1.41834,1.99481,-0.0610223,-1.44588,-0.5624,-0.587798,0.662905,-0.166112,1.51293,-0.833577,0.817649,0.683769,-1.56054,0.929299,0.173512,0.470267,0.82883,1.99481,3.98963,5.98444,7.97926,9.97407,11.9689
-6.8415,0.822325,0.610842,3,7,0,14.3954,-0.948347,-0.83331,-0.853707,-0.252078,-0.188125,-0.275573,2.12003,-0.010862,-0.253087,-0.434866,0.907365,-0.519087,-1.29544,0.538698,0.249066,-1.20142,1.0392,-1.23273,-0.853707,-1.70741,-2.56112,-3.41483,-4.26854,-5.12224
-11.9396,0.628054,0.610842,3,7,0,19.7177,-1.32815,-1.0755,-2.16837,-0.646501,-1.63981,0.682984,0.569334,-2.14094,-0.0517054,-0.197337,-1.12925,-0.341689,1.61264,-0.312058,0.417169,2.37869,0.816626,-0.807693,-2.16837,-4.33675,-6.50512,-8.67349,-10.8419,-13.0102
-6.48559,0.991555,0.610842,3,7,0,17.5637,0.124605,1.35783,1.70428,1.05765,-1.39259,-0.338729,-1.08544,-0.87883,-1.68139,-1.06503,0.134847,0.392246,-0.337883,0.641013,0.0495179,-0.856473,0.442567,0.527643,1.70428,3.40855,5.11283,6.8171,8.52138,10.2257
-7.81842,0.895981,0.610842,3,7,0,14.4661,-0.463049,0.541559,0.541549,-1.46164,-0.0079935,0.333117,1.48708,0.811093,2.08917,0.944655,-1.23832,0.256487,0.723837,-0.689246,-0.0918151,1.2708,-0.592802,-0.427065,0.541549,1.0831,1.62465,2.1662,2.70775,3.24929
-6.4574,1,0.610842,3,7,0,11.249,-0.227461,0.13086,0.444264,1.14583,0.399733,-1.05414,-0.929875,-0.472357,-1.6827,-0.806544,0.967599,-0.205808,-0.86627,0.941117,-0.722118,-1.0114,0.484976,1.09531,0.444264,0.888528,1.33279,1.77706,2.22132,2.66558
-7.40123,0.868468,0.610842,3,7,0,13.9457,0.0691114,1.56321,1.08753,0.618071,0.765503,-0.185952,-1.18452,-0.654036,-0.849844,0.489502,-0.20544,-2.1041,-0.202876,0.585409,0.908824,1.02923,-1.2578,-0.108964,1.08753,2.17505,3.26258,4.3501,5.43763,6.52515
-8.55295,0.574621,0.610842,3,7,0,20.0197,0.431986,0.614665,-1.15089,-0.642921,-0.784861,-0.0430718,0.894797,0.42293,0.225829,-0.293184,0.261155,0.32986,0.573437,-0.0884988,-0.469867,-2.6223,1.39439,-1.31201,-1.15089,-2.30177,-3.45266,-4.60354,-5.75443,-6.90531
-7.07716,0.950292,0.610842,3,7,0,17.4683,-0.326051,0.293108,-0.673709,0.761821,0.761493,0.0296485,-0.615544,-0.521711,-0.00461149,0.0772933,0.0441983,-0.362024,-0.524905,-0.27787,0.491157,2.62139,-1.40118,1.28342,-0.673709,-1.34742,-2.02113,-2.69484,-3.36854,-4.04225
-10.1216,0.891842,0.610842,3,7,0,16.8756,1.37523,-0.124365,0.802907,0.20845,-1.72421,1.40167,0.413984,-2.15023,0.576764,-0.980314,-0.684508,-1.84833,0.745116,-0.479353,-0.850301,-0.0975767,0.0549342,-1.00079,0.802907,1.60581,2.40872,3.21163,4.01454,4.81744
-11.7666,0.927308,0.610842,3,7,0,20.3427,1.21527,-0.209552,0.769768,0.230328,-1.32843,1.47494,-0.718891,-2.47417,-0.645361,0.212239,0.577779,-1.54817,1.5067,-0.845208,-1.70984,0.467811,0.0257582,-1.04978,0.769768,1.53954,2.3093,3.07907,3.84884,4.61861
-11.9745,1,0.610842,3,7,0,18.2016,-1.2341,-0.474701,0.0194776,-0.12469,1.45905,-1.47117,0.955383,2.42628,0.740454,0.749199,-0.633005,1.51263,-1.39661,0.891868,1.71443,-0.471862,-0.101984,1.0637,0.0194776,0.0389552,0.0584328,0.0779104,0.097388,0.116866
-8.11734,0.975212,0.610842,3,7,0,19.4908,-0.228457,-0.0758248,0.498296,-0.289738,-1.00982,0.849353,-0.721435,-0.774611,2.0335,-0.701755,-0.0770948,-0.85102,-0.0981249,0.0865728,-1.6557,-0.538262,0.0160899,-2.12023,0.498296,0.996592,1.49489,1.99318,2.49148,2.98978
-4.39774,0.978204,0.610842,3,7,0,12.9221,0.0462506,1.20061,1.02835,0.0258746,1.0321,0.631684,-0.148704,0.0273793,0.706013,0.102826,-0.717357,1.35533,0.751756,0.364144,-0.984121,0.315787,-0.611486,0.913245,1.02835,2.05671,3.08506,4.11341,5.14177,6.17012
-12.425,0.629336,0.610842,3,7,0,16.2194,1.354,1.03081,2.34667,0.062819,-0.00360555,-0.393912,-0.501477,0.0315015,-1.7983,0.408038,1.76408,-0.489502,0.637836,-1.16211,2.06473,-1.12428,-1.90131,-1.46957,2.34667,4.69333,7.04,9.38667,11.7333,14.08
-10.3948,0.968679,0.610842,3,7,0,19.2602,-1.35846,-0.441215,0.462704,-0.0242439,-0.0255009,0.453343,0.528694,-0.0307418,1.28706,-0.485853,-1.66012,0.497627,-0.603796,1.03389,-2.07702,1.12523,1.83552,1.47182,0.462704,0.925407,1.38811,1.85081,2.31352,2.77622
-7.75863,0.930199,0.610842,3,7,0,19.1906,1.44663,1.31497,0.0609105,-0.525806,-0.0171602,-0.777393,-0.482052,-0.282604,-0.889994,0.205124,-0.347971,0.246635,-0.425431,-0.391874,1.19645,-1.86253,-1.26678,-1.03612,0.0609105,0.121821,0.182732,0.243642,0.304553,0.365463
-5.92142,0.827047,0.610842,3,7,0,18.1235,-1.07124,-0.0883249,-0.353115,0.571001,1.01537,-0.330642,-0.738708,1.10431,1.24541,-0.334986,0.0713489,1.12925,-0.280955,0.106368,-0.946467,1.51258,-0.116335,1.07461,-0.353115,-0.70623,-1.05934,-1.41246,-1.76557,-2.11869
-6.41597,0.740056,0.610842,3,7,0,13.3557,-0.121017,-0.926593,-0.694709,-1.25162,-0.869313,0.886142,-1.43619,-0.685132,0.374175,0.256776,0.760916,-1.45015,-0.836012,-0.460802,-0.0790787,-0.313798,-1.41557,0.598092,-0.694709,-1.38942,-2.08413,-2.77884,-3.47354,-4.16825
-6.39779,0.838782,0.610842,3,7,0,13.4961,-0.338576,1.42725,0.340529,1.16254,-0.0668782,-0.314677,1.60578,1.11305,-0.869017,-0.1537,-0.0581857,1.65581,0.183806,0.623814,-0.026737,0.0114309,0.445087,0.211654,0.340529,0.681058,1.02159,1.36212,1.70265,2.04317
-8.80954,0.829221,0.610842,3,7,0,16.4037,-0.405341,-1.33628,-1.63305,-0.861643,0.768115,1.34248,-1.33525,-1.36063,1.0292,0.107617,0.841496,-2.03372,-1.39093,-0.0613484,0.134163,0.774096,-0.210808,0.545044,-1.63305,-3.2661,-4.89915,-6.5322,-8.16526,-9.79831
-12.1628,0.817385,0.610842,3,7,0,20.642,2.17189,1.1694,1.77435,0.618051,-0.756993,-0.561498,1.62413,-1.28468,-1.00449,1.20227,-1.42574,-0.185328,0.960077,-1.1471,0.674617,-0.938269,1.19749,1.66974,1.77435,3.54871,5.32306,7.09742,8.87177,10.6461
-8.71396,0.963375,0.610842,3,7,0,20.7033,0.665584,0.241265,-0.468487,-0.727902,0.453971,-0.663555,2.23153,-1.08832,-0.189193,-0.0133888,0.821436,1.31794,0.50727,-0.957118,2.02558,0.806211,-0.506353,-0.672378,-0.468487,-0.936974,-1.40546,-1.87395,-2.34243,-2.81092
-11.422,0.793782,0.610842,3,7,0,20.7725,0.985003,-1.66442,-1.43557,-0.664667,-1.49948,0.0415194,1.33311,-0.293826,0.816514,1.54732,-0.16886,-2.19229,0.0972919,1.83371,1.17259,1.22863,0.282907,-0.513495,-1.43557,-2.87113,-4.3067,-5.74226,-7.17783,-8.61339
-5.72628,0.985235,0.610842,3,7,0,14.8484,-0.446023,-0.0594938,-1.15471,0.325614,1.06682,-0.029508,-1.23854,0.647975,-0.779811,-1.55772,0.215786,0.748415,-0.0953766,-0.906492,-0.639058,-1.29962,0.440767,-0.29653,-1.15471,-2.30943,-3.46414,-4.61886,-5.77357,-6.92829
-10.7271,0.684397,0.610842,3,7,0,15.044,-0.210107,0.486601,-1.46277,0.0118429,2.14044,-0.247691,-1.34409,0.809552,0.831529,-1.75231,-0.0955585,1.01717,-0.709826,-0.875973,-0.671565,-1.37621,1.29486,-0.411866,-1.46277,-2.92555,-4.38832,-5.8511,-7.31387,-8.77664
-7.23929,0.986774,0.610842,3,7,0,17.4363,0.664778,0.65727,1.12939,0.0559323,-2.24039,0.119843,1.02076,-1.24351,-0.348821,1.24857,0.382099,-1.43699,-0.00699422,-0.634367,0.327026,1.09003,-0.340876,-0.226524,1.12939,2.25878,3.38816,4.51755,5.64694,6.77633
-7.50297,0.897679,0.610842,3,7,0,14.7446,0.813639,0.475773,1.76942,-0.127002,-1.67576,-0.172974,1.8785,-1.81384,-0.537503,0.165039,0.729914,0.165852,0.332282,-0.420987,0.813336,0.779855,-0.537975,0.218818,1.76942,3.53884,5.30826,7.07768,8.8471,10.6165
-10.517,0.882922,0.610842,3,7,0,17.1062,0.524929,-0.668524,-1.60267,1.0191,-1.16408,0.734671,-1.04481,0.502155,-0.337499,0.95166,-1.09283,0.919636,-0.515203,1.69588,-2.34395,-0.594748,-0.509032,1.68929,-1.60267,-3.20535,-4.80802,-6.41069,-8.01337,-9.61604
-6.72321,0.933688,0.610842,3,7,0,19.9988,-1.07273,1.06701,1.39445,-0.386452,1.2884,-0.335472,0.359586,0.451141,1.08553,-1.22428,-0.192834,0.209547,0.301532,-2.11177,0.805767,-0.133483,-0.146524,-0.89325,1.39445,2.7889,4.18335,5.5778,6.97225,8.3667
-7.14352,0.829311,0.610842,3,7,0,14.1632,1.06003,-0.776502,-2.1214,0.423915,-1.30972,0.34983,-0.266298,-0.230256,-1.2641,1.17586,0.0417823,-0.119879,-0.416642,1.98931,-0.775456,0.1358,0.125749,0.920379,-2.1214,-4.2428,-6.3642,-8.4856,-10.607,-12.7284
-8.47627,0.946469,0.610842,3,7,0,12.6398,-0.908075,2.21078,1.68816,-0.422584,1.09303,-0.379519,0.378731,0.265079,1.20073,-1.41559,-0.126195,0.226355,0.313482,-2.04292,0.745866,-0.132743,-0.123736,-0.928652,1.68816,3.37633,5.06449,6.75266,8.44082,10.129
-12.4328,0.892303,0.610842,3,7,0,19.6628,-0.568241,-1.6678,-2.46045,-0.529547,-0.0367208,-0.801118,-1.52809,1.73637,-0.784199,-0.395239,-0.471764,1.59768,0.918397,1.3264,-0.170038,-1.44418,-2.21452,1.30058,-2.46045,-4.92091,-7.38136,-9.84182,-12.3023,-14.7627
-4.77039,0.972592,0.610842,3,7,0,16.9452,-0.88096,-1.06878,-1.65639,0.9626,0.342274,-0.360618,-0.087017,0.141055,-0.0671062,0.368501,-0.803611,0.0788695,-0.086371,1.31852,-0.331079,-0.582432,1.38553,-1.08124,-1.65639,-3.31277,-4.96916,-6.62555,-8.28194,-9.93832
-7.73909,0.645772,0.610842,3,7,0,17.1188,0.576755,0.536429,0.739189,-1.14936,-0.718973,1.5002,-1.03673,-1.2683,0.763572,-0.277943,1.30914,-1.31405,-1.10926,-0.677205,0.280876,0.608425,-0.532661,1.23369,0.739189,1.47838,2.21757,2.95675,3.69594,4.43513
-7.66864,0.720733,0.610842,3,7,0,18.6222,-0.549422,-1.10011,-0.546115,0.939521,0.785647,-1.50612,1.17078,1.17257,-0.449112,-0.500793,-0.829336,1.34672,1.08466,0.812688,-0.301383,-0.606491,0.459504,-1.24241,-0.546115,-1.09223,-1.63835,-2.18446,-2.73058,-3.27669
-7.70058,0.911994,0.610842,3,7,0,16.6058,0.640988,1.13752,2.10198,-0.940363,-1.08753,1.5042,-1.15356,-1.23166,0.11739,0.078679,0.800219,-1.27636,-0.877808,-0.506244,0.311983,0.606215,-0.433059,1.27288,2.10198,4.20397,6.30595,8.40793,10.5099,12.6119
-8.45856,0.834224,0.610842,3,7,0,16.4574,0.767979,0.610578,1.79946,-1.19647,-0.50756,0.905215,-0.656685,-1.19167,0.303211,0.0666274,0.0521503,-1.80485,-1.95274,-0.698219,0.237059,0.147002,1.36881,0.756614,1.79946,3.59891,5.39837,7.19782,8.99728,10.7967
-7.2317,0.923022,0.610842,3,7,0,13.8025,1.23868,-0.466364,-1.34501,1.78523,0.341645,-0.600693,-0.122151,1.60952,-0.0979513,-0.151612,0.662009,0.697017,1.92042,-0.470474,0.3269,-0.603446,-0.414112,0.401239,-1.34501,-2.69001,-4.03502,-5.38002,-6.72503,-8.07003
-6.22879,0.880801,0.610842,3,7,0,14.6657,-0.859883,-0.432898,-0.0600871,0.0663451,-1.00522,-1.19375,-0.870567,0.143633,0.483532,0.18152,0.853858,0.243883,0.211085,0.0316559,1.63107,0.294266,-2.07282,-0.17003,-0.0600871,-0.120174,-0.180261,-0.240348,-0.300435,-0.360522
-6.52892,0.743283,0.610842,3,7,0,16.829,0.838231,0.175987,0.0923063,-0.113428,0.763911,1.22651,1.33048,-0.142177,-0.363407,0.24818,-0.850324,-0.264516,-0.175634,-0.389371,-1.62819,-0.29829,2.11614,0.197274,0.0923063,0.184613,0.276919,0.369225,0.461532,0.553838
-5.06407,0.889084,0.610842,3,7,0,10.6543,-0.705229,0.414133,-0.272751,0.516687,-0.481627,-1.03301,-1.45113,0.0419836,0.568255,0.575115,1.06584,-0.108178,-0.00858323,0.500152,1.1513,0.689058,-0.87837,-0.830948,-0.272751,-0.545502,-0.818253,-1.091,-1.36375,-1.63651
-6.244,0.838393,0.610842,3,7,0,12.8218,0.70924,0.300525,-0.036087,-0.301831,0.14686,0.891049,1.21406,-0.166154,0.966063,-1.04787,-1.40373,1.18403,1.39413,-0.974402,-0.756571,-0.516417,0.484235,0.0531857,-0.036087,-0.072174,-0.108261,-0.144348,-0.180435,-0.216522
-10.8893,0.773413,0.610842,3,7,0,17.4343,2.36633,0.517422,1.19692,0.701824,0.722288,0.890825,0.202224,-0.864627,-0.787383,0.929707,-2.46565,-0.389484,-0.551402,0.757264,-0.0579015,0.168696,-0.832665,-1.88026,1.19692,2.39385,3.59077,4.7877,5.98462,7.18154
-13.2463,0.655752,0.610842,3,7,0,27.7648,1.5184,0.422689,0.079607,0.950555,-0.4575,2.50603,-0.261774,-1.09263,-0.566614,-0.538748,-2.02311,-1.26393,-1.36325,2.00487,-0.989816,0.0118469,-1.34405,-0.518769,0.079607,0.159214,0.238821,0.318428,0.398035,0.477642
-12.1051,0.916275,0.610842,3,7,0,23.4466,0.123108,0.0187261,1.04735,1.83612,-1.48212,0.17255,0.094179,0.442306,0.539959,-3.02954,-0.959713,-1.53929,-0.769652,-0.0548598,0.243481,0.0269458,-1.39961,1.39999,1.04735,2.0947,3.14205,4.1894,5.23675,6.2841
-10.5906,0.988785,0.610842,3,7,0,18.8712,-0.335082,1.40714,0.80551,-0.355432,-0.0826706,1.17571,-2.33686,-0.947079,0.18555,2.49923,-0.429639,1.40539,0.368703,-1.15616,-0.842824,-0.0665523,-0.174922,-0.441827,0.80551,1.61102,2.41653,3.22204,4.02755,4.83306
-10.3637,0.98467,0.610842,3,7,0,16.7642,0.93025,-0.622921,-1.85641,0.999608,1.4743,-1.4139,1.95083,0.511211,-0.119414,-2.17012,0.526411,-1.10831,-1.07138,0.660774,0.918742,0.0149759,0.0818261,0.220952,-1.85641,-3.71283,-5.56924,-7.42566,-9.28207,-11.1385
-8.2104,0.895151,0.610842,3,7,0,20.5756,-0.199028,0.977741,0.526777,0.32486,-0.987186,0.934218,-1.35137,-1.43117,-0.0951689,2.00127,-0.113685,0.687422,0.278143,0.561728,-0.976298,0.742419,-1.71502,-0.237443,0.526777,1.05355,1.58033,2.10711,2.63389,3.16066
-8.66595,0.963575,0.610842,3,7,0,14.4037,-0.572743,-0.35414,0.450849,-0.809943,0.429858,-2.18652,1.84304,1.71245,0.922681,-0.659669,0.305491,-0.590365,-0.240967,0.728002,0.119349,-0.088439,0.980656,-0.989623,0.450849,0.901699,1.35255,1.8034,2.25425,2.7051
-13.4318,0.720438,0.610842,3,7,0,19.5466,0.158165,0.687094,-1.69972,0.0729805,-1.07617,1.00687,-2.81625,-1.4589,-0.835474,0.834602,-0.231723,0.891445,-0.0305622,-1.36183,0.242152,-1.12617,-1.00254,1.41503,-1.69972,-3.39944,-5.09916,-6.79888,-8.4986,-10.1983
-10.0174,0.982316,0.610842,3,7,0,18.7535,0.0452902,0.47503,-0.440161,-0.258977,0.885399,-1.00031,2.52582,1.45135,1.02677,-0.334027,0.193211,-0.888372,-0.153511,1.44664,-0.254853,1.12812,1.04626,-1.44592,-0.440161,-0.880323,-1.32048,-1.76065,-2.20081,-2.64097
-16.0898,0.792116,0.610842,3,7,0,25.1043,1.34675,0.166238,1.13461,-1.96902,1.1058,-0.0133108,0.759802,0.841259,0.00521689,0.171942,0.940265,0.593036,0.770789,-2.12954,-0.632727,-1.24338,-0.99617,3.69898,1.13461,2.26921,3.40382,4.53842,5.67303,6.80763
