# stan_version_major = 2
# stan_version_minor = 33
# stan_version_patch = 0
# model = tup_01_model
# start_datetime = 2023-12-04 22:51:33 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000 (Default)
#       delta = 0.800000 (Default)
#       kappa = 0.750000 (Default)
#       t0 = 10.000000 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1.000000 (Default)
#         stepsize_jitter = 0.000000 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file =  (Default)
# init = 2 (Default)
# random
#   seed = 1043408203 (Default)
# output
#   file = /Users/rob/.julia/dev/StanIO/data/tup_01/tup_01_chain_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = 6
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = 0 (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.33.0-rc1-74-g10b8ef0
# stancflags = --warn-pedantic
lp__,accept_stat__,base,base_i,pair:1,pair:2,nested:1,nested:2:1,nested:2:2.real,nested:2:2.imag,arr_pair.1:1,arr_pair.1:2,arr_pair.2:1,arr_pair.2:2,arr_very_nested.1:1:1,arr_very_nested.1:1:2:1,arr_very_nested.1:1:2:2.real,arr_very_nested.1:1:2:2.imag,arr_very_nested.1:2,arr_very_nested.2:1:1,arr_very_nested.2:1:2:1,arr_very_nested.2:1:2:2.real,arr_very_nested.2:1:2:2.imag,arr_very_nested.2:2,arr_very_nested.3:1:1,arr_very_nested.3:1:2:1,arr_very_nested.3:1:2:2.real,arr_very_nested.3:1:2:2.imag,arr_very_nested.3:2,arr_2d_pair.1.1:1,arr_2d_pair.1.1:2,arr_2d_pair.2.1:1,arr_2d_pair.2.1:2,arr_2d_pair.3.1:1,arr_2d_pair.3.1:2,arr_2d_pair.1.2:1,arr_2d_pair.1.2:2,arr_2d_pair.2.2:1,arr_2d_pair.2.2:2,arr_2d_pair.3.2:1,arr_2d_pair.3.2:2,basep1,basep2,basep3,basep4,basep5
0,0,-0.783139,13,-0.783139,-1.56628,-2.34942,13,-0,-3.13256,-0.783139,-1.56628,-3.9157,-4.69884,-2.34942,13,-0,-3.13256,-5.48198,-6.26512,26,-0,-7.04826,-7.83139,-2.34942,13,-0,-3.13256,-8.61453,-9.39767,-10.1808,-12.5302,-13.3134,-15.6628,-16.4459,-10.964,-11.7471,-14.0965,-14.8796,-17.2291,-18.0122,0.216861,1.21686,2.21686,3.21686,4.21686
0,0,-0.484785,-1,-0.484785,-0.96957,-1.45436,-1,-0,-1.93914,-0.484785,-0.96957,-2.42393,-2.90871,-1.45436,-1,-0,-1.93914,-3.3935,-3.87828,-2,-0,-4.36307,-4.84785,-1.45436,-1,-0,-1.93914,-5.33264,-5.81742,-6.30221,-7.75656,-8.24135,-9.6957,-10.1805,-6.78699,-7.27178,-8.72613,-9.21092,-10.6653,-11.1501,0.515215,1.51521,2.51521,3.51521,4.51521
0,0,-0.141095,21,-0.141095,-0.28219,-0.423285,21,-0,-0.56438,-0.141095,-0.28219,-0.705475,-0.84657,-0.423285,21,-0,-0.56438,-0.987665,-1.12876,42,-0,-1.26986,-1.41095,-0.423285,21,-0,-0.56438,-1.55205,-1.69314,-1.83424,-2.25752,-2.39862,-2.8219,-2.963,-1.97533,-2.11643,-2.53971,-2.68081,-3.10409,-3.24519,0.858905,1.8589,2.8589,3.8589,4.8589
0,0,-0.949605,13,-0.949605,-1.89921,-2.84881,13,-0,-3.79842,-0.949605,-1.89921,-4.74802,-5.69763,-2.84881,13,-0,-3.79842,-6.64723,-7.59684,26,-0,-8.54644,-9.49605,-2.84881,13,-0,-3.79842,-10.4457,-11.3953,-12.3449,-15.1937,-16.1433,-18.9921,-19.9417,-13.2945,-14.2441,-17.0929,-18.0425,-20.8913,-21.8409,0.050395,1.0504,2.0504,3.0504,4.0504
0,0,0.999249,20,0.999249,1.9985,2.99775,20,0,3.997,0.999249,1.9985,4.99625,5.9955,2.99775,20,0,3.997,6.99474,7.99399,40,0,8.99324,9.99249,2.99775,20,0,3.997,10.9917,11.991,12.9902,15.988,16.9872,19.985,20.9842,13.9895,14.9887,17.9865,18.9857,21.9835,22.9827,1.99925,2.99925,3.99925,4.99925,5.99925
0,0,1.3886,17,1.3886,2.77721,4.16581,17,0,5.55442,1.3886,2.77721,6.94302,8.33162,4.16581,17,0,5.55442,9.72023,11.1088,34,0,12.4974,13.886,4.16581,17,0,5.55442,15.2746,16.6632,18.0519,22.2177,23.6063,27.7721,29.1607,19.4405,20.8291,24.9949,26.3835,30.5493,31.9379,2.3886,3.3886,4.3886,5.3886,6.3886
0,0,0.707657,-17,0.707657,1.41531,2.12297,-17,0,2.83063,0.707657,1.41531,3.53829,4.24594,2.12297,-17,0,2.83063,4.9536,5.66126,-34,0,6.36891,7.07657,2.12297,-17,0,2.83063,7.78423,8.49188,9.19954,11.3225,12.0302,14.1531,14.8608,9.9072,10.6149,12.7378,13.4455,15.5685,16.2761,1.70766,2.70766,3.70766,4.70766,5.70766
0,0,-0.832227,3,-0.832227,-1.66445,-2.49668,3,-0,-3.32891,-0.832227,-1.66445,-4.16114,-4.99336,-2.49668,3,-0,-3.32891,-5.82559,-6.65782,6,-0,-7.49005,-8.32227,-2.49668,3,-0,-3.32891,-9.1545,-9.98673,-10.819,-13.3156,-14.1479,-16.6445,-17.4768,-11.6512,-12.4834,-14.9801,-15.8123,-18.309,-19.1412,0.167773,1.16777,2.16777,3.16777,4.16777
0,0,1.37368,2,1.37368,2.74735,4.12103,2,0,5.49471,1.37368,2.74735,6.86839,8.24206,4.12103,2,0,5.49471,9.61574,10.9894,4,0,12.3631,13.7368,4.12103,2,0,5.49471,15.1104,16.4841,17.8578,21.9788,23.3525,27.4735,28.8472,19.2315,20.6052,24.7262,26.0999,30.2209,31.5946,2.37368,3.37368,4.37368,5.37368,6.37368
0,0,-0.0916176,18,-0.0916176,-0.183235,-0.274853,18,-0,-0.36647,-0.0916176,-0.183235,-0.458088,-0.549705,-0.274853,18,-0,-0.36647,-0.641323,-0.73294,36,-0,-0.824558,-0.916176,-0.274853,18,-0,-0.36647,-1.00779,-1.09941,-1.19103,-1.46588,-1.5575,-1.83235,-1.92397,-1.28265,-1.37426,-1.64912,-1.74073,-2.01559,-2.1072,0.908382,1.90838,2.90838,3.90838,4.90838
0,0,-0.896782,0,-0.896782,-1.79356,-2.69034,0,-0,-3.58713,-0.896782,-1.79356,-4.48391,-5.38069,-2.69034,0,-0,-3.58713,-6.27747,-7.17425,0,-0,-8.07103,-8.96782,-2.69034,0,-0,-3.58713,-9.8646,-10.7614,-11.6582,-14.3485,-15.2453,-17.9356,-18.8324,-12.5549,-13.4517,-16.1421,-17.0389,-19.7292,-20.626,0.103218,1.10322,2.10322,3.10322,4.10322
0,0,0.687108,-1,0.687108,1.37422,2.06132,-1,0,2.74843,0.687108,1.37422,3.43554,4.12265,2.06132,-1,0,2.74843,4.80975,5.49686,-2,0,6.18397,6.87108,2.06132,-1,0,2.74843,7.55819,8.24529,8.9324,10.9937,11.6808,13.7422,14.4293,9.61951,10.3066,12.3679,13.055,15.1164,15.8035,1.68711,2.68711,3.68711,4.68711,5.68711
0,0,0.321789,10,0.321789,0.643577,0.965366,10,0,1.28715,0.321789,0.643577,1.60894,1.93073,0.965366,10,0,1.28715,2.25252,2.57431,20,0,2.8961,3.21789,0.965366,10,0,1.28715,3.53967,3.86146,4.18325,5.14862,5.47041,6.43577,6.75756,4.50504,4.82683,5.79219,6.11398,7.07935,7.40114,1.32179,2.32179,3.32179,4.32179,5.32179
0,0,-0.106779,34,-0.106779,-0.213559,-0.320338,34,-0,-0.427117,-0.106779,-0.213559,-0.533897,-0.640676,-0.320338,34,-0,-0.427117,-0.747455,-0.854235,68,-0,-0.961014,-1.06779,-0.320338,34,-0,-0.427117,-1.17457,-1.28135,-1.38813,-1.70847,-1.81525,-2.13559,-2.24237,-1.49491,-1.60169,-1.92203,-2.02881,-2.34915,-2.45592,0.893221,1.89322,2.89322,3.89322,4.89322
0,0,-2.12134,16,-2.12134,-4.24268,-6.36402,16,-0,-8.48537,-2.12134,-4.24268,-10.6067,-12.728,-6.36402,16,-0,-8.48537,-14.8494,-16.9707,32,-0,-19.0921,-21.2134,-6.36402,16,-0,-8.48537,-23.3348,-25.4561,-27.5774,-33.9415,-36.0628,-42.4268,-44.5482,-29.6988,-31.8201,-38.1841,-40.3055,-46.6695,-48.7909,-1.12134,-0.121341,0.878659,1.87866,2.87866
0,0,0.556307,9,0.556307,1.11261,1.66892,9,0,2.22523,0.556307,1.11261,2.78154,3.33784,1.66892,9,0,2.22523,3.89415,4.45046,18,0,5.00677,5.56307,1.66892,9,0,2.22523,6.11938,6.67569,7.232,8.90092,9.45722,11.1261,11.6825,7.7883,8.34461,10.0135,10.5698,12.2388,12.7951,1.55631,2.55631,3.55631,4.55631,5.55631
0,0,1.11897,16,1.11897,2.23795,3.35692,16,0,4.47589,1.11897,2.23795,5.59487,6.71384,3.35692,16,0,4.47589,7.83282,8.95179,32,0,10.0708,11.1897,3.35692,16,0,4.47589,12.3087,13.4277,14.5467,17.9036,19.0226,22.3795,23.4984,15.6656,16.7846,20.1415,21.2605,24.6174,25.7364,2.11897,3.11897,4.11897,5.11897,6.11897
0,0,0.106795,-3,0.106795,0.21359,0.320385,-3,0,0.42718,0.106795,0.21359,0.533975,0.640769,0.320385,-3,0,0.42718,0.747564,0.854359,-6,0,0.961154,1.06795,0.320385,-3,0,0.42718,1.17474,1.28154,1.38833,1.70872,1.81551,2.1359,2.24269,1.49513,1.60192,1.92231,2.0291,2.34949,2.45628,1.10679,2.10679,3.10679,4.10679,5.10679
0,0,1.90568,-10,1.90568,3.81137,5.71705,-10,0,7.62274,1.90568,3.81137,9.52842,11.4341,5.71705,-10,0,7.62274,13.3398,15.2455,-20,0,17.1512,19.0568,5.71705,-10,0,7.62274,20.9625,22.8682,24.7739,30.4909,32.3966,38.1137,40.0194,26.6796,28.5853,34.3023,36.208,41.9251,43.8307,2.90568,3.90568,4.90568,5.90568,6.90568
0,0,1.52252,4,1.52252,3.04504,4.56756,4,0,6.09008,1.52252,3.04504,7.6126,9.13512,4.56756,4,0,6.09008,10.6576,12.1802,8,0,13.7027,15.2252,4.56756,4,0,6.09008,16.7477,18.2702,19.7928,24.3603,25.8829,30.4504,31.9729,21.3153,22.8378,27.4054,28.9279,33.4955,35.018,2.52252,3.52252,4.52252,5.52252,6.52252
0,0,-1.02613,15,-1.02613,-2.05226,-3.07839,15,-0,-4.10452,-1.02613,-2.05226,-5.13065,-6.15678,-3.07839,15,-0,-4.10452,-7.18291,-8.20904,30,-0,-9.23517,-10.2613,-3.07839,15,-0,-4.10452,-11.2874,-12.3136,-13.3397,-16.4181,-17.4442,-20.5226,-21.5487,-14.3658,-15.3919,-18.4703,-19.4965,-22.5749,-23.601,-0.0261297,0.97387,1.97387,2.97387,3.97387
0,0,-1.24136,4,-1.24136,-2.48273,-3.72409,4,-0,-4.96545,-1.24136,-2.48273,-6.20681,-7.44818,-3.72409,4,-0,-4.96545,-8.68954,-9.9309,8,-0,-11.1723,-12.4136,-3.72409,4,-0,-4.96545,-13.655,-14.8964,-16.1377,-19.8618,-21.1032,-24.8273,-26.0686,-17.3791,-18.6204,-22.3445,-23.5859,-27.31,-28.5513,-0.241363,0.758637,1.75864,2.75864,3.75864
0,0,-2.68183,15,-2.68183,-5.36367,-8.0455,15,-0,-10.7273,-2.68183,-5.36367,-13.4092,-16.091,-8.0455,15,-0,-10.7273,-18.7728,-21.4547,30,-0,-24.1365,-26.8183,-8.0455,15,-0,-10.7273,-29.5002,-32.182,-34.8639,-42.9094,-45.5912,-53.6367,-56.3185,-37.5457,-40.2275,-48.273,-50.9549,-59.0004,-61.6822,-1.68183,-0.681835,0.318165,1.31817,2.31817
0,0,-0.493965,7,-0.493965,-0.98793,-1.48189,7,-0,-1.97586,-0.493965,-0.98793,-2.46982,-2.96379,-1.48189,7,-0,-1.97586,-3.45775,-3.95172,14,-0,-4.44568,-4.93965,-1.48189,7,-0,-1.97586,-5.43361,-5.92758,-6.42154,-7.90344,-8.3974,-9.8793,-10.3733,-6.91551,-7.40947,-8.89137,-9.38533,-10.8672,-11.3612,0.506035,1.50604,2.50604,3.50604,4.50604
0,0,-0.975668,25,-0.975668,-1.95134,-2.927,25,-0,-3.90267,-0.975668,-1.95134,-4.87834,-5.85401,-2.927,25,-0,-3.90267,-6.82968,-7.80534,50,-0,-8.78101,-9.75668,-2.927,25,-0,-3.90267,-10.7323,-11.708,-12.6837,-15.6107,-16.5864,-19.5134,-20.489,-13.6594,-14.635,-17.562,-18.5377,-21.4647,-22.4404,0.0243321,1.02433,2.02433,3.02433,4.02433
0,0,-0.386326,27,-0.386326,-0.772651,-1.15898,27,-0,-1.5453,-0.386326,-0.772651,-1.93163,-2.31795,-1.15898,27,-0,-1.5453,-2.70428,-3.09061,54,-0,-3.47693,-3.86326,-1.15898,27,-0,-1.5453,-4.24958,-4.63591,-5.02223,-6.18121,-6.56754,-7.72651,-8.11284,-5.40856,-5.79489,-6.95386,-7.34019,-8.49917,-8.88549,0.613674,1.61367,2.61367,3.61367,4.61367
0,0,2.2838,0,2.2838,4.5676,6.8514,0,0,9.1352,2.2838,4.5676,11.419,13.7028,6.8514,0,0,9.1352,15.9866,18.2704,0,0,20.5542,22.838,6.8514,0,0,9.1352,25.1218,27.4056,29.6894,36.5408,38.8246,45.676,47.9598,31.9732,34.257,41.1084,43.3922,50.2436,52.5274,3.2838,4.2838,5.2838,6.2838,7.2838
0,0,0.651949,5,0.651949,1.3039,1.95585,5,0,2.60779,0.651949,1.3039,3.25974,3.91169,1.95585,5,0,2.60779,4.56364,5.21559,10,0,5.86754,6.51949,1.95585,5,0,2.60779,7.17144,7.82338,8.47533,10.4312,11.0831,13.039,13.6909,9.12728,9.77923,11.7351,12.387,14.3429,14.9948,1.65195,2.65195,3.65195,4.65195,5.65195
0,0,-0.369118,-1,-0.369118,-0.738237,-1.10735,-1,-0,-1.47647,-0.369118,-0.738237,-1.84559,-2.21471,-1.10735,-1,-0,-1.47647,-2.58383,-2.95295,-2,-0,-3.32206,-3.69118,-1.10735,-1,-0,-1.47647,-4.0603,-4.42942,-4.79854,-5.90589,-6.27501,-7.38237,-7.75148,-5.16766,-5.53677,-6.64413,-7.01325,-8.1206,-8.48972,0.630882,1.63088,2.63088,3.63088,4.63088
0,0,-0.288364,1,-0.288364,-0.576729,-0.865093,1,-0,-1.15346,-0.288364,-0.576729,-1.44182,-1.73019,-0.865093,1,-0,-1.15346,-2.01855,-2.30691,2,-0,-2.59528,-2.88364,-0.865093,1,-0,-1.15346,-3.17201,-3.46037,-3.74874,-4.61383,-4.90219,-5.76729,-6.05565,-4.0371,-4.32546,-5.19056,-5.47892,-6.34401,-6.63238,0.711636,1.71164,2.71164,3.71164,4.71164
0,0,-0.787152,8,-0.787152,-1.5743,-2.36146,8,-0,-3.14861,-0.787152,-1.5743,-3.93576,-4.72291,-2.36146,8,-0,-3.14861,-5.51006,-6.29721,16,-0,-7.08437,-7.87152,-2.36146,8,-0,-3.14861,-8.65867,-9.44582,-10.233,-12.5944,-13.3816,-15.743,-16.5302,-11.0201,-11.8073,-14.1687,-14.9559,-17.3173,-18.1045,0.212848,1.21285,2.21285,3.21285,4.21285
0,0,0.663628,6,0.663628,1.32726,1.99088,6,0,2.65451,0.663628,1.32726,3.31814,3.98177,1.99088,6,0,2.65451,4.64539,5.30902,12,0,5.97265,6.63628,1.99088,6,0,2.65451,7.29991,7.96353,8.62716,10.618,11.2817,13.2726,13.9362,9.29079,9.95442,11.9453,12.6089,14.5998,15.2634,1.66363,2.66363,3.66363,4.66363,5.66363
0,0,-0.482562,5,-0.482562,-0.965123,-1.44768,5,-0,-1.93025,-0.482562,-0.965123,-2.41281,-2.89537,-1.44768,5,-0,-1.93025,-3.37793,-3.86049,10,-0,-4.34305,-4.82562,-1.44768,5,-0,-1.93025,-5.30818,-5.79074,-6.2733,-7.72098,-8.20355,-9.65123,-10.1338,-6.75586,-7.23842,-8.68611,-9.16867,-10.6164,-11.0989,0.517438,1.51744,2.51744,3.51744,4.51744
0,0,-0.787138,22,-0.787138,-1.57428,-2.36141,22,-0,-3.14855,-0.787138,-1.57428,-3.93569,-4.72283,-2.36141,22,-0,-3.14855,-5.50997,-6.29711,44,-0,-7.08424,-7.87138,-2.36141,22,-0,-3.14855,-8.65852,-9.44566,-10.2328,-12.5942,-13.3813,-15.7428,-16.5299,-11.0199,-11.8071,-14.1685,-14.9556,-17.317,-18.1042,0.212862,1.21286,2.21286,3.21286,4.21286
0,0,-1.4168,7,-1.4168,-2.83359,-4.25039,7,-0,-5.66719,-1.4168,-2.83359,-7.08398,-8.50078,-4.25039,7,-0,-5.66719,-9.91757,-11.3344,14,-0,-12.7512,-14.168,-4.25039,7,-0,-5.66719,-15.5848,-17.0016,-18.4184,-22.6687,-24.0855,-28.3359,-29.7527,-19.8351,-21.2519,-25.5023,-26.9191,-31.1695,-32.5863,-0.416796,0.583204,1.5832,2.5832,3.5832
0,0,-0.604673,6,-0.604673,-1.20935,-1.81402,6,-0,-2.41869,-0.604673,-1.20935,-3.02337,-3.62804,-1.81402,6,-0,-2.41869,-4.23271,-4.83739,12,-0,-5.44206,-6.04673,-1.81402,6,-0,-2.41869,-6.65141,-7.25608,-7.86075,-9.67477,-10.2794,-12.0935,-12.6981,-8.46543,-9.0701,-10.8841,-11.4888,-13.3028,-13.9075,0.395327,1.39533,2.39533,3.39533,4.39533
0,0,-0.0852428,-6,-0.0852428,-0.170486,-0.255729,-6,-0,-0.340971,-0.0852428,-0.170486,-0.426214,-0.511457,-0.255729,-6,-0,-0.340971,-0.5967,-0.681943,-12,-0,-0.767186,-0.852428,-0.255729,-6,-0,-0.340971,-0.937671,-1.02291,-1.10816,-1.36389,-1.44913,-1.70486,-1.7901,-1.1934,-1.27864,-1.53437,-1.61961,-1.87534,-1.96059,0.914757,1.91476,2.91476,3.91476,4.91476
0,0,0.151532,17,0.151532,0.303065,0.454597,17,0,0.606129,0.151532,0.303065,0.757662,0.909194,0.454597,17,0,0.606129,1.06073,1.21226,34,0,1.36379,1.51532,0.454597,17,0,0.606129,1.66686,1.81839,1.96992,2.42452,2.57605,3.03065,3.18218,2.12145,2.27299,2.72758,2.87911,3.33371,3.48524,1.15153,2.15153,3.15153,4.15153,5.15153
0,0,-1.26863,25,-1.26863,-2.53726,-3.80589,25,-0,-5.07452,-1.26863,-2.53726,-6.34315,-7.61178,-3.80589,25,-0,-5.07452,-8.88041,-10.149,50,-0,-11.4177,-12.6863,-3.80589,25,-0,-5.07452,-13.9549,-15.2236,-16.4922,-20.2981,-21.5667,-25.3726,-26.6412,-17.7608,-19.0294,-22.8353,-24.104,-27.9098,-29.1785,-0.26863,0.73137,1.73137,2.73137,3.73137
0,0,-0.000386066,11,-0.000386066,-0.000772132,-0.0011582,11,-0,-0.00154426,-0.000386066,-0.000772132,-0.00193033,-0.00231639,-0.0011582,11,-0,-0.00154426,-0.00270246,-0.00308853,22,-0,-0.00347459,-0.00386066,-0.0011582,11,-0,-0.00154426,-0.00424672,-0.00463279,-0.00501885,-0.00617705,-0.00656312,-0.00772132,-0.00810738,-0.00540492,-0.00579099,-0.00694918,-0.00733525,-0.00849345,-0.00887951,0.999614,1.99961,2.99961,3.99961,4.99961
0,0,-0.279231,8,-0.279231,-0.558462,-0.837693,8,-0,-1.11692,-0.279231,-0.558462,-1.39615,-1.67539,-0.837693,8,-0,-1.11692,-1.95462,-2.23385,16,-0,-2.51308,-2.79231,-0.837693,8,-0,-1.11692,-3.07154,-3.35077,-3.63,-4.4677,-4.74693,-5.58462,-5.86385,-3.90923,-4.18846,-5.02616,-5.30539,-6.14308,-6.42231,0.720769,1.72077,2.72077,3.72077,4.72077
0,0,0.730499,18,0.730499,1.461,2.1915,18,0,2.92199,0.730499,1.461,3.65249,4.38299,2.1915,18,0,2.92199,5.11349,5.84399,36,0,6.57449,7.30499,2.1915,18,0,2.92199,8.03548,8.76598,9.49648,11.688,12.4185,14.61,15.3405,10.227,10.9575,13.149,13.8795,16.071,16.8015,1.7305,2.7305,3.7305,4.7305,5.7305
0,0,1.17083,-9,1.17083,2.34166,3.51249,-9,0,4.68332,1.17083,2.34166,5.85414,7.02497,3.51249,-9,0,4.68332,8.1958,9.36663,-18,0,10.5375,11.7083,3.51249,-9,0,4.68332,12.8791,14.0499,15.2208,18.7333,19.9041,23.4166,24.5874,16.3916,17.5624,21.0749,22.2457,25.7582,26.9291,2.17083,3.17083,4.17083,5.17083,6.17083
0,0,0.91451,22,0.91451,1.82902,2.74353,22,0,3.65804,0.91451,1.82902,4.57255,5.48706,2.74353,22,0,3.65804,6.40157,7.31608,44,0,8.23059,9.1451,2.74353,22,0,3.65804,10.0596,10.9741,11.8886,14.6322,15.5467,18.2902,19.2047,12.8031,13.7177,16.4612,17.3757,20.1192,21.0337,1.91451,2.91451,3.91451,4.91451,5.91451
0,0,2.49634,8,2.49634,4.99267,7.48901,8,0,9.98535,2.49634,4.99267,12.4817,14.978,7.48901,8,0,9.98535,17.4744,19.9707,16,0,22.467,24.9634,7.48901,8,0,9.98535,27.4597,29.956,32.4524,39.9414,42.4377,49.9267,52.4231,34.9487,37.4451,44.9341,47.4304,54.9194,57.4158,3.49634,4.49634,5.49634,6.49634,7.49634
0,0,-0.0707261,11,-0.0707261,-0.141452,-0.212178,11,-0,-0.282905,-0.0707261,-0.141452,-0.353631,-0.424357,-0.212178,11,-0,-0.282905,-0.495083,-0.565809,22,-0,-0.636535,-0.707261,-0.212178,11,-0,-0.282905,-0.777987,-0.848714,-0.91944,-1.13162,-1.20234,-1.41452,-1.48525,-0.990166,-1.06089,-1.27307,-1.3438,-1.55597,-1.6267,0.929274,1.92927,2.92927,3.92927,4.92927
0,0,1.09691,-2,1.09691,2.19383,3.29074,-2,0,4.38765,1.09691,2.19383,5.48456,6.58148,3.29074,-2,0,4.38765,7.67839,8.7753,-4,0,9.87221,10.9691,3.29074,-2,0,4.38765,12.066,13.163,14.2599,17.5506,18.6475,21.9383,23.0352,15.3568,16.4537,19.7444,20.8413,24.1321,25.229,2.09691,3.09691,4.09691,5.09691,6.09691
0,0,0.582153,3,0.582153,1.16431,1.74646,3,0,2.32861,0.582153,1.16431,2.91076,3.49292,1.74646,3,0,2.32861,4.07507,4.65722,6,0,5.23938,5.82153,1.74646,3,0,2.32861,6.40368,6.98583,7.56799,9.31445,9.8966,11.6431,12.2252,8.15014,8.73229,10.4788,11.0609,12.8074,13.3895,1.58215,2.58215,3.58215,4.58215,5.58215
0,0,1.4929,7,1.4929,2.9858,4.47869,7,0,5.97159,1.4929,2.9858,7.46449,8.95739,4.47869,7,0,5.97159,10.4503,11.9432,14,0,13.4361,14.929,4.47869,7,0,5.97159,16.4219,17.9148,19.4077,23.8864,25.3793,29.858,31.3508,20.9006,22.3935,26.8722,28.3651,32.8437,34.3366,2.4929,3.4929,4.4929,5.4929,6.4929
0,0,0.510529,14,0.510529,1.02106,1.53159,14,0,2.04212,0.510529,1.02106,2.55265,3.06317,1.53159,14,0,2.04212,3.5737,4.08423,28,0,4.59476,5.10529,1.53159,14,0,2.04212,5.61582,6.12635,6.63688,8.16847,8.67899,10.2106,10.7211,7.14741,7.65794,9.18952,9.70005,11.2316,11.7422,1.51053,2.51053,3.51053,4.51053,5.51053
0,0,-1.73676,0,-1.73676,-3.47352,-5.21027,0,-0,-6.94703,-1.73676,-3.47352,-8.68379,-10.4205,-5.21027,0,-0,-6.94703,-12.1573,-13.8941,0,-0,-15.6308,-17.3676,-5.21027,0,-0,-6.94703,-19.1043,-20.8411,-22.5779,-27.7881,-29.5249,-34.7352,-36.4719,-24.3146,-26.0514,-31.2616,-32.9984,-38.2087,-39.9454,-0.736758,0.263242,1.26324,2.26324,3.26324
0,0,0.977911,8,0.977911,1.95582,2.93373,8,0,3.91164,0.977911,1.95582,4.88956,5.86747,2.93373,8,0,3.91164,6.84538,7.82329,16,0,8.8012,9.77911,2.93373,8,0,3.91164,10.757,11.7349,12.7128,15.6466,16.6245,19.5582,20.5361,13.6908,14.6687,17.6024,18.5803,21.514,22.492,1.97791,2.97791,3.97791,4.97791,5.97791
0,0,0.794119,-18,0.794119,1.58824,2.38236,-18,0,3.17648,0.794119,1.58824,3.9706,4.76472,2.38236,-18,0,3.17648,5.55883,6.35295,-36,0,7.14707,7.94119,2.38236,-18,0,3.17648,8.73531,9.52943,10.3236,12.7059,13.5,15.8824,16.6765,11.1177,11.9118,14.2941,15.0883,17.4706,18.2647,1.79412,2.79412,3.79412,4.79412,5.79412
0,0,1.48691,24,1.48691,2.97382,4.46073,24,0,5.94764,1.48691,2.97382,7.43455,8.92146,4.46073,24,0,5.94764,10.4084,11.8953,48,0,13.3822,14.8691,4.46073,24,0,5.94764,16.356,17.8429,19.3298,23.7906,25.2775,29.7382,31.2251,20.8167,22.3037,26.7644,28.2513,32.712,34.1989,2.48691,3.48691,4.48691,5.48691,6.48691
0,0,-1.52835,11,-1.52835,-3.05669,-4.58504,11,-0,-6.11339,-1.52835,-3.05669,-7.64174,-9.17008,-4.58504,11,-0,-6.11339,-10.6984,-12.2268,22,-0,-13.7551,-15.2835,-4.58504,11,-0,-6.11339,-16.8118,-18.3402,-19.8685,-24.4536,-25.9819,-30.5669,-32.0953,-21.3969,-22.9252,-27.5103,-29.0386,-33.6236,-35.152,-0.528347,0.471653,1.47165,2.47165,3.47165
0,0,2.19261,19,2.19261,4.38522,6.57783,19,0,8.77045,2.19261,4.38522,10.9631,13.1557,6.57783,19,0,8.77045,15.3483,17.5409,38,0,19.7335,21.9261,6.57783,19,0,8.77045,24.1187,26.3113,28.5039,35.0818,37.2744,43.8522,46.0448,30.6966,32.8892,39.467,41.6596,48.2375,50.4301,3.19261,4.19261,5.19261,6.19261,7.19261
0,0,-1.35462,15,-1.35462,-2.70923,-4.06385,15,-0,-5.41846,-1.35462,-2.70923,-6.77308,-8.12769,-4.06385,15,-0,-5.41846,-9.48231,-10.8369,30,-0,-12.1915,-13.5462,-4.06385,15,-0,-5.41846,-14.9008,-16.2554,-17.61,-21.6738,-23.0285,-27.0923,-28.4469,-18.9646,-20.3192,-24.3831,-25.7377,-29.8015,-31.1562,-0.354616,0.645384,1.64538,2.64538,3.64538
0,0,0.912855,17,0.912855,1.82571,2.73857,17,0,3.65142,0.912855,1.82571,4.56428,5.47713,2.73857,17,0,3.65142,6.38999,7.30284,34,0,8.2157,9.12855,2.73857,17,0,3.65142,10.0414,10.9543,11.8671,14.6057,15.5185,18.2571,19.17,12.78,13.6928,16.4314,17.3443,20.0828,20.9957,1.91286,2.91286,3.91286,4.91286,5.91286
0,0,-0.00734416,30,-0.00734416,-0.0146883,-0.0220325,30,-0,-0.0293766,-0.00734416,-0.0146883,-0.0367208,-0.044065,-0.0220325,30,-0,-0.0293766,-0.0514091,-0.0587533,60,-0,-0.0660974,-0.0734416,-0.0220325,30,-0,-0.0293766,-0.0807858,-0.0881299,-0.0954741,-0.117507,-0.124851,-0.146883,-0.154227,-0.102818,-0.110162,-0.132195,-0.139539,-0.161572,-0.168916,0.992656,1.99266,2.99266,3.99266,4.99266
