# stan_version_major = 2
# stan_version_minor = 33
# stan_version_patch = 0
# model = one_row_model
# start_datetime = 2023-11-21 14:19:34 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000 (Default)
#       delta = 0.800000 (Default)
#       kappa = 0.750000 (Default)
#       t0 = 10.000000 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = 0 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1.000000 (Default)
#         stepsize_jitter = 0.000000 (Default)
#     num_chains = 1 (Default)
# id = 4
# data
#   file =  (Default)
# init = 2 (Default)
# random
#   seed = 4184457197 (Default)
# output
#   file = /Users/rob/.julia/dev/StanIO/test/generate_edge_data/../../data/one_row/one_row_chain_4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = 6
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = 0 (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.33.0-rc1-80-gb609679
# stancflags = --warn-pedantic
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta,z.1.1,z.2.1,z.3.1,z.4.1,z.1.2,z.2.2,z.3.2,z.4.2,z.1.3,z.2.3,z.3.3,z.4.3
-6.99367,0.547197,1.11314,1,1,0,7.94575,0.343594,1,2,3,4,1,2,3,4,1,2,3,4
-8.69276,0.742936,1.11314,2,3,0,8.71448,0.529475,1,2,3,4,1,2,3,4,1,2,3,4
-6.87985,1,1.11314,1,1,0,7.99382,0.317523,1,2,3,4,1,2,3,4,1,2,3,4
-6.8099,1,1.11314,1,1,0,6.86836,0.295591,1,2,3,4,1,2,3,4,1,2,3,4
-6.8099,0.762226,1.11314,1,1,0,7.27971,0.295591,1,2,3,4,1,2,3,4,1,2,3,4
-6.8099,0.727904,1.11314,1,3,0,7.5408,0.295591,1,2,3,4,1,2,3,4,1,2,3,4
-6.8099,0.642801,1.11314,1,3,0,7.82373,0.295591,1,2,3,4,1,2,3,4,1,2,3,4
-6.88981,0.972462,1.11314,1,1,0,6.90198,0.320141,1,2,3,4,1,2,3,4,1,2,3,4
-6.82429,1,1.11314,2,3,0,6.88476,0.300799,1,2,3,4,1,2,3,4,1,2,3,4
-6.82429,0.548703,1.11314,1,3,0,9.14485,0.300799,1,2,3,4,1,2,3,4,1,2,3,4
-6.88942,0.977363,1.11314,1,1,0,6.90744,0.320041,1,2,3,4,1,2,3,4,1,2,3,4
-6.88942,0.375056,1.11314,1,3,0,9.6144,0.320041,1,2,3,4,1,2,3,4,1,2,3,4
-7.42692,0.817161,1.11314,1,1,0,7.44392,0.410432,1,2,3,4,1,2,3,4,1,2,3,4
-7.39338,1,1.11314,2,3,0,7.65098,0.406167,1,2,3,4,1,2,3,4,1,2,3,4
-7.34744,1,1.11314,1,1,0,7.59311,0.400151,1,2,3,4,1,2,3,4,1,2,3,4
-6.76482,0.564252,1.11314,2,3,0,9.39133,0.273364,1,2,3,4,1,2,3,4,1,2,3,4
-6.81138,0.82078,1.11314,2,3,0,7.60743,0.207358,1,2,3,4,1,2,3,4,1,2,3,4
-7.21669,0.926674,1.11314,1,3,0,7.2248,0.143662,1,2,3,4,1,2,3,4,1,2,3,4
-6.7481,0.984844,1.11314,1,3,0,7.17376,0.248407,1,2,3,4,1,2,3,4,1,2,3,4
-6.75502,0.942115,1.11314,2,3,0,7.02751,0.264979,1,2,3,4,1,2,3,4,1,2,3,4
-7.08263,0.863002,1.11314,2,3,0,7.45869,0.158075,1,2,3,4,1,2,3,4,1,2,3,4
-6.75008,0.995327,1.11314,1,3,0,7.03321,0.242044,1,2,3,4,1,2,3,4,1,2,3,4
-6.74845,0.888447,1.11314,2,3,0,7.32084,0.25367,1,2,3,4,1,2,3,4,1,2,3,4
-6.75645,0.998006,1.11314,1,3,0,6.75659,0.266459,1,2,3,4,1,2,3,4,1,2,3,4
-6.83807,0.979622,1.11314,1,3,0,6.83814,0.305368,1,2,3,4,1,2,3,4,1,2,3,4
-6.89658,0.687227,1.11314,2,3,0,8.20658,0.321872,1,2,3,4,1,2,3,4,1,2,3,4
-6.89658,0.828191,1.11314,1,1,0,7.22956,0.321872,1,2,3,4,1,2,3,4,1,2,3,4
-6.89658,0.450323,1.11314,1,1,0,8.15172,0.321872,1,2,3,4,1,2,3,4,1,2,3,4
-6.74985,1,1.11314,1,3,0,6.85418,0.257604,1,2,3,4,1,2,3,4,1,2,3,4
-6.75732,0.997629,1.11314,1,1,0,6.75737,0.267303,1,2,3,4,1,2,3,4,1,2,3,4
-6.89723,0.964489,1.11314,1,3,0,6.89788,0.322036,1,2,3,4,1,2,3,4,1,2,3,4
-6.77719,1,1.11314,1,1,0,6.85768,0.280969,1,2,3,4,1,2,3,4,1,2,3,4
-6.88798,0.983723,1.11314,2,3,0,6.89432,0.188051,1,2,3,4,1,2,3,4,1,2,3,4
-6.74802,0.997249,1.11314,2,3,0,6.89905,0.250101,1,2,3,4,1,2,3,4,1,2,3,4
-6.75088,0.997523,1.11314,2,3,0,6.75994,0.240633,1,2,3,4,1,2,3,4,1,2,3,4
-6.81315,0.781038,1.11314,2,3,0,7.95705,0.206794,1,2,3,4,1,2,3,4,1,2,3,4
-6.76399,1,1.11314,1,1,0,6.79951,0.228116,1,2,3,4,1,2,3,4,1,2,3,4
-6.9321,0.965114,1.11314,2,3,0,7.01175,0.330417,1,2,3,4,1,2,3,4,1,2,3,4
-7.14802,0.922567,1.11314,1,1,0,7.19202,0.37112,1,2,3,4,1,2,3,4,1,2,3,4
-7.10821,0.864386,1.11314,1,3,0,7.77555,0.155064,1,2,3,4,1,2,3,4,1,2,3,4
-7.4361,0.936251,1.11314,1,1,0,7.4602,0.125293,1,2,3,4,1,2,3,4,1,2,3,4
-6.93968,0.994606,1.11314,1,3,0,7.32679,0.178402,1,2,3,4,1,2,3,4,1,2,3,4
-6.75155,1,1.11314,1,3,0,6.90224,0.239603,1,2,3,4,1,2,3,4,1,2,3,4
-6.78879,0.991496,1.11314,1,3,0,6.7893,0.215489,1,2,3,4,1,2,3,4,1,2,3,4
-7.17227,0.915996,1.11314,2,3,0,7.40474,0.374961,1,2,3,4,1,2,3,4,1,2,3,4
-7.17227,0.808645,1.11314,1,1,0,7.61009,0.374961,1,2,3,4,1,2,3,4,1,2,3,4
-7.14554,1,1.11314,2,3,0,7.30285,0.370721,1,2,3,4,1,2,3,4,1,2,3,4
-6.78127,1,1.11314,1,3,0,7.01737,0.283116,1,2,3,4,1,2,3,4,1,2,3,4
-6.79153,0.996561,1.11314,1,1,0,6.80085,0.288023,1,2,3,4,1,2,3,4,1,2,3,4
-6.86321,0.975613,1.11314,1,1,0,6.87036,0.312934,1,2,3,4,1,2,3,4,1,2,3,4
-7.90751,0.673302,1.11314,1,1,0,7.91109,0.463157,1,2,3,4,1,2,3,4,1,2,3,4
-8.60062,0.752247,1.11314,1,1,0,8.99655,0.522539,1,2,3,4,1,2,3,4,1,2,3,4
-6.74823,1,1.11314,1,3,0,8.04794,0.247476,1,2,3,4,1,2,3,4,1,2,3,4
-7.28959,0.898078,1.11314,2,3,0,7.42434,0.136982,1,2,3,4,1,2,3,4,1,2,3,4
-7.69909,0.929142,1.11314,1,1,0,7.73523,0.108362,1,2,3,4,1,2,3,4,1,2,3,4
-7.14845,1,1.11314,1,1,0,7.60125,0.150596,1,2,3,4,1,2,3,4,1,2,3,4
-6.76403,1,1.11314,1,3,0,7.07379,0.228088,1,2,3,4,1,2,3,4,1,2,3,4
-6.88917,0.964828,1.11314,1,3,0,6.9395,0.319975,1,2,3,4,1,2,3,4,1,2,3,4
-6.74889,1,1.11314,1,3,0,6.85072,0.255244,1,2,3,4,1,2,3,4,1,2,3,4
-6.79198,0.988898,1.11314,1,3,0,6.79351,0.288224,1,2,3,4,1,2,3,4,1,2,3,4
-6.75789,1,1.11314,2,3,0,6.78132,0.267826,1,2,3,4,1,2,3,4,1,2,3,4
-7.38461,0.587199,1.11314,2,3,0,9.00777,0.129173,1,2,3,4,1,2,3,4,1,2,3,4
-6.87429,1,1.11314,2,3,0,7.23525,0.31602,1,2,3,4,1,2,3,4,1,2,3,4
-6.87429,0.443374,1.11314,1,1,0,8.16298,0.31602,1,2,3,4,1,2,3,4,1,2,3,4
-6.81271,0.765042,1.11314,2,3,0,7.80816,0.29665,1,2,3,4,1,2,3,4,1,2,3,4
-6.77279,1,1.11314,2,3,0,6.80313,0.278481,1,2,3,4,1,2,3,4,1,2,3,4
-6.9706,0.96626,1.11314,2,3,0,6.99088,0.173365,1,2,3,4,1,2,3,4,1,2,3,4
-6.80788,1,1.11314,1,1,0,6.92902,0.2085,1,2,3,4,1,2,3,4,1,2,3,4
-6.99305,0.983466,1.11314,2,3,0,6.99317,0.169969,1,2,3,4,1,2,3,4,1,2,3,4
-8.42735,0.807916,1.11314,2,3,0,8.90315,0.0765105,1,2,3,4,1,2,3,4,1,2,3,4
-11.317,0.778117,1.11314,1,3,0,11.4935,0.024798,1,2,3,4,1,2,3,4,1,2,3,4
-7.31183,0.961482,1.11314,1,3,0,11.6971,0.135071,1,2,3,4,1,2,3,4,1,2,3,4
-7.75166,0.925249,1.11314,1,1,0,7.7861,0.105439,1,2,3,4,1,2,3,4,1,2,3,4
-7.32481,0.911751,1.11314,1,3,0,8.71878,0.397111,1,2,3,4,1,2,3,4,1,2,3,4
-7.32481,0.83451,1.11314,1,1,0,7.7728,0.397111,1,2,3,4,1,2,3,4,1,2,3,4
-6.77134,1,1.11314,1,3,0,7.27087,0.223672,1,2,3,4,1,2,3,4,1,2,3,4
-6.76317,1,1.11314,1,1,0,6.77206,0.228677,1,2,3,4,1,2,3,4,1,2,3,4
-6.76317,0.326848,1.11314,1,3,0,10.152,0.228677,1,2,3,4,1,2,3,4,1,2,3,4
-7.31899,0.892265,1.11314,2,3,0,7.52112,0.134467,1,2,3,4,1,2,3,4,1,2,3,4
-7.95553,0.965467,1.11314,2,3,0,7.9686,0.095208,1,2,3,4,1,2,3,4,1,2,3,4
-7.49587,1,1.11314,2,3,0,7.93428,0.121052,1,2,3,4,1,2,3,4,1,2,3,4
-7.49587,0.883878,1.11314,1,1,0,8.18288,0.121052,1,2,3,4,1,2,3,4,1,2,3,4
-7.63089,0.977329,1.11314,1,1,0,7.75473,0.112357,1,2,3,4,1,2,3,4,1,2,3,4
-6.9877,0.99346,1.11314,1,3,0,7.49694,0.17076,1,2,3,4,1,2,3,4,1,2,3,4
-7.53713,0.890312,1.11314,1,1,0,7.53715,0.118273,1,2,3,4,1,2,3,4,1,2,3,4
-7.46131,1,1.11314,2,3,0,7.65869,0.123471,1,2,3,4,1,2,3,4,1,2,3,4
-6.88446,1,1.11314,1,3,0,7.3356,0.188781,1,2,3,4,1,2,3,4,1,2,3,4
-7.63912,0.865062,1.11314,2,3,0,8.04327,0.111862,1,2,3,4,1,2,3,4,1,2,3,4
-6.8019,1,1.11314,1,3,0,7.50793,0.210538,1,2,3,4,1,2,3,4,1,2,3,4
-6.75013,1,1.11314,1,3,0,6.78887,0.24195,1,2,3,4,1,2,3,4,1,2,3,4
-7.64105,0.798711,1.11314,1,3,0,7.84764,0.111747,1,2,3,4,1,2,3,4,1,2,3,4
-6.92384,0.978593,1.11314,2,3,0,7.90353,0.181175,1,2,3,4,1,2,3,4,1,2,3,4
-6.76897,0.979789,1.11314,2,3,0,6.99936,0.276146,1,2,3,4,1,2,3,4,1,2,3,4
-6.76897,0.554963,1.11314,1,3,0,8.19595,0.276146,1,2,3,4,1,2,3,4,1,2,3,4
-6.75178,0.988755,1.11314,2,3,0,6.82372,0.239265,1,2,3,4,1,2,3,4,1,2,3,4
-6.75097,1,1.11314,1,1,0,6.75228,0.24049,1,2,3,4,1,2,3,4,1,2,3,4
-7.20959,0.756262,1.11314,2,3,0,8.01743,0.38068,1,2,3,4,1,2,3,4,1,2,3,4
-7.40634,0.92566,1.11314,1,1,0,7.55637,0.407827,1,2,3,4,1,2,3,4,1,2,3,4
-6.92691,1,1.11314,1,1,0,7.2545,0.329219,1,2,3,4,1,2,3,4,1,2,3,4
-8.28846,0.589533,1.11314,1,1,0,8.30004,0.497546,1,2,3,4,1,2,3,4,1,2,3,4
-7.58401,1,1.11314,2,3,0,8.26612,0.429207,1,2,3,4,1,2,3,4,1,2,3,4
-7.30547,1,1.11314,1,1,0,7.65466,0.394467,1,2,3,4,1,2,3,4,1,2,3,4
-6.8258,1,1.11314,1,1,0,7.13389,0.301318,1,2,3,4,1,2,3,4,1,2,3,4
-6.8258,0.632309,1.11314,1,3,0,7.86592,0.301318,1,2,3,4,1,2,3,4,1,2,3,4
-6.8691,0.984946,1.11314,1,1,0,6.88969,0.314591,1,2,3,4,1,2,3,4,1,2,3,4
-6.76463,1,1.11314,1,1,0,6.83407,0.273226,1,2,3,4,1,2,3,4,1,2,3,4
-6.75992,1,1.11314,1,1,0,6.76617,0.269605,1,2,3,4,1,2,3,4,1,2,3,4
-8.51689,0.625795,1.11314,1,3,0,8.54821,0.516071,1,2,3,4,1,2,3,4,1,2,3,4
-6.7749,1,1.11314,1,3,0,7.89406,0.279702,1,2,3,4,1,2,3,4,1,2,3,4
-8.32879,0.718935,1.11314,2,3,0,8.41129,0.0799578,1,2,3,4,1,2,3,4,1,2,3,4
-7.65677,1,1.11314,1,1,0,8.2675,0.110813,1,2,3,4,1,2,3,4,1,2,3,4
-6.75647,0.93956,1.11314,1,3,0,7.69689,0.266475,1,2,3,4,1,2,3,4,1,2,3,4
-6.81888,0.979646,1.11314,1,1,0,6.81888,0.298898,1,2,3,4,1,2,3,4,1,2,3,4
-6.99978,0.937612,1.11314,1,1,0,7.00915,0.344814,1,2,3,4,1,2,3,4,1,2,3,4
-6.79649,1,1.11314,1,1,0,6.93147,0.290192,1,2,3,4,1,2,3,4,1,2,3,4
-6.9239,0.982236,1.11314,2,3,0,6.92957,0.328518,1,2,3,4,1,2,3,4,1,2,3,4
-6.93742,0.995093,1.11314,1,1,0,6.99649,0.331629,1,2,3,4,1,2,3,4,1,2,3,4
-6.8197,1,1.11314,1,1,0,6.90856,0.299193,1,2,3,4,1,2,3,4,1,2,3,4
-6.74929,0.977762,1.11314,2,3,0,6.91613,0.256335,1,2,3,4,1,2,3,4,1,2,3,4
-7.11483,0.928494,1.11314,2,3,0,7.20209,0.154306,1,2,3,4,1,2,3,4,1,2,3,4
-9.01898,0.788578,1.11314,1,3,0,9.1898,0.0594621,1,2,3,4,1,2,3,4,1,2,3,4
-7.87939,1,1.11314,1,1,0,8.88136,0.0988412,1,2,3,4,1,2,3,4,1,2,3,4
-7.27939,1,1.11314,1,1,0,7.78687,0.137878,1,2,3,4,1,2,3,4,1,2,3,4
-6.80731,1,1.11314,1,3,0,7.17621,0.208689,1,2,3,4,1,2,3,4,1,2,3,4
-7.13354,0.951487,1.11314,2,3,0,7.25305,0.368774,1,2,3,4,1,2,3,4,1,2,3,4
-7.13354,0.396636,1.11314,1,1,0,8.55637,0.368774,1,2,3,4,1,2,3,4,1,2,3,4
-6.76066,0.932367,1.11314,2,3,0,7.45607,0.230488,1,2,3,4,1,2,3,4,1,2,3,4
-6.74967,0.989918,1.11314,2,3,0,6.81787,0.242872,1,2,3,4,1,2,3,4,1,2,3,4
-6.75151,0.999445,1.11314,1,1,0,6.75176,0.239654,1,2,3,4,1,2,3,4,1,2,3,4
-6.75756,0.91962,1.11314,2,3,0,7.1552,0.26752,1,2,3,4,1,2,3,4,1,2,3,4
-6.95142,0.950524,1.11314,1,3,0,6.95299,0.334744,1,2,3,4,1,2,3,4,1,2,3,4
-6.74802,1,1.11314,1,3,0,6.90249,0.250085,1,2,3,4,1,2,3,4,1,2,3,4
-6.75451,0.986838,1.11314,2,3,0,6.81049,0.26442,1,2,3,4,1,2,3,4,1,2,3,4
-6.84157,0.961195,1.11314,2,3,0,6.94238,0.198695,1,2,3,4,1,2,3,4,1,2,3,4
-6.9619,0.987701,1.11314,2,3,0,6.96346,0.337013,1,2,3,4,1,2,3,4,1,2,3,4
-6.74824,1,1.11314,1,3,0,6.91477,0.247369,1,2,3,4,1,2,3,4,1,2,3,4
-6.74915,0.999561,1.11314,2,3,0,6.75053,0.255967,1,2,3,4,1,2,3,4,1,2,3,4
-6.78072,0.982523,1.11314,2,3,0,6.83082,0.282835,1,2,3,4,1,2,3,4,1,2,3,4
-6.78072,0.632797,1.11314,1,3,0,7.86306,0.282835,1,2,3,4,1,2,3,4,1,2,3,4
-6.76249,0.967724,1.11314,2,3,0,6.90727,0.271654,1,2,3,4,1,2,3,4,1,2,3,4
-6.85797,0.968502,1.11314,1,1,0,6.85805,0.311426,1,2,3,4,1,2,3,4,1,2,3,4
-6.79209,0.829934,1.11314,2,3,0,7.50564,0.288273,1,2,3,4,1,2,3,4,1,2,3,4
-8.9374,0.615972,1.11314,2,3,0,8.99258,0.0615002,1,2,3,4,1,2,3,4,1,2,3,4
-8.5065,1,1.11314,1,1,0,9.05593,0.0738867,1,2,3,4,1,2,3,4,1,2,3,4
-6.75043,0.877713,1.11314,1,3,0,8.65964,0.258735,1,2,3,4,1,2,3,4,1,2,3,4
-6.97372,0.897874,1.11314,2,3,0,7.26978,0.17288,1,2,3,4,1,2,3,4,1,2,3,4
-6.77343,0.974479,1.11314,2,3,0,7.06597,0.278857,1,2,3,4,1,2,3,4,1,2,3,4
-6.78297,0.99683,1.11314,1,1,0,6.78979,0.283978,1,2,3,4,1,2,3,4,1,2,3,4
-6.86113,0.799094,1.11314,2,3,0,7.70833,0.193908,1,2,3,4,1,2,3,4,1,2,3,4
-7.58744,0.82715,1.11314,1,3,0,7.8635,0.429598,1,2,3,4,1,2,3,4,1,2,3,4
-7.3984,0.718437,1.11314,1,3,0,8.78469,0.128112,1,2,3,4,1,2,3,4,1,2,3,4
-6.74884,0.968513,1.11314,1,3,0,7.37589,0.255086,1,2,3,4,1,2,3,4,1,2,3,4
-6.75209,0.966128,1.11314,2,3,0,6.90744,0.261386,1,2,3,4,1,2,3,4,1,2,3,4
-6.77553,0.992339,1.11314,1,3,0,6.78965,0.221471,1,2,3,4,1,2,3,4,1,2,3,4
-6.81444,0.980231,1.11314,2,3,0,6.90412,0.29729,1,2,3,4,1,2,3,4,1,2,3,4
-6.81444,0.839385,1.11314,1,1,0,7.12344,0.29729,1,2,3,4,1,2,3,4,1,2,3,4
-7.27725,0.845479,1.11314,1,1,0,7.27929,0.390531,1,2,3,4,1,2,3,4,1,2,3,4
-6.95351,1,1.11314,2,3,0,7.19213,0.176092,1,2,3,4,1,2,3,4,1,2,3,4
-7.2643,0.933156,1.11314,1,1,0,7.27102,0.139224,1,2,3,4,1,2,3,4,1,2,3,4
-6.9859,1,1.11314,1,1,0,7.2168,0.171028,1,2,3,4,1,2,3,4,1,2,3,4
-7.52315,0.964123,1.11314,2,3,0,7.52322,0.119202,1,2,3,4,1,2,3,4,1,2,3,4
-7.81627,0.953414,1.11314,1,1,0,7.905,0.102018,1,2,3,4,1,2,3,4,1,2,3,4
-6.77579,0.883263,1.11314,2,3,0,9.15537,0.221341,1,2,3,4,1,2,3,4,1,2,3,4
-7.02176,0.950222,1.11314,1,3,0,7.02765,0.165896,1,2,3,4,1,2,3,4,1,2,3,4
-7.15157,0.971881,1.11314,1,1,0,7.19203,0.150262,1,2,3,4,1,2,3,4,1,2,3,4
-7.10546,1,1.11314,2,3,0,7.21771,0.155381,1,2,3,4,1,2,3,4,1,2,3,4
-6.75572,0.979325,1.11314,1,3,0,7.11164,0.265722,1,2,3,4,1,2,3,4,1,2,3,4
-6.88717,0.882753,1.11314,2,3,0,7.2621,0.319455,1,2,3,4,1,2,3,4,1,2,3,4
-6.74993,0.983459,1.11314,2,3,0,6.97389,0.242324,1,2,3,4,1,2,3,4,1,2,3,4
-7.18347,0.633759,1.11314,2,3,0,8.87663,0.146946,1,2,3,4,1,2,3,4,1,2,3,4
-7.03909,1,1.11314,2,3,0,7.19328,0.163565,1,2,3,4,1,2,3,4,1,2,3,4
-7.07269,0.992542,1.11314,1,1,0,7.13764,0.159286,1,2,3,4,1,2,3,4,1,2,3,4
-7.63904,0.893239,1.11314,1,1,0,7.641,0.111867,1,2,3,4,1,2,3,4,1,2,3,4
-6.94549,1,1.11314,2,3,0,7.42709,0.333437,1,2,3,4,1,2,3,4,1,2,3,4
-11.8267,0.309758,1.11314,2,7,0,11.8538,0.0206586,1,2,3,4,1,2,3,4,1,2,3,4
-12.0777,0.992018,1.11314,1,1,0,12.4865,0.0188987,1,2,3,4,1,2,3,4,1,2,3,4
-13.5122,0.98809,1.11314,2,3,0,13.582,0.0114528,1,2,3,4,1,2,3,4,1,2,3,4
-13.0004,1,1.11314,1,1,0,13.8359,0.0136752,1,2,3,4,1,2,3,4,1,2,3,4
-10.8724,1,1.11314,1,1,0,12.9219,0.0291478,1,2,3,4,1,2,3,4,1,2,3,4
-7.99444,0.9716,1.11314,1,3,0,10.7817,0.0934289,1,2,3,4,1,2,3,4,1,2,3,4
-6.85527,0.989961,1.11314,2,3,0,8.07139,0.19529,1,2,3,4,1,2,3,4,1,2,3,4
-6.76166,1,1.11314,2,3,0,6.83672,0.271016,1,2,3,4,1,2,3,4,1,2,3,4
-6.90388,0.964173,1.11314,1,3,0,6.90397,0.323699,1,2,3,4,1,2,3,4,1,2,3,4
-6.90388,0.860671,1.11314,1,1,0,7.17971,0.323699,1,2,3,4,1,2,3,4,1,2,3,4
-6.8494,0.669301,1.11314,2,3,0,8.3468,0.308885,1,2,3,4,1,2,3,4,1,2,3,4
-6.8494,0.684317,1.11314,1,1,0,7.47965,0.308885,1,2,3,4,1,2,3,4,1,2,3,4
-6.80421,0.95497,1.11314,2,3,0,7.07275,0.209737,1,2,3,4,1,2,3,4,1,2,3,4
-6.80347,0.981354,1.11314,2,3,0,6.94832,0.209992,1,2,3,4,1,2,3,4,1,2,3,4
-6.88883,0.977697,1.11314,1,1,0,6.89275,0.187877,1,2,3,4,1,2,3,4,1,2,3,4
-7.61587,0.827933,1.11314,1,3,0,7.93522,0.432804,1,2,3,4,1,2,3,4,1,2,3,4
-6.91027,1,1.11314,1,1,0,7.36587,0.325267,1,2,3,4,1,2,3,4,1,2,3,4
-6.88349,0.910184,1.11314,2,3,0,7.32352,0.188984,1,2,3,4,1,2,3,4,1,2,3,4
-6.91805,0.950678,1.11314,2,3,0,7.26293,0.327137,1,2,3,4,1,2,3,4,1,2,3,4
-8.49686,0.56833,1.11314,1,3,0,9.86312,0.0741995,1,2,3,4,1,2,3,4,1,2,3,4
-6.92054,0.838139,1.11314,1,3,0,9.10969,0.327726,1,2,3,4,1,2,3,4,1,2,3,4
-6.83055,1,1.11314,2,3,0,6.90674,0.302919,1,2,3,4,1,2,3,4,1,2,3,4
-6.83055,0.782791,1.11314,1,3,0,7.6971,0.302919,1,2,3,4,1,2,3,4,1,2,3,4
-6.86879,0.98667,1.11314,1,1,0,6.89155,0.314506,1,2,3,4,1,2,3,4,1,2,3,4
-6.81608,0.966193,1.11314,2,3,0,7.0563,0.205877,1,2,3,4,1,2,3,4,1,2,3,4
-7.75328,0.832055,1.11314,1,3,0,7.84268,0.105351,1,2,3,4,1,2,3,4,1,2,3,4
-6.89109,1,1.11314,1,3,0,7.59417,0.187417,1,2,3,4,1,2,3,4,1,2,3,4
-6.89109,0.938091,1.11314,1,3,0,7.20196,0.187417,1,2,3,4,1,2,3,4,1,2,3,4
-7.10404,0.934131,1.11314,2,3,0,7.47038,0.155545,1,2,3,4,1,2,3,4,1,2,3,4
-6.9947,0.962766,1.11314,2,3,0,7.48944,0.343802,1,2,3,4,1,2,3,4,1,2,3,4
-6.82659,1,1.11314,2,3,0,6.95799,0.202761,1,2,3,4,1,2,3,4,1,2,3,4
-6.96337,0.986409,1.11314,2,3,0,6.96954,0.337326,1,2,3,4,1,2,3,4,1,2,3,4
-6.98894,0.861321,1.11314,2,3,0,7.57951,0.170576,1,2,3,4,1,2,3,4,1,2,3,4
-6.88444,1,1.11314,1,1,0,6.98078,0.188784,1,2,3,4,1,2,3,4,1,2,3,4
-6.77601,1,1.11314,2,3,0,6.85486,0.221234,1,2,3,4,1,2,3,4,1,2,3,4
-6.80909,0.990836,1.11314,1,1,0,6.81236,0.208102,1,2,3,4,1,2,3,4,1,2,3,4
-7.27818,0.88063,1.11314,1,3,0,7.44595,0.390663,1,2,3,4,1,2,3,4,1,2,3,4
-6.93184,1,1.11314,1,1,0,7.18453,0.330357,1,2,3,4,1,2,3,4,1,2,3,4
-6.98854,0.834387,1.11314,2,3,0,7.6538,0.170634,1,2,3,4,1,2,3,4,1,2,3,4
-6.75457,1,1.11314,1,3,0,6.94099,0.235885,1,2,3,4,1,2,3,4,1,2,3,4
-6.81972,0.985463,1.11314,1,3,0,6.82068,0.204771,1,2,3,4,1,2,3,4,1,2,3,4
-6.74938,0.985962,1.11314,2,3,0,6.90239,0.25656,1,2,3,4,1,2,3,4,1,2,3,4
-6.97711,0.844021,1.11314,2,3,0,7.4703,0.340217,1,2,3,4,1,2,3,4,1,2,3,4
-7.53722,0.806241,1.11314,1,1,0,7.58007,0.423804,1,2,3,4,1,2,3,4,1,2,3,4
-8.16517,0.429445,1.11314,1,3,0,10.2575,0.086175,1,2,3,4,1,2,3,4,1,2,3,4
-7.82925,1,1.11314,1,1,0,8.23621,0.101352,1,2,3,4,1,2,3,4,1,2,3,4
-7.79175,1,1.11314,1,1,0,8.02326,0.103295,1,2,3,4,1,2,3,4,1,2,3,4
-7.67801,1,1.11314,1,1,0,7.93228,0.109571,1,2,3,4,1,2,3,4,1,2,3,4
-6.79607,1,1.11314,2,3,0,7.46504,0.290014,1,2,3,4,1,2,3,4,1,2,3,4
-7.89996,0.740225,1.11314,1,3,0,7.90186,0.462421,1,2,3,4,1,2,3,4,1,2,3,4
-6.9086,1,1.11314,2,3,0,7.53251,0.32486,1,2,3,4,1,2,3,4,1,2,3,4
-6.76039,0.868557,1.11314,2,3,0,7.39906,0.269998,1,2,3,4,1,2,3,4,1,2,3,4
-6.76039,0.823498,1.11314,1,3,0,7.43967,0.269998,1,2,3,4,1,2,3,4,1,2,3,4
-6.88934,0.95922,1.11314,1,3,0,6.95343,0.187773,1,2,3,4,1,2,3,4,1,2,3,4
-7.37852,0.876489,1.11314,1,3,0,7.67383,0.404244,1,2,3,4,1,2,3,4,1,2,3,4
-7.37852,0.418828,1.11314,1,3,0,9.4613,0.404244,1,2,3,4,1,2,3,4,1,2,3,4
-6.81952,0.985786,1.11314,1,3,0,7.43239,0.204828,1,2,3,4,1,2,3,4,1,2,3,4
-6.99856,0.985141,1.11314,2,3,0,6.99943,0.169164,1,2,3,4,1,2,3,4,1,2,3,4
-6.99856,0.663744,1.11314,1,3,0,9.38246,0.169164,1,2,3,4,1,2,3,4,1,2,3,4
-6.74866,0.95834,1.11314,2,3,0,7.25224,0.254484,1,2,3,4,1,2,3,4,1,2,3,4
-6.75832,0.997132,1.11314,1,3,0,6.76185,0.23235,1,2,3,4,1,2,3,4,1,2,3,4
-7.79611,0.780563,1.11314,1,3,0,8.01054,0.103066,1,2,3,4,1,2,3,4,1,2,3,4
-6.87148,0.964971,1.11314,2,3,0,8.12623,0.315249,1,2,3,4,1,2,3,4,1,2,3,4
-7.20007,0.687635,1.11314,2,3,0,8.29861,0.145284,1,2,3,4,1,2,3,4,1,2,3,4
-6.80703,0.95607,1.11314,1,3,0,7.32255,0.294488,1,2,3,4,1,2,3,4,1,2,3,4
