# stan_version_major = 2
# stan_version_minor = 33
# stan_version_patch = 0
# model = one_row_model
# start_datetime = 2023-11-18 15:07:30 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000 (Default)
#       delta = 0.800000 (Default)
#       kappa = 0.750000 (Default)
#       t0 = 10.000000 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1.000000 (Default)
#         stepsize_jitter = 0.000000 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file =  (Default)
# init = 2 (Default)
# random
#   seed = 3928133195 (Default)
# output
#   file = /Users/rob/.julia/dev/StanIO/test/generate_edges_data/../../data/one_row/one_row_chain_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = 6
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = 0 (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.33.0-rc1-74-g10b8ef0
# stancflags = --warn-pedantic
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta,z.1.1,z.2.1,z.3.1,z.4.1,z.1.2,z.2.2,z.3.2,z.4.2,z.1.3,z.2.3,z.3.3,z.4.3
-8.44131,0.976563,0.866077,1,1,0,8.58638,0.0760384,1,2,3,4,1,2,3,4,1,2,3,4
-6.85953,0.959768,0.866077,2,7,0,8.0484,0.311878,1,2,3,4,1,2,3,4,1,2,3,4
-6.77931,1,0.866077,1,1,0,6.83749,0.282101,1,2,3,4,1,2,3,4,1,2,3,4
-6.81128,0.961758,0.866077,2,3,0,6.993,0.20739,1,2,3,4,1,2,3,4,1,2,3,4
-6.79474,1,0.866077,1,1,0,6.81494,0.21315,1,2,3,4,1,2,3,4,1,2,3,4
-7.48459,0.87276,0.866077,1,3,0,7.59345,0.121832,1,2,3,4,1,2,3,4,1,2,3,4
-7.35777,1,0.866077,1,1,0,7.54315,0.131288,1,2,3,4,1,2,3,4,1,2,3,4
-7.2607,1,0.866077,2,3,0,7.4137,0.139549,1,2,3,4,1,2,3,4,1,2,3,4
-6.74975,0.906644,0.866077,2,3,0,8.16594,0.2427,1,2,3,4,1,2,3,4,1,2,3,4
-6.97884,0.946642,0.866077,1,3,0,7.03077,0.172095,1,2,3,4,1,2,3,4,1,2,3,4
-6.95888,1,0.866077,1,1,0,7.01538,0.175221,1,2,3,4,1,2,3,4,1,2,3,4
-6.89055,0.966348,0.866077,1,3,0,7.28674,0.320332,1,2,3,4,1,2,3,4,1,2,3,4
-6.89055,0.877815,0.866077,1,1,0,7.18409,0.320332,1,2,3,4,1,2,3,4,1,2,3,4
-6.91071,0.935581,0.866077,1,3,0,7.2487,0.183589,1,2,3,4,1,2,3,4,1,2,3,4
-6.93371,0.958338,0.866077,1,3,0,7.28151,0.330785,1,2,3,4,1,2,3,4,1,2,3,4
-7.35915,0.952909,0.866077,2,3,0,7.37271,0.401704,1,2,3,4,1,2,3,4,1,2,3,4
-9.86544,0.426795,0.866077,1,1,0,9.89101,0.60489,1,2,3,4,1,2,3,4,1,2,3,4
-7.74823,1,0.866077,2,3,0,9.26776,0.447111,1,2,3,4,1,2,3,4,1,2,3,4
-6.81362,0.966295,0.866077,1,3,0,7.93246,0.206643,1,2,3,4,1,2,3,4,1,2,3,4
-6.74989,0.997349,0.866077,1,3,0,6.82703,0.257702,1,2,3,4,1,2,3,4,1,2,3,4
-6.83245,0.987412,0.866077,2,3,0,6.84076,0.201123,1,2,3,4,1,2,3,4,1,2,3,4
-6.78432,1,0.866077,2,3,0,6.82286,0.217371,1,2,3,4,1,2,3,4,1,2,3,4
-6.76211,0.975597,0.866077,2,3,0,6.9506,0.27136,1,2,3,4,1,2,3,4,1,2,3,4
-6.8853,0.887042,0.866077,2,3,0,7.43443,0.188606,1,2,3,4,1,2,3,4,1,2,3,4
-6.75534,1,0.866077,1,3,0,6.86713,0.235089,1,2,3,4,1,2,3,4,1,2,3,4
-7.54108,0.825057,0.866077,1,3,0,7.71061,0.424256,1,2,3,4,1,2,3,4,1,2,3,4
-7.50991,1,0.866077,1,1,0,7.76601,0.42058,1,2,3,4,1,2,3,4,1,2,3,4
-6.95202,1,0.866077,2,3,0,7.37653,0.176337,1,2,3,4,1,2,3,4,1,2,3,4
-7.90317,0.880475,0.866077,2,3,0,8.19995,0.0976837,1,2,3,4,1,2,3,4,1,2,3,4
-6.95093,0.881714,0.866077,1,3,0,8.79971,0.334637,1,2,3,4,1,2,3,4,1,2,3,4
-8.04793,0.701255,0.866077,1,1,0,8.04896,0.476417,1,2,3,4,1,2,3,4,1,2,3,4
-7.21795,1,0.866077,2,7,0,7.83871,0.14354,1,2,3,4,1,2,3,4,1,2,3,4
-6.97927,1,0.866077,2,3,0,7.18032,0.172029,1,2,3,4,1,2,3,4,1,2,3,4
-7.04986,0.995513,0.866077,2,3,0,7.08172,0.162161,1,2,3,4,1,2,3,4,1,2,3,4
-6.99499,0.943101,0.866077,1,3,0,7.58754,0.343859,1,2,3,4,1,2,3,4,1,2,3,4
-6.85229,1,0.866077,1,1,0,6.96362,0.309751,1,2,3,4,1,2,3,4,1,2,3,4
-7.85505,0.636087,0.866077,1,3,0,8.90626,0.100047,1,2,3,4,1,2,3,4,1,2,3,4
-8.1441,0.988882,0.866077,2,3,0,8.23893,0.0870252,1,2,3,4,1,2,3,4,1,2,3,4
-8.36771,0.976827,0.866077,1,1,0,8.50947,0.0785716,1,2,3,4,1,2,3,4,1,2,3,4
-8.99591,0.944874,0.866077,1,1,0,9.05562,0.0600297,1,2,3,4,1,2,3,4,1,2,3,4
-6.95434,1,0.866077,2,3,0,8.83826,0.175957,1,2,3,4,1,2,3,4,1,2,3,4
-7.72037,0.943491,0.866077,2,3,0,7.7511,0.444179,1,2,3,4,1,2,3,4,1,2,3,4
-7.16984,0.789793,0.866077,1,3,0,8.85394,0.148342,1,2,3,4,1,2,3,4,1,2,3,4
-7.404,0.962058,0.866077,1,1,0,7.43294,0.127685,1,2,3,4,1,2,3,4,1,2,3,4
-9.3495,0.839323,0.866077,2,3,0,9.75256,0.0520134,1,2,3,4,1,2,3,4,1,2,3,4
-8.41216,0.981877,0.866077,2,3,0,10.1828,0.0770283,1,2,3,4,1,2,3,4,1,2,3,4
-8.3323,1,0.866077,1,1,0,8.61281,0.0798315,1,2,3,4,1,2,3,4,1,2,3,4
-6.76561,0.900068,0.866077,1,3,0,8.91242,0.273915,1,2,3,4,1,2,3,4,1,2,3,4
-6.76561,0.897752,0.866077,1,3,0,7.21971,0.273915,1,2,3,4,1,2,3,4,1,2,3,4
-6.75355,0.997879,0.866077,1,3,0,6.78091,0.237015,1,2,3,4,1,2,3,4,1,2,3,4
-6.84116,0.98169,0.866077,1,3,0,6.84879,0.198802,1,2,3,4,1,2,3,4,1,2,3,4
-7.17766,0.949403,0.866077,1,3,0,7.1843,0.147537,1,2,3,4,1,2,3,4,1,2,3,4
-7.39975,0.946559,0.866077,2,3,0,7.90852,0.128009,1,2,3,4,1,2,3,4,1,2,3,4
-6.75217,1,0.866077,2,3,0,7.32717,0.238726,1,2,3,4,1,2,3,4,1,2,3,4
-6.78255,0.994068,0.866077,1,3,0,6.78347,0.218149,1,2,3,4,1,2,3,4,1,2,3,4
-7.15469,0.930778,0.866077,1,3,0,7.19118,0.14993,1,2,3,4,1,2,3,4,1,2,3,4
-6.77876,0.998627,0.866077,1,3,0,7.11039,0.219892,1,2,3,4,1,2,3,4,1,2,3,4
-7.36273,0.88669,0.866077,1,3,0,7.45993,0.130893,1,2,3,4,1,2,3,4,1,2,3,4
-7.97985,0.916152,0.866077,1,1,0,7.98349,0.0940898,1,2,3,4,1,2,3,4,1,2,3,4
-7.4131,1,0.866077,1,1,0,7.91042,0.126999,1,2,3,4,1,2,3,4,1,2,3,4
-7.82027,0.943982,0.866077,1,1,0,7.84769,0.101812,1,2,3,4,1,2,3,4,1,2,3,4
-7.66136,0.967761,0.866077,2,3,0,8.61253,0.110542,1,2,3,4,1,2,3,4,1,2,3,4
-6.76043,0.991864,0.866077,1,3,0,7.71039,0.230661,1,2,3,4,1,2,3,4,1,2,3,4
-6.74865,0.963281,0.866077,2,3,0,7.00786,0.245604,1,2,3,4,1,2,3,4,1,2,3,4
-6.74874,0.998582,0.866077,2,3,0,6.7574,0.254762,1,2,3,4,1,2,3,4,1,2,3,4
-7.05286,0.951972,0.866077,2,3,0,7.08569,0.161776,1,2,3,4,1,2,3,4,1,2,3,4
-7.34351,0.950259,0.866077,1,1,0,7.3522,0.13244,1,2,3,4,1,2,3,4,1,2,3,4
-7.15757,1,0.866077,1,1,0,7.34831,0.149625,1,2,3,4,1,2,3,4,1,2,3,4
-7.10219,1,0.866077,1,1,0,7.20484,0.155759,1,2,3,4,1,2,3,4,1,2,3,4
-6.74909,0.989079,0.866077,1,3,0,7.14944,0.255813,1,2,3,4,1,2,3,4,1,2,3,4
-7.59033,0.789032,0.866077,1,3,0,7.9851,0.114852,1,2,3,4,1,2,3,4,1,2,3,4
-7.23038,0.975649,0.866077,2,3,0,8.06106,0.142355,1,2,3,4,1,2,3,4,1,2,3,4
-7.20614,1,0.866077,1,1,0,7.31016,0.144687,1,2,3,4,1,2,3,4,1,2,3,4
-7.13253,1,0.866077,1,1,0,7.25075,0.152326,1,2,3,4,1,2,3,4,1,2,3,4
-6.77885,0.969791,0.866077,1,3,0,7.30264,0.281858,1,2,3,4,1,2,3,4,1,2,3,4
-6.90271,0.900311,0.866077,2,3,0,7.36305,0.185115,1,2,3,4,1,2,3,4,1,2,3,4
-6.74891,0.897349,0.866077,2,3,0,7.89033,0.244744,1,2,3,4,1,2,3,4,1,2,3,4
-6.77721,0.931665,0.866077,2,3,0,7.18593,0.220641,1,2,3,4,1,2,3,4,1,2,3,4
-7.88048,0.846975,0.866077,2,3,0,8.00561,0.0987874,1,2,3,4,1,2,3,4,1,2,3,4
-6.81995,0.907039,0.866077,1,3,0,8.45261,0.299281,1,2,3,4,1,2,3,4,1,2,3,4
-7.17212,0.899372,0.866077,1,1,0,7.17214,0.374937,1,2,3,4,1,2,3,4,1,2,3,4
-6.74905,0.982331,0.866077,2,3,0,7.28862,0.244365,1,2,3,4,1,2,3,4,1,2,3,4
-7.07628,0.922435,0.866077,1,3,0,7.16592,0.158847,1,2,3,4,1,2,3,4,1,2,3,4
-6.8122,0.990455,0.866077,2,3,0,7.17796,0.207095,1,2,3,4,1,2,3,4,1,2,3,4
-7.98454,0.852078,0.866077,2,3,0,8.3662,0.470525,1,2,3,4,1,2,3,4,1,2,3,4
-6.9724,1,0.866077,1,1,0,7.65985,0.339234,1,2,3,4,1,2,3,4,1,2,3,4
-6.9724,0.85785,0.866077,1,1,0,7.31778,0.339234,1,2,3,4,1,2,3,4,1,2,3,4
-7.65566,0.802502,0.866077,1,1,0,7.66687,0.43721,1,2,3,4,1,2,3,4,1,2,3,4
-7.16782,0.789997,0.866077,1,3,0,8.77334,0.148551,1,2,3,4,1,2,3,4,1,2,3,4
-7.09078,0.922863,0.866077,1,3,0,7.91558,0.361602,1,2,3,4,1,2,3,4,1,2,3,4
-6.77553,1,0.866077,1,3,0,7.00456,0.280052,1,2,3,4,1,2,3,4,1,2,3,4
-7.50541,0.844237,0.866077,1,3,0,7.531,0.420044,1,2,3,4,1,2,3,4,1,2,3,4
-8.04712,0.831856,0.866077,1,1,0,8.21751,0.476343,1,2,3,4,1,2,3,4,1,2,3,4
-6.79146,1,0.866077,1,3,0,7.70357,0.287992,1,2,3,4,1,2,3,4,1,2,3,4
-6.89407,0.970754,0.866077,1,1,0,6.89574,0.321235,1,2,3,4,1,2,3,4,1,2,3,4
-6.86274,1,0.866077,2,3,0,6.91166,0.312798,1,2,3,4,1,2,3,4,1,2,3,4
-6.75025,0.991341,0.866077,2,3,0,6.91546,0.25841,1,2,3,4,1,2,3,4,1,2,3,4
-7.63704,0.860388,0.866077,2,3,0,7.68009,0.111987,1,2,3,4,1,2,3,4,1,2,3,4
-7.45588,1,0.866077,1,1,0,7.68802,0.12386,1,2,3,4,1,2,3,4,1,2,3,4
-8.10607,0.916036,0.866077,1,1,0,8.11141,0.0885899,1,2,3,4,1,2,3,4,1,2,3,4
-6.78008,1,0.866077,2,3,0,7.79819,0.282503,1,2,3,4,1,2,3,4,1,2,3,4
-7.1295,0.884799,0.866077,1,3,0,7.41693,0.15266,1,2,3,4,1,2,3,4,1,2,3,4
-7.50952,0.868391,0.866077,1,3,0,8.43866,0.420534,1,2,3,4,1,2,3,4,1,2,3,4
-7.37038,1,0.866077,1,1,0,7.6357,0.40318,1,2,3,4,1,2,3,4,1,2,3,4
-6.86628,1,0.866077,1,1,0,7.2151,0.313803,1,2,3,4,1,2,3,4,1,2,3,4
-7.90318,0.834803,0.866077,2,7,0,7.90319,0.0976834,1,2,3,4,1,2,3,4,1,2,3,4
-8.48561,0.937751,0.866077,1,1,0,8.52405,0.0745672,1,2,3,4,1,2,3,4,1,2,3,4
-6.89741,0.992843,0.866077,1,3,0,8.51648,0.186152,1,2,3,4,1,2,3,4,1,2,3,4
-6.77481,0.984931,0.866077,1,3,0,6.99279,0.279651,1,2,3,4,1,2,3,4,1,2,3,4
-8.09709,0.627031,0.866077,2,3,0,9.05257,0.0889654,1,2,3,4,1,2,3,4,1,2,3,4
-7.64728,0.847037,0.866077,1,3,0,10.2878,0.436289,1,2,3,4,1,2,3,4,1,2,3,4
-6.85054,0.943242,0.866077,1,3,0,7.95056,0.196436,1,2,3,4,1,2,3,4,1,2,3,4
-7.15198,0.911663,0.866077,1,3,0,7.47988,0.371755,1,2,3,4,1,2,3,4,1,2,3,4
-7.15354,0.81035,0.866077,1,3,0,8.10414,0.150052,1,2,3,4,1,2,3,4,1,2,3,4
-7.67562,0.973161,0.866077,2,3,0,7.67641,0.10971,1,2,3,4,1,2,3,4,1,2,3,4
-6.95303,0.981985,0.866077,1,3,0,7.57317,0.176171,1,2,3,4,1,2,3,4,1,2,3,4
-7.20666,0.953255,0.866077,1,1,0,7.21,0.144636,1,2,3,4,1,2,3,4,1,2,3,4
-7.61808,0.937154,0.866077,1,1,0,7.62795,0.113135,1,2,3,4,1,2,3,4,1,2,3,4
-6.74826,0.974413,0.866077,1,3,0,7.7384,0.247283,1,2,3,4,1,2,3,4,1,2,3,4
-6.8242,0.981575,0.866077,1,3,0,6.84081,0.203449,1,2,3,4,1,2,3,4,1,2,3,4
-6.99575,0.962162,0.866077,2,3,0,7.16521,0.169574,1,2,3,4,1,2,3,4,1,2,3,4
-7.26693,0.925452,0.866077,2,3,0,7.8868,0.389068,1,2,3,4,1,2,3,4,1,2,3,4
-7.15751,0.801402,0.866077,1,3,0,8.2682,0.149632,1,2,3,4,1,2,3,4,1,2,3,4
-6.75831,1,0.866077,2,3,0,7.07645,0.268207,1,2,3,4,1,2,3,4,1,2,3,4
-7.52864,0.876527,0.866077,2,3,0,7.55653,0.118836,1,2,3,4,1,2,3,4,1,2,3,4
-9.41123,0.884831,0.866077,2,3,0,9.42413,0.57812,1,2,3,4,1,2,3,4,1,2,3,4
-8.50475,1,0.866077,1,1,0,9.56106,0.51512,1,2,3,4,1,2,3,4,1,2,3,4
-6.78557,1,0.866077,1,3,0,8.49664,0.216832,1,2,3,4,1,2,3,4,1,2,3,4
-6.84128,0.977162,0.866077,1,3,0,6.94721,0.306386,1,2,3,4,1,2,3,4,1,2,3,4
-8.67496,0.444669,0.866077,1,3,0,10.489,0.0686889,1,2,3,4,1,2,3,4,1,2,3,4
-6.88574,0.842985,0.866077,1,3,0,9.8826,0.319083,1,2,3,4,1,2,3,4,1,2,3,4
-6.93935,0.983934,0.866077,1,1,0,6.96969,0.332064,1,2,3,4,1,2,3,4,1,2,3,4
-6.84286,1,0.866077,1,1,0,6.92377,0.306877,1,2,3,4,1,2,3,4,1,2,3,4
-6.75715,1,0.866077,1,3,0,6.82075,0.267139,1,2,3,4,1,2,3,4,1,2,3,4
-6.75715,0.753705,0.866077,1,3,0,7.69553,0.267139,1,2,3,4,1,2,3,4,1,2,3,4
-7.03277,0.770795,0.866077,2,3,0,8.20368,0.164405,1,2,3,4,1,2,3,4,1,2,3,4
-7.45172,0.928325,0.866077,2,3,0,7.84083,0.124158,1,2,3,4,1,2,3,4,1,2,3,4
-7.01413,0.982145,0.866077,2,3,0,7.73552,0.166951,1,2,3,4,1,2,3,4,1,2,3,4
-9.85857,0.527479,0.866077,2,3,0,11.7162,0.0426154,1,2,3,4,1,2,3,4,1,2,3,4
-7.05024,1,0.866077,2,3,0,9.58383,0.162112,1,2,3,4,1,2,3,4,1,2,3,4
-7.40704,0.882219,0.866077,1,3,0,8.16657,0.407916,1,2,3,4,1,2,3,4,1,2,3,4
-6.94691,1,0.866077,1,1,0,7.27562,0.333751,1,2,3,4,1,2,3,4,1,2,3,4
-7.29896,0.64911,0.866077,2,3,0,8.92967,0.393566,1,2,3,4,1,2,3,4,1,2,3,4
-7.1437,1,0.866077,1,1,0,7.34485,0.370424,1,2,3,4,1,2,3,4,1,2,3,4
-6.88534,1,0.866077,2,3,0,7.07571,0.318976,1,2,3,4,1,2,3,4,1,2,3,4
-6.89162,0.943476,0.866077,1,3,0,7.20506,0.187309,1,2,3,4,1,2,3,4,1,2,3,4
-6.89162,0.916793,0.866077,1,3,0,7.39511,0.187309,1,2,3,4,1,2,3,4,1,2,3,4
-6.89162,0.510292,0.866077,1,3,0,10.3761,0.187309,1,2,3,4,1,2,3,4,1,2,3,4
-7.22481,0.939078,0.866077,2,3,0,7.48541,0.142883,1,2,3,4,1,2,3,4,1,2,3,4
-7.23117,0.99893,0.866077,1,1,0,7.32389,0.142281,1,2,3,4,1,2,3,4,1,2,3,4
-6.7839,0.961952,0.866077,1,3,0,7.44498,0.284434,1,2,3,4,1,2,3,4,1,2,3,4
-6.93829,0.956359,0.866077,1,1,0,6.9383,0.331825,1,2,3,4,1,2,3,4,1,2,3,4
-6.79174,1,0.866077,1,1,0,6.89614,0.288119,1,2,3,4,1,2,3,4,1,2,3,4
-6.80369,0.996616,0.866077,1,1,0,6.81339,0.293167,1,2,3,4,1,2,3,4,1,2,3,4
-6.80369,0.663542,0.866077,1,3,0,8.50244,0.293167,1,2,3,4,1,2,3,4,1,2,3,4
-7.48637,0.78061,0.866077,1,3,0,8.08758,0.121708,1,2,3,4,1,2,3,4,1,2,3,4
-6.99953,0.901582,0.866077,2,3,0,8.3,0.344765,1,2,3,4,1,2,3,4,1,2,3,4
-7.11183,0.965246,0.866077,1,1,0,7.16848,0.365183,1,2,3,4,1,2,3,4,1,2,3,4
-6.76119,1,0.866077,2,3,0,7.11761,0.23009,1,2,3,4,1,2,3,4,1,2,3,4
-6.87604,0.966758,0.866077,1,3,0,6.94672,0.316496,1,2,3,4,1,2,3,4,1,2,3,4
-6.87604,0.83771,0.866077,1,1,0,7.26733,0.316496,1,2,3,4,1,2,3,4,1,2,3,4
-6.97925,0.969207,0.866077,1,1,0,7.00064,0.340659,1,2,3,4,1,2,3,4,1,2,3,4
-6.90124,1,0.866077,1,1,0,6.98703,0.323044,1,2,3,4,1,2,3,4,1,2,3,4
-7.23573,0.814132,0.866077,2,3,0,8.04443,0.141851,1,2,3,4,1,2,3,4,1,2,3,4
-7.46216,0.988176,0.866077,2,3,0,7.50072,0.123411,1,2,3,4,1,2,3,4,1,2,3,4
-6.95907,0.910975,0.866077,1,3,0,8.14436,0.336404,1,2,3,4,1,2,3,4,1,2,3,4
-7.39726,0.86982,0.866077,1,1,0,7.41564,0.406665,1,2,3,4,1,2,3,4,1,2,3,4
-6.94599,0.902236,0.866077,1,3,0,7.94269,0.177336,1,2,3,4,1,2,3,4,1,2,3,4
-6.92782,0.979796,0.866077,2,3,0,7.21203,0.180465,1,2,3,4,1,2,3,4,1,2,3,4
-6.83226,1,0.866077,1,1,0,6.91091,0.201175,1,2,3,4,1,2,3,4,1,2,3,4
-7.1499,0.951991,0.866077,1,3,0,7.15652,0.150441,1,2,3,4,1,2,3,4,1,2,3,4
-6.74802,0.991279,0.866077,1,3,0,7.18478,0.250271,1,2,3,4,1,2,3,4,1,2,3,4
-6.74877,0.999875,0.866077,2,3,0,6.74894,0.245178,1,2,3,4,1,2,3,4,1,2,3,4
-8.38929,0.627075,0.866077,1,3,0,9.22062,0.0778171,1,2,3,4,1,2,3,4,1,2,3,4
-6.85393,1,0.866077,1,3,0,8.44399,0.195613,1,2,3,4,1,2,3,4,1,2,3,4
-6.80084,1,0.866077,2,3,0,6.84536,0.21091,1,2,3,4,1,2,3,4,1,2,3,4
-7.57603,0.893787,0.866077,2,3,0,7.73966,0.115755,1,2,3,4,1,2,3,4,1,2,3,4
-7.30591,1,0.866077,1,1,0,7.57374,0.135575,1,2,3,4,1,2,3,4,1,2,3,4
-7.40519,0.984478,0.866077,1,1,0,7.48301,0.127595,1,2,3,4,1,2,3,4,1,2,3,4
-7.62195,0.968769,0.866077,1,1,0,7.68393,0.112899,1,2,3,4,1,2,3,4,1,2,3,4
-6.97945,0.981467,0.866077,1,3,0,7.52049,0.172001,1,2,3,4,1,2,3,4,1,2,3,4
-7.84029,0.937747,0.866077,2,3,0,7.87664,0.456526,1,2,3,4,1,2,3,4,1,2,3,4
-8.11494,0.910126,0.866077,1,1,0,8.42795,0.482491,1,2,3,4,1,2,3,4,1,2,3,4
-8.11494,0.833688,0.866077,1,1,0,8.8361,0.482491,1,2,3,4,1,2,3,4,1,2,3,4
-7.32156,1,0.866077,2,3,0,7.93959,0.396669,1,2,3,4,1,2,3,4,1,2,3,4
-7.06685,1,0.866077,1,1,0,7.30044,0.35741,1,2,3,4,1,2,3,4,1,2,3,4
-7.06685,0.427186,0.866077,1,3,0,10.6208,0.35741,1,2,3,4,1,2,3,4,1,2,3,4
-7.23112,0.948672,0.866077,1,1,0,7.30207,0.383883,1,2,3,4,1,2,3,4,1,2,3,4
-6.81874,1,0.866077,1,3,0,7.10676,0.29885,1,2,3,4,1,2,3,4,1,2,3,4
-6.76187,1,0.866077,1,3,0,6.80295,0.271181,1,2,3,4,1,2,3,4,1,2,3,4
-7.31946,0.801524,0.866077,2,3,0,7.96914,0.396383,1,2,3,4,1,2,3,4,1,2,3,4
-6.74861,1,0.866077,1,3,0,7.23333,0.254296,1,2,3,4,1,2,3,4,1,2,3,4
-6.92408,0.958397,0.866077,1,3,0,6.9469,0.32856,1,2,3,4,1,2,3,4,1,2,3,4
-6.86757,1,0.866077,1,1,0,6.93175,0.314163,1,2,3,4,1,2,3,4,1,2,3,4
-6.75271,1,0.866077,1,3,0,6.84265,0.262234,1,2,3,4,1,2,3,4,1,2,3,4
-6.74911,1,0.866077,2,3,0,6.75176,0.255861,1,2,3,4,1,2,3,4,1,2,3,4
-6.84733,0.976255,0.866077,2,3,0,6.90833,0.308257,1,2,3,4,1,2,3,4,1,2,3,4
-6.77616,1,0.866077,2,3,0,6.82909,0.221155,1,2,3,4,1,2,3,4,1,2,3,4
-6.77616,0.84514,0.866077,1,3,0,7.51886,0.221155,1,2,3,4,1,2,3,4,1,2,3,4
-6.80574,0.862851,0.866077,2,3,0,7.83617,0.209215,1,2,3,4,1,2,3,4,1,2,3,4
-7.43296,0.888981,0.866077,1,3,0,7.51156,0.125523,1,2,3,4,1,2,3,4,1,2,3,4
-8.83207,0.769714,0.866077,1,3,0,10.6792,0.539625,1,2,3,4,1,2,3,4,1,2,3,4
-7.35333,1,0.866077,2,3,0,8.39115,0.400935,1,2,3,4,1,2,3,4,1,2,3,4
-6.83945,1,0.866077,1,3,0,7.19574,0.305807,1,2,3,4,1,2,3,4,1,2,3,4
-7.32292,0.862358,0.866077,1,1,0,7.32293,0.396854,1,2,3,4,1,2,3,4,1,2,3,4
-7.5608,0.923796,0.866077,1,1,0,7.70482,0.426545,1,2,3,4,1,2,3,4,1,2,3,4
-6.75364,1,0.866077,1,3,0,7.39827,0.263406,1,2,3,4,1,2,3,4,1,2,3,4
-7.02815,0.957229,0.866077,2,3,0,7.04691,0.165026,1,2,3,4,1,2,3,4,1,2,3,4
-6.89969,1,0.866077,2,3,0,7.01137,0.185703,1,2,3,4,1,2,3,4,1,2,3,4
-7.19891,0.908423,0.866077,1,3,0,7.63009,0.379066,1,2,3,4,1,2,3,4,1,2,3,4
-7.51294,0.967211,0.866077,2,3,0,7.60852,0.420941,1,2,3,4,1,2,3,4,1,2,3,4
-7.00338,1,0.866077,2,3,0,7.37353,0.345527,1,2,3,4,1,2,3,4,1,2,3,4
-8.45288,0.621075,0.866077,1,1,0,8.4543,0.511015,1,2,3,4,1,2,3,4,1,2,3,4
-7.02147,1,0.866077,2,3,0,8.28654,0.165935,1,2,3,4,1,2,3,4,1,2,3,4
-9.28361,0.700787,0.866077,1,3,0,9.84639,0.0534028,1,2,3,4,1,2,3,4,1,2,3,4
-6.75689,1,0.866077,2,3,0,8.72976,0.266887,1,2,3,4,1,2,3,4,1,2,3,4
-6.75689,0.804866,0.866077,1,3,0,7.47798,0.266887,1,2,3,4,1,2,3,4,1,2,3,4
-6.7939,0.944313,0.866077,2,3,0,7.06131,0.213467,1,2,3,4,1,2,3,4,1,2,3,4
-7.20555,0.933605,0.866077,2,3,0,7.35491,0.144745,1,2,3,4,1,2,3,4,1,2,3,4
-6.93072,1,0.866077,1,1,0,7.15393,0.179954,1,2,3,4,1,2,3,4,1,2,3,4
-6.7555,0.990065,0.866077,1,3,0,6.98236,0.265491,1,2,3,4,1,2,3,4,1,2,3,4
-7.44093,0.77715,0.866077,2,3,0,8.15382,0.412185,1,2,3,4,1,2,3,4,1,2,3,4
-8.42531,0.715383,0.866077,1,1,0,8.5387,0.508806,1,2,3,4,1,2,3,4,1,2,3,4
-8.42531,0.157825,0.866077,1,1,0,12.4364,0.508806,1,2,3,4,1,2,3,4,1,2,3,4
-8.1273,1,0.866077,1,1,0,8.73063,0.483595,1,2,3,4,1,2,3,4,1,2,3,4
-6.81351,0.996206,0.866077,2,3,0,8.30936,0.206679,1,2,3,4,1,2,3,4,1,2,3,4
-6.81351,0.96425,0.866077,1,3,0,6.99743,0.206679,1,2,3,4,1,2,3,4,1,2,3,4
-7.99639,0.787801,0.866077,1,3,0,8.26538,0.093341,1,2,3,4,1,2,3,4,1,2,3,4
-7.54305,1,0.866077,1,1,0,7.96821,0.117884,1,2,3,4,1,2,3,4,1,2,3,4
-8.18613,0.973404,0.866077,2,3,0,8.19581,0.0853412,1,2,3,4,1,2,3,4,1,2,3,4
-7.78259,1,0.866077,1,1,0,8.19954,0.103779,1,2,3,4,1,2,3,4,1,2,3,4
-7.96907,0.977264,0.866077,1,1,0,8.08417,0.094583,1,2,3,4,1,2,3,4,1,2,3,4
-8.83709,0.913532,0.866077,1,1,0,8.84597,0.0641285,1,2,3,4,1,2,3,4,1,2,3,4
-7.06426,0.923055,0.866077,2,3,0,10.4637,0.160332,1,2,3,4,1,2,3,4,1,2,3,4
-7.2482,0.967911,0.866077,1,1,0,7.27182,0.140692,1,2,3,4,1,2,3,4,1,2,3,4
-7.10073,1,0.866077,1,1,0,7.25786,0.15593,1,2,3,4,1,2,3,4,1,2,3,4
-6.75616,0.896581,0.866077,2,3,0,8.02254,0.234279,1,2,3,4,1,2,3,4,1,2,3,4
-6.83518,0.983754,0.866077,2,3,0,6.87946,0.200383,1,2,3,4,1,2,3,4,1,2,3,4
-6.86402,0.993734,0.866077,1,1,0,6.87748,0.193242,1,2,3,4,1,2,3,4,1,2,3,4
