# stan_version_major = 2
# stan_version_minor = 33
# stan_version_patch = 0
# model = one_row_model
# start_datetime = 2023-11-18 15:07:30 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000 (Default)
#       delta = 0.800000 (Default)
#       kappa = 0.750000 (Default)
#       t0 = 10.000000 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1.000000 (Default)
#         stepsize_jitter = 0.000000 (Default)
#     num_chains = 1 (Default)
# id = 3
# data
#   file =  (Default)
# init = 2 (Default)
# random
#   seed = 3928133195 (Default)
# output
#   file = /Users/rob/.julia/dev/StanIO/test/generate_edges_data/../../data/one_row/one_row_chain_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = 6
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = 0 (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.33.0-rc1-74-g10b8ef0
# stancflags = --warn-pedantic
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta,z.1.1,z.2.1,z.3.1,z.4.1,z.1.2,z.2.2,z.3.2,z.4.2,z.1.3,z.2.3,z.3.3,z.4.3
-6.95184,0.956632,0.856707,2,3,0,7.22965,0.334837,1,2,3,4,1,2,3,4,1,2,3,4
-7.12637,0.957894,0.856707,1,1,0,7.14357,0.367599,1,2,3,4,1,2,3,4,1,2,3,4
-6.82946,0.937926,0.856707,1,3,0,7.55985,0.201951,1,2,3,4,1,2,3,4,1,2,3,4
-7.01267,0.936256,0.856707,1,3,0,7.40347,0.347345,1,2,3,4,1,2,3,4,1,2,3,4
-6.95517,0.756212,0.856707,2,3,0,8.84403,0.175821,1,2,3,4,1,2,3,4,1,2,3,4
-7.07883,0.917614,0.856707,1,3,0,7.81394,0.359526,1,2,3,4,1,2,3,4,1,2,3,4
-6.90949,0.904387,0.856707,1,3,0,7.72726,0.183818,1,2,3,4,1,2,3,4,1,2,3,4
-7.09569,0.971287,0.856707,2,3,0,7.26401,0.15652,1,2,3,4,1,2,3,4,1,2,3,4
-6.81113,0.95647,0.856707,2,7,0,7.52342,0.296058,1,2,3,4,1,2,3,4,1,2,3,4
-6.77089,0.96024,0.856707,2,3,0,7.12019,0.223925,1,2,3,4,1,2,3,4,1,2,3,4
-6.75478,0.981137,0.856707,2,3,0,6.9238,0.235658,1,2,3,4,1,2,3,4,1,2,3,4
-6.7497,0.646891,0.856707,2,3,0,10.3861,0.257286,1,2,3,4,1,2,3,4,1,2,3,4
-6.74829,0.999492,0.856707,2,3,0,6.75395,0.247121,1,2,3,4,1,2,3,4,1,2,3,4
-6.76985,0.997536,0.856707,2,3,0,6.77074,0.276703,1,2,3,4,1,2,3,4,1,2,3,4
-6.76334,0.994006,0.856707,1,3,0,6.82367,0.228558,1,2,3,4,1,2,3,4,1,2,3,4
-6.76334,0.792489,0.856707,1,3,0,8.11597,0.228558,1,2,3,4,1,2,3,4,1,2,3,4
-6.76334,0.831214,0.856707,1,3,0,7.88948,0.228558,1,2,3,4,1,2,3,4,1,2,3,4
-6.92163,0.956898,0.856707,1,3,0,7.07179,0.327984,1,2,3,4,1,2,3,4,1,2,3,4
-7.5245,0.82175,0.856707,2,3,0,8.29787,0.422309,1,2,3,4,1,2,3,4,1,2,3,4
-7.21935,0.729346,0.856707,1,3,0,9.35117,0.143406,1,2,3,4,1,2,3,4,1,2,3,4
-6.83194,0.93948,0.856707,2,3,0,7.96488,0.201263,1,2,3,4,1,2,3,4,1,2,3,4
-6.85091,0.975154,0.856707,1,3,0,7.126,0.309339,1,2,3,4,1,2,3,4,1,2,3,4
-7.04469,0.880457,0.856707,2,7,0,7.6188,0.162831,1,2,3,4,1,2,3,4,1,2,3,4
-8.8602,0.79901,0.856707,1,3,0,9.44102,0.0635107,1,2,3,4,1,2,3,4,1,2,3,4
-6.74844,0.875596,0.856707,1,3,0,10.3,0.253607,1,2,3,4,1,2,3,4,1,2,3,4
-6.77826,0.996009,0.856707,2,3,0,6.78383,0.281545,1,2,3,4,1,2,3,4,1,2,3,4
-6.74921,0.999805,0.856707,2,3,0,6.7801,0.256133,1,2,3,4,1,2,3,4,1,2,3,4
-6.94706,0.974532,0.856707,2,3,0,6.94977,0.177158,1,2,3,4,1,2,3,4,1,2,3,4
-6.80416,0.973611,0.856707,1,3,0,7.24098,0.293355,1,2,3,4,1,2,3,4,1,2,3,4
-6.74888,1,0.856707,2,3,0,6.79511,0.244847,1,2,3,4,1,2,3,4,1,2,3,4
-6.74888,0.815961,0.856707,1,3,0,7.86339,0.244847,1,2,3,4,1,2,3,4,1,2,3,4
-7.74002,0.770214,0.856707,1,3,0,8.40238,0.106076,1,2,3,4,1,2,3,4,1,2,3,4
-8.68552,0.821186,0.856707,2,3,0,10.5766,0.0683793,1,2,3,4,1,2,3,4,1,2,3,4
-8.89422,0.986189,0.856707,1,1,0,9.02936,0.0626144,1,2,3,4,1,2,3,4,1,2,3,4
-9.29438,0.973885,0.856707,2,7,0,9.31657,0.570783,1,2,3,4,1,2,3,4,1,2,3,4
-6.74853,1,0.856707,2,3,0,9.39471,0.246021,1,2,3,4,1,2,3,4,1,2,3,4
-6.9747,0.948509,0.856707,1,3,0,7.0819,0.172729,1,2,3,4,1,2,3,4,1,2,3,4
-6.74891,0.989997,0.856707,1,3,0,7.07289,0.255299,1,2,3,4,1,2,3,4,1,2,3,4
-7.34982,0.884311,0.856707,1,3,0,7.50964,0.400469,1,2,3,4,1,2,3,4,1,2,3,4
-7.39159,0.996381,0.856707,2,3,0,7.52951,0.405936,1,2,3,4,1,2,3,4,1,2,3,4
-7.46757,0.993409,0.856707,2,3,0,7.60903,0.415472,1,2,3,4,1,2,3,4,1,2,3,4
-6.78935,0.947752,0.856707,1,3,0,7.85071,0.215259,1,2,3,4,1,2,3,4,1,2,3,4
-6.7959,0.805367,0.856707,2,3,0,8.74818,0.28994,1,2,3,4,1,2,3,4,1,2,3,4
-6.91442,0.938044,0.856707,1,3,0,7.20085,0.182895,1,2,3,4,1,2,3,4,1,2,3,4
-6.92084,0.9994,0.856707,2,7,0,6.92388,0.327798,1,2,3,4,1,2,3,4,1,2,3,4
-7.24665,0.806633,0.856707,1,3,0,8.25168,0.140835,1,2,3,4,1,2,3,4,1,2,3,4
-7.20545,1,0.856707,1,1,0,7.29927,0.144754,1,2,3,4,1,2,3,4,1,2,3,4
-6.75371,0.988069,0.856707,1,3,0,7.31024,0.236824,1,2,3,4,1,2,3,4,1,2,3,4
-6.75828,0.996639,0.856707,1,3,0,6.78048,0.268179,1,2,3,4,1,2,3,4,1,2,3,4
-7.97571,0.843833,0.856707,2,7,0,7.97718,0.0942789,1,2,3,4,1,2,3,4,1,2,3,4
-7.85044,1,0.856707,1,1,0,8.06437,0.100278,1,2,3,4,1,2,3,4,1,2,3,4
-6.92758,0.990556,0.856707,2,7,0,7.72617,0.329374,1,2,3,4,1,2,3,4,1,2,3,4
-7.42364,0.730691,0.856707,1,3,0,8.68308,0.126211,1,2,3,4,1,2,3,4,1,2,3,4
-6.80845,0.982303,0.856707,1,3,0,7.46655,0.208311,1,2,3,4,1,2,3,4,1,2,3,4
-9.49657,0.777961,0.856707,2,3,0,9.81915,0.583355,1,2,3,4,1,2,3,4,1,2,3,4
-8.29355,0.982803,0.856707,2,7,0,9.82525,0.0812422,1,2,3,4,1,2,3,4,1,2,3,4
-9.06128,0.981845,0.856707,2,3,0,9.06662,0.0584385,1,2,3,4,1,2,3,4,1,2,3,4
-8.76279,1,0.856707,1,1,0,9.15337,0.0661683,1,2,3,4,1,2,3,4,1,2,3,4
-6.83451,0.942275,0.856707,1,3,0,9.43304,0.200562,1,2,3,4,1,2,3,4,1,2,3,4
-7.02636,0.981149,0.856707,2,7,0,7.03822,0.34997,1,2,3,4,1,2,3,4,1,2,3,4
-6.83399,1,0.856707,2,7,0,6.99988,0.200704,1,2,3,4,1,2,3,4,1,2,3,4
-6.88663,0.960616,0.856707,1,3,0,7.19745,0.319314,1,2,3,4,1,2,3,4,1,2,3,4
-6.96876,0.910124,0.856707,1,3,0,7.52947,0.173653,1,2,3,4,1,2,3,4,1,2,3,4
-7.20332,0.965785,0.856707,1,1,0,7.20357,0.144963,1,2,3,4,1,2,3,4,1,2,3,4
-8.20445,0.923674,0.856707,2,7,0,8.25672,0.490373,1,2,3,4,1,2,3,4,1,2,3,4
-8.35169,1,0.856707,2,7,0,8.3677,0.0791379,1,2,3,4,1,2,3,4,1,2,3,4
-7.76141,1,0.856707,1,1,0,8.30172,0.104911,1,2,3,4,1,2,3,4,1,2,3,4
-6.80643,0.930777,0.856707,1,3,0,8.70621,0.294253,1,2,3,4,1,2,3,4,1,2,3,4
-7.54786,0.741702,0.856707,1,3,0,8.5531,0.117569,1,2,3,4,1,2,3,4,1,2,3,4
-8.48743,0.926885,0.856707,2,3,0,8.87785,0.0745074,1,2,3,4,1,2,3,4,1,2,3,4
-8.93276,0.946929,0.856707,2,7,0,9.71586,0.546727,1,2,3,4,1,2,3,4,1,2,3,4
-7.70707,1,0.856707,1,1,0,8.6726,0.442766,1,2,3,4,1,2,3,4,1,2,3,4
-6.96968,0.902225,0.856707,2,3,0,8.53781,0.338665,1,2,3,4,1,2,3,4,1,2,3,4
-6.90426,0.824456,0.856707,2,3,0,8.28484,0.184816,1,2,3,4,1,2,3,4,1,2,3,4
-6.74805,0.99454,0.856707,1,3,0,6.95659,0.250998,1,2,3,4,1,2,3,4,1,2,3,4
-7.27756,0.895311,0.856707,1,3,0,7.44007,0.390575,1,2,3,4,1,2,3,4,1,2,3,4
-7.79977,0.871411,0.856707,1,1,0,7.84739,0.452432,1,2,3,4,1,2,3,4,1,2,3,4
-6.76652,1,0.856707,2,3,0,7.68921,0.226487,1,2,3,4,1,2,3,4,1,2,3,4
-6.80344,0.963321,0.856707,2,3,0,7.10149,0.29307,1,2,3,4,1,2,3,4,1,2,3,4
-6.74978,0.999392,0.856707,1,3,0,6.80223,0.257467,1,2,3,4,1,2,3,4,1,2,3,4
-7.11305,0.928548,0.856707,1,3,0,7.20389,0.365387,1,2,3,4,1,2,3,4,1,2,3,4
-7.15705,0.988937,0.856707,1,1,0,7.23359,0.372562,1,2,3,4,1,2,3,4,1,2,3,4
-8.8523,0.742857,0.856707,2,7,0,9.10736,0.0637211,1,2,3,4,1,2,3,4,1,2,3,4
-8.94018,0.994414,0.856707,1,1,0,9.12981,0.0614294,1,2,3,4,1,2,3,4,1,2,3,4
-9.95407,0.960188,0.856707,3,7,0,10.1331,0.0410825,1,2,3,4,1,2,3,4,1,2,3,4
-9.33509,1,0.856707,1,1,0,9.9791,0.0523135,1,2,3,4,1,2,3,4,1,2,3,4
-7.50897,0.94863,0.856707,3,7,0,9.37219,0.120157,1,2,3,4,1,2,3,4,1,2,3,4
-7.67223,0.982051,0.856707,1,1,0,7.72946,0.109907,1,2,3,4,1,2,3,4,1,2,3,4
-7.85105,0.981842,0.856707,1,1,0,7.91943,0.100248,1,2,3,4,1,2,3,4,1,2,3,4
-7.6692,1,0.856707,1,1,0,7.89968,0.110083,1,2,3,4,1,2,3,4,1,2,3,4
-7.52823,1,0.856707,2,7,0,7.66704,0.422749,1,2,3,4,1,2,3,4,1,2,3,4
-7.14627,1,0.856707,1,1,0,7.46396,0.370839,1,2,3,4,1,2,3,4,1,2,3,4
-6.87255,1,0.856707,1,1,0,7.08055,0.315545,1,2,3,4,1,2,3,4,1,2,3,4
-7.14455,0.978807,0.856707,2,3,0,7.14496,0.370561,1,2,3,4,1,2,3,4,1,2,3,4
-6.75419,0.982274,0.856707,1,3,0,7.27403,0.236292,1,2,3,4,1,2,3,4,1,2,3,4
-6.7734,0.992428,0.856707,1,3,0,6.80887,0.278843,1,2,3,4,1,2,3,4,1,2,3,4
-7.03839,0.909082,0.856707,1,3,0,7.37473,0.163658,1,2,3,4,1,2,3,4,1,2,3,4
-7.98359,0.82014,0.856707,1,3,0,9.46021,0.470436,1,2,3,4,1,2,3,4,1,2,3,4
-6.75361,1,0.856707,2,3,0,7.92612,0.236947,1,2,3,4,1,2,3,4,1,2,3,4
-6.85802,0.980839,0.856707,1,3,0,6.8815,0.194637,1,2,3,4,1,2,3,4,1,2,3,4
-6.75675,0.999778,0.856707,2,3,0,6.86042,0.233734,1,2,3,4,1,2,3,4,1,2,3,4
-6.93516,0.919921,0.856707,2,3,0,7.35042,0.17918,1,2,3,4,1,2,3,4,1,2,3,4
-6.85523,1,0.856707,2,3,0,6.92502,0.1953,1,2,3,4,1,2,3,4,1,2,3,4
-6.74806,0.996998,0.856707,1,3,0,6.88405,0.248887,1,2,3,4,1,2,3,4,1,2,3,4
-6.79281,0.989747,0.856707,1,3,0,6.81221,0.288595,1,2,3,4,1,2,3,4,1,2,3,4
-6.79281,0.958448,0.856707,1,3,0,7.04715,0.288595,1,2,3,4,1,2,3,4,1,2,3,4
-6.83451,0.965263,0.856707,1,3,0,7.02683,0.200564,1,2,3,4,1,2,3,4,1,2,3,4
-7.85972,0.842853,0.856707,1,3,0,8.19168,0.0998142,1,2,3,4,1,2,3,4,1,2,3,4
-6.87123,1,0.856707,2,3,0,7.7987,0.19162,1,2,3,4,1,2,3,4,1,2,3,4
-6.81868,1,0.856707,1,1,0,6.86456,0.205082,1,2,3,4,1,2,3,4,1,2,3,4
-6.87566,0.973444,0.856707,1,3,0,7.14327,0.316392,1,2,3,4,1,2,3,4,1,2,3,4
-6.8375,0.949786,0.856707,2,7,0,7.19425,0.199762,1,2,3,4,1,2,3,4,1,2,3,4
-7.78311,0.81243,0.856707,1,3,0,8.56829,0.450726,1,2,3,4,1,2,3,4,1,2,3,4
-7.93296,0.986802,0.856707,2,3,0,8.1633,0.465618,1,2,3,4,1,2,3,4,1,2,3,4
-7.77909,1,0.856707,1,1,0,8.11994,0.450313,1,2,3,4,1,2,3,4,1,2,3,4
-7.91919,1,0.856707,2,7,0,7.9228,0.096916,1,2,3,4,1,2,3,4,1,2,3,4
-8.69152,0.935974,0.856707,1,1,0,8.69173,0.0682041,1,2,3,4,1,2,3,4,1,2,3,4
-8.69152,0.942895,0.856707,1,1,0,9.59567,0.0682041,1,2,3,4,1,2,3,4,1,2,3,4
-9.02579,0.978437,0.856707,1,1,0,9.12261,0.0592959,1,2,3,4,1,2,3,4,1,2,3,4
-8.49432,1,0.856707,1,1,0,9.03051,0.0742822,1,2,3,4,1,2,3,4,1,2,3,4
-8.34307,1,0.856707,1,1,0,8.61444,0.0794453,1,2,3,4,1,2,3,4,1,2,3,4
-8.51011,0.971226,0.856707,2,3,0,9.33921,0.0737699,1,2,3,4,1,2,3,4,1,2,3,4
-8.522,0.99912,0.856707,1,1,0,8.71937,0.0733868,1,2,3,4,1,2,3,4,1,2,3,4
-8.28527,1,0.856707,2,3,0,8.60376,0.0815483,1,2,3,4,1,2,3,4,1,2,3,4
-7.02739,0.983494,0.856707,2,7,0,8.15151,0.350166,1,2,3,4,1,2,3,4,1,2,3,4
-6.99584,0.875997,0.856707,2,7,0,7.87024,0.16956,1,2,3,4,1,2,3,4,1,2,3,4
-6.94395,1,0.856707,1,1,0,7.00702,0.177679,1,2,3,4,1,2,3,4,1,2,3,4
-6.77743,0.98064,0.856707,1,3,0,7.15891,0.281097,1,2,3,4,1,2,3,4,1,2,3,4
-6.79175,0.983199,0.856707,1,3,0,6.90206,0.214301,1,2,3,4,1,2,3,4,1,2,3,4
-6.83363,0.912374,0.856707,2,3,0,7.64773,0.303933,1,2,3,4,1,2,3,4,1,2,3,4
-6.74873,0.998602,0.856707,1,3,0,6.83865,0.254737,1,2,3,4,1,2,3,4,1,2,3,4
-7.11853,0.905516,0.856707,1,3,0,7.36464,0.153888,1,2,3,4,1,2,3,4,1,2,3,4
-6.74882,1,0.856707,2,3,0,7.06103,0.245039,1,2,3,4,1,2,3,4,1,2,3,4
-6.89533,0.967719,0.856707,1,3,0,6.95591,0.186565,1,2,3,4,1,2,3,4,1,2,3,4
-7.88229,0.899914,0.856707,2,3,0,7.98874,0.0986988,1,2,3,4,1,2,3,4,1,2,3,4
-7.60886,1,0.856707,1,1,0,7.89397,0.113701,1,2,3,4,1,2,3,4,1,2,3,4
-6.8534,0.928461,0.856707,1,3,0,8.59581,0.310083,1,2,3,4,1,2,3,4,1,2,3,4
-6.75432,1,0.856707,2,3,0,6.83402,0.236152,1,2,3,4,1,2,3,4,1,2,3,4
-6.7484,0.999448,0.856707,1,3,0,6.75862,0.253431,1,2,3,4,1,2,3,4,1,2,3,4
-6.75993,0.993721,0.856707,2,3,0,6.79277,0.231048,1,2,3,4,1,2,3,4,1,2,3,4
-6.75607,0.548108,0.856707,2,3,0,11.8937,0.266082,1,2,3,4,1,2,3,4,1,2,3,4
-7.11298,0.933023,0.856707,1,3,0,7.17497,0.365375,1,2,3,4,1,2,3,4,1,2,3,4
-6.92147,1,0.856707,2,3,0,7.07618,0.327947,1,2,3,4,1,2,3,4,1,2,3,4
-7.23969,0.808953,0.856707,1,3,0,8.23709,0.141481,1,2,3,4,1,2,3,4,1,2,3,4
-7.34539,0.868908,0.856707,2,7,0,8.93098,0.399879,1,2,3,4,1,2,3,4,1,2,3,4
-7.81685,0.882616,0.856707,1,1,0,7.88453,0.454167,1,2,3,4,1,2,3,4,1,2,3,4
-10.0619,0.546187,0.856707,1,1,0,10.0887,0.615699,1,2,3,4,1,2,3,4,1,2,3,4
-8.52135,1,0.856707,1,1,0,9.85954,0.51642,1,2,3,4,1,2,3,4,1,2,3,4
-8.11124,1,0.856707,1,1,0,8.6794,0.48216,1,2,3,4,1,2,3,4,1,2,3,4
-8.43731,0.915295,0.856707,1,1,0,8.72174,0.50977,1,2,3,4,1,2,3,4,1,2,3,4
-11.8891,0.40563,0.856707,1,1,0,11.9295,0.699351,1,2,3,4,1,2,3,4,1,2,3,4
-12.91,0.964956,0.856707,3,7,0,13.6796,0.0141127,1,2,3,4,1,2,3,4,1,2,3,4
-8.32704,1,0.856707,2,3,0,12.6482,0.080021,1,2,3,4,1,2,3,4,1,2,3,4
-6.79755,0.956064,0.856707,1,3,0,8.8265,0.212101,1,2,3,4,1,2,3,4,1,2,3,4
-7.07621,0.975071,0.856707,2,7,0,7.07642,0.359067,1,2,3,4,1,2,3,4,1,2,3,4
-7.23341,0.865824,0.856707,2,3,0,8.12077,0.38422,1,2,3,4,1,2,3,4,1,2,3,4
-7.4029,0.680317,0.856707,1,3,0,9.33773,0.127769,1,2,3,4,1,2,3,4,1,2,3,4
-7.90342,0.945552,0.856707,1,1,0,7.90453,0.0976717,1,2,3,4,1,2,3,4,1,2,3,4
-7.53593,1,0.856707,1,1,0,7.88287,0.118353,1,2,3,4,1,2,3,4,1,2,3,4
-7.67462,0.984858,0.856707,1,1,0,7.74124,0.109768,1,2,3,4,1,2,3,4,1,2,3,4
-8.27986,0.980987,0.856707,2,3,0,8.28205,0.081749,1,2,3,4,1,2,3,4,1,2,3,4
-8.79554,0.961978,0.856707,1,1,0,8.83012,0.0652591,1,2,3,4,1,2,3,4,1,2,3,4
-6.74898,0.879468,0.856707,1,3,0,10.1988,0.255509,1,2,3,4,1,2,3,4,1,2,3,4
-6.93587,0.95108,0.856707,1,3,0,7.05951,0.179056,1,2,3,4,1,2,3,4,1,2,3,4
-6.93465,1,0.856707,1,1,0,6.96787,0.179267,1,2,3,4,1,2,3,4,1,2,3,4
-6.87149,1,0.856707,1,1,0,6.93146,0.191562,1,2,3,4,1,2,3,4,1,2,3,4
-6.78496,0.981918,0.856707,1,3,0,7.05714,0.284954,1,2,3,4,1,2,3,4,1,2,3,4
-6.75713,0.993466,0.856707,1,3,0,6.83221,0.23339,1,2,3,4,1,2,3,4,1,2,3,4
-8.02897,0.770823,0.856707,2,7,0,8.82254,0.0918912,1,2,3,4,1,2,3,4,1,2,3,4
-7.43667,0.886103,0.856707,3,7,0,9.63491,0.125251,1,2,3,4,1,2,3,4,1,2,3,4
-7.46961,0.977095,0.856707,2,3,0,7.98397,0.122882,1,2,3,4,1,2,3,4,1,2,3,4
-7.67944,0.97674,0.856707,1,1,0,7.72157,0.109489,1,2,3,4,1,2,3,4,1,2,3,4
-7.25171,1,0.856707,2,3,0,7.62787,0.140369,1,2,3,4,1,2,3,4,1,2,3,4
-6.75602,0.971843,0.856707,2,7,0,7.55908,0.266031,1,2,3,4,1,2,3,4,1,2,3,4
-6.88621,0.958341,0.856707,1,3,0,7.02039,0.188418,1,2,3,4,1,2,3,4,1,2,3,4
-6.88049,1,0.856707,1,1,0,6.90717,0.189615,1,2,3,4,1,2,3,4,1,2,3,4
-6.75906,0.997567,0.856707,1,3,0,6.87816,0.231738,1,2,3,4,1,2,3,4,1,2,3,4
-6.8124,0.9821,0.856707,1,3,0,6.88775,0.296534,1,2,3,4,1,2,3,4,1,2,3,4
-9.64094,0.555766,0.856707,2,3,0,11.0157,0.591988,1,2,3,4,1,2,3,4,1,2,3,4
-9.25697,0.999279,0.856707,3,7,0,9.52409,0.0539773,1,2,3,4,1,2,3,4,1,2,3,4
-8.90255,1,0.856707,1,1,0,9.33786,0.0623975,1,2,3,4,1,2,3,4,1,2,3,4
-8.07698,1,0.856707,1,1,0,8.83706,0.0898149,1,2,3,4,1,2,3,4,1,2,3,4
-7.61471,1,0.856707,1,1,0,8.04118,0.113341,1,2,3,4,1,2,3,4,1,2,3,4
-10.7343,0.788945,0.856707,2,3,0,10.8122,0.0306634,1,2,3,4,1,2,3,4,1,2,3,4
-9.70699,0.94754,0.856707,3,7,0,11.1865,0.0451871,1,2,3,4,1,2,3,4,1,2,3,4
-6.98482,1,0.856707,2,3,0,9.38078,0.171191,1,2,3,4,1,2,3,4,1,2,3,4
-6.99485,0.998461,0.856707,1,1,0,7.03195,0.169705,1,2,3,4,1,2,3,4,1,2,3,4
-7.14569,0.978001,0.856707,1,1,0,7.15353,0.150893,1,2,3,4,1,2,3,4,1,2,3,4
-7.54587,0.949276,0.856707,1,1,0,7.54587,0.117699,1,2,3,4,1,2,3,4,1,2,3,4
-7.14868,1,0.856707,1,1,0,7.4943,0.150571,1,2,3,4,1,2,3,4,1,2,3,4
-7.183,0.998429,0.856707,2,3,0,7.23579,0.146992,1,2,3,4,1,2,3,4,1,2,3,4
-7.01734,1,0.856707,2,3,0,7.16697,0.166504,1,2,3,4,1,2,3,4,1,2,3,4
-7.19614,0.8973,0.856707,1,3,0,8.161,0.378644,1,2,3,4,1,2,3,4,1,2,3,4
-7.96472,0.817239,0.856707,1,1,0,7.98001,0.468652,1,2,3,4,1,2,3,4,1,2,3,4
-6.87727,1,0.856707,2,3,0,7.75783,0.190304,1,2,3,4,1,2,3,4,1,2,3,4
-6.92745,0.883109,0.856707,2,3,0,8.2781,0.329344,1,2,3,4,1,2,3,4,1,2,3,4
-6.80836,1,0.856707,2,3,0,6.90016,0.295002,1,2,3,4,1,2,3,4,1,2,3,4
-9.24407,0.603815,0.856707,2,3,0,10.4569,0.567563,1,2,3,4,1,2,3,4,1,2,3,4
-7.61005,1,0.856707,1,1,0,8.83209,0.432153,1,2,3,4,1,2,3,4,1,2,3,4
-7.69372,0.977896,0.856707,1,1,0,7.89136,0.441337,1,2,3,4,1,2,3,4,1,2,3,4
-6.99952,1,0.856707,2,7,0,7.57792,0.169026,1,2,3,4,1,2,3,4,1,2,3,4
-6.79827,0.971759,0.856707,1,3,0,7.3169,0.290947,1,2,3,4,1,2,3,4,1,2,3,4
-8.27662,0.788073,0.856707,2,7,0,8.43759,0.496547,1,2,3,4,1,2,3,4,1,2,3,4
-8.02905,1,0.856707,2,3,0,8.48665,0.474678,1,2,3,4,1,2,3,4,1,2,3,4
-8.12034,0.975561,0.856707,1,1,0,8.42911,0.482974,1,2,3,4,1,2,3,4,1,2,3,4
-6.7948,1,0.856707,2,3,0,7.94784,0.213125,1,2,3,4,1,2,3,4,1,2,3,4
-6.83292,0.975579,0.856707,2,7,0,7.0117,0.303701,1,2,3,4,1,2,3,4,1,2,3,4
-6.79314,0.976054,0.856707,1,3,0,7.00747,0.213761,1,2,3,4,1,2,3,4,1,2,3,4
-6.82254,0.977897,0.856707,1,3,0,6.98881,0.300189,1,2,3,4,1,2,3,4,1,2,3,4
-6.77506,0.99997,0.856707,2,7,0,6.81833,0.221711,1,2,3,4,1,2,3,4,1,2,3,4
-7.15816,0.934497,0.856707,1,3,0,7.25452,0.149562,1,2,3,4,1,2,3,4,1,2,3,4
-7.24179,0.88727,0.856707,2,3,0,8.57799,0.141285,1,2,3,4,1,2,3,4,1,2,3,4
-6.82451,0.998713,0.856707,2,3,0,7.26217,0.203358,1,2,3,4,1,2,3,4,1,2,3,4
-6.7695,0.986089,0.856707,2,7,0,6.93478,0.276484,1,2,3,4,1,2,3,4,1,2,3,4
-6.75095,0.976004,0.856707,2,3,0,6.95003,0.240515,1,2,3,4,1,2,3,4,1,2,3,4
-6.75041,0.999105,0.856707,1,3,0,6.75886,0.258706,1,2,3,4,1,2,3,4,1,2,3,4
-6.85425,0.986976,0.856707,2,3,0,6.85491,0.195535,1,2,3,4,1,2,3,4,1,2,3,4
-6.81451,1,0.856707,1,1,0,6.85087,0.206366,1,2,3,4,1,2,3,4,1,2,3,4
-9.84062,0.495352,0.856707,1,3,0,12.2032,0.0429108,1,2,3,4,1,2,3,4,1,2,3,4
-10.1324,0.940524,0.856707,3,7,0,10.2954,0.0383872,1,2,3,4,1,2,3,4,1,2,3,4
-7.42946,0.91127,0.856707,1,3,0,10.7557,0.125781,1,2,3,4,1,2,3,4,1,2,3,4
-7.93058,0.946207,0.856707,1,1,0,7.93221,0.0963754,1,2,3,4,1,2,3,4,1,2,3,4
-8.06306,0.987873,0.856707,1,1,0,8.16841,0.0904097,1,2,3,4,1,2,3,4,1,2,3,4
-7.53149,1,0.856707,1,1,0,8.01006,0.118646,1,2,3,4,1,2,3,4,1,2,3,4
-7.91916,0.986561,0.856707,2,3,0,7.93465,0.0969172,1,2,3,4,1,2,3,4,1,2,3,4
-6.79602,0.932326,0.856707,1,3,0,8.95275,0.289994,1,2,3,4,1,2,3,4,1,2,3,4
-6.75506,1,0.856707,2,7,0,6.78781,0.23537,1,2,3,4,1,2,3,4,1,2,3,4
-6.74839,0.999411,0.856707,1,3,0,6.75965,0.253403,1,2,3,4,1,2,3,4,1,2,3,4
-6.81974,0.967776,0.856707,2,3,0,6.97203,0.204764,1,2,3,4,1,2,3,4,1,2,3,4
-6.74997,1,0.856707,2,3,0,6.80618,0.257861,1,2,3,4,1,2,3,4,1,2,3,4
-8.14736,0.690791,0.856707,2,7,0,9.36961,0.0868926,1,2,3,4,1,2,3,4,1,2,3,4
-7.70382,0.985245,0.856707,2,3,0,8.64589,0.108094,1,2,3,4,1,2,3,4,1,2,3,4
-7.53487,1,0.856707,1,1,0,7.74356,0.118423,1,2,3,4,1,2,3,4,1,2,3,4
-6.77729,0.959207,0.856707,2,3,0,8.14589,0.220598,1,2,3,4,1,2,3,4,1,2,3,4
-6.77955,0.99986,0.856707,2,3,0,6.78451,0.219519,1,2,3,4,1,2,3,4,1,2,3,4
-7.48416,0.853083,0.856707,1,3,0,7.93531,0.41749,1,2,3,4,1,2,3,4,1,2,3,4
-8.53826,0.753319,0.856707,1,1,0,8.58179,0.517737,1,2,3,4,1,2,3,4,1,2,3,4
-8.94877,0.988864,0.856707,2,7,0,8.95974,0.0612108,1,2,3,4,1,2,3,4,1,2,3,4
