# stan_version_major = 2
# stan_version_minor = 33
# stan_version_patch = 0
# model = arrays_model
# start_datetime = 2023-11-20 20:48:03 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000 (Default)
#       delta = 0.800000 (Default)
#       kappa = 0.750000 (Default)
#       t0 = 10.000000 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = 0 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1.000000 (Default)
#         stepsize_jitter = 0.000000 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file =  (Default)
# init = 2 (Default)
# random
#   seed = 4121365788 (Default)
# output
#   file = /Users/rob/.julia/dev/StanIO/test/generate_array_data/../../data/arrays/arrays_chain_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = 6
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = 0 (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.33.0-rc1-80-gb609679
# stancflags = --warn-pedantic
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,r,x.1,x.2,x.3,x.4,y.1.1,y.2.1,y.1.2,y.2.2,y.1.3,y.2.3,z.1.1.1,z.2.1.1,z.1.2.1,z.2.2.1,z.1.1.2,z.2.1.2,z.1.2.2,z.2.2.2,z.1.1.3,z.2.1.3,z.1.2.3,z.2.2.3
-14.7071,0.975948,0.24497,4,15,0,29.9333,0.572583,-0.27866,0.100865,-0.0478102,-0.88284,-0.609888,-0.443199,0.242091,0.0587926,-0.0951415,-0.942425,0.762495,1.44254,0.543492,0.560864,0.358839,0.721562,1.26125,1.09137,0.432673,0.950932,0.00748402,0.219719
-12.5598,0.95209,0.24497,4,15,0,19.8787,-0.379827,0.148667,0.544293,0.3479,0.860688,-0.0528311,0.903431,-0.0312626,0.0734455,0.178897,1.0177,1.20133,0.337908,1.00676,1.03071,1.79209,0.652299,1.29741,0.936078,0.417834,1.74497,2.75827,0.507618
-10.3638,0.99578,0.24497,4,15,0,21.2628,0.156428,0.680966,0.00598246,0.419839,-0.669616,-0.894574,0.747703,-0.65904,0.567509,0.599167,0.199475,0.959525,1.34022,0.581475,0.462679,1.18736,1.46995,0.717605,0.6589,0.272759,0.698058,0.915959,0.420102
-15.2409,0.922709,0.24497,4,15,0,23.4727,-0.249894,-0.507162,0.199328,-0.263811,-0.75663,1.12738,-1.05338,-0.833774,-1.28951,0.00316708,0.119357,0.695996,0.179645,1.25754,1.35517,0.926704,0.23995,0.432529,1.46098,0.126949,0.4678,0.240211,1.66166
-13.6204,0.942608,0.24497,4,15,0,22.8689,-0.185456,0.0266565,0.0786836,-0.0406688,-1.35349,0.547633,0.258679,0.528966,0.0378194,0.31026,0.650217,1.15873,2.44814,0.536524,1.05807,0.233971,2.60845,1.92886,0.827822,0.878616,0.865671,0.407288,0.830665
-15.9248,1,0.24497,4,15,0,21.369,-0.679995,1.09536,0.435868,-0.54038,0.0565302,-1.43154,0.621366,-1.6416,0.398891,-0.479976,-0.773658,0.633003,0.147534,0.333239,0.801795,1.70304,0.107678,0.3159,1.03301,0.756267,1.14145,1.32314,0.408999
-14.7363,0.970397,0.24497,4,15,0,25.3128,0.503661,-0.963927,0.156933,0.452812,-0.466233,0.935752,-0.885462,1.33357,-0.232449,0.100176,0.818989,0.159157,1.68014,0.458461,0.595633,0.844974,1.76789,0.154555,0.499222,0.894432,0.750881,0.477854,0.265357
-13.4753,0.899749,0.24497,4,15,0,28.5742,0.350518,-1.08106,0.633856,-0.579829,-0.34662,0.614055,-1.2895,0.75126,0.43062,-0.169034,1.02618,0.429174,1.28394,0.904,1.34405,0.443969,0.532441,0.113814,0.382273,1.37257,1.56921,0.626106,0.468318
-12.2377,0.980749,0.24497,4,15,0,22.8797,1.11684,-1.08381,0.471573,-0.481299,-0.737645,0.634816,-0.851603,-0.706519,0.501008,0.273247,0.21251,0.888567,1.13649,1.25924,1.53996,1.22576,0.41142,0.306092,1.59725,1.11125,0.826269,0.16247,1.53362
-13.7346,0.944373,0.24497,4,15,0,21.3575,0.777439,-1.53303,0.307905,-0.362437,-0.524768,0.775723,-0.806517,-0.833478,1.01025,0.374798,0.31591,1.09395,1.26434,1.19806,2.15843,1.2317,0.399578,0.261708,1.53333,1.06541,1.0235,0.192109,1.67714
-16.1082,0.764899,0.24497,4,15,0,27.1436,-1.08929,1.5142,-0.714694,0.475454,0.169851,-0.74618,0.584135,1.04648,-0.970764,-0.868156,-0.330569,1.54441,1.3628,1.42129,0.0305018,1.13054,0.780062,0.216305,1.27398,1.06154,0.380345,1.37425,0.317171
-21.5444,0.882619,0.24497,4,15,0,30.009,0.99764,-1.69222,0.712852,-0.331337,-0.169469,0.620327,-0.594357,-1.06252,1.08649,0.815682,-0.0238106,0.635919,0.152784,0.984403,2.9588,0.565436,1.49822,0.0356064,0.0979898,0.402531,0.866491,0.283829,1.90931
-19.6313,0.731172,0.24497,4,15,0,35.157,0.0853792,0.188293,0.839583,0.651835,0.651468,1.10273,1.28954,0.924839,0.428071,0.189382,-0.0206987,0.691738,0.37515,1.29783,0.303064,1.00594,0.835836,0.418759,3.14593,0.00933553,0.979207,0.555832,0.191586
-18.551,1,0.24497,4,15,0,27.9769,0.51634,0.714335,-0.662196,-1.23189,0.650135,0.513273,0.755167,-1.0153,0.8763,0.111337,0.839661,1.35211,1.69889,0.528876,2.06707,0.978184,1.16043,0.927335,0.0461924,0.0181673,0.172446,1.46914,1.06232
-20.1792,0.903797,0.24497,4,15,0,27.8853,-1.2045,0.0278664,0.313882,-0.783321,0.0881395,0.484684,0.708464,-1.02617,0.266214,0.233112,0.94706,0.139602,0.460858,0.133142,0.268906,1.10903,0.957727,0.56318,0.422445,0.00506064,0.183846,0.535185,0.402549
-22.369,0.963237,0.24497,4,15,0,35.3894,-1.55666,1.19383,0.87776,0.312524,-0.441052,0.425949,1.63368,1.30508,0.173906,0.219493,-0.924479,1.20886,0.955698,0.354247,2.22828,0.160819,1.07592,1.45192,1.06112,0.0246816,0.471859,1.72007,0.0133938
-19.2419,0.883744,0.24497,4,15,0,33.0532,1.43592,-0.952285,-1.2494,-0.259351,0.620832,-0.606342,-0.602547,-0.745976,0.801677,-0.734796,0.212438,0.909924,0.544271,0.481822,0.0361195,0.306733,1.10979,0.311815,1.18073,3.15644,1.19203,0.370901,1.88871
-22.4946,0.205314,0.24497,4,15,0,34.6612,-1.47558,0.95938,1.21308,0.965927,-0.625297,0.517368,0.771619,0.761259,-0.359026,0.741769,0.79435,0.168902,1.33072,0.24367,0.586627,0.553366,1.02273,0.200972,1.08812,0.000613978,0.356431,1.56255,0.40333
-23.7364,0.675572,0.24497,4,15,0,34.8986,-1.22633,1.16499,0.761595,0.947684,-0.494856,0.143117,1.36311,0.425593,-0.0304253,0.444684,1.68318,0.0169952,0.408675,1.08803,0.881635,0.263734,1.57647,0.43575,0.7203,0.000769736,0.418613,0.848404,0.94717
-18.8729,0.956685,0.24497,4,15,0,32.872,1.81087,-0.39557,1.10096,-1.02481,-0.46805,-0.579702,-0.779834,0.604974,0.675547,-1.0426,-1.41064,0.119285,1.08515,0.0977338,1.0384,2.09577,0.299247,0.863846,1.30126,0.155569,0.441941,1.10645,0.443027
-17.7199,1,0.24497,4,15,0,25.3487,-1.79028,0.635169,-0.965461,0.419368,0.188353,0.514288,0.835812,-0.686424,-0.747635,1.04449,1.99997,2.26682,0.650825,2.0607,0.387807,0.336788,0.915406,1.12745,0.313538,1.25462,0.223752,0.988675,1.7962
-15.9087,0.942443,0.24497,4,15,0,24.914,-0.556858,0.629057,-0.0524678,-0.528962,-0.697528,-1.11977,-1.16629,1.46478,0.013655,-0.903495,0.518499,0.177822,1.48289,0.0693087,1.86177,0.566534,0.957384,0.891051,0.873339,0.698602,2.23762,0.802068,0.441693
-20.6156,0.85536,0.24497,4,15,0,28.8089,0.260308,-0.751712,-0.926877,0.635179,-0.402015,0.227822,1.0555,0.849306,-0.0605073,-1.30472,-0.586076,0.0222323,0.157919,0.270502,0.170042,1.38556,0.142938,0.998054,0.446698,1.1702,0.161702,0.146536,1.19277
-22.9512,0.9106,0.24497,4,15,0,36.4752,0.741694,0.196557,1.7082,-0.596067,-0.631821,0.812519,1.14228,-1.37334,1.61706,0.00544291,-1.17135,0.0420012,0.33835,1.05673,0.338463,0.918955,0.163017,1.63491,0.251337,1.30064,0.166236,0.132542,0.146146
-21.8993,0.998622,0.24497,4,15,0,31.1419,0.518656,-0.132522,0.288196,-1.41973,1.064,1.31331,0.954324,-1.50778,1.76485,0.7614,-0.410779,0.0352412,0.267352,0.708333,0.636262,1.28477,0.268443,0.819251,0.273807,0.872918,0.176672,0.13178,0.184279
-18.3136,0.982828,0.24497,4,15,0,32.8368,-0.575162,0.653257,-0.965697,0.32581,-1.48405,0.45939,-1.07491,1.20734,-1.85697,0.208972,-0.366886,0.166835,0.56147,0.254066,1.3367,0.64044,0.986101,0.683205,2.02576,0.262916,2.12669,2.34804,0.638725
-21.1279,0.96624,0.24497,4,15,0,31.2418,0.611344,-1.29036,0.778405,0.098119,1.53496,-0.250339,1.47429,-1.0458,1.63235,0.0974835,0.65235,2.37461,1.64746,0.366109,0.29798,1.40969,0.828085,0.508882,0.174299,1.15611,0.255703,0.0859568,0.118205
-19.673,0.943432,0.24497,4,15,0,37.3847,1.3096,0.0607781,1.98814,-0.698019,1.91885,-0.537839,-0.0352872,-0.156675,2.39633,1.41514,0.62102,0.694553,0.897483,0.236136,1.33095,1.18021,1.19771,0.140832,0.86275,0.341244,0.34088,1.30326,0.432042
-12.6795,0.988765,0.24497,4,15,0,25.8577,-0.0978705,1.53344,-0.696677,-1.72987,-0.19922,-0.0681462,-0.565346,-0.776408,-0.99586,0.458418,0.281287,1.0533,1.3087,1.11276,0.609576,0.45524,0.516654,0.996927,0.496956,2.10179,0.935274,0.944262,1.66139
-17.6443,0.845304,0.24497,4,15,0,29.0262,0.107809,1.7612,-0.7142,0.554246,1.36969,0.519091,-2.38374,-1.19994,-1.30091,1.87367,0.865268,0.81166,1.12075,1.30922,1.62982,1.29991,1.63411,0.946146,1.3005,0.466022,1.55356,0.541675,0.611038
-16.1333,0.861042,0.24497,4,15,0,29.1391,0.513724,-0.794542,-1.01514,-0.140384,0.841806,0.58036,1.58386,1.20891,-0.780362,-0.058221,-0.174154,1.19542,0.840841,0.698164,0.139283,0.363963,0.212202,0.481348,0.722433,0.273659,0.423643,0.180768,1.31917
-19.4954,0.979304,0.24497,4,15,0,29.235,-0.202723,0.129688,2.00206,-0.346878,0.969806,0.676635,-0.67019,0.764555,1.59524,0.0325819,0.205224,0.773169,0.776435,0.0584122,2.47395,1.28015,0.183856,0.647592,0.866129,0.0738935,1.49216,1.95619,0.529479
-17.8949,0.996739,0.24497,4,15,0,26.4441,0.17213,0.403239,-2.03214,-0.0131224,-1.07275,-0.729206,0.679118,-0.64426,-1.65069,-0.0412433,-0.251262,0.832872,0.575145,0.639822,0.116827,0.560942,0.0279504,0.781772,0.773627,1.86193,0.554942,0.343644,0.697405
-19.1022,0.972102,0.24497,4,15,0,29.7918,0.365095,-0.271546,-0.11348,1.27829,-1.50345,-0.673134,-0.813602,0.195131,1.03097,0.761168,0.834726,1.59291,0.131899,1.59052,0.17261,0.532047,0.0131301,1.34415,1.32334,0.528602,0.244493,0.566052,1.38805
-14.215,0.971489,0.24497,4,15,0,25.2197,0.184947,0.160739,0.413619,-0.670976,0.601917,0.305526,0.213412,-1.30384,-0.557748,-0.93227,-1.48774,0.431422,0.190659,0.513278,1.48739,1.49033,0.956877,0.439661,0.381937,0.694349,0.165544,1.52015,0.654586
-19.8964,0.81122,0.24497,4,15,0,31.0791,0.033388,1.08079,1.03113,-0.734539,-0.515785,1.9432,-0.438142,2.88817,1.1905,-0.196784,0.669196,0.718158,1.8651,1.67192,0.36126,0.180851,0.36445,0.658805,1.80697,1.34707,1.26095,0.252561,1.20815
-19.7025,0.818135,0.24497,4,15,0,30.4627,0.221289,-0.0799649,-0.523165,0.801463,-0.221985,-1.69726,0.674662,-2.81252,-0.965364,0.909759,0.0620095,1.45345,0.23419,0.0667723,1.08751,1.02141,0.347768,0.760561,0.0536373,0.980646,0.673413,1.24642,0.84979
-19.811,0.945057,0.24497,4,15,0,32.4861,-0.268699,0.525045,0.325733,-0.947461,0.277765,1.9962,-0.476314,2.69076,0.529538,-1.01006,0.10992,0.614387,1.73426,1.21354,0.636017,0.280723,0.217157,0.105157,1.1571,0.207924,1.44966,0.319187,0.525696
-15.4286,0.988659,0.24497,4,15,0,31.5295,0.530209,0.328228,-0.322008,0.375986,0.936388,-0.614625,0.0558988,1.61653,-0.158836,0.119932,-0.260751,0.626489,0.435763,0.650554,1.06788,0.0368165,0.0439749,1.10941,0.671167,0.405956,0.576313,0.686985,0.895872
-17.7526,0.974039,0.24497,4,15,0,23.787,1.54704,-0.167377,0.47123,-0.974894,-0.746735,-0.516894,-1.37957,-0.557371,-0.358866,-0.863939,0.16387,0.361003,0.183984,0.528336,1.32195,0.0240014,0.147003,1.18443,0.707849,1.15986,0.578771,0.307809,1.27244
-12.6901,0.990555,0.24497,4,15,0,22.917,-0.967555,0.587396,0.115981,-0.99348,0.476238,0.627347,-0.0588803,-0.508877,0.654247,0.671477,-1.43455,1.00429,1.05646,1.68773,0.584669,0.215973,0.236713,0.938333,1.47859,0.853483,0.994066,0.303862,0.814119
-15.5717,0.912523,0.24497,4,15,0,25.6971,1.36791,-1.19712,0.783781,-1.00966,-0.236853,1.26514,-0.627923,0.674473,-1.34136,0.300661,-1.62419,0.915712,0.46259,0.722309,1.78579,0.268643,1.54397,1.47547,0.295942,0.635838,1.61847,0.815468,0.895803
-16.1746,0.867152,0.24497,4,15,0,28.0447,-1.72558,-0.761108,0.96523,0.0765725,-0.129878,-0.234241,0.0620871,-0.696678,-0.81187,1.23164,0.0185836,0.942213,1.66219,0.950391,0.0494615,2.03899,0.367647,0.610246,1.7884,1.02056,0.446185,0.53933,0.263227
-14.5148,0.99368,0.24497,4,15,0,23.0171,0.790387,-0.800039,-0.27881,1.03045,1.84234,-0.94638,0.537582,-0.178992,-0.120999,1.03032,0.136227,1.21752,0.294101,0.491219,0.21322,0.399131,0.730469,0.91418,0.515718,0.994963,2.02627,1.14107,1.77475
-13.7618,0.99649,0.24497,4,15,0,21.0246,-0.639043,0.861479,-0.269533,-0.942809,-1.24648,0.187226,0.243823,-0.544541,1.05287,-0.895227,-0.427258,0.530826,1.89741,0.587378,0.552742,1.29856,0.584897,0.215258,1.33025,0.567501,0.229238,0.767032,0.367251
-14.4703,0.989592,0.24497,4,15,0,24.1391,0.0715025,0.36555,-0.742337,-0.215278,2.15974,1.23084,1.02593,-1.21942,-0.889234,0.372135,1.13042,1.56865,0.319771,0.665343,0.295928,0.640072,0.806806,0.815018,0.719889,1.0364,1.19632,0.890516,1.69776
-17.7496,0.921321,0.24497,4,15,0,27.426,-1.01155,-0.25664,1.12306,1.18913,1.42671,0.646778,1.46693,-0.892989,-2.00769,-1.55043,0.323622,0.425135,0.604177,1.91091,0.227282,1.28418,1.61341,1.47362,0.439773,0.609504,0.959947,0.657908,0.551656
-18.1055,0.993555,0.24497,4,15,0,30.3659,1.34195,0.886112,0.366441,0.0692668,-1.6159,-1.21353,-0.189009,0.642521,0.696573,2.91842,-0.435559,0.654263,1.12348,0.333927,2.00336,0.644732,0.473126,0.582309,1.44686,1.57743,0.960933,1.06319,0.211743
-17.0236,0.963221,0.24497,4,15,0,27.3162,-0.247181,-1.64799,-0.653056,0.496071,0.979575,0.403867,1.02215,0.633281,0.343223,-1.86872,-0.75043,0.830892,0.663057,1.73657,0.126086,0.371105,1.13141,0.375098,0.58459,0.548629,0.198939,0.25169,1.33169
-17.9144,0.976268,0.24497,4,15,0,26.7121,0.623665,-1.70935,-1.30968,-0.530995,0.503252,-0.0492046,-0.687573,0.364048,0.462236,-1.67588,-0.963656,0.509638,0.694154,0.482108,2.8902,0.698082,0.899595,0.284358,0.159,1.36939,0.41154,0.369559,0.764094
-19.545,0.995792,0.24497,4,15,0,27.6423,-0.534071,1.44447,1.33694,0.537584,-0.505286,0.0417127,0.678421,-0.401102,-0.493991,1.60562,1.09359,0.32421,1.38887,0.642616,0.0464215,0.567173,1.33302,1.35756,0.28692,0.412124,0.382487,1.58116,0.0366776
-17.2264,0.908884,0.24497,4,15,0,29.1058,1.55649,-0.550604,1.09939,1.35492,-0.773329,-0.147584,-0.552755,0.03426,0.749974,-0.519288,-0.0578521,1.09028,0.603776,0.899013,0.0137448,0.304451,0.584384,0.353634,0.544164,0.627868,1.23839,0.247857,0.386886
-17.3567,0.941867,0.24497,4,15,0,32.4753,1.86559,-0.513772,0.668457,1.35934,-1.23522,0.643259,-0.400724,0.0713052,0.437032,-0.309683,-0.0524716,1.46677,0.520876,0.996192,0.0187015,0.355193,0.646389,0.415765,0.953048,0.506145,1.31646,0.272042,0.306076
-19.1445,0.915967,0.24497,4,15,0,28.3331,-1.5942,-0.762554,-0.173366,0.109229,0.199542,0.419209,1.15914,-0.766369,-1.16617,0.241832,0.432237,0.163377,1.57803,0.338001,0.155056,0.038203,0.654311,1.75975,0.221324,0.690991,0.574948,1.88899,1.89736
-15.4154,0.962173,0.24497,4,15,0,28.891,1.60753,0.124083,-0.242127,-0.510969,0.283491,-1.52077,-2.0177,0.455607,-0.124307,0.0766341,1.01101,1.19001,0.535753,0.710232,1.03499,0.742102,0.671022,0.219635,0.330482,0.988195,0.841807,0.22556,0.296334
-14.8385,0.99309,0.24497,4,15,0,22.2728,0.0525563,0.890747,-1.75821,0.501225,-0.488165,0.423796,-1.63477,-0.255897,0.664689,-0.449125,0.405477,0.972851,1.75045,1.48698,0.616754,1.43639,1.37399,0.121744,1.69333,0.384402,0.800281,0.331621,0.458768
-18.5537,0.73619,0.24497,4,15,0,31.2043,0.111306,-0.603911,1.77991,-0.274186,0.495239,-0.295132,1.62546,0.277022,-0.813753,0.388734,-0.606931,0.0818848,0.0665887,0.925426,1.5068,0.106598,1.21783,0.395357,0.458122,0.1948,0.564182,0.771551,0.775299
-16.5134,0.961141,0.24497,4,15,0,32.3972,0.311212,0.538993,-1.49973,0.167946,-0.662656,0.670897,-2.12778,-0.334194,0.550428,-0.611772,0.570862,0.788315,0.439773,0.188757,0.978397,0.311018,0.527574,0.0488385,0.473631,0.584816,0.762943,0.889279,0.693727
-16.5751,0.990664,0.24497,4,15,0,27.8307,-0.876428,-0.816117,1.72872,-0.623638,0.288072,-0.362162,1.26452,0.460111,-0.178283,0.986244,-0.878644,0.0561331,1.76314,0.510135,1.08503,1.53704,1.68344,0.779903,0.0935304,0.434529,1.22178,0.818162,0.922459
-20.9076,0.991,0.24497,4,15,0,27.7582,2.03706,-0.598807,1.22302,-1.48258,-0.948023,0.999429,-0.547235,1.70307,-0.274537,-0.18747,0.402516,0.132009,0.484752,0.122109,1.00621,0.5545,0.415429,1.00353,0.0133126,0.86384,0.86101,1.237,1.13112
-13.259,0.952336,0.24497,4,15,0,32.8978,-1.94263,0.188734,-0.954212,0.298808,0.739495,-0.971923,0.111262,-0.0774613,-0.600482,0.137008,-0.318328,0.4837,1.70373,0.995249,1.00721,1.07189,0.588672,0.916325,1.76744,0.795321,0.47573,0.100433,0.605716
-17.6118,0.893339,0.24497,4,15,0,25.1612,2.37918,-1.00414,-0.353073,-0.657426,-1.28964,0.546168,0.699771,-0.732326,-1.38669,-0.343518,1.09569,0.812736,0.444691,0.153414,0.335237,0.952702,1.52585,0.947856,0.312599,0.466423,0.843811,0.25254,0.653992
-16.1463,0.989502,0.24497,4,15,0,24.227,-2.14745,1.07178,0.307741,1.23287,1.08677,-1.05828,-0.143831,0.264627,1.08853,0.182959,-0.792179,0.927933,1.765,0.994894,0.140046,0.837649,0.298327,0.249969,1.31574,0.741606,1.23617,0.529678,1.44636
-25.8262,0.78928,0.24497,4,15,0,34.5062,2.91727,-1.39206,2.08091,-0.946786,-0.278583,0.264649,-0.0212999,-1.0338,-1.06948,0.605282,-0.896061,0.112518,0.0481172,1.00792,1.53649,1.20119,1.94232,0.0756102,0.199526,1.21739,0.780794,0.530748,0.151538
-27.5263,0.845198,0.24497,4,15,0,42.7203,-2.90104,1.04057,-1.80708,1.14178,0.274795,-0.345925,0.0287867,1.15929,0.387774,-0.289623,1.32643,0.247082,0.274283,0.0126777,0.25457,0.041523,0.272264,0.158684,1.11027,0.982215,0.492787,1.69117,1.83571
-24.3473,0.936855,0.24497,4,15,0,37.9736,2.49929,-1.93646,1.65102,-0.712955,-0.186648,0.729086,-0.11664,-1.71141,-0.906968,-0.153652,-0.564665,1.25754,0.304264,0.0452369,0.0284427,0.154637,1.12211,0.947314,0.786007,0.91252,0.748724,0.268622,0.36831
-26.9718,0.96706,0.24497,4,15,0,38.5652,-2.16912,0.770966,-0.387695,-1.00981,0.28912,-0.326104,1.47593,1.78595,-1.23426,-0.107194,-0.484012,0.754144,1.794,0.00120979,3.50962,1.75405,0.775659,0.126292,0.816193,0.915536,0.889738,1.89279,1.21622
-26.7213,0.96294,0.24497,4,15,0,39.2692,2.81588,-0.842697,0.521326,0.952076,-0.00105145,0.462424,-1.37515,-1.5629,1.1099,-0.207111,0.550782,0.816045,0.0356805,2.2619,0.00932538,0.935782,0.141743,1.78024,0.713152,0.95403,1.08192,0.0610148,1.30871
-21.1729,0.816124,0.24497,4,15,0,37.6554,0.444343,-0.73879,0.328907,0.904322,0.342318,0.600519,1.58019,-1.50642,-0.683599,0.377707,-1.48506,0.893346,0.159011,0.17021,0.00350565,1.19833,0.90668,0.517324,1.21042,0.926453,1.14174,0.0828214,0.692901
-22.7498,0.952945,0.24497,4,15,0,30.4838,0.649922,-0.956359,0.462928,1.0668,0.0842238,0.663669,1.59059,-1.66613,-0.381809,0.339606,-1.63624,0.754504,0.188297,0.11759,0.00407858,1.42214,0.64305,0.751929,1.65437,1.19605,0.843819,0.0714661,0.580387
-24.7251,0.966311,0.24497,4,15,0,38.0873,1.14822,-1.18671,-1.47745,1.61479,-0.595728,-1.32581,-2.11173,0.460994,1.54561,0.0746317,-1.17125,1.03813,0.868535,1.94926,0.029258,0.66513,0.298706,0.611865,0.509288,0.567769,1.10784,0.010055,0.587721
-21.8144,0.994428,0.24497,4,15,0,33.0888,-0.144431,-1.33998,-1.57073,-0.0314885,-0.790789,-0.508278,-1.83063,-1.10837,0.648396,0.396398,1.03885,0.354195,1.36279,0.587329,0.0410607,1.18093,1.86794,0.640385,0.380169,1.69281,0.16634,0.02014,1.18975
-15.9456,0.984933,0.24497,4,15,0,29.1037,0.187547,-0.0561733,0.936532,0.910353,1.42914,0.569173,1.63117,-0.197619,-0.768217,1.26192,1.16154,0.505643,0.746816,0.801511,0.101379,0.489232,0.342835,1.22166,0.98904,0.358797,0.424167,1.6402,0.63024
-17.8213,0.956553,0.24497,4,15,0,28.153,-0.0761443,0.106131,-0.703536,1.56936,0.779424,0.389232,-0.367778,0.118342,-1.11819,1.04782,-2.08833,0.585342,0.822354,0.801209,0.103268,1.82936,0.161854,0.542162,0.955058,2.05554,1.76338,0.709131,0.275662
-17.2245,0.974407,0.24497,4,15,0,25.7651,-0.915993,1.06195,0.764641,0.544873,-0.360382,-0.439974,0.42914,-0.303972,-0.642286,-0.621833,-0.886122,0.0662228,1.39119,0.561873,0.213853,0.480636,1.48252,1.58475,0.502772,0.29189,0.155443,0.839125,0.109659
-14.4556,0.91297,0.24497,4,15,0,29.6642,0.0346923,0.579312,-0.107197,-0.513755,-0.0560404,0.424851,0.717717,2.23577,-0.727698,0.362568,-1.0035,1.48048,0.257678,1.1541,0.897385,0.424074,0.541184,0.086438,1.0115,1.62492,0.760992,0.5345,0.887006
-17.0404,0.921701,0.24497,4,15,0,26.6265,0.487711,-1.64027,0.497878,1.18545,0.846215,-1.47606,-0.741609,-1.53151,0.690892,-0.043882,0.00032752,0.269009,1.56083,0.369881,0.953019,0.0807531,0.638772,0.208942,0.523691,0.49949,1.25622,0.957053,0.950299
-13.8858,0.989695,0.24497,4,15,0,25.0721,-0.538192,1.71878,0.555464,-0.00939976,-0.402947,0.865836,0.903012,1.77352,-1.02717,0.230927,-0.114103,0.694806,0.604058,1.75288,1.10585,1.83073,0.607354,2.25517,1.45528,1.10957,0.715099,1.12675,0.787629
-21.5936,0.740569,0.24497,4,15,0,37.2041,0.985949,-2.1708,0.845014,-0.577969,-1.93661,2.99784,-1.22007,-0.715871,-0.338459,-0.392911,1.07137,1.15688,1.48722,0.592226,0.801213,0.289008,0.313606,0.284616,0.674354,0.944193,0.176842,1.11397,1.0346
-21.0699,0.974662,0.24497,4,15,0,34.915,-1.23166,0.324269,0.0284948,0.907196,1.70928,-1.81449,0.679428,-0.71026,0.172902,0.82677,1.83015,0.159129,0.549728,0.140819,0.32296,0.0306018,1.58454,0.602472,1.29017,0.96576,1.19295,0.791215,0.271333
-26.6402,0.927496,0.24497,4,15,0,41.0877,2.33565,-3.70812,-0.145572,0.101137,0.506961,2.30634,0.111889,-0.0841469,-0.573523,-1.04259,-0.46625,0.961826,0.2958,2.7183,1.59586,0.452348,0.513969,0.969194,0.758962,1.04269,0.900237,1.29343,0.0225109
-28.913,0.941621,0.24497,4,15,0,38.451,-2.27245,3.37517,0.168112,0.301481,-0.230647,-2.38802,0.154663,-0.581085,0.752751,0.903671,0.603435,0.823531,1.20676,0.030412,0.193709,0.133662,0.892419,0.244483,1.09121,1.48525,1.10161,0.746874,3.26539
-18.9564,1,0.24497,3,7,0,34.5067,-1.37401,2.62151,0.422683,0.121608,0.492619,-0.187874,0.00956852,0.110952,0.577259,1.07534,0.961776,1.01897,1.50601,0.0454796,0.151736,0.21478,1.1951,1.82344,1.4768,0.606118,1.25922,1.39409,0.328234
-16.6763,0.967173,0.24497,4,15,0,29.2954,0.371933,0.605302,1.61237,-1.89669,-0.49754,2.58729,-0.0957968,-0.303012,0.164043,-0.301258,-0.24622,0.569877,0.645081,0.986634,1.08031,0.386501,0.547021,0.413835,0.521601,0.508659,0.158514,0.669594,0.864939
-19.4421,0.97602,0.24497,4,15,0,29.521,-0.39162,-0.82696,-1.29295,1.4798,0.573534,-2.44784,0.58778,0.631196,-0.315959,0.343438,0.048482,0.880909,0.18497,1.26415,0.330913,0.249161,0.215904,1.30298,1.70279,1.96081,0.40109,0.293369,0.225584
-17.3429,0.97979,0.24497,4,15,0,27.3556,-1.50684,1.07786,-1.2948,-0.813875,-0.0126611,0.567384,-0.534179,-0.135814,0.116967,-0.683611,-1.36953,0.872699,2.40298,0.763094,1.92848,2.11491,2.02645,0.608548,0.306094,0.189881,0.49999,0.632669,0.53255
-19.9157,0.99252,0.24497,4,15,0,28.3759,1.62787,-0.45303,1.11919,-0.752903,-1.70855,1.17742,-0.512818,0.485737,-0.436694,0.842897,0.0866347,1.10583,0.126695,0.101566,0.329453,0.146927,0.224409,0.752788,1.7631,1.15629,1.06331,0.14242,1.46512
-22.231,0.967587,0.24497,4,15,0,34.916,-0.697414,0.377175,0.505147,0.108691,0.396045,-0.839505,0.219532,0.865827,0.700244,0.021712,-2.15481,1.00925,0.049796,0.319754,2.41882,2.52238,2.16685,0.427491,0.499493,0.697932,0.983693,3.2417,0.461506
