# stan_version_major = 2
# stan_version_minor = 33
# stan_version_patch = 0
# model = arrays_model
# start_datetime = 2023-11-21 14:19:33 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000 (Default)
#       delta = 0.800000 (Default)
#       kappa = 0.750000 (Default)
#       t0 = 10.000000 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = 0 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1.000000 (Default)
#         stepsize_jitter = 0.000000 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file =  (Default)
# init = 2 (Default)
# random
#   seed = 4184456367 (Default)
# output
#   file = /Users/rob/.julia/dev/StanIO/test/generate_array_data/../../data/arrays/arrays_chain_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = 6
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = 0 (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.33.0-rc1-80-gb609679
# stancflags = --warn-pedantic
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,r,x.1,x.2,x.3,x.4,y.1.1,y.2.1,y.1.2,y.2.2,y.1.3,y.2.3,z.1.1.1,z.2.1.1,z.1.2.1,z.2.2.1,z.1.1.2,z.2.1.2,z.1.2.2,z.2.2.2,z.1.1.3,z.2.1.3,z.1.2.3,z.2.2.3
-23.5478,0.897553,0.25717,4,15,0,32.4718,-0.268414,-0.0426024,0.72471,-3.37201,-0.679507,-0.40303,-1.46798,-1.25897,1.72193,0.132052,-0.265452,1.31918,0.0670572,1.1315,0.068697,1.21526,0.39575,1.25781,0.347049,1.84996,0.46036,0.473876,0.285518
-19.9854,0.753262,0.25717,4,15,0,34.0788,0.553446,-0.57471,-0.786683,1.34005,0.0069163,-0.649325,0.373356,0.916229,-1.76589,-1.04331,0.29771,0.0934663,2.78971,0.51907,0.302514,0.632938,1.22574,0.355072,1.57894,0.0399988,1.52807,0.742314,1.48828
-22.3976,0.803053,0.25717,4,15,0,34.6344,-0.0216044,0.0660181,0.950194,-0.725262,-0.327724,-1.23776,0.24816,1.99869,1.18809,-1.11393,-0.186075,0.332421,0.153177,1.75551,2.37348,1.24238,0.822769,2.19559,0.285548,0.189468,0.346668,0.032439,0.290534
-20.7294,0.775592,0.25717,4,15,0,38.8915,-0.76671,-0.0959006,0.0791427,-0.236287,1.19443,-0.59373,0.894257,2.25404,1.412,-1.62065,-0.229335,0.326986,0.314613,1.11068,1.52993,1.11335,1.78536,0.454711,0.625189,0.228237,0.649049,0.0153255,0.319629
-17.8704,0.624953,0.25717,4,15,0,30.8084,0.3784,0.735268,-0.386443,-0.809636,0.474503,0.134384,2.24034,-0.861059,1.34815,-1.15577,-0.174519,0.163351,0.446079,1.23348,0.905279,1.08393,0.438686,1.37568,1.6163,0.164905,1.49492,0.260071,0.144072
-16.1646,0.97072,0.25717,4,15,0,22.9136,-0.703684,-0.195247,0.536029,0.771254,-0.778042,-0.33934,-2.13629,0.622621,-1.52264,1.13912,0.492707,1.44777,1.17967,1.18654,0.580849,1.35052,0.759394,0.375386,1.54364,0.303004,0.248967,0.245794,0.330864
-21.4677,0.965461,0.25717,4,15,0,30.5394,1.01742,1.71077,-0.080048,-0.283682,1.29296,-0.267488,2.98836,0.616409,0.0434287,0.374097,-2.24296,0.270033,0.617305,0.789656,1.22929,0.692695,1.28429,0.0372482,0.544749,0.654411,1.2573,1.53802,1.80178
-22.7934,0.897161,0.25717,4,15,0,43.1757,-1.03245,-2.26513,-1.63911,-2.55741,-0.899883,1.01716,-1.52847,-0.409218,0.27609,-0.748454,-1.27716,1.91744,0.376987,1.16675,0.511017,1.09459,0.701872,0.256504,0.194701,0.884205,0.485402,0.407531,0.18234
-24.1376,0.913797,0.25717,4,15,0,37.8828,1.17678,2.83015,1.45246,2.27883,0.489422,-0.475492,2.02982,0.241669,-0.285786,0.753609,0.96529,0.32455,0.545709,1.06935,0.545045,0.676663,0.624451,0.724568,0.317347,0.60294,1.33062,0.0792833,0.0752223
-19.7468,1,0.25717,4,15,0,32.6782,-0.750566,-2.13617,-0.530422,-2.24514,-0.323414,0.452247,-0.757717,-0.94046,-0.104951,-2.30411,-0.82017,0.737271,1.5083,0.913976,0.912463,0.686109,0.335191,0.892106,1.22585,0.640574,0.70383,0.0454977,0.330426
-21.4204,0.961184,0.25717,4,15,0,28.5913,0.833489,2.18814,0.447004,2.22841,0.375795,-0.445614,0.80368,0.91768,0.0375043,2.55794,0.957143,0.884305,0.519314,0.901716,1.31122,1.41022,0.169382,0.341513,0.483509,0.634339,0.88625,0.0640721,0.580044
-15.017,0.880017,0.25717,4,15,0,34.8446,-0.437421,0.107153,0.214054,1.00823,0.0229208,-1.23516,-0.835128,-0.223217,0.629219,0.882031,-0.56884,0.0623577,0.622659,0.641727,0.737044,0.679746,0.275458,0.60401,0.160483,1.35578,0.54703,2.0917,0.812285
-16.4236,0.903146,0.25717,4,15,0,22.7655,-0.171389,-0.874775,-0.793299,1.13737,-0.0169498,-1.25816,-0.189707,-0.970205,1.2082,0.581871,-1.14299,0.0728352,1.67798,0.508783,0.346451,0.485189,0.562509,1.33982,0.19359,0.940453,0.40264,0.70833,0.470763
-14.2927,0.935535,0.25717,4,15,0,25.0354,0.121913,0.287261,0.536707,0.603817,0.10255,1.25127,1.51565,1.11683,0.0691526,-0.203323,0.743939,0.174348,0.0550987,1.15561,1.18116,0.679521,1.11005,0.665649,2.10519,0.825692,0.996373,1.07368,0.74052
-13.4536,0.958455,0.25717,4,15,0,21.8386,-0.627262,0.230941,0.0506595,0.632407,-0.406553,0.186924,-0.858349,1.30631,-1.11731,0.800546,0.279476,0.191208,0.293797,0.800696,0.771921,1.17273,0.435122,1.17402,0.225138,0.243107,0.769914,0.610468,1.03873
-12.6903,0.976371,0.25717,4,15,0,23.4932,0.164198,0.0215228,-0.201443,-1.1004,0.396722,0.140114,0.652749,-1.2797,1.02472,-0.804419,-0.309631,0.945567,0.106925,0.988488,0.941474,0.996561,0.644127,1.05106,1.9448,0.27642,0.462369,0.679518,1.31465
-16.9106,0.939447,0.25717,4,15,0,22.1587,0.208171,0.516075,1.22839,-2.01913,-0.0743513,-0.0727161,0.581365,-1.70262,-0.467242,-0.352887,-0.0684005,0.856146,0.0947672,1.26047,0.747417,1.68489,2.19297,0.806463,0.520013,0.232624,0.459839,2.07325,1.12388
-15.8457,0.998875,0.25717,4,15,0,24.2137,-0.604354,0.963279,0.896354,-1.95553,-0.791935,0.320817,0.891924,-2.04912,0.567236,0.177663,-0.306436,1.02873,0.219818,0.718364,1.16365,0.578406,0.65225,0.858418,1.13476,0.339929,0.133257,0.730809,1.10227
-16.4865,0.968149,0.25717,4,15,0,27.4078,0.626482,-0.388474,-2.0319,1.3002,1.14738,0.0806234,-1.92092,0.519702,1.65554,0.0675712,-1.04888,0.965634,1.45763,1.30603,0.651861,1.32377,1.06211,0.293417,0.753401,0.403435,0.327021,1.40718,0.726273
-17.8967,0.894268,0.25717,4,15,0,30.4471,-2.41653,-0.257263,0.566975,0.599501,2.6372,0.711461,0.141653,0.910374,0.265134,-0.693942,0.302335,0.759441,0.958148,0.6081,1.8919,1.0672,0.884665,2.2492,0.512584,1.91384,0.500982,0.568749,0.415177
-21.0268,0.861873,0.25717,4,15,0,31.1437,-3.04523,0.380773,0.100219,1.17138,2.29235,0.541764,0.487921,0.654067,0.754799,-0.518385,0.547831,0.953724,1.05456,1.16446,2.84998,1.52717,0.8346,1.34616,0.128806,0.780231,0.307198,1.09686,0.324567
-22.5562,0.997921,0.25717,4,15,0,31.1242,3.3732,-0.0106508,-0.382608,-1.5625,-2.01872,-0.568467,-0.559848,0.533332,-0.957355,-0.572853,-1.0342,0.636713,0.784159,0.22642,0.0575571,0.581721,0.287642,0.529565,0.708819,0.895347,0.883731,1.56919,1.90473
-17.3568,0.990373,0.25717,4,15,0,30.4284,-0.613603,0.160176,0.854072,0.130675,1.85626,2.52351,0.34853,-0.049446,-0.311867,-0.477535,0.295857,0.459043,1.06677,1.47089,0.0268127,1.53605,1.45028,1.60079,0.818624,0.620688,1.12282,0.421507,0.402746
-26.4952,0.632171,0.25717,4,15,0,37.3888,0.520328,-0.609693,-0.975511,-0.586455,-0.70119,-2.19539,-0.273234,-0.914994,0.4943,0.405043,-0.17918,0.0306907,1.29376,1.15252,0.0415597,0.987854,0.00190682,0.462899,0.47229,0.750776,0.0335165,0.373946,0.445869
-27.8017,0.942186,0.25717,4,15,0,39.094,-0.201156,0.927674,0.0960507,-0.816964,0.590097,0.327558,0.441754,-0.133402,-0.27694,-0.614321,-0.114629,0.0227172,0.325847,0.863642,0.000474305,0.757782,0.0929826,0.279144,1.46663,0.557111,0.00208697,0.776776,1.68173
-32.1452,0.876819,0.25717,4,15,0,41.9487,1.11672,-0.418959,0.253162,1.13404,1.50203,-0.0863265,-0.452944,-0.719627,0.469474,0.325248,0.362667,0.0198525,0.163962,0.835845,0.00057572,0.331167,0.10973,0.136155,0.597588,0.775317,0.00127373,0.408378,1.80209
-23.4079,0.980576,0.25717,4,15,0,40.8222,-1.88337,0.307718,-0.290609,-1.31169,-1.30803,-0.233341,1.09281,0.176246,0.356738,-0.327681,-0.442978,3.23736,1.29262,0.690805,0.0379363,0.358746,0.825497,1.82647,0.30436,1.62055,0.0355778,1.94987,0.344588
-19.0467,0.681465,0.25717,4,15,0,32.7554,-1.64558,0.380057,0.540468,-1.21791,-1.10681,-0.322863,0.626361,0.336879,0.150261,0.00482096,-0.356953,0.902403,2.25655,0.75326,0.0187311,0.254373,0.58515,0.746011,0.430883,1.20964,0.0290356,1.45957,0.746387
-15.6368,0.97005,0.25717,4,15,0,28.0208,1.51527,-0.470082,-0.638216,1.21066,1.33537,0.804925,-0.526639,-0.108154,-0.0923597,-0.00421193,0.117787,1.43509,0.176509,0.117597,1.45077,0.149273,1.79764,0.600949,0.771539,0.814492,0.39984,1.28152,1.17318
-17.1583,0.814227,0.25717,4,15,0,27.7322,1.01279,-0.155094,-0.962845,0.70025,-0.616884,-0.268411,1.2721,0.426878,0.320026,0.286459,2.04104,0.0364658,1.30627,1.05382,0.677232,2.55018,0.445058,1.67918,1.15785,1.01981,0.635067,0.28146,1.01441
-28.467,0.776108,0.25717,4,15,0,37.7762,0.633867,1.56441,1.05078,-1.87382,-0.185701,0.921929,-3.15354,0.606384,-0.367968,-0.199339,-1.28864,1.7023,0.151892,0.701089,0.0253133,0.120463,0.782058,0.0709189,0.41672,0.1769,0.428691,0.197771,0.881664
-15.7739,0.99725,0.25717,4,15,0,33.2391,0.636137,-0.641567,0.646255,-0.557802,0.0390973,0.384869,-0.0566387,0.545674,0.355331,0.555236,-0.689937,0.654859,1.97415,0.412836,0.0382183,0.249704,1.06449,0.458829,0.233158,0.559999,0.117056,1.02129,0.98955
-15.0528,0.936882,0.25717,4,15,0,23.7139,0.673182,0.160647,-0.232383,-0.393612,-0.146177,-0.824872,-1.53742,-0.377096,0.9626,-0.0208689,0.0636491,0.599128,0.566994,0.106886,0.0988258,0.799398,0.591932,0.711127,0.873658,0.779994,0.474353,0.444507,0.138767
-14.8369,0.968954,0.25717,4,15,0,23.1678,-0.581702,-0.267244,1.05445,0.426732,-0.609594,0.164482,-0.714883,0.387995,-0.452967,0.398747,-0.681679,0.729572,0.281092,0.136783,0.757626,0.218411,0.742198,1.23881,1.46487,1.28834,1.06613,0.173459,0.0932903
-18.61,0.936112,0.25717,3,15,0,29.2772,-0.323355,-0.646214,0.686413,0.983136,-0.966217,-1.23369,-0.789373,-0.902798,-0.201902,0.683017,1.32009,0.0105781,0.486275,1.50786,0.253675,2.43249,0.848125,0.928193,0.411127,0.308838,1.09962,0.639059,1.301
-17.0193,0.925128,0.25717,4,15,0,27.139,0.794568,0.401206,0.610817,0.941811,0.504884,1.12873,0.360075,-0.122523,-1.00248,0.629065,1.89177,0.0146402,1.46953,0.818027,0.929959,0.377353,0.39385,1.11415,1.58287,1.7741,1.35515,0.313875,1.15601
-17.7712,0.942045,0.25717,4,15,0,29.6603,-0.319118,-0.93565,0.47444,1.19206,0.779602,0.39037,0.037127,-0.709385,-1.27841,0.581122,1.98203,0.0195237,2.3504,0.819233,0.494538,1.10469,0.3381,1.11915,1.82846,1.22697,1.55357,0.764486,1.25926
-16.3385,0.977395,0.25717,3,15,0,25.0707,-0.163687,-1.78987,0.367286,0.201018,1.24907,-0.288491,-0.23071,-0.211926,-0.509854,-0.167812,1.50644,0.044556,0.56428,0.392654,1.16496,0.702642,2.09117,1.59858,0.636655,0.450513,1.29709,0.793573,0.213355
-19.9948,0.931983,0.25717,4,15,0,34.1662,-0.814018,0.900576,-1.07606,-1.33933,0.781047,0.968528,0.622056,0.711201,0.320004,0.680173,0.37806,0.228332,0.167914,1.00818,0.818325,0.906993,0.231869,0.51414,0.0409369,0.159901,0.0633916,0.56267,0.807683
-15.1033,0.972072,0.25717,4,15,0,29.8953,1.13845,-0.929652,1.27697,1.14357,-0.469124,-0.960113,-1.14141,-1.00787,-0.548058,-0.0981643,-0.0222446,2.14063,0.470758,0.759844,0.384901,0.716759,1.65332,1.18087,1.38908,0.468626,0.13956,0.587135,0.904471
-18.4592,0.899779,0.25717,4,15,0,25.5798,-1.02657,1.105,-0.367892,-1.34395,0.37231,0.765225,0.492111,-0.458269,1.8567,0.615305,0.17914,0.123273,0.77286,0.124142,1.5195,0.859086,0.252572,0.508372,0.226525,0.428008,2.19894,0.384583,1.04268
-14.4383,0.940234,0.25717,4,15,0,27.2179,0.00493341,-0.375529,0.341993,0.319076,0.85561,-0.60163,-0.169479,-0.0845632,-0.918363,-0.657389,0.089888,1.78264,0.455085,1.67827,0.55963,0.517958,2.11873,1.45004,0.39096,0.306637,0.0569524,0.436163,0.860982
-13.3883,0.952287,0.25717,4,15,0,22.052,-0.00498719,0.469724,-0.288606,-0.328047,-0.814955,0.572628,0.157163,0.100209,0.91029,0.883254,-0.222149,0.10886,1.57673,0.396406,1.74607,1.77154,0.397716,0.86835,0.935789,0.282072,1.41536,0.293827,1.34733
-18.088,0.927085,0.25717,3,7,0,26.004,-0.692188,0.20191,-0.339946,-0.0221805,-0.918409,0.951669,0.0938512,0.309486,0.648129,0.998501,-0.0938528,0.0499338,2.6201,0.311663,1.25236,1.71118,1.3142,0.390499,2.14254,0.138167,0.870118,0.866664,2.29182
-16.2054,0.831425,0.25717,4,15,0,31.1966,-1.49999,0.134813,0.727118,0.457166,-0.171511,-1.15735,0.930299,0.25608,0.907804,0.614044,1.11451,0.173826,0.359402,0.282866,1.08316,1.65247,0.857027,0.210553,0.707023,0.114514,1.45602,0.605446,0.758135
-17.8015,0.315069,0.25717,4,15,0,33.5149,-0.653974,0.0859103,0.0755002,-0.0143144,-1.35443,-1.73695,0.0978188,0.0530521,1.27882,0.41215,-0.131973,0.259718,0.266662,0.167726,1.40048,2.55867,0.525094,0.132901,0.567664,0.815288,1.83188,0.365426,0.95168
-20.3064,0.954505,0.25717,4,15,0,33.5163,0.573948,-0.0621247,-0.752068,1.82641,0.628463,1.31718,1.23967,0.551968,-2.05611,0.907538,0.743492,0.370272,1.08978,1.84977,0.052246,0.119334,1.61729,0.529347,1.36668,1.08858,0.196394,0.53397,0.984047
-22.0887,0.943595,0.25717,4,15,0,33.7336,-0.0368763,-0.860503,-0.535168,-1.97195,-0.128371,0.677455,0.343917,-1.62737,1.08413,1.88083,-1.04426,1.20709,0.221423,0.342909,0.0266853,0.126695,0.175506,0.644635,0.525053,1.04393,0.290203,1.50013,0.853127
-16.9943,0.913636,0.25717,4,15,0,31.113,0.0654303,0.669296,0.73098,2.14705,-0.0412028,-0.351382,-0.475332,1.38316,-1.10557,-1.88704,1.35967,0.44869,0.352718,1.67286,0.613218,1.34405,0.182168,0.633084,1.20511,1.46306,1.34104,1.35833,1.52873
-18.4577,0.97036,0.25717,4,15,0,25.6827,-0.00718557,-0.780436,-0.778338,-2.15315,0.11525,0.332425,0.510516,-1.36356,1.07985,2.07586,-1.21639,1.05583,1.75372,0.584036,1.63636,0.898026,1.62671,0.0363943,1.00473,1.46675,0.488871,1.35674,0.709801
-22.8627,0.756903,0.25717,4,15,0,31.8855,-0.00968562,0.770475,0.816443,1.9888,-1.20342,-0.688737,-0.110518,0.671543,-0.316057,-1.61326,1.22955,0.894035,0.0863105,0.746944,0.0166143,0.961238,0.228098,3.24242,0.435635,0.754588,0.921289,0.958995,0.561077
-21.6778,0.958816,0.25717,4,15,0,35.2337,-0.678086,0.00958408,1.91957,-0.129539,-0.43219,0.550182,-1.44208,1.09112,1.20005,0.18676,-0.394103,0.0703473,0.690197,0.447487,0.00749587,0.572264,1.12428,0.0499934,1.7473,0.974922,1.15913,0.52959,0.488482
-20.3348,0.909281,0.25717,4,15,0,32.3142,0.789142,-0.139317,-1.82861,0.189976,0.901406,-0.67865,1.49107,-1.11121,-1.25876,-0.188611,0.125472,1.82511,1.22031,0.780948,0.55434,1.67115,0.674639,0.278274,0.00301305,1.24932,0.336235,0.533464,1.87817
-26.2536,0.890234,0.25717,4,15,0,34.0488,-0.0436398,-0.558518,0.007262,-1.55247,-0.174675,1.21815,-1.66657,-0.561911,2.40894,1.18873,-0.734174,0.265947,0.656969,1.21999,1.32578,0.295303,0.157099,1.03012,0.0006086,0.513668,1.8563,1.42349,0.139707
-25.1639,0.879783,0.25717,4,15,0,38.3002,0.206259,-0.880776,-0.0101398,-0.377161,0.0187494,-0.703664,-1.32722,-1.10049,1.74523,1.2698,-1.09775,0.224249,1.52493,1.32409,0.600778,0.173543,0.0433098,0.764248,0.000848629,0.505687,1.43175,0.15417,0.741106
-26.6244,0.893845,0.25717,4,15,0,37.1191,-0.814325,-0.260329,-0.996489,-0.0227089,0.516895,0.250876,0.0554141,-0.821908,-0.429508,1.73585,-2.82655,0.151137,0.129718,1.10979,1.28429,0.0905382,1.99006,0.617881,0.000504975,1.43332,0.804173,0.47217,1.32178
-28.083,0.725445,0.25717,4,15,0,40.4748,0.0283858,1.41856,0.0536772,-0.422519,-0.386285,-0.295689,-0.596018,0.975415,0.541929,-0.412762,2.83192,1.22356,0.243292,0.638044,0.165738,1.60124,0.0226277,0.700859,9.83614e-05,0.707194,0.391328,1.67273,0.710028
-33.237,0.578925,0.25717,4,15,0,42.3775,-0.595201,-0.122266,-0.78846,0.0371326,1.57605,0.797989,1.08361,0.225411,0.075129,2.66817,-0.774511,0.379891,0.317406,1.6373,0.189121,0.377269,0.0321826,1.47122,1.64774e-05,0.472904,1.05577,0.0206756,0.95614
-32.6527,0.963446,0.25717,4,15,0,40.588,-0.362216,0.471712,-0.695528,0.0626351,1.17077,-0.114498,1.26138,0.127473,0.205159,2.87644,-0.325709,0.319219,0.534228,1.38689,0.144652,0.405462,0.0631972,0.563724,1.98853e-05,0.300328,1.51001,0.0204987,0.502207
-23.8514,0.989343,0.25717,4,15,0,41.1791,0.928661,0.291338,1.52685,-0.405817,0.027414,0.425101,0.668573,-0.335998,0.53381,-0.867299,-0.471033,1.02673,1.04101,0.662364,0.0406954,1.63879,2.80934,1.10026,0.00129029,1.09443,0.349164,0.0426733,1.31683
-27.3973,1,0.25717,4,15,0,38.774,0.437995,-0.680686,0.384899,-0.394768,-1.1565,0.783736,2.6006,0.23906,-2.11112,-0.933166,-0.552799,1.02568,0.311012,1.77873,0.0338097,0.750774,0.196497,1.0718,0.00572777,0.929437,0.471806,0.0213715,0.908637
-26.9345,0.832057,0.25717,4,15,0,45.5325,-0.979745,0.812136,-0.732257,0.569673,1.25715,-0.0807034,-1.24251,0.712832,1.39509,1.48332,0.560245,0.423001,0.00540139,0.36157,2.83792,0.0628252,1.37283,0.260563,2.79412,0.77996,0.372888,1.33362,0.217881
-21.4355,0.730382,0.25717,4,15,0,39.3527,0.998017,-0.919936,0.712573,-0.56985,-1.36752,0.0710831,1.25196,-0.768045,-1.23972,-1.07808,-0.430644,0.321061,0.289095,0.555046,0.012045,1.32872,0.23133,1.71598,0.0335484,0.722105,0.804703,1.37777,0.489398
-18.9998,0.933337,0.25717,4,15,0,30.2117,-1.5998,0.740765,-0.878409,0.403449,1.42592,0.0366217,-1.04121,0.839894,0.827554,0.85448,0.596403,1.55407,1.70369,0.50725,1.11533,0.81144,1.44305,0.304229,3.04741,0.307069,1.22338,0.0541683,0.922602
-25.2969,0.870977,0.25717,4,15,0,34.4758,2.28117,-1.07644,1.76748,0.182494,-1.92705,-0.19001,0.57271,-0.511084,-0.518892,-0.933792,-0.805811,0.16901,0.0971949,1.06,0.802336,0.185723,0.0207125,1.02408,0.0309934,0.481462,0.792208,0.667637,0.569322
-25.0845,0.926414,0.25717,4,15,0,48.7994,-2.16942,1.17363,-1.71056,-0.200028,1.74326,0.222919,-0.534213,0.417686,0.614583,0.648717,0.924351,0.401786,0.024496,0.267295,0.786286,0.0645639,0.0390937,0.721279,0.817892,0.0774579,0.818165,1.03746,0.644313
-20.2081,0.699735,0.25717,4,15,0,38.4957,1.9284,0.147079,1.53051,0.704499,-2.13009,0.0116725,0.942708,-0.119537,-0.241413,-0.66885,-0.366076,1.77756,0.147638,1.54877,0.879948,0.391154,0.761806,1.002,0.667143,1.62432,0.359551,0.0240066,0.278546
-19.55,0.726876,0.25717,4,15,0,30.4303,1.59681,0.42077,2.37832,0.22666,-1.57185,0.677763,0.584511,0.181804,0.177459,0.201585,-0.20112,1.13183,0.142128,0.98655,1.09733,0.237501,1.11992,0.719034,1.3093,0.441312,0.197445,0.0328044,0.395254
-27.8351,0.894656,0.25717,4,15,0,37.9178,1.33977,0.80851,1.64355,0.530016,0.0711442,0.549674,2.53909,0.816667,1.9332,0.591414,-0.447318,1.41519,0.157939,1.21897,0.581024,1.11993,1.33409,0.100264,0.133941,1.96812,2.8259,0.0204993,0.142921
-21.9621,0.954442,0.25717,4,15,0,41.5636,-1.13357,-1.44774,-1.43382,-2.09759,-0.0625374,-0.714528,-2.57627,-0.963361,-1.27784,-1.06828,0.203027,0.615079,0.308445,0.35032,1.04912,0.540292,0.727525,1.49063,0.791096,0.534492,0.0396175,1.56988,0.590178
-24.2978,0.8473,0.25717,4,15,0,36.414,0.818497,2.69113,0.198517,0.228654,-0.0242064,1.95942,1.22136,0.810202,0.698554,-0.757359,0.0310763,1.48202,0.0773831,0.0561263,0.948627,0.746873,0.202879,0.431186,1.18437,1.09895,2.33173,0.0666058,0.261908
-23.0052,0.962631,0.25717,4,15,0,36.9236,0.483262,-1.89161,1.66174,-1.68568,0.471387,-1.58334,-1.16976,-0.302999,-0.287594,0.959755,-0.0796909,0.243532,0.272072,0.110213,0.25455,1.28466,1.08417,1.48921,0.83119,0.421844,0.111593,0.410409,0.0575605
-21.039,0.973054,0.25717,4,15,0,37.8128,1.02781,-0.296435,-1.45372,-0.285568,-0.400178,1.33426,-1.25739,-0.24907,0.133686,1.49739,-2.95909,0.384735,0.0711535,0.970687,2.24779,0.79006,0.226668,0.603393,0.745788,0.357396,1.21223,1.15958,0.589679
-15.9557,1,0.25717,4,15,0,30.3684,0.695211,0.0441112,0.881968,0.0318047,-0.414492,-1.10374,0.986161,-0.659787,1.1804,-0.91934,-0.346656,0.130713,0.182354,0.541189,0.203986,1.17359,0.0892156,1.38825,1.11229,1.41987,0.66668,0.605605,1.22073
-21.6014,0.58294,0.25717,4,15,0,30.5295,0.804904,0.621991,0.807656,0.4101,0.126111,-1.71708,-0.0220196,0.613186,0.943696,-0.190711,-1.23178,0.415803,0.189335,0.777789,4.14171,0.381257,0.406739,1.24786,0.337741,0.720007,0.666515,0.191851,1.61197
-14.0454,1,0.25717,4,15,0,33.3075,0.9021,0.359521,1.15267,-0.0975202,0.137869,-0.779137,0.206369,0.29783,0.731108,-1.45995,-0.536914,0.432383,0.458469,0.919613,1.20613,0.575236,0.32039,0.441566,0.300516,0.291163,1.18895,0.177476,0.764786
-14.4667,0.953081,0.25717,4,15,0,25.3639,-0.387509,-0.700963,0.992947,-0.206076,-0.458469,-1.41985,-0.0908801,0.306225,-1.13827,-0.569292,-1.69062,0.697677,0.711863,0.911543,1.83146,0.64036,0.190894,0.708362,1.07813,0.305029,2.21673,0.690892,1.15218
-19.8443,0.917697,0.25717,4,15,0,25.12,-0.58462,0.379002,-1.35045,0.389596,0.608164,1.09876,0.218468,-1.0109,1.58118,0.818822,1.79882,1.33013,1.29143,1.10929,0.381015,0.238104,0.0898376,1.27076,0.0977962,1.41602,0.0894199,0.865541,0.401098
-16.4009,0.881173,0.25717,4,15,0,35.471,0.266708,0.605144,0.53012,0.0261234,-0.104819,-0.602482,0.169714,-0.453657,-1.54328,0.404772,-2.58952,0.709217,0.304891,0.587394,1.69041,0.977002,0.047703,0.500129,1.23885,0.724702,1.32827,0.631482,1.70173
-16.7614,0.874445,0.25717,4,15,0,29.5236,0.347256,-1.05606,-0.67488,0.978759,-0.0432392,0.767879,-0.470378,0.468636,0.451983,-0.439238,2.51141,0.765777,0.383973,1.13004,0.463215,0.22127,1.53972,1.12752,0.359824,1.65142,0.597446,0.575801,0.0891066
-18.0483,0.936197,0.25717,4,15,0,26.7773,0.851284,-1.91953,-0.713162,0.518991,1.33132,0.7459,-0.710089,0.389274,0.214572,-0.690115,2.53563,1.10455,0.601657,1.30685,0.5968,0.175406,1.38333,1.48253,0.751258,0.569571,0.389824,1.0607,0.123653
-13.0548,0.979754,0.25717,4,15,0,25.2377,0.587863,0.80764,0.492896,0.0924449,-0.862614,0.444946,-0.522464,0.111416,1.39444,-0.509146,-1.96548,0.988842,1.61828,0.641017,0.721674,1.79828,0.653279,0.491263,0.777663,0.527585,1.41529,0.54113,0.412675
-15.8788,0.854353,0.25717,4,15,0,25.9224,0.434619,-1.37079,0.239395,0.83104,0.183157,-0.483933,-0.514467,-1.12748,-0.395249,0.146518,0.464177,1.44268,0.579111,0.0996941,1.29161,0.486982,0.173583,0.667345,0.680857,0.0607552,1.04094,0.249305,0.851347
-20.9321,0.895611,0.25717,4,15,0,29.605,-1.03366,0.242172,-0.743795,-1.2782,-0.293094,0.393496,-1.49692,0.732201,-1.69258,-0.367843,0.29772,0.581421,1.59231,0.164393,0.0600645,0.0799425,0.409989,0.124613,0.746808,1.48172,0.130449,0.693925,1.23715
-18.0778,0.979665,0.25717,4,15,0,30.3442,-1.33131,-1.53946,0.93386,0.295721,-0.286381,1.00828,-0.168507,0.32823,1.75919,-0.0947555,-0.561306,1.52584,0.731222,1.91728,0.0991678,0.21335,1.67513,0.857144,0.912402,0.421175,0.0683551,0.547723,0.98265
-19.9132,0.875308,0.25717,4,15,0,29.6573,0.96256,-1.36162,-0.447705,-0.134012,-2.19096,-0.398527,0.178259,0.156504,1.23356,1.20118,1.53846,0.429369,0.865679,0.583097,0.0291672,0.458553,0.548487,1.19417,0.96455,0.245055,0.142411,1.6188,1.39857
-26.797,0.816688,0.25717,4,15,0,35.469,-1.64852,1.27913,-0.0209226,0.643563,2.09668,-0.235654,-0.923871,-0.00999654,-0.760089,-1.03268,-1.63569,0.748367,0.0236245,0.510558,0.035976,1.194,1.52943,0.0433632,0.989772,0.240551,2.06513,0.617423,0.0671246
-22.3555,0.883732,0.25717,4,15,0,37.9589,-0.356396,-2.14174,0.109109,-0.997006,-1.54581,0.418017,-0.342756,-0.420497,1.97338,2.26838,0.416599,0.894829,2.74956,1.29031,0.0993298,0.819295,0.571078,0.96576,1.00672,1.91693,0.0818473,1.43726,0.625021
