# stan_version_major = 2
# stan_version_minor = 33
# stan_version_patch = 0
# model = arrays_model
# start_datetime = 2023-11-21 14:19:33 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000 (Default)
#       delta = 0.800000 (Default)
#       kappa = 0.750000 (Default)
#       t0 = 10.000000 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = 0 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1.000000 (Default)
#         stepsize_jitter = 0.000000 (Default)
#     num_chains = 1 (Default)
# id = 3
# data
#   file =  (Default)
# init = 2 (Default)
# random
#   seed = 4184456367 (Default)
# output
#   file = /Users/rob/.julia/dev/StanIO/test/generate_array_data/../../data/arrays/arrays_chain_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = 6
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = 0 (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.33.0-rc1-80-gb609679
# stancflags = --warn-pedantic
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,r,x.1,x.2,x.3,x.4,y.1.1,y.2.1,y.1.2,y.2.2,y.1.3,y.2.3,z.1.1.1,z.2.1.1,z.1.2.1,z.2.2.1,z.1.1.2,z.2.1.2,z.1.2.2,z.2.2.2,z.1.1.3,z.2.1.3,z.1.2.3,z.2.2.3
-17.4348,0.913798,0.260422,4,15,0,37.1433,0.564715,0.270963,-1.14939,1.31014,1.55215,0.298348,-0.895154,-1.02131,-0.743482,-2.38676,0.11461,1.61631,0.885306,0.385648,1.02366,0.79507,0.373047,0.142526,0.270404,0.526816,0.659889,0.886597,0.574344
-21.7861,0.982557,0.260422,4,15,0,32.9246,0.209471,0.766916,-1.24171,-2.37489,0.270665,0.712327,0.137566,1.51334,0.0300014,-1.03517,1.48396,0.727544,0.214225,1.49667,0.721262,0.372844,0.107771,0.206489,2.57677,0.590478,0.312557,1.1229,0.194227
-21.9489,0.944873,0.260422,4,15,0,32.6341,-0.45741,0.0571311,1.41747,1.96043,2.23329,-0.257472,-0.907688,-0.322114,0.267123,-0.360273,-1.05069,0.552291,0.705198,0.218835,1.34605,1.87862,2.3119,0.0781283,0.0890462,1.29746,1.33717,0.887289,0.119037
-18.0056,0.896243,0.260422,4,15,0,30.5068,-0.0464096,0.506317,-1.04678,-1.85445,-1.09204,1.16645,-0.520746,0.209944,-0.0198571,1.20497,0.61231,0.789345,0.876864,0.412968,0.431189,0.133108,0.0982721,0.499258,2.38983,0.562773,0.623304,1.0856,1.94902
-21.1592,0.642316,0.260422,4,15,0,29.7255,-0.0734114,-0.553442,1.11923,1.95848,0.290093,-1.79962,0.573892,-0.0597896,-0.281104,-1.20431,-1.24121,1.21507,0.0825704,1.81553,0.838507,0.440773,0.883816,0.302541,0.00765546,0.764028,1.38512,0.981457,0.30397
-19.5547,0.936341,0.260422,4,15,0,32.76,0.775737,0.951519,-1.49818,-1.99024,-0.50938,2.15488,0.204091,0.0152331,0.587224,0.260404,0.723733,0.728666,0.0276695,0.450684,0.716154,1.25637,1.0902,1.84989,1.35121,0.281277,0.20832,0.918445,1.70247
-16.5439,0.717355,0.260422,3,15,0,35.3933,1.09179,0.540223,-1.56174,-1.61236,-0.744748,1.41403,0.603361,0.194471,0.772111,-0.0163884,1.07377,0.611021,0.0557694,0.617824,1.13163,1.42471,0.970322,1.27873,0.7243,0.356332,0.222214,0.94671,1.51012
-15.6148,0.963265,0.260422,4,15,0,25.1252,1.16002,-0.0613764,0.354449,-0.913897,-0.956747,0.558488,0.440714,0.61196,-0.553173,0.115995,1.0956,1.42695,0.0211344,0.638187,0.970211,0.61002,0.807992,0.847739,1.57083,1.20179,2.54199,0.295996,0.934142
-18.4276,0.987917,0.260422,4,15,0,26.3951,1.64288,-0.561226,-1.31664,0.197509,-0.810813,-0.916441,-0.0590965,1.33614,1.17315,0.989766,3.03968,0.576795,0.238524,1.27948,1.07496,1.09216,0.963378,1.23716,0.683167,1.03153,0.315599,1.64512,1.33414
-18.269,0.847679,0.260422,4,15,0,30.4101,0.678815,-0.459496,-0.471198,0.108818,-0.734621,-1.64078,0.808294,1.92113,0.634309,1.75175,1.00937,0.297152,0.123372,0.911785,1.09628,0.374296,1.53201,1.3624,1.12435,1.30792,0.207459,0.178453,1.24176
-17.9498,0.957628,0.260422,4,15,0,26.6351,0.536316,-0.843584,0.441817,0.121323,-0.579833,-1.94043,0.11635,1.44516,1.49513,1.48885,0.774845,1.10087,0.137904,0.888176,0.91242,1.50111,1.25391,1.05515,1.17333,0.847419,0.559191,0.0577714,0.173124
-13.3819,0.970099,0.260422,4,15,0,27.0782,-0.420828,1.26936,0.215361,0.240735,-0.618476,-0.59687,0.713969,-0.289146,-0.309533,0.0643144,-1.25429,0.384136,0.0497343,0.280271,0.823724,0.502217,0.630706,0.948518,0.852736,0.474483,1.18778,1.42658,0.959782
-13.1107,0.954436,0.260422,4,15,0,19.5439,0.419266,-0.919202,0.0223114,-0.398251,0.645772,0.601663,-0.713231,0.325001,0.304815,-0.0684092,1.2423,0.327855,0.848232,0.220526,0.756962,0.380472,0.421344,1.19158,0.825931,1.99225,1.24456,0.168118,0.950426
-18.6259,0.916796,0.260422,4,15,0,24.3287,0.204585,-2.11322,-1.05786,-1.67062,-0.791884,-1.95791,-0.709216,1.11849,0.670356,0.376808,-0.30722,0.22889,1.20583,0.36814,0.347023,0.299372,0.375414,0.828704,1.12615,0.295686,0.78973,1.69801,0.619269
-24.1366,0.992195,0.260422,4,15,0,31.317,-0.592642,1.94177,1.20693,0.903668,0.17794,1.85729,1.35742,-2.42933,-0.389909,-0.517664,0.604378,2.10228,0.798293,0.306445,2.10906,1.07937,0.0441196,0.107357,0.970793,0.793475,0.211155,0.44313,0.502936
-23.3089,0.949063,0.260422,4,15,0,43.2989,1.28615,-1.96377,-1.25226,-0.761258,-0.551317,-1.60239,-2.01876,2.33664,0.0248286,0.345347,-0.657838,0.0438466,0.901509,0.271955,0.754957,1.17299,1.1381,0.194164,0.543009,1.52757,1.59517,0.195076,0.517705
-23.8029,0.127906,0.260422,4,15,0,41.3369,0.962912,-2.14575,-1.08391,-0.597586,-0.441367,-1.45136,-2.25645,1.74515,0.456925,0.00437854,-0.441201,0.0453357,0.672386,0.269655,0.859142,0.803926,0.924973,0.20518,2.03296,2.04142,1.94797,0.189797,0.410173
-27.1561,0.734349,0.260422,4,15,0,39.3009,-0.921932,2.0656,0.72497,0.592782,0.458258,1.36437,2.25106,-1.76881,-0.447246,0.0242896,0.414042,0.273577,0.323793,0.487418,0.863354,0.373857,0.782687,0.0170672,0.234448,0.0509321,0.0414386,1.47872,1.73131
-24.0663,0.849034,0.260422,4,15,0,41.3684,0.496738,-2.83827,1.4959,-0.0694734,-0.323604,0.981367,0.319293,-0.923186,-0.852653,-0.118713,-1.68517,1.58526,0.558841,1.03143,0.854931,1.88677,0.363346,0.0613763,2.18887,0.462474,2.23957,0.572504,0.0300394
-16.5435,0.638919,0.260422,3,7,0,34.2586,0.900804,-0.799351,1.04281,0.220305,-0.509637,0.684939,0.973159,-0.557721,-0.96776,-0.504347,-0.954502,1.74639,1.18002,1.40368,1.8284,0.847446,0.207995,0.169789,0.761233,1.59884,0.938685,1.51887,0.0308614
-17.6655,0.444034,0.260422,4,15,0,28.4179,0.586725,-0.663447,-1.29242,0.0175324,0.11988,-0.690033,-1.6021,0.166645,-1.77372,0.326232,0.190602,0.204698,0.915915,0.816137,0.030037,1.42307,1.7476,1.02998,1.35777,0.526733,1.32649,0.885136,0.0858835
-16.4108,0.955183,0.260422,4,15,0,30.0279,-0.726902,0.243676,1.73862,0.0463046,0.580566,-0.0892867,-0.265163,-0.0454586,1.50754,-0.207452,0.105831,0.0878016,0.565489,0.809408,0.0533834,1.56629,0.906994,1.70202,1.0982,2.26175,0.913995,0.580761,0.438274
-19.2113,0.833819,0.260422,4,15,0,24.6678,0.363201,-0.252273,-2.00393,0.143465,0.0913191,0.599479,-0.571802,0.711229,-1.03144,-0.0959283,0.438927,0.0504251,1.02517,0.885405,1.86423,0.0774627,0.364959,0.31144,0.756647,0.196156,1.10065,0.13853,1.9156
-19.2091,0.741319,0.260422,4,15,0,30.5482,0.995305,-0.479122,0.821126,-0.184929,0.912446,-0.820867,1.75572,-0.511797,-0.850339,1.13091,0.152689,0.101974,0.606486,0.119695,0.103969,0.735492,1.53612,1.43495,1.20012,1.92485,0.30308,1.5017,0.177845
-24.5306,0.854857,0.260422,4,15,0,35.0075,-1.22157,0.492079,-1.73612,-0.753755,-1.17476,1.20819,0.364014,-1.04256,2.00882,-0.866459,-0.666015,0.945322,0.401102,0.0454901,0.156566,1.26214,0.454594,0.378127,0.827689,0.195361,0.954382,0.0461424,0.0814754
-21.7411,0.980547,0.260422,4,15,0,34.2548,1.19783,-0.914282,2.02162,0.959155,1.21283,-0.746591,-0.375345,1.86381,-1.74214,0.639142,1.16473,0.853552,0.340361,0.613835,0.0746476,0.712423,1.60221,1.88847,1.36871,0.12282,0.843547,0.867051,2.19566
-17.4408,0.956905,0.260422,4,15,0,32.0012,-1.37469,-0.766839,-0.825013,0.345091,0.598147,0.494503,0.038976,-1.60262,1.32882,-0.997821,-0.293689,0.578549,1.83568,1.34469,0.795239,1.24497,0.425482,0.330506,0.245628,1.10548,0.109393,0.219209,0.234271
-16.4099,0.967125,0.260422,4,15,0,30.3522,1.06146,0.468505,0.733657,0.272552,-0.347778,-1.34526,-0.171742,1.85442,-1.00695,0.93344,0.223476,1.35166,0.990735,1.05446,0.803292,1.30689,0.500424,0.803799,1.908,0.295297,2.49672,1.42872,0.095034
-17.6385,0.882246,0.260422,4,15,0,33.2309,-0.874482,0.648375,-1.17658,0.718416,0.12287,1.23958,-0.442846,-1.94421,0.857941,-0.808136,0.075212,0.468042,0.408767,0.826929,0.701974,0.118101,0.738459,1.23786,0.132458,0.586003,0.18264,1.02693,0.246829
-16.5472,0.93614,0.260422,4,15,0,30.4176,-0.427515,-0.308421,0.0871938,-0.468335,0.0803291,0.0971354,-0.649796,-2.75668,0.220689,0.334215,-0.088521,0.916003,1.82909,0.662707,0.998007,0.996142,0.81261,0.0976953,0.34863,1.73163,1.68934,1.0242,0.0709362
-18.6018,0.818149,0.260422,4,15,0,32.2842,-0.585867,-1.60711,0.652278,0.0683272,0.198832,0.0451707,-0.183371,2.51366,-0.383645,-0.0447827,-1.12888,0.946402,0.769727,0.713533,1.35892,1.10534,0.936963,0.0918285,0.138892,0.0705369,0.929735,1.6033,0.259546
-15.0497,0.95354,0.260422,4,15,0,26.7747,-0.33948,0.42243,-0.0793815,1.11538,-1.05646,0.266198,1.60489,-1.75141,0.587883,-0.164899,2.35231,1.11496,1.01434,0.673645,0.297979,0.577749,0.829769,1.08033,1.2351,0.634877,1.02564,0.557946,1.60984
-15.1059,0.938326,0.260422,4,15,0,23.7723,0.29784,0.47965,-1.2846,0.775437,-0.456201,0.2811,1.22805,-1.52193,0.0772672,-0.474475,2.69986,0.570684,1.10551,0.534043,0.416655,0.894429,0.82156,1.19799,0.524957,0.719012,1.15125,0.403411,0.74149
-13.8839,0.961159,0.260422,4,15,0,24.5094,-0.0847447,0.0757035,-1.1159,0.764905,-1.31441,-1.58344,0.443838,1.10762,-0.0167978,1.181,0.664885,0.759663,0.815334,0.84232,0.357616,0.150586,1.3244,0.739545,1.68329,1.17389,0.849136,1.45182,1.57939
-16.8157,0.967828,0.260422,4,15,0,22.7529,0.107107,-0.178212,1.00076,-0.871126,1.32134,1.63573,-0.440247,-1.10461,0.0227231,-1.15594,-0.683135,0.0118256,1.66507,0.515921,0.415392,1.35211,0.865383,1.36679,0.587161,1.37866,0.858355,0.561494,0.612536
-16.7314,0.867896,0.260422,4,15,0,30.0501,-1.16678,0.84304,0.112,1.29764,0.406462,-0.281236,0.369202,-0.599521,-1.35613,1.84242,-0.766269,0.0286634,0.522135,1.07614,1.7349,0.943561,0.8273,0.783008,1.54297,0.60946,1.19987,1.83546,0.342609
-20.1143,0.43942,0.260422,4,15,0,34.1162,0.971951,-0.866316,-0.153094,-1.28314,-0.780749,-0.165231,-0.649959,0.758412,0.916656,-1.5512,0.949447,0.639375,0.768648,0.46232,0.000986945,1.33711,0.946383,1.37452,0.853109,0.439597,1.07839,0.165611,1.80552
-16.6883,0.991483,0.260422,4,15,0,23.7513,-0.727685,0.596466,0.526712,1.15689,0.810611,0.19448,0.614742,-0.82558,-1.07419,1.69582,-1.0096,1.16029,0.824785,0.710121,0.107668,1.21064,0.97547,1.12305,0.649085,0.0845881,0.670584,0.131315,0.503208
-15.2148,0.963794,0.260422,4,15,0,26.5601,-0.00741843,-0.709121,-1.52449,0.424177,-1.09118,-1.71249,-0.187505,0.931975,-0.523753,0.00194462,-0.0894393,0.708481,0.363058,1.23054,2.28091,0.425399,0.972333,0.353022,0.351547,0.43072,0.275414,0.959855,1.38699
-14.7448,0.994257,0.260422,4,15,0,21.7163,-0.527127,0.824939,-1.05409,0.154094,-0.0834015,-1.13645,0.162954,0.983534,-1.06935,0.880333,-0.782058,1.89449,2.08751,0.926278,0.379282,0.557045,0.829791,0.157677,1.76227,1.28019,1.85723,0.498174,0.844587
-14.9068,0.940415,0.260422,4,15,0,21.8762,-0.354496,-0.154033,1.38195,0.0394596,0.0237611,1.09218,-0.146524,-0.734166,1.86604,-0.061915,0.916955,0.348173,0.154625,0.737736,1.91408,0.893737,0.922639,0.796767,0.344633,0.518726,0.214958,0.800067,1.03553
-18.7653,0.971144,0.260422,4,15,0,26.1574,0.254782,0.0849107,-1.38215,-0.0184185,-0.0450786,-1.23291,0.34933,0.598725,-2.33766,0.380818,-0.86313,1.83646,1.04075,0.15167,1.12081,1.27825,0.726549,0.603389,0.0519731,0.489888,1.28001,0.0568499,0.837047
-17.5937,0.844086,0.260422,4,15,0,31.928,0.504683,-0.398638,1.85122,-0.546237,0.630175,0.925176,-0.115303,-1.35102,0.976366,-1.17837,-0.981252,0.388743,0.106056,0.338824,0.227435,0.388046,0.477966,1.42588,0.827955,0.583675,0.27246,0.526046,0.879202
-17.5535,0.976418,0.260422,4,15,0,30.2898,0.361137,-0.122531,1.37246,-0.487643,0.166446,0.871532,-0.156715,-1.31691,0.608305,-1.72832,-1.07906,0.418868,0.0925618,0.226552,0.239931,0.40806,0.33411,0.993317,0.847654,0.867993,0.207842,0.685454,0.593539
-16.5924,0.973056,0.260422,4,15,0,29.7048,-0.182731,0.286596,1.61713,0.477937,-0.1821,0.732754,-0.497979,-1.02148,0.347287,-1.79126,-0.433262,0.398907,0.204019,0.385672,0.118728,0.28217,1.13333,0.932337,0.410524,0.97763,0.427371,0.298089,1.41145
-14.3252,0.992337,0.260422,4,15,0,24.5293,0.257851,-0.475389,-0.847653,-0.0440081,0.623188,-0.888885,0.610652,1.26598,-0.259545,1.40621,0.375365,0.856033,0.122629,0.651964,0.218159,0.30753,1.32762,1.18606,0.365718,1.27099,0.411105,1.61382,0.808246
-17.6937,0.408047,0.260422,4,15,0,29.3752,0.0774582,-0.250857,0.365777,-0.555927,0.947373,-0.970541,1.54568,1.20854,-0.220866,1.43719,0.583541,0.8898,0.576361,0.731836,0.150594,0.289162,0.926536,1.41864,3.16893,0.874849,0.533631,1.85821,0.425207
-19.8904,0.987118,0.260422,4,15,0,29.761,0.0843951,1.10643,-2.41615,1.66058,0.181482,-1.46895,-1.1513,0.88673,-0.418613,1.70145,0.274823,1.15421,1.26357,1.20198,0.832597,1.1171,1.01164,0.297775,0.0738514,0.484525,1.6028,0.367937,0.229557
-18.5376,0.978755,0.260422,4,15,0,27.7378,0.511092,-1.03912,2.26756,-1.83793,-0.0525059,2.07157,0.516339,-0.447882,0.0484381,-1.06542,-1.08884,0.253178,0.8444,0.804737,0.633146,1.01827,0.266025,1.35902,2.03349,1.49378,0.47854,1.2316,0.405553
-21.9682,0.730949,0.260422,4,15,0,33.0584,-0.127483,-1.52401,-0.728363,2.23929,0.728653,-1.5183,-1.37247,0.802684,-1.05895,0.213291,0.588569,1.5352,2.23645,0.811269,1.03368,1.01049,1.85485,1.36058,0.0778782,0.0732981,0.462528,1.53637,0.125676
-20.1049,0.978782,0.260422,4,15,0,27.8096,0.0697425,1.63054,0.746723,-2.28662,-1.00323,0.936427,1.26841,-0.660944,1.08249,0.106932,0.0541468,0.467774,0.182051,1.34917,1.07612,0.850998,0.359806,0.133747,0.873435,1.04253,0.123674,0.547051,2.45562
-16.5784,0.985212,0.260422,4,15,0,30.602,0.752802,1.64296,0.957362,-1.33683,-0.167016,0.107062,1.10017,0.321769,1.11913,-0.741371,0.284068,0.519382,0.314099,0.686737,1.04376,1.33936,0.356357,0.210938,1.74078,0.679964,0.098698,1.22846,1.88233
-14.0916,0.916366,0.260422,4,15,0,31.2605,-0.932188,-1.09194,-1.22302,0.0283474,0.15693,0.103603,-1.05711,-0.800565,-0.645028,0.397293,-0.456677,0.38291,0.320006,0.640793,0.995642,0.247974,2.06694,0.539345,0.797768,0.301702,1.00902,0.491768,0.431539
-12.9598,0.935328,0.260422,4,15,0,21.5692,0.565658,-0.704286,-0.209757,0.577202,1.75418,0.224134,0.424968,0.158805,0.55885,-0.268212,-1.08165,1.62473,0.957887,0.885659,0.36963,0.474963,0.420266,1.59543,1.32493,0.24744,0.453328,0.43266,0.809281
-14.4619,0.972571,0.260422,4,15,0,21.8312,0.364277,-1.34959,-0.406599,0.249625,1.23255,-0.37127,0.736734,-0.248837,0.231749,-0.666142,-1.32237,1.15611,1.01389,0.42751,0.384869,0.373577,0.466833,1.60514,1.71578,0.152504,0.432479,1.31139,0.380526
-13.8046,0.978692,0.260422,4,15,0,25.565,0.325695,-0.414172,-0.915629,0.310501,-1.31888,0.450751,-0.361836,1.46224,1.01831,1.13031,0.679952,0.510438,0.365766,0.622826,1.78887,1.38007,1.07308,0.332727,0.47821,1.40644,1.93262,0.862746,1.36927
-20.6143,0.58044,0.260422,4,15,0,30.0751,-0.953234,0.168964,0.155297,1.25686,2.77075,-1.27558,-0.492147,-0.317553,-1.0169,-0.902972,-1.36412,1.37122,1.7915,1.26607,0.0231783,0.131077,0.819594,0.853648,1.22543,0.635826,0.323315,0.847141,0.608423
-15.7879,0.997144,0.260422,4,15,0,27.7612,0.377152,0.841795,0.398198,0.189552,0.441411,0.308297,-0.528476,-0.800131,0.902521,-0.669931,0.856524,0.56012,0.28451,0.762444,2.37484,0.0111731,1.00307,0.771509,0.764319,0.727876,1.96657,1.18344,0.667172
-21.0948,0.821428,0.260422,4,15,0,29.5507,1.39434,-0.702578,0.212485,-0.135466,0.624945,0.109101,-0.782442,-0.0780135,0.94678,1.05324,0.737246,1.04677,0.971751,1.72355,0.206469,0.0015588,1.4409,1.76227,0.772138,0.62019,0.15785,1.55256,2.6527
-29.0388,0.86938,0.260422,4,15,0,37.0949,-0.306175,1.4046,-0.897465,0.880961,0.626571,-0.492089,1.55459,1.07359,-1.50256,-0.12771,-1.21251,0.488249,0.689494,0.429865,1.88357,0.00105354,0.621753,0.098428,0.0364624,0.314847,0.153852,0.413892,0.0822463
-23.9875,0.960842,0.260422,4,15,0,36.1291,0.254491,-1.22741,1.16717,-0.870488,-0.485805,0.498732,-1.09244,-1.01612,1.50712,0.0674199,0.99278,1.14368,0.906364,0.987694,2.18329,3.6878,1.63155,2.71736,1.43989,0.348145,0.413682,0.370291,0.0417283
-19.6542,1,0.260422,3,7,0,32.7347,0.827824,-0.750463,0.154349,-2.03201,0.334042,0.201153,0.181146,-1.76657,0.432945,0.734432,0.980677,1.70332,1.15491,1.59549,0.387362,0.228575,0.491693,0.439421,1.07225,0.767558,0.177142,0.580358,0.0121366
-19.8588,0.896187,0.260422,4,15,0,30.7693,-0.266878,-0.17414,-0.484708,2.18229,0.942121,-0.30191,-0.642443,0.146044,-0.344139,0.47266,-1.0848,0.268942,0.114697,0.271956,0.667554,0.943913,1.58936,0.608952,0.234146,1.06201,2.0409,0.324636,0.0214581
-19.561,0.843758,0.260422,4,15,0,31.9109,0.224698,0.164951,0.450736,-2.05211,-0.897989,0.213023,0.64321,-0.199483,0.342344,-0.499821,1.08127,0.106891,0.122799,0.332157,0.62826,0.962296,0.0149906,0.837192,0.245191,0.993453,0.310035,0.486216,0.936798
-23.0053,0.999861,0.260422,4,15,0,31.0831,-0.226177,0.0892332,-0.630309,1.75939,0.880286,-0.167203,-0.646537,0.253822,-0.341505,0.497118,-1.05661,0.035406,0.0804548,1.34819,0.617407,0.716571,0.000554145,0.630569,2.16333,0.831117,0.660735,1.4512,0.809647
-17.3798,0.72386,0.260422,4,15,0,42.8364,0.286616,-0.224061,0.572612,-1.40046,-0.867687,0.124132,0.642956,-0.324241,0.311364,-0.475516,1.0769,0.514577,0.138196,0.365655,0.60724,1.07182,1.40784,0.119258,0.0537362,0.171512,0.317947,0.863295,0.816289
-17.7187,0.986774,0.260422,4,15,0,25.2302,0.114654,0.58643,-1.78367,0.978404,-0.556184,0.461769,0.269242,-0.262159,-0.577151,0.163915,-0.568453,0.138962,0.0957662,0.319311,0.631872,1.07617,0.508523,0.134748,0.651797,0.106221,0.284113,0.748419,0.82978
-18.9503,0.975417,0.260422,4,15,0,25.9647,0.632792,0.484578,0.556719,-0.170615,0.997195,0.628847,0.131985,-1.2312,-0.191318,0.874237,-1.35239,0.128079,0.144162,2.16656,0.0549029,0.422139,1.68334,0.542144,1.561,0.223337,1.58748,1.74031,0.815051
-26.267,0.907408,0.260422,4,15,0,35.9668,2.30293,0.684166,-1.04443,-0.334382,0.0379994,-0.904592,-1.98201,-0.572918,-1.04955,-0.398283,-2.06672,0.00641107,2.29849,0.297441,0.974988,1.23943,0.600665,0.306963,0.268068,1.74069,0.278518,0.291011,0.233732
-26.5193,0.645501,0.260422,4,15,0,39.3112,0.537542,-0.493776,0.0736633,2.00423,-2.64791,-0.626074,-0.03521,-0.580257,-0.0428935,0.159924,1.33228,0.00388577,0.0845142,0.417798,0.914334,0.875989,1.18239,1.59238,2.05599,0.459213,2.29088,2.38582,0.12603
-25.3057,0.970699,0.260422,4,15,0,39.9389,1.00864,2.3105,0.336272,0.917665,-1.92122,1.43998,-1.7584,0.14267,0.926809,1.29536,-0.393522,0.0102908,2.019,0.242878,1.05051,0.638557,0.476908,0.36083,0.311675,0.884557,0.280473,0.262135,0.39664
-25.8722,0.917911,0.260422,3,15,0,37.5452,0.988945,2.3678,0.57846,0.910202,-1.78389,1.46004,-1.18785,0.569275,0.818757,1.49358,-0.423496,0.00415022,1.60771,0.850844,0.244455,0.443908,0.30945,0.266018,0.408695,0.365151,0.28015,0.288756,1.17888
-18.586,0.96393,0.260422,4,15,0,36.884,-0.746463,-1.78808,-0.275385,-2.11492,0.285122,-0.34102,2.43793,-0.463867,-0.649885,-1.50457,0.0511467,0.946455,0.506572,0.650112,0.465983,1.69954,0.700765,1.81156,0.144198,0.869894,1.28579,1.73546,0.831396
-13.6342,0.943263,0.260422,4,15,0,29.401,-1.34178,0.577289,0.00590904,0.0139528,0.226936,0.325928,-0.757713,-0.118831,-0.360469,0.681664,1.66717,0.952925,0.86871,1.06132,1.65151,0.439331,0.735447,0.342069,1.67449,1.1096,0.640484,0.0587482,0.691043
-17.6809,0.884612,0.260422,4,15,0,24.8653,-1.77694,-1.10792,-0.177996,0.155467,-0.399513,0.703599,-1.88474,0.71451,-1.01134,0.802841,1.30991,0.788941,2.4525,0.793732,0.50244,0.273481,1.47864,1.0535,1.41506,1.27512,1.08956,0.0860318,0.626583
-16.8653,0.991665,0.260422,4,15,0,24.8202,1.49159,0.704635,-0.115581,-0.731253,0.140481,-0.850694,1.79874,-0.570209,1.25271,-0.841737,-1.27948,1.07953,0.251933,0.818614,1.58178,1.34212,0.947362,0.0653408,1.44325,1.26932,0.906392,0.179292,0.781478
-16.776,0.987807,0.260422,4,15,0,22.8855,-1.53009,-1.26176,0.0784066,0.414311,-0.839723,0.692111,-1.61039,1.42137,-0.984592,0.11673,1.18891,0.919658,2.10256,1.15867,0.814879,0.720884,0.740765,2.78341,0.646681,0.480999,0.372836,1.01604,0.836827
-22.6013,0.997434,0.260422,4,15,0,30.6365,0.862713,1.2021,-0.0743298,-0.330644,1.63892,-0.351877,1.50777,-0.981164,1.50659,-0.724506,-0.245754,0.812265,0.228543,0.0911274,0.316933,0.634782,0.0587952,0.0699591,0.825843,0.473812,0.0608039,0.977934,1.1123
-22.7996,0.993274,0.260422,4,15,0,29.2181,0.887898,1.26342,0.0475316,-0.300112,1.42813,-0.388507,1.5553,-1.2651,1.32501,-1.18434,-0.0302287,0.562153,0.175332,0.124508,0.450803,0.636215,0.0673187,0.0732445,0.97044,0.491275,0.0471705,0.853694,1.12425
-19.5592,0.971914,0.260422,4,15,0,31.446,-1.13325,-1.04686,-0.707773,0.0766682,-0.529321,-0.856647,-1.49564,-0.15685,-0.249487,1.91539,1.44845,1.14198,0.0909807,1.85774,1.58456,1.21905,0.521597,2.61089,0.58199,0.388469,0.148939,1.19722,0.52849
-19.0338,0.989786,0.260422,4,15,0,30.3059,0.624239,0.0912172,0.0405658,-0.636267,1.71578,0.86831,2.43576,-1.37845,1.91799,0.741665,-0.662656,0.635157,0.831578,0.232784,0.472764,0.628538,0.331156,0.136584,0.803166,1.61998,1.46491,0.682014,0.973253
-15.665,0.999355,0.260422,4,15,0,23.7941,0.120311,-0.246829,0.274947,0.374304,2.11693,1.21964,1.50421,-1.26379,1.32834,0.138386,-1.15886,0.707607,0.615783,0.351907,1.42794,1.83259,0.379533,0.988262,0.829705,0.465828,0.966837,0.480796,0.658306
-22.5445,0.907285,0.260422,4,15,0,29.6261,0.0621124,0.119024,-0.307737,-0.455465,-2.16894,-1.3526,-1.24193,1.3064,-1.31643,-0.406129,0.986288,0.0931839,0.233976,0.153691,1.40833,0.244916,1.84376,0.199795,0.209593,1.31794,0.250827,0.290993,1.3991
-19.8157,0.872754,0.260422,4,15,0,32.7311,-2.43595,1.08276,0.631167,0.391951,-0.101596,1.43107,-0.375724,-0.395962,0.497391,0.123892,-0.537939,1.83239,2.20919,0.462241,0.117077,2.01176,0.215439,2.35592,0.434651,0.722834,1.66919,1.66024,0.578402
-17.2661,0.971938,0.260422,4,15,0,34.5448,2.08285,-0.977183,-0.285123,-0.344489,0.0280312,-1.88535,0.584252,0.408932,0.623676,-0.0576664,0.688753,0.445724,0.27957,1.25776,0.586796,0.32107,0.133915,0.146621,0.985302,0.404315,0.931011,0.797072,1.67934
-23.6775,0.80105,0.260422,4,15,0,34.8769,-2.51777,0.02739,1.01646,1.15691,1.99143,2.21013,-0.82063,0.483097,0.737061,-0.0376421,-1.05359,1.48154,1.52612,0.0279874,0.694051,1.47735,0.901481,2.16624,0.0951935,0.861088,0.822519,1.01934,0.286211
-12.3195,0.97827,0.260422,4,15,0,29.6344,0.810152,-1.15394,0.741497,-0.513586,0.459318,0.566717,0.247204,-0.961174,-1.91753,0.113555,-0.446695,0.751924,0.613381,0.47783,1.3,0.598884,1.10891,0.326958,0.8956,0.847007,0.807231,0.743109,0.3928
-19.0279,0.923818,0.260422,4,15,0,26.1051,-0.856596,0.869003,-2.00265,0.667277,1.02385,-0.583774,-0.257584,-0.289483,-0.501842,0.707553,-2.48676,1.45676,1.48473,0.580539,0.69167,0.810118,0.901301,0.125575,0.667389,0.0861366,0.750375,1.2667,0.175233
