# stan_version_major = 2
# stan_version_minor = 33
# stan_version_patch = 0
# model = tuples_model
# start_datetime = 2023-11-20 20:48:02 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000 (Default)
#       delta = 0.800000 (Default)
#       kappa = 0.750000 (Default)
#       t0 = 10.000000 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = 0 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1.000000 (Default)
#         stepsize_jitter = 0.000000 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file =  (Default)
# init = 2 (Default)
# random
#   seed = 4121364984 (Default)
# output
#   file = /Users/rob/.julia/dev/StanIO/test/generate_tuple_data/../../data/tuples/tuples_chain_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = 6
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = 0 (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.33.0-rc1-80-gb609679
# stancflags = --warn-pedantic
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,r,x.1.1,x.2.1,x.1.2,x.2.2,x.1.3,x.2.3,bar:1,bar:2,bar2:1,bar2:2:1,bar2:2:2,bar3:1,bar3:2:1,bar3:2:2:1,bar3:2:2:2
-8.29812,0.999037,0.633803,3,7,0,15.4287,0.66836,0.879084,1.33111,0.0719858,-0.03683,-0.654573,0.195606,1.50726,-0.706384,1.70101,1.46824,-0.848795,0.390133,-1.47116,1.12921,0.999791
-11.6756,0.76247,0.633803,3,7,0,19.9011,-1.18474,0.766249,-0.379844,0.576715,0.206396,0.101876,-0.096049,-1.5222,2.99732,-1.71519,-1.16042,1.19325,-0.759852,1.70685,-0.514158,0.23045
-7.76035,0.929614,0.633803,3,7,0,21.6938,-0.349008,-1.29332,-1.10735,-1.12308,-0.676555,0.157506,0.0154086,1.64099,-1.10656,1.225,1.59175,-0.289299,0.932863,-0.500142,-0.942634,0.843601
-6.27744,0.937277,0.633803,3,7,0,14.6879,1.01144,0.57698,0.634209,0.319768,0.587883,0.0973216,0.18346,-2.37779,1.16566,-1.00362,-0.397551,0.565022,-0.636117,0.221492,-0.461456,-1.06859
-8.58607,0.882664,0.633803,3,7,0,14.3041,-1.69909,-0.641387,0.124936,0.56686,0.364574,-0.137963,-0.155033,2.35979,-1.89571,0.541443,0.368115,0.498154,1.06819,-0.431774,1.46297,0.232541
-8.69468,0.996813,0.633803,3,7,0,16.1047,0.360416,-0.0931279,-0.0106353,-0.36161,-0.977762,-0.211488,0.363463,-1.84966,1.80052,-1.03919,-1.10799,0.05319,-1.08573,0.375105,-2.38245,-0.134043
-6.54485,0.933058,0.633803,3,7,0,16.2131,-0.524492,0.662077,0.326408,0.864811,-0.00649898,-1.58447,0.354587,1.56471,-1.20191,1.01381,0.766608,-0.628608,1.05637,-0.369349,1.29069,0.252448
-5.94202,0.994361,0.633803,3,7,0,11.9206,1.0815,0.16838,-0.205847,-0.581354,0.0317611,0.445418,-0.394943,-0.960097,0.95763,-1.76635,-0.226429,0.502296,-0.76947,0.292881,-2.00242,0.0196382
-6.33331,0.988271,0.633803,3,7,0,11.1623,-1.24752,-0.212014,0.244419,0.659508,-0.0438096,-0.379028,0.431855,0.984694,-1.0424,1.73062,0.0752025,-0.473222,0.938549,-0.184281,2.00566,-0.142266
-5.98081,1,0.633803,3,7,0,11.2742,1.04907,0.357818,-0.316984,-1.6026,0.0241288,1.20203,-0.0509111,-0.903323,1.71238,-0.520371,-0.205431,0.256321,0.166368,0.31976,-1.50442,0.309914
-6.43129,0.844839,0.633803,3,7,0,14.9458,-1.13396,-0.307267,0.32266,1.58811,-0.0450331,-1.24129,0.163635,0.944189,-1.60499,0.6567,0.536424,-0.535161,0.103113,-0.42902,1.61198,-0.142942
-4.32284,0.931087,0.633803,3,7,0,13.3965,0.985422,-0.270616,-0.339591,-1.53289,0.566587,0.440128,-0.101661,0.376238,0.0531176,-0.258084,-0.245653,0.681057,-0.661995,1.07098,-1.47294,-0.348243
-14.0607,0.569614,0.633803,3,7,0,17.6869,2.76234,-0.683249,-1.53782,-0.512648,1.48027,1.43415,0.902891,-0.518745,0.460618,0.917878,0.048687,-0.339494,-2.19338,-0.20167,-0.493769,2.40756
-10.4975,1,0.633803,3,7,0,22.0235,-1.95532,0.238727,-0.207351,0.773174,0.43839,-1.20807,1.91065,-1.16185,1.60443,0.687065,0.549504,0.475013,1.30638,-1.06172,-0.393829,-1.80526
-6.43534,0.992898,0.633803,3,7,0,15.8762,-0.828286,0.574287,0.378769,-1.88836,-0.868666,-0.354392,0.392357,0.236014,0.798959,0.307191,0.530082,0.307703,-0.694809,0.0213285,0.596747,-2.26007
-5.97666,0.837566,0.633803,3,7,0,14.2323,0.638748,-0.630387,-0.513961,1.94397,0.904159,0.306719,-0.347538,-0.439412,-0.505452,-0.289109,-0.596243,-0.304942,0.514026,0.173249,-0.693734,2.07756
-7.13835,0.930033,0.633803,3,7,0,12.3186,-0.941177,-0.815413,-1.06606,-1.86196,0.380039,-1.29857,0.221939,-0.22573,-0.230849,1.2928,0.70903,-0.705728,1.08693,-0.87581,0.0619004,-1.23046
-5.20408,0.908881,0.633803,3,7,0,14.2602,0.965351,0.0568408,-0.272841,1.09021,-0.496124,0.136141,-0.887319,0.514409,-0.148013,-0.795383,-0.688084,0.888067,-1.23472,1.7075,0.00997578,0.732485
-8.38484,0.882576,0.633803,3,7,0,12.3654,-1.18444,-0.35343,-0.274206,0.933037,-0.798584,-0.341675,-0.0278352,0.491684,0.245547,-0.850179,1.65486,-1.30264,2.62477,-1.01791,0.270565,-0.286055
-8.76995,0.910919,0.633803,3,7,0,17.4827,1.79332,-0.269484,0.280448,-1.14408,-0.722341,-0.399479,-0.00441828,-0.212229,0.450735,0.973504,-0.512967,0.989122,-2.94016,0.891161,-0.108173,-0.542663
-6.82318,1,0.633803,3,7,0,14.0607,-0.106727,0.393474,0.785251,-0.222171,-0.915514,-1.2904,-1.32876,-0.513551,-1.71975,-0.806341,-0.607617,0.0410931,1.63919,-0.889736,0.592219,0.688206
-9.40338,0.661711,0.633803,3,7,0,19.2789,0.00411372,0.0665526,1.62755,-1.80363,-0.437555,-2.21063,-0.719188,-0.624169,-0.334331,-1.48295,-0.42911,-0.131002,1.93775,0.349047,0.532372,-0.492768
-9.49518,0.974109,0.633803,3,7,0,17.3993,-0.93408,-0.995167,0.0801362,-0.81074,-0.0685771,-1.47549,1.95624,-0.0897954,-1.74633,-1.93037,0.151812,-1.18173,0.965763,0.0195103,-1.14712,-0.0504469
-11.2938,0.882097,0.633803,3,7,0,20.1685,-0.36073,-2.2662,1.33599,-0.50508,0.258816,1.23551,0.0560424,-1.40564,0.329514,-2.06312,-0.989167,-1.49158,0.915916,1.21763,1.34782,0.0545035
-11.1337,1,0.633803,3,7,0,17.3236,0.0744288,1.8395,-0.00022836,0.514809,-0.511726,-0.581822,-0.791499,1.19565,-0.840912,2.51945,1.40416,1.31382,-1.07284,-1.00449,-1.72564,0.257294
-5.59095,1,0.633803,3,7,0,15.3756,-0.131183,-0.696367,-0.671049,-0.555577,-1.70848,0.117495,1.5618,-0.568666,-0.396957,0.607838,-1.10591,0.136711,0.904613,-0.636871,0.724291,0.84155
-6.51093,0.922529,0.633803,3,7,0,12.0376,-0.0854047,1.49161,-1.13116,-0.0928253,-0.419309,1.42184,1.1878,-0.259663,-0.139873,0.350451,1.13462,-1.58624,0.211247,-0.0115559,0.279234,1.32556
-8.57832,0.856883,0.633803,3,7,0,14.3474,-1.11028,-0.769959,1.26182,0.536651,1.01589,-0.707706,-1.24161,0.182471,-0.190634,-0.733164,-0.761748,1.91502,-1.88753,1.2117,-0.679077,-0.171988
-8.47943,1,0.633803,3,7,0,13.8533,0.669975,0.191293,-0.971945,-0.511121,-0.98485,1.25431,2.09224,0.462803,0.569463,0.155,1.48581,-1.11483,1.58428,-1.31237,0.0305479,0.317261
-9.0751,0.771179,0.633803,3,7,0,19.4253,-0.840654,-0.118727,0.830148,0.482297,1.08316,-1.2433,-2.17475,-0.594264,-0.856037,-0.0412646,-1.29459,1.08642,-1.56175,1.59815,-0.219271,-0.271803
-12.3583,0.867911,0.633803,3,7,0,18.8293,-1.19102,0.522725,-1.90205,-2.01236,-1.2525,1.45943,1.27708,0.162064,-0.407333,-0.41522,2.18159,0.790531,0.849048,-1.42871,0.115818,1.22618
-6.59455,1,0.633803,3,7,0,16.1726,-0.331721,-0.559721,-1.17142,-1.68661,-0.471654,1.97574,0.0812146,-0.194392,-0.424988,-1.10373,0.510367,-0.651331,-0.903554,0.00630448,-0.791985,0.922652
-6.08136,0.958005,0.633803,3,7,0,13.0314,-0.216755,0.309478,0.321011,1.62314,-0.0335535,-2.16786,-0.307432,1.17176,-0.0527214,0.752217,-0.754171,0.345691,0.0878985,-1.25906,0.193689,0.476119
-4.88602,0.940977,0.633803,3,7,0,11.2418,-0.58842,1.1277,-0.951505,-1.33001,0.0185748,0.101979,-1.05527,-0.227419,-0.0301028,0.725688,0.99519,-0.258441,1.3761,-0.4083,-0.783983,-0.209818
-10.8652,0.638092,0.633803,3,7,0,16.32,-0.400732,-0.495653,-0.342356,1.1251,-0.743253,1.42773,-1.13165,-0.590909,-0.583052,0.742239,-0.0219734,2.32078,2.30568,-1.35621,1.48189,0.302472
-11.8685,0.969369,0.633803,3,7,0,18.5859,0.280737,0.47393,0.245894,-1.1579,0.838662,-1.34505,1.25792,0.61176,0.536651,-0.639874,0.323403,-2.26291,-2.81322,1.17759,-1.51319,-0.222978
-12.3196,0.932523,0.633803,3,7,0,22.8736,-0.626253,-0.573768,0.919514,0.586477,-0.281268,1.40325,-0.611445,-0.178068,-0.672977,1.21718,0.552909,1.43028,3.06754,-2.51912,0.445537,-0.185406
-8.3556,0.978968,0.633803,3,7,0,17.8295,-1.46318,-0.242012,2.28461,0.316582,-0.793222,1.60013,1.40833,-0.278903,-0.00263025,-0.203233,0.269724,0.553821,1.45629,-1.02227,-0.562127,0.196771
-6.29933,0.795977,0.633803,3,7,0,16.9866,-0.381999,-1.21992,-0.970478,-0.641814,0.213073,-1.50179,-1.09057,1.61977,-1.06736,0.145039,0.325727,-0.815802,-0.0138947,-1.18886,-0.268165,0.282145
-4.86074,1,0.633803,3,7,0,10.5245,-0.000624896,0.796052,0.316723,0.502339,0.0111182,1.1102,0.296852,-1.24873,1.43626,-0.813742,-0.0863604,0.445409,0.0270931,1.38883,-0.460587,-0.884531
-5.00638,0.898532,0.633803,3,7,0,11.5108,-0.0283053,-0.748961,-0.18048,-0.562287,0.072734,-1.13366,-0.237616,1.4532,-1.26914,0.885721,0.103304,-0.42056,0.351439,-1.30674,0.454134,1.01168
-4.5479,0.59439,0.633803,2,7,0,18.7732,-0.162044,0.133276,-0.265447,-1.07163,-0.219591,-0.433568,0.253377,0.0252119,-0.164263,1.66546,0.673218,1.32384,1.40629,-0.408307,0.452031,-0.420341
-5.5158,0.868074,0.633803,3,7,0,12.0732,0.284483,1.50077,0.750187,0.407037,-0.00674388,0.506286,-0.508264,-0.510405,0.367302,-1.59749,0.801592,-1.21904,-1.2357,0.638585,0.111164,0.657335
-5.00974,0.91925,0.633803,3,7,0,11.5176,0.0838732,1.2413,-0.30047,-0.382317,-0.917164,-0.199097,-0.199635,0.0272676,1.28948,1.04475,-0.00295238,0.625499,0.334368,-0.941275,-0.0261674,1.78038
-7.08408,0.906467,0.633803,3,7,0,11.4026,1.56308,-0.27485,-0.253155,0.615733,0.836695,-2.49522,0.574277,0.14586,-0.114107,-0.978843,-1.09184,-0.0360005,0.237065,1.04211,0.260459,-0.744528
-7.75562,0.722201,0.633803,3,7,0,18.1225,-1.52365,0.27687,0.350517,-0.609719,-0.793387,2.61187,-0.683799,-0.0124204,-0.391577,1.2148,1.24363,-0.0867516,0.305208,-0.959859,-0.223633,0.672061
-7.80317,0.990852,0.633803,3,7,0,12.9141,0.707713,-0.496209,-0.518638,0.595809,1.08672,-2.16084,0.102136,-0.284453,1.26921,-1.60397,-0.894923,0.867291,0.618715,1.38375,-0.45722,-0.224555
-6.91234,0.880768,0.633803,3,7,0,16.3747,-1.37413,-0.276782,0.578459,-0.680092,-0.820826,1.23314,0.256048,0.932723,-1.6809,1.18124,-0.776427,0.355284,-0.729247,-0.696359,1.20929,0.709824
-6.31487,0.832697,0.633803,3,7,0,16.9625,1.52665,-0.0206873,-0.394498,1.6524,-0.292316,0.188291,-1.40659,0.355846,1.481,-0.718857,0.470088,0.0716316,0.288898,-0.317188,-1.06945,-0.960504
-3.02286,0.982544,0.633803,3,7,0,9.72266,0.121033,0.956645,0.325554,-0.511093,0.053442,-0.0457705,-0.908771,-0.0315318,-1.06423,-0.360816,0.109104,0.0437639,-0.225576,-1.30016,0.564014,-0.762147
-3.55736,0.629093,0.633803,3,7,0,15.7288,-0.336249,-0.947516,-0.28832,0.477786,-0.181736,0.0337873,1.08078,0.22821,0.687408,0.54754,-0.186747,0.107384,0.621131,1.52921,-0.704659,0.706095
-3.77881,0.809846,0.633803,3,7,0,10.2806,0.548527,0.95457,0.239271,-0.485251,0.0542009,-0.0404742,-1.20599,-0.14575,-0.851752,-0.731581,0.216639,-0.0279196,-0.182402,-1.48195,0.63857,-0.791812
-4.19773,0.97739,0.633803,3,7,0,7.73072,0.31868,0.292814,-1.46931,-1.82682,-0.324559,0.197241,0.215962,0.679792,-0.257361,0.109369,1.09182,-0.235123,0.383641,-0.733766,0.215926,0.0354213
-6.08517,0.824271,0.633803,3,7,0,10.7089,-0.387096,-1.85272,0.520025,-1.11218,-0.677905,-0.52738,0.685748,0.104893,-1.74641,0.570738,-1.11102,0.0263761,0.0381042,-0.91495,-0.548294,-0.334159
-12.4357,0.707359,0.633803,3,7,0,18.6903,0.985818,0.572432,-1.47476,0.00690832,1.22734,0.807671,2.50391,0.247943,-0.803258,1.3409,1.57629,-0.986482,-1.10036,1.71997,1.28473,-1.0893
-9.03251,1,0.633803,3,7,0,19.874,0.402827,0.6055,-0.258252,-0.611702,-1.49982,0.6837,-0.0954828,0.0541267,1.03137,-0.373908,-0.612818,1.01891,0.677031,-0.814543,0.815985,3.15616
-11.9739,0.951171,0.633803,3,7,0,17.8988,-0.673232,-0.546349,0.769211,0.794999,1.52415,-1.68557,-0.641926,-1.39723,-0.682973,0.765303,-0.287566,-1.39886,-0.0964944,0.902318,-1.61834,-2.81242
-10.9955,0.996977,0.633803,3,7,0,21.9466,1.88254,0.300354,0.476401,-2.69355,0.797213,0.720234,-0.669359,-0.467062,-0.111419,0.594465,-0.349405,0.489634,1.96582,0.0718985,-0.499142,2.05127
-11.5768,0.99109,0.633803,3,7,0,16.9388,-1.67359,-0.265591,-0.579157,2.70414,-0.851949,-0.762436,0.716526,0.649185,-0.0841219,-0.616189,0.195881,-0.3558,-2.10381,-0.186455,0.478099,-2.26965
-7.97778,0.988493,0.633803,3,7,0,17.5623,-0.998016,-1.1177,0.475558,2.12284,-0.451879,-0.610167,-0.229541,0.782072,0.351975,-0.720566,0.418115,-1.40833,-1.61155,-0.429771,0.925398,-1.13902
-9.53564,0.866947,0.633803,3,7,0,17.8548,1.12948,1.13975,-0.577872,-2.12628,0.420415,0.517373,0.370852,-0.841402,-0.290579,0.683094,-0.558991,1.51778,1.80701,0.723581,-1.12449,1.45983
-8.58743,0.782009,0.633803,3,7,0,23.8523,-0.880526,-1.02029,0.711136,2.06263,-0.502477,-0.531528,-0.484905,0.500176,0.116503,-0.386765,0.475781,-1.62342,-1.69269,-0.838972,1.03765,-1.38103
-9.44563,0.964824,0.633803,3,7,0,16.0616,0.410347,-0.42682,0.517343,-0.422878,0.760393,1.13032,0.183063,1.31331,-0.330649,0.352411,2.04323,0.378022,2.64782,0.839692,-1.48756,-0.00836399
-8.54951,0.994175,0.633803,3,7,0,17.8038,-0.214742,0.247852,-0.198955,1.19944,-0.751249,-1.95211,0.121177,0.601018,0.685334,0.0949514,0.00762459,-1.20245,-2.60619,-0.882792,1.11642,-0.14015
-7.69918,1,0.633803,3,7,0,12.8413,0.0408949,-0.114815,0.0896941,-0.2788,0.808532,1.93332,0.71298,-1.26605,-0.18713,0.455628,-0.0261633,0.802507,2.44983,1.33776,-0.304476,0.154181
-6.06578,0.939574,0.633803,3,7,0,14.1925,0.852108,0.0919833,-0.0454185,0.413763,-0.179719,-1.11439,-0.240014,0.579205,0.351089,-0.322441,-0.876207,-1.85896,-2.02539,-0.605078,0.166429,-0.780864
-5.04893,0.741252,0.633803,3,7,0,15.8792,-1.00505,-0.194834,0.0535809,-0.449322,0.145974,1.06266,0.346031,-0.48463,0.072788,0.349079,0.832497,1.6968,1.38734,0.771372,-0.264026,1.02522
-8.75631,0.742527,0.633803,3,7,0,14.0645,-1.85654,0.947399,-0.0648559,-0.0557956,0.700406,0.710101,-0.774454,-0.167742,-1.69882,-0.32009,-0.679352,0.399199,-1.54427,-0.292487,-0.457234,-2.29119
-13.0622,0.824562,0.633803,3,7,0,18.4479,2.54838,-0.607177,-1.53959,-0.0367212,-0.620494,-0.489676,0.3891,0.0795343,1.75016,0.794027,0.0625639,-0.655707,1.78339,0.0689944,-0.00792756,2.96557
-10.0444,0.966843,0.633803,3,7,0,22.4167,0.929201,0.00716971,-0.489116,0.856767,0.766312,-0.350848,0.280572,0.00567437,-0.897156,0.454027,1.58037,2.32262,1.93955,-0.472711,2.13871,0.0216155
-10.1033,1,0.633803,3,7,0,17.042,0.38608,-0.599004,0.385101,1.28617,0.469063,-1.03051,0.82891,-0.419575,-0.250556,0.872838,1.6395,2.51315,0.929612,-0.538303,1.71059,1.3574
-10.0928,0.998501,0.633803,3,7,0,17.4106,-1.12607,0.771816,-0.921303,-0.12113,-0.460686,0.591862,-0.423031,0.134448,0.968525,-1.3368,-2.38389,-1.43759,-0.761039,0.0357134,-2.03166,-1.23133
-8.51709,1,0.633803,3,7,0,16.5227,-1.26972,0.602343,0.649709,-0.318076,-0.178647,0.49747,-0.447813,-0.440465,0.498833,-1.64272,-1.56124,-0.521461,-0.783059,-0.668633,-1.68684,-2.07353
-1.69349,0.927353,0.633803,2,3,0,11.3178,0.243147,0.389866,-0.0855013,-0.503146,0.476144,-0.112861,-0.377108,0.0344265,0.205197,0.229288,-0.758058,1.05883,0.21864,0.34545,-0.611473,-0.448401
-1.69349,0.538,0.633803,2,3,0,12.5587,0.243147,0.389866,-0.0855013,-0.503146,0.476144,-0.112861,-0.377108,0.0344265,0.205197,0.229288,-0.758058,1.05883,0.21864,0.34545,-0.611473,-0.448401
-1.75952,0.847602,0.633803,3,7,0,6.76535,-0.353781,-0.408058,0.0628793,0.472168,-0.475652,0.118844,0.128712,-0.0285649,-0.0417493,-0.376265,0.767466,-1.07614,-0.303423,-0.322933,0.544326,0.599722
-6.07554,0.503021,0.633803,2,3,0,12.2708,-0.421177,0.343322,1.09704,0.367924,-0.316804,-0.0246064,-0.243504,-0.635602,-0.539524,1.3532,0.393101,-1.968,-0.297149,-0.0975949,0.999552,1.64499
-4.04198,0.991187,0.633803,3,7,0,9.83519,0.313973,0.171577,0.815985,-1.57862,-1.29033,-0.0166765,0.107102,0.304093,-0.0863554,-0.76517,0.0843635,-1.10524,-0.251625,-0.264678,-0.885858,0.537761
-9.08284,0.794768,0.633803,3,7,0,12.9177,-0.761342,-0.365585,-1.44946,-0.0217402,1.58519,-0.443242,0.552537,-1.2229,1.26264,-1.39621,0.519827,2.30598,-0.167095,-0.1191,-1.24008,-0.359961
-6.66607,0.628,0.633803,3,7,0,22.6596,-0.245412,0.376385,-1.44181,0.324321,-0.342925,0.272722,0.633267,-1.08037,1.74623,0.409369,1.62055,0.99326,1.1796,0.432058,-0.785985,-0.40063
-6.33944,0.991815,0.633803,3,7,0,12.6128,0.738475,-0.217964,1.19115,-0.929526,0.623561,-1.16502,-0.799195,0.967784,-1.74212,0.773975,-0.9833,-0.795335,-0.998429,-0.0679928,-0.126251,0.48049
-5.44151,0.622559,0.633803,3,7,0,20.9773,-0.709744,0.275258,-1.01561,0.950422,-0.712553,1.07581,0.818307,-0.928413,1.6601,-0.905467,0.741684,0.678443,-0.199965,0.442847,0.0553331,-0.588838
-8.31659,0.855733,0.633803,3,7,0,13.1514,-0.436308,-1.05703,-0.28206,0.600127,0.628094,2.54786,-0.681321,-1.00942,-0.853614,-0.472604,0.54648,0.219755,-2.13509,-0.217981,0.709827,0.328133
-9.92948,0.901813,0.633803,3,7,0,18.146,-1.66953,0.0817462,-1.04778,-1.80432,0.467372,-1.29458,1.6278,-0.515771,-1.0156,-2.1595,0.922117,0.16418,0.123516,-0.0170335,0.455591,1.05175
-11.2009,0.976871,0.633803,3,7,0,17.9387,1.56853,0.472981,0.589517,1.90529,-0.494185,2.43096,-1.67248,0.336984,1.48253,1.56958,-0.617624,0.822973,-0.00206721,-0.808102,-0.51213,-0.199984
-12.948,0.791025,0.633803,3,7,0,25.5775,-0.998358,0.0283862,0.746063,-0.740559,-0.889113,-0.0382541,2.28624,-2.85851,1.0123,1.32978,1.24213,-0.523066,-0.284322,-2.19365,-0.0306757,-0.316229
-13.0226,0.928103,0.633803,3,7,0,21.5011,1.10165,0.0043643,-0.749497,0.709544,0.735645,0.0789319,-2.1456,2.75298,-0.732367,-1.38892,-1.35607,0.464628,0.795257,2.4096,0.122781,0.249729
-13.2739,0.964659,0.633803,3,7,0,19.1505,-1.14504,0.0473365,0.634982,-0.728545,-0.720458,-0.0995331,2.23547,-2.89755,0.752955,1.35053,1.38279,-0.367066,-0.177657,-2.41863,-0.239036,0.0461414
-6.22141,1,0.633803,3,7,0,15.9494,0.0500715,0.582487,-0.165241,-0.12646,0.513665,-1.13437,-1.70447,1.21815,0.110176,0.243693,-2.13489,0.976633,-0.143252,-0.0848966,0.0370269,-0.711185
-3.21513,0.769033,0.633803,3,7,0,14.9714,-0.00467109,1.17993,-0.111207,-0.0769014,-0.787034,0.0828306,0.921263,-0.36063,-0.966175,0.571138,0.88522,-1.01801,0.0310086,0.235977,0.289795,0.440874
-9.51229,0.636973,0.633803,3,7,0,13.0727,0.135827,-0.811013,1.3972,-0.698319,1.3266,2.12886,0.537562,-0.524139,-0.436686,0.428361,-0.701429,1.1646,1.28891,-0.784133,-2.07547,0.496718
-5.19754,1,0.633803,3,7,0,13.3507,0.381206,-0.575332,0.232673,-0.207525,-0.821462,0.228433,-1.24055,-0.438946,0.206442,0.473709,0.653217,0.725357,-0.695801,-0.113047,2.37318,-0.119112
-4.66642,0.997779,0.633803,3,7,0,8.69903,-0.439918,0.537049,-0.194858,0.180943,0.770106,-0.127745,1.10031,0.387153,-0.18636,-0.403311,-0.583959,-0.789048,0.419252,0.175664,-2.32295,0.215638
-3.3133,0.967261,0.633803,3,7,0,8.66668,0.500844,-1.19717,-0.206363,0.12973,-0.766854,-0.101598,-0.801561,0.359015,0.0188128,-0.155741,-0.328743,0.890928,-0.0384828,-0.660462,1.43564,-0.296926
-4.05807,0.966233,0.633803,3,7,0,7.04637,-0.425189,1.10807,0.155908,1.20654,-0.0346482,-0.171089,-0.00422397,-0.956437,0.110593,1.35191,-0.450471,0.496871,-0.368099,-0.501267,-1.08807,-0.649493
-3.95585,0.727327,0.633803,3,7,0,12.436,0.530638,-1.07524,-0.0287331,-1.15064,0.165154,0.1585,-0.045981,0.709037,-0.00147259,-1.40702,0.409783,-0.371667,0.0413329,0.508827,1.18367,0.802799
-6.22063,0.798991,0.633803,3,7,0,11.0612,1.17317,-2.27469,0.146302,-1.13026,-0.446747,0.262653,-0.167112,0.787774,0.306353,-0.687807,0.0997655,0.412237,-0.287772,-0.0195471,0.371186,1.64528
-4.939,0.74982,0.633803,3,7,0,17.5577,-1.064,2.19653,-0.192931,1.15238,0.470358,-0.23972,0.146101,-0.380031,-0.131937,0.509701,0.118727,-0.641181,0.138161,-0.0178847,-0.352951,-1.12475
-4.18614,0.998047,0.633803,3,7,0,8.14311,0.0912197,-0.991719,-0.536051,-0.866475,0.214513,-0.927729,0.274089,-0.921808,1.13111,-0.990309,-0.15008,-0.193263,0.686225,-0.489353,0.477384,1.11916
-3.91394,0.862845,0.633803,3,7,0,11.2256,-0.0393286,1.11002,0.567106,0.880816,-0.229227,0.83979,-0.395269,0.732534,-0.910542,0.927039,-0.173259,0.289221,-0.820836,0.390124,-0.398465,-1.12215
-7.3169,0.663954,0.633803,3,7,0,13.4156,0.174627,-1.31757,-0.901918,0.064052,0.190916,-1.85936,0.483408,0.249083,1.24605,-1.49652,0.261858,-0.31874,0.863486,-1.72674,-0.201917,0.727985
-6.9468,0.979978,0.633803,3,7,0,12.3487,-0.199557,1.24863,0.864213,-0.0324011,-0.235711,1.88943,-0.433311,-0.138721,-1.13894,1.46245,-0.622197,0.21376,-0.485205,1.65071,0.270014,-0.901294
-11.986,0.696965,0.633803,3,7,0,21.6928,-0.91399,-1.04117,0.561313,1.30192,-0.982049,0.967222,1.81962,-0.29716,-1.07899,1.3793,1.95298,2.36125,-0.424945,-0.816414,0.754272,-0.933216
-11.4185,0.915208,0.633803,3,7,0,18.7591,1.13449,2.2174,0.88715,-1.44568,-0.553846,-0.815492,-1.65015,-0.310408,1.14319,-1.30606,-1.61461,-1.51287,0.723242,-0.784759,0.816696,0.500546
-4.40267,0.998794,0.633803,3,7,0,15.2408,-0.00388826,-0.489228,-1.28564,1.11058,-0.141345,0.105415,-0.63204,0.86153,0.190752,0.780053,0.532704,-0.081661,-1.23509,-0.530077,1.21536,0.536739
-5.70633,0.747201,0.633803,3,7,0,13.1717,0.26697,0.447027,1.34494,-1.07974,0.201992,-0.113835,0.624396,-0.818172,-0.415852,-0.66999,-0.435637,0.157847,1.99363,0.602066,-1.34477,-0.268046
-6.56555,0.913194,0.633803,3,7,0,13.1753,0.198398,-0.562735,-1.82339,0.16072,-0.0240712,0.592307,-1.62293,0.812098,0.214357,0.990028,-0.209974,-1.33999,-1.53811,-0.559594,0.267507,0.40423
-6.12439,0.992482,0.633803,3,7,0,11.6703,-0.106182,0.586412,1.84474,-0.130578,-0.00836531,-0.59529,1.49717,-0.508152,-0.0485548,-0.908258,0.335117,1.3771,1.49637,0.447154,-0.157702,-0.565121
-6.13224,0.996075,0.633803,3,7,0,11.6852,-0.576617,0.543603,-0.773056,-1.6481,0.386898,-1.34434,-0.853928,-0.291397,0.549177,1.14362,-0.786965,0.114768,-1.02792,1.40461,-0.262536,0.459551
-2.96632,0.719665,0.633803,3,7,0,15.4181,0.324523,-1.15649,0.0834164,-0.32409,0.125651,0.273275,-0.00739054,-0.514277,-0.674646,-0.613177,-0.0401732,-0.650852,0.82268,-0.791726,-0.126403,-1.20286
-5.1377,0.688361,0.633803,3,7,0,13.4812,-0.512729,0.620153,-0.861233,-0.695468,-0.593326,-0.852988,-0.348825,0.287863,1.89675,-0.132245,0.959866,0.651529,0.443954,0.952166,-1.01866,0.126441
-5.27157,0.65607,0.633803,3,7,0,17.167,0.633729,-0.51063,1.00945,0.695485,0.573157,0.752697,0.0614046,-0.468838,-2.0246,0.114786,-0.748914,-0.590345,0.173509,-1.11579,0.953461,-0.231703
-5.44681,0.708326,0.633803,3,7,0,17.7867,-0.641134,0.427542,-0.979721,-0.639257,-0.600525,-0.673643,0.180995,0.305823,1.97003,-0.321398,0.711717,0.486768,-0.022547,1.22369,-0.985806,0.890523
