# stan_version_major = 2
# stan_version_minor = 33
# stan_version_patch = 0
# model = tuples_model
# start_datetime = 2023-11-18 15:45:50 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000 (Default)
#       delta = 0.800000 (Default)
#       kappa = 0.750000 (Default)
#       t0 = 10.000000 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1.000000 (Default)
#         stepsize_jitter = 0.000000 (Default)
#     num_chains = 1 (Default)
# id = 4
# data
#   file =  (Default)
# init = 2 (Default)
# random
#   seed = 3930433043 (Default)
# output
#   file = /Users/rob/.julia/dev/StanIO/test/generate_tuple_data/../../data/tuples/tuples_chain_4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = 6
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = 0 (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.33.0-rc1-74-g10b8ef0
# stancflags = --warn-pedantic
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,r,x.1.1,x.2.1,x.1.2,x.2.2,x.1.3,x.2.3,bar:1,bar:2,bar2:1,bar2:2:1,bar2:2:2,bar3:1,bar3:2:1,bar3:2:2:1,bar3:2:2:2
-6.47987,0.992315,0.665599,3,7,0,8.64473,-1.48617,-0.721765,0.000791833,-0.505235,0.020648,1.42676,-0.660109,-0.138561,-0.166727,0.0855547,1.64983,0.372593,-0.0352046,2.07707,-0.513039,-0.0961847
-7.42056,0.783149,0.665599,3,7,0,17.3473,1.9138,0.730965,0.00818734,-0.376681,-0.151361,-1.92414,0.597351,0.286301,0.30217,-0.10543,-1.61884,-0.231703,-0.0956905,-1.74806,0.698011,-0.0966053
-9.31278,0.784849,0.665599,3,7,0,16.8249,-2.45298,-0.323888,0.378007,-0.109985,0.631045,2.28157,-0.54777,-0.908613,-0.726915,-0.465314,1.6511,-0.475399,0.0755026,1.34521,-0.197005,0.260753
-11.914,0.874245,0.665599,3,7,0,17.2284,2.30061,-0.767626,-1.03128,0.959249,0.0783702,-1.66807,0.0369793,0.175485,-0.32995,0.678338,-1.33888,-0.105862,-0.27324,-2.98846,-0.377506,-1.27301
-7.87243,0.999359,0.665599,3,7,0,17.7162,-1.57425,0.42884,-1.72722,1.28101,0.31069,1.48449,1.0289,-0.989531,-1.24091,0.142021,0.407,0.707272,-0.0240222,-0.801411,0.274979,1.08443
-7.19628,0.949866,0.665599,3,7,0,13.9354,1.62043,-0.462335,1.57815,-0.611552,-0.286172,-1.32776,-1.61775,1.08873,1.01721,-0.257579,-0.372171,-0.686634,-0.106293,0.772329,-0.2097,-0.823632
-7.90304,0.807065,0.665599,3,7,0,17.0935,-1.41169,0.784021,-1.96947,1.05853,1.32788,1.57953,1.38598,-0.076878,-0.601835,0.136313,-0.159752,0.393364,0.801799,-0.579996,-0.416625,0.548003
-5.09076,1,0.665599,3,7,0,10.8764,0.619362,0.1206,0.807053,-0.690154,-1.03167,-0.93515,0.0897431,-0.182556,0.382964,-0.278328,0.978108,0.318915,-1.94908,0.548148,1.11375,0.230567
-7.79277,0.870954,0.665599,3,7,0,12.2659,1.69569,0.840352,0.22351,-0.567303,1.17676,0.0891261,0.558363,-1.04226,1.00354,0.425268,0.534441,0.649312,0.540851,1.04198,1.51852,1.80612
-8.58751,0.916161,0.665599,3,7,0,15.8411,-1.03565,0.0619757,-1.10925,-0.253055,-0.638838,-0.951877,0.703773,-0.19884,-1.23182,-1.2271,-0.819277,-0.510948,-0.560152,0.931951,-0.645399,-2.72045
-11.0061,0.823642,0.665599,3,7,0,17.11,1.39232,0.103817,0.931996,0.100802,0.20165,1.21131,-1.08349,-0.4693,1.66353,0.825625,0.545615,-0.0611597,0.854882,-1.44499,0.350487,3.09675
-7.65489,1,0.665599,3,7,0,16.5125,-0.546877,-1.10044,-0.462381,-0.402675,1.88248,-0.108613,0.428304,-0.146481,0.0623518,0.871526,-0.896334,1.67982,-1.48679,-1.59347,0.252224,0.679248
-10.948,0.760139,0.665599,3,7,0,18.1019,0.363517,0.415273,-0.932599,-0.558182,-1.78553,-1.41462,0.215272,0.432937,1.9303,2.65464,-0.134266,-1.20191,-0.562903,0.744709,-1.22653,-0.612705
-9.99144,0.917231,0.665599,3,7,0,21.0775,0.859813,-2.13411,1.54777,0.13867,2.09931,-0.355062,0.297713,-0.666259,0.413457,1.65711,0.811427,-0.274508,0.354451,-1.56661,-0.939259,0.309521
-10.1893,0.997025,0.665599,3,7,0,17.4525,0.338194,2.33363,-1.2529,-0.186892,-1.69066,-0.00631063,0.237073,0.439109,-0.378125,-1.92166,-1.51627,0.259996,0.301046,1.4109,0.617424,-1.20055
-7.72712,0.821496,0.665599,3,7,0,19.673,0.451896,-0.653317,0.791678,-2.0618,-0.51288,1.16801,0.499352,0.702142,0.724447,0.269968,0.47211,0.0579846,-1.6212,-0.642729,-1.39094,-1.33258
-16.2104,0.596659,0.665599,3,7,0,22.3916,1.80955,-0.549049,-0.192967,2.16983,-0.448589,-1.52612,-2.91209,-2.32411,-0.367295,-0.142932,-0.0276749,2.07316,0.789558,-1.06453,0.99328,0.700098
-13.4769,0.9852,0.665599,3,7,0,23.4168,-2.10179,0.272521,-0.112188,-2.04357,1.10534,1.41556,2.32536,2.11648,0.97262,0.0362761,0.490129,-1.15956,0.495556,0.992986,-0.977402,-0.66468
-7.05134,0.974301,0.665599,2,7,0,17.5475,-1.18466,0.454677,0.461665,-0.78837,0.344929,0.566889,1.07812,1.22745,-1.18368,0.457924,1.14237,-1.17584,-0.580891,1.93244,0.420351,0.0409776
-7.71712,0.856763,0.665599,3,7,0,16.3334,1.34762,-0.396493,-0.624557,1.15929,-0.33397,-0.162678,-1.14394,-0.762663,1.10292,-0.356273,-1.12224,1.00171,0.37012,-2.37438,-0.255822,-0.502336
-13.6724,0.736572,0.665599,3,7,0,18.8966,2.29224,0.590337,-1.11181,1.12755,-0.935281,-2.15385,0.273378,-1.38413,0.583546,-1.19776,-2.24951,-0.83586,1.5973,-0.772954,0.667291,-0.775746
-7.31288,1,0.665599,3,7,0,17.4286,-0.0340513,0.310193,1.97026,-0.176063,-0.0743615,1.57313,1.10584,1.70104,0.407186,0.55252,0.555261,0.711478,-1.11692,-0.206042,-0.7596,0.93071
-7.66694,0.989489,0.665599,3,7,0,13.2891,-0.065879,-0.270103,-2.04336,-0.423756,-0.0644325,-1.92215,-0.843924,-1.45666,-0.475132,-0.486537,-0.621545,-0.975304,1.01562,-0.0976429,0.823322,-0.921911
-7.46789,0.965464,0.665599,3,7,0,15.2506,1.60026,1.2557,1.22305,0.563057,0.716281,1.59341,0.718523,1.7088,0.173393,0.627252,0.852188,0.732507,-0.590946,0.334384,-0.329318,0.491136
-12.7754,0.668305,0.665599,3,7,0,20.1109,-0.785488,0.155859,-0.120099,0.673285,-0.818778,0.673869,1.9259,1.78165,0.395972,-0.476671,-0.0753359,-2.10198,-3.30392,-0.000612142,-0.425214,-0.727442
-10.7349,0.98579,0.665599,3,7,0,21.6295,1.06284,-0.218076,-0.105367,0.749711,-1.63295,1.09462,2.65941,0.736886,-0.0345268,-0.406421,-0.165586,-1.06904,-2.54307,0.206944,0.309398,-0.54481
-11.1107,0.987707,0.665599,3,7,0,19.6727,-1.0617,0.345137,0.289997,-1.24103,1.43839,-1.02384,-2.73828,-0.566797,-0.0513807,0.888942,0.130094,0.907888,2.48171,-0.521007,-0.47869,0.347319
-10.8374,0.985084,0.665599,3,7,0,19.4879,-0.0914096,-1.63755,-0.324862,0.633422,0.278204,0.584527,2.22458,-0.165628,1.24473,0.91555,1.31013,-2.01939,-1.07213,-0.0821438,1.69066,0.941442
-9.53986,0.982363,0.665599,3,7,0,19.0662,1.24943,-0.938382,0.779838,1.91496,1.53345,-0.0474617,-0.578829,0.697982,-1.24415,1.50632,0.25349,-1.24481,0.00704163,-0.201306,0.177628,1.91939
-9.05272,0.996332,0.665599,3,7,0,13.7,-1.3794,0.943443,-0.716893,-1.92249,-1.37112,-0.154873,0.423035,-0.831883,1.57553,-1.29544,-0.264028,0.900743,0.0773758,0.361246,-0.236458,-1.75893
-5.43986,0.930157,0.665599,3,7,0,14.0972,0.361009,0.13361,1.43814,0.499843,-0.112493,0.234446,-1.91038,0.410827,-0.779161,0.203496,1.32542,-1.03528,-0.0336466,-0.251903,-0.948519,0.293551
-6.9522,0.862547,0.665599,3,7,0,12.1242,-0.630279,0.270221,-1.36795,0.0450935,-0.0465233,0.227114,1.73141,-0.934104,0.144767,-0.0447899,-1.93876,1.11005,0.416156,0.219277,1.40911,-0.644934
-9.72157,0.497119,0.665599,3,7,0,23.5387,0.362827,-0.101646,1.41085,0.841342,0.170735,-0.594173,-2.71951,0.91833,-0.215302,-0.57792,1.95928,-0.981453,-0.189612,0.0872525,-1.38851,0.909742
-7.27858,1,0.665599,3,7,0,15.6814,-1.15058,-1.46963,0.838181,-0.302714,0.18778,0.309,0.116025,1.20325,1.01041,0.108102,0.891403,0.413425,0.636259,0.90376,-2.17761,-0.851803
-7.49251,0.992209,0.665599,3,7,0,13.1975,0.834475,1.67165,-0.351152,0.310805,-1.62107,1.44178,-0.432422,0.259594,-1.45241,0.224196,-0.276812,-0.340605,-0.986759,0.109684,1.71363,0.196739
-4.25887,0.970398,0.665599,3,7,0,11.6448,-1.12373,-0.222017,-0.0977432,-1.26861,0.14955,-0.50521,0.533917,-0.853458,0.125906,1.36921,-0.00249884,-0.486132,0.221528,-0.687586,-0.684996,1.08522
-2.74244,0.731741,0.665599,3,7,0,14.1898,1.04508,0.282874,-0.0222732,0.752199,-0.0932427,0.333999,-0.441506,0.414431,0.188387,-1.1251,-0.0831031,0.793941,-0.123811,0.190829,0.50771,-1.00566
-5.87817,0.535583,0.665599,2,3,0,12.6722,0.865362,-0.33554,-0.0221697,1.76992,-0.413142,-1.12393,0.642081,1.36824,1.13272,-0.0230014,-0.846201,0.377154,-0.314148,0.657146,0.545046,-1.03636
-5.0176,0.973163,0.665599,3,7,0,9.35961,0.408586,0.279119,-0.568347,0.696906,0.581397,-1.06384,-0.196771,0.73955,0.62758,1.69582,-1.54676,-0.115704,-0.200852,0.0301305,0.688361,-0.857683
-6.38497,0.757459,0.665599,3,7,0,12.919,-0.4036,-0.218088,0.53034,-0.110214,-0.568596,1.46365,0.262061,-1.01744,-1.01836,-1.78232,1.56572,-0.15122,0.459396,-0.888746,-0.658946,0.757244
-5.51739,0.983999,0.665599,3,7,0,10.8419,0.669441,0.18791,-0.595018,-0.34792,0.694131,-0.92654,-0.213237,0.768785,1.10777,1.78691,-1.56433,0.111494,-0.217212,0.600784,0.676282,-0.595125
-6.88519,0.918699,0.665599,3,7,0,11.0454,0.331797,0.26056,2.16546,0.379166,-0.670155,1.28835,0.313836,-0.0418697,-0.311104,-1.1514,1.30333,-0.633095,1.17105,0.969019,0.323935,0.782885
-6.12832,0.884905,0.665599,3,7,0,13.9655,-0.151113,-0.279709,-2.21372,0.00325635,0.800573,-1.14893,-0.352102,0.105143,0.299153,1.18366,-1.32835,0.88934,-0.747288,0.0918208,-0.410696,-0.6144
-6.75939,0.966326,0.665599,3,7,0,10.6948,0.100584,0.248565,2.27076,-0.371993,-0.735571,0.795616,0.265415,-0.299169,-0.261482,-1.42152,1.34763,-0.824586,0.714771,0.699493,0.356433,1.05155
-6.94607,0.86409,0.665599,3,7,0,14.5006,-0.244875,-0.254215,-2.24069,0.429311,0.837244,-1.33518,-0.259334,0.550255,0.48592,1.10735,-1.24378,0.953287,-0.728236,-0.596137,-0.426058,-0.850592
-6.75894,1,0.665599,3,7,0,10.5716,-0.222612,0.921274,1.95719,-0.202771,-0.383157,1.54322,0.344995,-0.517602,-0.476683,-0.936874,1.23666,-1.24247,1.09256,0.621483,0.153011,0.22635
-6.4638,0.954255,0.665599,3,7,0,12.6765,0.088878,-0.874636,-1.85127,0.312999,0.68807,-1.41337,-0.395831,0.280787,0.111713,1.25359,-1.23522,1.14217,-0.971333,-0.731211,-0.113802,0.13251
-9.67176,0.853782,0.665599,3,7,0,14.7597,0.0242405,1.86809,2.45972,-0.540666,-0.842726,1.21371,0.507719,-0.223066,0.15268,-0.819693,0.955498,-1.68685,0.516155,0.93716,1.19127,0.0487472
-9.62788,0.995048,0.665599,3,7,0,15.774,0.792896,-1.0428,-3.09813,0.493794,0.968551,-1.37567,-0.065185,0.423734,-0.676584,0.75175,-0.745183,1.58186,0.020537,-0.544316,-0.550322,-0.0549118
-10.5214,0.976076,0.665599,3,7,0,15.8108,-0.739324,1.66083,2.4355,-0.790408,-0.637272,1.25482,0.204024,-0.0518668,1.00187,-0.62069,1.6237,-1.6986,0.241662,0.711415,1.18856,-0.518312
-5.4329,0.933168,0.665599,3,7,0,16.6037,1.20284,-0.843732,-0.848623,0.505363,1.44054,-1.08415,-0.16099,-0.00806796,-0.9132,0.450171,-1.20844,1.01258,-0.115039,-0.748807,-0.441134,0.405282
-6.04842,0.932799,0.665599,3,7,0,11.2459,-0.856747,0.0400278,-0.885848,1.06099,0.169376,-0.370592,-2.05516,-1.08232,-0.108026,0.0741004,-0.571509,-0.276541,-0.348949,0.643063,1.215,-1.20744
-7.9586,0.769497,0.665599,3,7,0,14.8195,1.89108,-0.372764,0.0659032,-1.74969,0.469998,-0.935965,0.0491997,0.168917,0.620367,-1.07012,-1.28269,0.552745,-1.43161,-0.793627,0.787158,1.10844
-11.5165,0.85704,0.665599,3,7,0,17.5681,-1.82312,1.8872,0.00610245,-0.240461,-0.897545,1.95566,1.05995,-0.661694,-1.31574,1.37092,1.7767,0.60519,0.770751,1.3324,-0.578721,0.246153
-11.7783,0.953173,0.665599,3,7,0,21.6667,1.25586,-1.83123,0.0466096,0.297366,0.864542,-2.12729,-1.1282,0.849355,1.4907,-0.976711,-1.80965,-0.265086,-0.543596,-1.97833,0.581054,-0.447409
-13.468,0.886783,0.665599,3,7,0,23.8221,0.459076,-1.63378,-0.19143,1.21291,0.329411,-1.33874,-1.22313,1.34584,0.19752,-2.44249,-1.74789,-0.773643,-1.45151,-2.13335,-0.689514,0.740432
-13.644,0.958531,0.665599,3,7,0,21.8383,-0.446107,1.46755,0.775528,0.878469,0.442297,2.14589,0.971664,-0.816796,-0.195305,0.730938,1.55997,2.42497,0.606053,2.02322,0.82472,-1.76721
-8.87257,1,0.665599,3,7,0,20.3368,0.632307,-1.65344,-0.37861,0.865229,-0.477747,-1.4293,-0.868471,1.17566,1.15508,-0.624616,-1.51012,-1.82602,0.791066,-0.32811,0.0128594,-1.11318
-9.10192,0.99789,0.665599,3,7,0,15.5553,-0.510315,2.01256,0.568061,-0.811258,0.673964,1.14081,0.883146,-0.770569,-2.13124,1.04218,1.31635,1.00335,-0.782449,0.0361278,0.387892,0.806825
-8.53194,0.930359,0.665599,3,7,0,16.0389,-0.368612,-1.32399,-1.29849,0.668129,1.01693,0.84831,0.291478,-0.145076,0.0298757,-1.75525,-1.61272,0.137805,1.52586,-0.658877,-1.43069,0.819717
-6.43686,0.997918,0.665599,3,7,0,12.9011,0.29637,1.21526,1.68909,-0.489909,-0.958885,-1.10297,-0.120864,0.194374,-0.0328091,1.48538,0.688258,0.497678,-0.393019,0.778437,1.33398,-0.747565
-8.18734,0.897504,0.665599,3,7,0,13.9601,-0.391283,0.0968519,-1.34633,-0.479888,0.157946,0.759397,-1.06735,1.11963,-1.07689,-0.670003,-0.744323,-0.108607,1.33883,-1.6423,-1.91435,0.919843
-5.72393,1,0.665599,3,7,0,11.982,0.47256,-0.455414,2.12812,1.20669,-0.55662,-0.0905143,0.699594,-0.921688,0.727255,0.0216224,0.771579,-0.0897248,-0.148682,-0.0998817,1.29536,0.729647
-8.34528,0.787417,0.665599,3,7,0,15.3021,0.528403,-0.900827,-0.958431,-0.594465,-0.939838,0.615996,1.34949,-0.458137,-0.688946,-0.680347,0.0795775,2.05941,-1.51099,0.207002,0.276759,-1.8565
-7.12108,0.972459,0.665599,3,7,0,13.0824,-1.39028,0.793549,1.31556,0.50772,0.861638,-0.584456,-0.962335,-0.193416,0.61355,0.419352,-0.153356,-1.49809,1.492,0.194419,0.256395,1.57921
-6.73663,0.988284,0.665599,3,7,0,10.7324,2.07143,-0.284446,-1.18342,-0.499171,-0.23705,0.0218359,0.699498,0.200557,-0.424503,-0.214814,0.176186,1.73586,-1.41539,-0.0733551,-0.167834,-1.24829
-4.62546,0.983893,0.665599,3,7,0,11.41,-0.533813,-0.0206667,0.0827103,1.33427,0.293257,1.16277,-1.09046,-0.0757521,-0.704608,-0.553313,-1.25269,-0.762098,-0.867205,0.39961,-0.722786,0.398402
-6.06182,0.819777,0.665599,3,7,0,11.5045,0.429685,-0.0653362,-0.432995,-1.85303,-1.04748,0.0769689,0.475817,0.713838,0.0916263,-0.512269,0.442727,-0.741362,-1.42398,-1.52624,-0.828538,0.643738
-10.4546,0.718544,0.665599,3,7,0,16.3732,0.00721254,-1.49368,-0.333987,1.49327,1.72232,0.262157,-1.17101,-1.0148,0.579982,-2.22861,-1.38955,-0.745954,0.740191,0.778288,0.476677,1.31499
-7.41317,0.918064,0.665599,3,7,0,18.776,-0.0240169,1.66508,0.351106,-1.28757,-1.57312,0.127599,0.669422,1.0016,-0.24027,1.30346,0.370456,1.36821,-0.547963,-1.26831,0.300696,-0.751404
-8.09232,0.930342,0.665599,3,7,0,14.9698,-0.77479,0.114084,-0.743977,0.949013,0.453752,-1.8391,-0.435413,-0.257581,1.13566,0.264917,0.229943,2.65817,0.161607,-1.27681,-0.0103885,0.371485
-7.66897,0.948556,0.665599,3,7,0,15.8611,-0.195983,0.0423104,-0.0617035,-0.00638089,0.67259,-1.38443,0.518708,-1.0059,0.404979,-0.00692289,-0.0452612,3.04438,0.00102393,-0.382279,1.02437,-1.00706
-8.28015,0.983444,0.665599,3,7,0,13.2202,0.208151,-0.0729219,0.0183182,0.351189,-0.85367,1.0538,-0.677109,1.15745,-0.195083,0.0877972,0.00631548,-2.87859,-0.111842,1.13386,-1.02524,1.43848
-7.58956,0.941968,0.665599,3,7,0,16.8264,-0.362359,0.0409018,-0.320566,0.387951,0.671646,-1.30081,1.64225,-1.05707,-1.17662,0.653117,0.143362,1.67465,1.76616,0.118359,-0.837589,-0.603672
-7.14417,0.881076,0.665599,3,7,0,14.7256,-0.342195,-0.296071,0.353504,-0.967021,-0.117999,1.50019,-0.00903205,0.400381,-0.993387,-1.88855,-1.48906,0.4133,-0.241021,0.287832,-1.81234,0.481201
-8.04491,0.827489,0.665599,3,7,0,16.5135,-0.00899897,0.252606,-0.71135,1.59994,-0.51356,-1.58877,-0.120802,0.470778,1.1034,1.91427,1.95091,-0.184803,-0.497498,-0.00935745,0.767213,-0.614503
-5.96564,0.984599,0.665599,3,7,0,12.9892,-0.32574,0.614711,0.542083,-1.45712,0.0558178,1.56878,0.2487,-1.10841,-0.551062,-1.44337,-1.38643,0.509246,0.702947,0.121788,-0.444126,0.0299176
-8.47873,0.772807,0.665599,3,7,0,15.9303,0.707605,0.417208,-0.613812,0.0608797,-1.07013,-0.713142,0.862207,1.25478,-0.527742,0.387126,1.43506,0.78901,-0.934119,1.88135,0.634701,2.00135
-7.64471,0.84913,0.665599,3,7,0,18.6346,-0.848108,-1.48217,0.0112308,0.375083,0.532192,0.242712,0.285831,-0.463322,0.420588,-0.680361,-1.47883,-1.05163,1.15825,-1.75174,-0.315347,-1.77532
-9.3993,0.840952,0.665599,3,7,0,16.8331,0.809313,1.55225,-0.0650383,-1.34737,-0.737506,-0.282299,0.0200569,0.532223,-0.471886,-0.0489204,1.44837,1.1361,-1.01057,1.97756,0.356678,2.08193
-8.64595,0.918229,0.665599,3,7,0,18.4944,-1.71876,-1.21188,0.896846,1.09734,0.585693,0.64148,-0.203758,-1.21641,-0.159221,-0.345686,-1.01749,-1.17073,-0.164317,-1.87121,0.260357,-1.5614
-7.1765,1,0.665599,3,7,0,14.7992,-0.355422,-0.00916406,-0.683042,-0.312907,0.203736,0.964671,-0.309895,0.923662,-0.15517,-0.551223,-1.45129,-0.741727,-0.695096,2.45969,-0.244095,1.47095
-6.98998,0.935543,0.665599,3,7,0,13.5926,-0.220399,-1.35181,0.813144,-1.85767,-0.349305,0.260143,-0.793782,0.594079,1.73937,0.414567,-1.38301,-0.161242,-0.121606,-1.09375,0.683143,-0.073488
-9.51635,0.855972,0.665599,3,7,0,16.342,0.138024,0.752924,-0.0895803,1.66717,0.882251,-1.35242,-1.18331,0.4186,-2.32818,0.343309,1.7258,-0.0504573,0.748913,0.741475,0.844849,-1.06431
-6.8259,0.996834,0.665599,3,7,0,14.984,0.216117,-0.0756422,0.887112,-1.4175,-0.568361,0.0509295,1.11675,0.96192,0.975791,-0.791671,-1.61954,0.967974,0.378955,-1.64849,-0.552393,-0.00275898
-10.3314,0.744254,0.665599,3,7,0,18.0081,1.16617,-0.630803,-0.598022,-0.723,1.30765,0.154315,-1.38717,-1.27992,2.57041,-0.0933053,-0.338336,-1.40172,-0.428299,0.633003,-1.48344,-1.1174
-10.5667,0.976998,0.665599,3,7,0,16.684,-0.772175,0.943869,0.870431,1.01275,-0.419817,-1.25913,0.25994,1.95623,-2.00777,0.124834,0.441866,2.29686,0.256107,0.887697,1.21235,-0.60493
-7.35423,0.999465,0.665599,3,7,0,16.5985,0.359248,-1.65672,-0.672018,0.0507981,0.418591,0.198098,-1.29717,-1.50529,1.72252,-0.940521,-1.25956,-0.673268,1.09447,0.0637693,-0.350022,0.0406253
-7.0716,1,0.665599,3,7,0,12.6363,1.10307,1.77131,0.0536927,-0.192872,-0.165069,0.202738,0.851243,1.64004,-1.92366,0.463564,1.16042,0.184533,-0.831333,-0.117272,0.456741,0.237944
-6.68492,1,0.665599,3,7,0,12.3237,-0.938009,-1.86797,-0.0216486,-0.090277,0.386881,0.128595,-0.530077,-1.47549,1.89664,-0.143277,-1.21783,-0.23995,0.949147,0.280137,-0.475398,-0.0629545
-6.99658,0.948197,0.665599,3,7,0,11.4564,1.61433,0.805081,0.476174,-0.20427,0.651488,0.6203,-0.0909312,0.984941,-1.50049,0.904184,1.62157,0.872379,-0.971883,0.440192,-0.097912,-1.03703
-10.9036,0.765509,0.665599,3,7,0,19.4874,1.63282,-0.573406,0.175241,-0.0895438,1.19841,-0.437033,0.535256,1.24185,0.0279984,0.0569724,1.12175,-2.06616,1.54921,-0.171779,-2.30332,1.4323
-10.9696,0.903877,0.665599,3,7,0,22.0044,-1.31727,0.520635,-0.210526,-0.315206,-0.959062,0.804344,-0.357017,-1.04801,0.0829842,-0.656844,-1.05611,2.01155,-1.52459,-0.629853,2.19639,-1.96249
-14.4302,0.841648,0.665599,3,7,0,22.9965,-1.52296,1.20532,-1.95511,1.49943,-0.24081,0.231758,-1.7915,-0.496493,0.334207,-0.623972,-0.33906,1.44281,-2.41366,2.47208,-0.601237,-0.673564
-14.33,0.995098,0.665599,3,7,0,21.3889,0.925241,-0.769092,1.26716,-1.36483,0.309312,-0.0809569,2.09115,0.947109,0.202315,0.202208,-0.448846,-2.03861,1.99143,-2.83464,1.02594,0.937616
-15.7425,0.979949,0.665599,3,7,0,24.1398,-0.438892,0.707622,-1.4954,1.36087,-0.412453,-0.686031,-1.91334,-1.00563,0.347602,-0.395924,1.53644,2.23025,-1.81935,2.85743,0.627102,-1.38208
-15.478,1,0.665599,3,7,0,24.1354,-0.328652,-0.779615,1.1905,-1.45588,1.14655,0.416862,1.23167,1.15877,-1.01927,-0.0445234,-2.20238,-1.95814,1.10402,-2.98692,-1.37477,0.773991
-17.2524,0.882788,0.665599,3,7,0,29.4586,0.695937,1.11999,0.0504506,2.50543,-0.848648,-0.575689,-1.36669,-1.27505,1.28966,0.0703422,1.25824,1.14771,-1.23303,3.049,2.40893,-0.867629
-7.62355,0.975443,0.665599,3,7,0,22.7338,-0.717372,-1.14278,0.341442,-0.884612,0.0505125,0.827621,-0.230431,1.05305,0.646797,0.47978,-0.677545,-0.752266,2.54322,-0.134465,-1.11642,1.1278
-4.60138,0.928056,0.665599,3,7,0,12.934,0.561852,0.0232095,-0.232966,0.0397672,0.427417,0.516192,1.28863,0.375966,-0.483843,-0.592954,0.78134,1.09257,-0.456571,-0.940814,1.4164,-1.044
-12.5345,0.608222,0.665599,3,7,0,16.8253,-0.144734,0.299479,1.33888,-0.459081,0.217193,-0.620493,2.92182,1.08277,0.97642,-0.646925,2.42454,-0.924782,-0.433885,-0.698851,-1.48723,-1.34882
-11.6762,0.977572,0.665599,3,7,0,20.4511,-0.169934,-0.390884,-1.81179,-1.43786,0.108415,1.53591,-2.76903,0.10801,-0.775533,0.159695,-1.17033,1.67554,1.17032,0.945844,0.331959,0.769513
-10.89,0.957425,0.665599,3,7,0,22.6686,0.169465,0.457597,1.89346,1.62674,-0.357825,-1.16211,2.75241,0.113284,0.457266,0.198085,1.14614,-1.53841,-1.2363,-0.878015,-0.123365,0.0043372
-14.1681,0.879753,0.665599,3,7,0,20.5805,0.177314,0.344437,-1.92606,-1.83144,1.00413,0.713993,-2.77394,-0.570827,-0.317755,-0.494549,-1.45591,1.5699,2.1759,0.77769,-1.14252,0.0953385
-13.4404,1,0.665599,3,7,0,18.0397,-0.186212,-0.404638,1.84416,1.69486,-0.838632,-0.666958,2.45778,0.869076,0.142385,0.977186,1.48252,-1.5649,-2.24062,-0.632946,1.17084,-0.225793
-6.97851,1,0.665599,3,7,0,17.681,1.41877,0.124665,0.105467,-0.749143,-0.279243,1.76305,-1.33807,-0.594773,-0.4164,0.226298,1.18055,1.04728,1.79889,0.181815,0.096145,0.179823
-5.73637,0.892934,0.665599,3,7,0,14.7029,-1.14285,-0.204008,0.00818846,0.0684428,0.268264,-1.81101,0.724568,0.513166,0.567074,-0.180898,-1.15186,-0.679633,-1.84778,0.550404,-0.129923,-0.321147
-6.46082,0.933961,0.665599,3,7,0,11.6721,-0.326156,0.614621,-0.283433,0.771814,-0.340587,-2.09675,0.0322078,-0.287986,-1.81839,0.949171,-0.875232,0.216838,0.398069,0.812731,0.360266,1.09354
-8.48524,0.880436,0.665599,3,7,0,14.3902,-1.38488,0.655812,-0.764521,-0.948825,0.0391759,1.13807,0.527052,-1.97751,-0.0334849,1.24497,-0.782659,-1.23982,-0.168592,1.02468,-1.10781,1.28307
-4.39881,0.950772,0.665599,3,7,0,13.7823,0.47067,-0.29789,-1.78186,0.0932682,-0.731233,-1.15219,-0.685302,0.311572,-0.115856,0.579475,0.475283,-0.775331,0.217237,0.063349,-0.424477,-1.21121
-9.54457,0.745865,0.665599,3,7,0,14.4233,-0.813487,0.27363,-0.344944,-0.633645,0.663231,0.681347,1.00383,1.16906,-0.420146,0.0745353,1.56836,-0.208111,-0.539792,-1.09874,-1.95295,2.56042
-4.70264,0.99469,0.665599,3,7,0,13.0888,0.116651,-0.0474975,-0.891721,0.749043,-0.101133,-0.194005,-0.903227,0.811794,-0.493597,0.869216,0.186184,-1.2202,-0.821249,-0.200845,0.41518,1.76085
-10.4434,0.720764,0.665599,3,7,0,13.8133,0.416927,0.818217,0.695261,-0.0901414,-1.86792,0.714649,0.44337,-0.36159,-0.33571,0.00635765,-2.06267,0.604617,-0.504284,0.560331,-0.393982,-3.12545
-7.23989,1,0.665599,3,7,0,15.1392,-0.78742,-1.48064,-0.327919,-0.364427,1.70954,-0.93824,-0.722956,-0.23853,-0.945066,-0.82641,1.47404,-0.449382,0.00805676,-1.31702,-0.414519,1.08971
