# stan_version_major = 2
# stan_version_minor = 33
# stan_version_patch = 0
# model = tuple_model_model
# start_datetime = 2023-11-22 17:48:43 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000 (Default)
#       delta = 0.800000 (Default)
#       kappa = 0.750000 (Default)
#       t0 = 10.000000 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = 0 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1.000000 (Default)
#         stepsize_jitter = 0.000000 (Default)
#     num_chains = 1 (Default)
# id = 4
# data
#   file =  (Default)
# init = 2 (Default)
# random
#   seed = 4283406309 (Default)
# output
#   file = /Users/rob/Projects/Julia/notebooks/notebooks/tmp/tuple_model_chain_4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = 6
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = 0 (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.33.0-rc1-80-gb609679
# stancflags = --warn-pedantic
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,r,x.1.1,x.2.1,x.1.2,x.2.2,x.1.3,x.2.3,bar:1,bar:2,bar2:1,bar2:2:1,bar2:2:2,bar2:3,bar3:1,bar3:2:1,bar3:2:2:1,bar3:2:2:2,bar3:3
-14.4546,0.694308,0.631152,3,7,0,20.2227,0.782966,0.409314,1.2085,0.11246,1.14325,2.66752,0.0667396,-1.26928,-0.940296,-0.402677,1.51463,-1.04441,-1.66965,1.87309,2.18069,-0.0413718,-0.604728,-0.875822
-14.5234,0.989888,0.631152,3,7,0,27.1844,-1.37855,-0.0584887,-1.16027,-1.05855,-1.25019,-1.9324,-0.839408,1.7681,1.68242,0.444635,-0.0385503,0.192388,1.89164,-1.75042,-1.57613,-0.739473,-0.186066,-1.66545
-6.9818,1,0.631152,3,7,0,19.6643,0.101843,-1.49212,0.945533,0.575487,0.0485141,1.24187,1.54965,-1.17404,-1.86701,-0.0350439,-0.157213,0.345173,0.0884087,-0.922708,-0.193736,0.621508,-0.467165,-0.212459
-10.0451,0.772909,0.631152,3,7,0,16.8365,-0.611304,1.13698,-1.35213,-1.08261,-0.450514,-1.03886,-0.511268,1.52094,2.70142,0.255612,0.175809,0.209955,-1.0618,1.57885,0.467596,0.239032,-0.0848471,0.474728
-5.66467,0.962262,0.631152,3,7,0,16.4205,0.773943,-1.01604,0.856315,1.20709,0.629243,0.177351,0.164268,-0.378269,-0.946874,0.395869,-0.237883,0.864155,0.619005,-1.99578,0.577356,-0.510467,-0.163366,-0.258125
-7.11183,0.764086,0.631152,3,7,0,14.8081,-0.299074,-1.86281,-0.0280298,0.57671,1.03029,-0.149394,0.450758,-0.750072,-0.412169,0.656121,-0.839257,0.851789,-0.0478485,-2.26426,0.0283803,0.159307,0.638587,0.942223
-8.91137,0.939221,0.631152,3,7,0,14.9036,1.48809,-0.656502,-0.812781,-0.341222,0.466206,0.187968,0.387608,-0.419546,1.09258,0.00429519,0.884862,0.412564,-0.189986,-2.57303,-1.35623,-1.63921,0.146643,-0.685525
-8.80565,0.868999,0.631152,3,7,0,17.7113,-1.55446,0.650618,0.807808,0.376766,-0.430993,-0.185814,-0.323072,0.446991,-0.866842,-0.00140795,-0.689763,-0.358283,0.327113,2.50672,1.5433,1.67222,-0.190794,0.701389
-6.12164,0.993003,0.631152,3,7,0,13.8518,0.247512,0.176253,0.210751,0.37361,0.579263,-1.63188,0.429334,-0.132296,-0.670374,1.18459,-0.686388,0.449037,0.570819,1.92155,0.752181,-1.02327,-0.126958,0.770694
-6.29362,0.842426,0.631152,3,7,0,14.4083,-0.270679,-0.108261,-0.107392,-0.567076,-0.590466,1.63545,-0.351088,-0.0836171,0.623568,-1.18371,0.529636,-0.488901,-0.668257,-1.91215,-1.1541,1.01349,0.0897801,-0.485737
-8.83141,0.771499,0.631152,3,7,0,16.5201,0.777199,0.371018,0.548237,-0.719063,0.79952,0.794814,-0.0745785,-0.84884,0.595748,0.503764,0.103231,1.02731,1.95119,1.50771,-0.848933,2.00781,-1.08903,-0.642973
-8.14651,0.959727,0.631152,3,7,0,16.6814,-0.651007,-0.366727,-0.587817,-0.120619,-0.748524,-0.79483,0.0997373,1.06094,-0.534223,-0.516916,-0.103831,-1.14786,-1.54238,-1.49855,0.923778,-2.00319,1.11387,0.659273
-8.26831,0.701773,0.631152,3,7,0,22.6264,0.424064,0.517918,0.457939,-0.316097,0.742431,0.794866,-0.180961,-1.28616,0.178365,0.519974,0.113575,1.05209,0.928784,1.46513,-1.62696,2.01158,-1.12096,-0.726448
-7.97886,0.931641,0.631152,3,7,0,17.8374,-0.429944,-1.3433,0.20249,-0.177005,-0.892994,-0.396826,0.504481,0.0504236,0.306876,-1.14214,0.0706813,-0.788998,-0.230789,-1.19547,0.804313,-2.14996,1.75098,-0.916712
-8.09888,0.977393,0.631152,3,7,0,13.1297,0.440601,1.26271,-0.186939,0.570438,0.832144,0.392261,-0.479105,0.0173446,-0.517475,1.13109,0.00146819,0.865185,0.280291,1.20457,-0.719689,2.13706,-1.73245,1.03009
-6.69405,0.944,0.631152,3,7,0,15.5286,-1.14945,-1.57034,0.120944,-1.14931,-0.129375,0.144169,0.548932,0.0791385,0.779291,-0.699177,0.297611,-0.312766,-0.453508,-2.06536,0.544445,-0.929975,0.960398,-0.287549
-20.645,0.467127,0.631152,2,7,0,24.628,-0.2057,-1.18155,1.72771,-2.08588,-1.32698,0.157044,-0.439902,-1.34816,1.55251,-1.23715,-0.564675,-1.26125,0.630507,-3.01297,1.75455,-1.1614,1.99714,2.23098
-18.8488,1,0.631152,3,7,0,30.979,-0.130192,1.30494,-0.383881,1.84802,1.89292,0.30962,-1.23712,0.99467,-1.29861,0.903157,0.983156,-0.142869,0.0608686,3.12187,-1.56163,1.11105,-1.21303,-2.79875
-12.4165,0.995878,0.631152,3,7,0,25.9079,0.800921,-0.607112,-0.255561,-0.989441,-1.8308,0.644647,0.65537,-1.40985,2.11004,-0.53402,-0.058566,1.92648,0.266465,-2.16057,1.10151,-1.37725,-0.0733566,-0.535927
-12.122,0.98306,0.631152,3,7,0,22.6022,-0.751457,0.491032,0.314484,0.403369,1.84219,-0.643979,-0.561641,1.35776,-2.20899,0.494097,0.239974,-1.84719,-0.040761,2.06715,-1.49335,1.36159,0.0613567,0.503261
-6.30117,1,0.631152,3,7,0,17.0853,-0.096403,0.0630532,-0.680418,-0.641556,-0.174309,-1.01213,-1.09061,-0.294776,-0.215173,-1.04424,-0.896832,-1.49024,-0.12482,-0.12416,-0.0800383,1.83677,1.18596,-0.635541
-11.9835,0.730523,0.631152,3,7,0,18.8284,0.238413,0.721297,1.22147,1.67115,0.221097,0.281669,1.84718,-0.895234,-0.449046,2.17515,-0.0113526,2.04681,-0.214019,-0.0935313,-1.67105,-0.916661,-1.09341,0.870758
-12.0694,0.996629,0.631152,3,7,0,20.7008,-0.196684,-0.507128,-1.19342,-1.95808,-0.216525,-0.279633,-1.85028,1.09872,0.675487,-2.18992,-0.0425459,-2.08573,0.203302,-0.105587,1.02141,0.913884,1.06413,-1.07766
-18.4845,0.766664,0.631152,3,7,0,25.6977,0.385647,0.840203,0.715669,1.75174,0.941458,0.0111302,2.48877,-1.28789,-0.695222,2.86071,-0.348535,2.46675,-0.646461,-0.616528,-0.49674,-2.43428,-1.38999,-0.135987
-15.5024,1,0.631152,3,7,0,25.5699,-0.0312642,0.37971,1.13306,1.53821,1.02985,-0.311425,1.91807,-1.45336,0.591211,1.8209,-0.677082,2.16544,-0.299052,0.385157,-1.11835,-2.36897,-1.78397,1.07935
-19.7213,0.84275,0.631152,3,7,0,28.4911,0.613474,-0.942484,-0.725486,-2.06611,-0.332279,0.0710476,-2.04459,0.921276,-0.0168546,-2.45206,-0.392366,-1.4829,-0.512701,0.0654635,1.04463,3.56386,1.97654,-1.38062
-17.9487,0.979529,0.631152,3,7,0,36.0442,-0.747355,1.2486,0.757517,1.6118,0.225972,-0.0680595,1.93005,-0.880014,0.129357,2.45576,0.205943,1.43757,0.151354,-0.00059311,-0.440019,-3.53826,-1.97599,1.12077
-17.7974,1,0.631152,3,7,0,29.5504,0.806122,-1.28295,-0.706235,-1.76165,-0.214175,0.0663615,-1.91547,0.376224,-0.651554,-2.43093,-0.163749,-1.4066,-0.048499,0.158835,0.453933,3.54377,2.01242,-0.809237
-15.0889,1,0.631152,3,7,0,29.1488,-0.205044,1.07006,-0.0440274,1.51279,-0.690599,0.262685,1.64958,-0.267467,-0.651231,1.63158,0.252125,1.09902,1.11832,1.52291,-0.86479,-3.31474,-1.77595,0.738189
-10.2238,1,0.631152,3,7,0,22.9063,-2.34467,1.08343,0.0952992,-2.04908,-0.988383,0.228905,0.951767,0.74267,-0.985112,-0.8389,-0.0853909,0.292224,0.547865,0.301672,-0.0251863,-1.71777,-1.10431,-0.867711
-6.44347,0.982449,0.631152,3,7,0,16.2257,0.863306,-0.509782,-2.10856,0.0442174,-0.752967,1.1593,0.9367,-0.174543,-0.184889,1.34894,0.228779,-0.392217,0.542148,0.156949,0.598159,1.36115,0.0619654,0.148495
-3.37385,0.999298,0.631152,3,7,0,9.42061,0.0499293,0.972844,0.882421,0.0856452,0.391305,-0.452974,1.43572,0.736957,-0.162301,-0.554029,-0.722083,-0.91458,0.0516634,0.237781,-0.0329317,-0.193174,-0.317692,-0.400503
-5.84757,0.622588,0.631152,3,7,0,13.4297,-0.958347,0.754082,1.31109,-0.326568,0.930104,-1.33371,0.268522,0.355709,-0.861697,-0.0425106,-0.54464,-0.0405708,0.136939,1.34734,0.384,-0.278379,-0.405968,-1.50782
-5.93986,0.708609,0.631152,3,7,0,19.4536,1.27385,-0.883045,-0.572321,0.295451,0.0537073,-0.302417,-0.141464,0.132439,-0.233547,-1.12562,-0.00236686,0.537961,1.61153,-1.89026,-0.718321,-0.0458498,0.498885,0.618446
-7.45526,0.78415,0.631152,3,7,0,15.5638,-0.468316,0.980972,0.535675,-0.512341,-0.20104,-1.42023,0.0849935,-0.131647,1.28098,0.340051,-0.0963212,-0.0876377,-1.90519,1.91615,0.741405,0.229911,-1.18535,-0.122496
-8.97866,0.921809,0.631152,3,7,0,14.2724,0.469548,-1.55509,-0.268194,0.180384,0.323425,2.33361,0.981687,0.355416,-1.12262,-0.151463,-0.352166,0.610251,1.18398,-1.75471,-1.02303,-0.459892,0.8403,0.59083
-15.3935,0.713877,0.631152,3,7,0,24.1201,0.656605,-0.221007,0.963778,-1.34366,-2.53328,0.623357,-0.393969,-0.615177,-0.633078,0.459869,-1.96724,2.44919,-0.245349,-2.31002,0.937984,-1.16787,-1.38942,0.426188
-14.5225,1,0.631152,3,7,0,25.686,-0.632384,-0.0293286,-1.01191,1.17384,2.47122,-0.626995,0.312321,0.304333,0.470252,-0.469224,2.06877,-2.3487,-0.41027,2.14074,-0.977335,1.18468,1.41641,-0.445714
-14.9374,0.990571,0.631152,3,7,0,24.461,-0.114002,-0.286567,0.117055,-1.74699,-2.70234,1.33115,-0.671019,0.221382,-1.08726,-0.486907,-2.32332,1.95459,-0.199366,-2.193,0.271206,-0.556213,-0.902581,0.675382
-10.5226,0.886861,0.631152,3,7,0,29.9135,0.328133,-0.219282,0.0832719,1.47288,0.649727,0.66934,0.259073,1.00437,-0.384238,-0.302316,1.83536,-2.58898,-0.0971705,1.58828,1.34756,0.948199,1.06916,0.257954
-10.6215,0.997781,0.631152,3,7,0,17.1778,-0.233996,0.28957,-0.132244,-1.62146,-0.616123,-0.662603,-0.292413,-1.32177,0.734346,0.292277,-1.66682,2.53423,0.335332,-1.55524,-1.13318,-0.939836,-1.09225,-0.299378
-14.0145,0.846489,0.631152,3,7,0,22.4831,1.14634,0.185832,0.799966,2.05715,1.80147,0.484124,0.548755,1.60292,-0.0761737,1.16942,1.43172,-2.47629,-1.48708,1.28729,0.917975,0.161852,0.916763,0.57046
-8.09605,0.982442,0.631152,3,7,0,22.0932,-0.636624,0.898986,0.969063,0.0291392,-0.0700905,1.99783,-0.524249,-0.761233,0.333885,0.937449,-1.44158,0.526662,1.16192,0.159377,0.277729,-1.59901,-0.973525,0.940823
-6.20413,0.940144,0.631152,3,7,0,14.848,-0.233779,0.464726,0.847133,0.501744,1.20771,1.386,-0.202881,-0.362301,0.0288343,0.914594,-2.15878,0.646998,0.932557,0.271541,0.0888896,0.115167,-0.724172,0.459403
-9.57852,0.823968,0.631152,3,7,0,14.9526,0.68387,-1.30198,-0.214662,-0.118951,-0.504216,2.62915,1.58643,-1.12403,0.332069,1.05776,0.208381,-0.441558,1.33095,1.07967,0.669535,0.533715,-0.921497,0.0143984
-9.27922,0.785028,0.631152,3,7,0,21.6347,-0.697914,2.16694,-0.628717,0.420817,-0.541427,-1.11058,-0.463192,1.56001,-0.204273,-0.802553,-0.502088,0.465365,-0.91206,-0.757018,-0.610611,-1.89303,1.21848,0.792554
-13.0417,0.825909,0.631152,3,7,0,18.6456,0.777623,-2.48572,0.435885,-0.637513,1.02836,1.00293,0.378702,-1.72644,0.983107,2.16477,0.416054,0.142975,0.00197507,0.0699966,0.737797,1.47803,-1.55256,-1.58922
-7.86703,0.97599,0.631152,3,7,0,20.736,-0.922443,1.55051,0.790533,-0.309211,2.07909,-0.223065,-0.332627,0.976368,1.20404,0.508034,-0.120772,0.605294,1.18104,0.94964,-0.916381,-0.237241,0.809227,-0.621196
-9.54472,0.837942,0.631152,3,7,0,16.8821,1.32503,-0.779384,-0.252356,-0.311916,-2.31562,0.392539,1.01021,-1.46145,-1.46154,0.725501,-0.0683158,-0.717136,-0.704508,-1.32965,1.00823,0.847141,-0.84422,-0.01412
-4.73731,0.94339,0.631152,3,7,0,14.6037,1.57919,-0.138287,-0.11794,-0.254529,-1.24351,0.744726,-0.425774,-1.10354,-0.981804,-0.0631474,-0.427471,-0.842087,-0.0860577,-0.70423,0.862651,0.208535,-0.24781,-0.413248
-4.53555,0.839927,0.631152,3,7,0,12.3293,-1.74059,0.287953,0.000850828,0.09,-0.387665,-0.682348,0.250522,1.11139,0.859565,-0.435871,0.0353029,0.886842,-0.531557,0.482506,0.158295,-0.945917,-0.0455182,0.939579
-7.29345,0.730029,0.631152,3,7,0,15.2052,1.08641,0.018184,0.1648,-1.31174,-0.254466,1.21063,-0.853165,-0.366659,-1.96741,-0.792167,-1.05202,-0.177419,0.810471,0.108641,-1.26234,-0.0366542,-0.0597885,-1.16714
-7.40878,0.994962,0.631152,3,7,0,13.0899,-1.54776,-0.0279019,-0.407745,1.76491,-0.444186,-0.69724,-0.218069,-0.137577,1.51284,0.797063,0.763093,-0.638803,-0.832687,-0.307749,1.25613,-0.118858,0.0891283,1.44491
-9.34957,0.913458,0.631152,3,7,0,14.9453,1.55141,-0.461147,-0.610539,-2.2486,-0.31044,1.57682,-0.232225,1.24709,-0.650567,1.2065,-1.41314,0.667102,0.665183,0.953155,-0.0832558,0.25996,0.191987,0.821932
-9.04557,0.917703,0.631152,3,7,0,18.3633,-1.31923,-1.41379,-0.78973,0.0198109,-0.33417,1.01547,1.43376,1.3622,-0.322204,-0.610114,-0.369686,-0.480673,-0.0960742,-0.277387,2.02778,-0.848051,1.66563,0.372042
-10.301,0.759275,0.631152,3,7,0,21.7745,1.20895,1.03556,0.841213,0.571569,0.237167,-1.01714,-1.35536,-1.30173,0.40062,0.596419,0.302228,0.490907,0.562526,0.235154,-2.74413,0.8395,-1.68219,-0.355464
-10.878,0.849741,0.631152,3,7,0,23.3397,-1.19176,-0.87337,-0.996406,-0.580497,-0.149898,1.01058,1.37074,0.760774,-0.366884,-0.545822,-0.427079,-0.533134,-0.194362,-0.296679,3.16118,-0.848347,1.70198,0.32759
-6.61725,0.922301,0.631152,3,7,0,21.022,0.323246,1.02598,1.70831,-0.761098,0.0609333,-1.65028,-0.0753164,-0.595791,1.20613,-0.452915,1.18791,0.314336,-0.250733,-0.0752615,-1.29275,0.00108536,-0.647934,0.40329
-6.22122,0.926947,0.631152,3,7,0,12.6955,0.0585514,-0.0852639,1.2291,0.11463,-0.384362,0.0567397,-2.02889,0.729325,-0.132892,1.38573,0.487725,-0.322907,-0.430961,0.235469,1.09503,-0.606311,-0.273472,1.39496
-5.22801,0.981868,0.631152,3,7,0,10.2943,0.242561,-0.69076,0.351963,-0.554246,-0.213615,0.248173,0.137354,0.619816,0.696411,0.526102,1.49105,0.0654698,-1.35247,0.36953,1.39198,0.505248,0.331768,1.31177
-9.82743,0.795568,0.631152,3,7,0,14.3092,0.784429,-0.266331,0.215289,-1.29615,0.61764,1.75554,-1.44857,0.0824852,-0.966192,-1.08932,0.575959,-1.42405,1.28138,-2.04209,-0.351792,0.836548,-0.0144011,-0.747038
-10.3589,0.931863,0.631152,3,7,0,19.6227,-0.835405,0.779176,-0.336612,1.32156,-0.599561,-1.76242,1.38267,-0.495648,0.964222,1.06621,-0.534868,1.43868,-1.40752,2.09097,0.396251,-0.838728,-0.0121871,0.541817
-10.9953,0.863321,0.631152,3,7,0,22.6243,1.22299,0.110843,0.293877,-1.7625,1.64127,1.9748,0.197315,1.38407,-1.21764,-0.994708,0.601542,-1.74702,1.54133,0.183843,-0.483205,-0.400092,-0.184744,0.135838
-13.2008,0.844586,0.631152,3,7,0,21.6575,-0.43108,-0.432935,-1.28752,2.22118,-1.68512,-2.76533,-0.289626,-2.02521,0.418099,1.10351,0.0736083,1.37648,-1.03898,0.100402,0.0637384,-0.229408,0.118889,0.558517
-10.3138,0.803007,0.631152,3,7,0,25.7164,0.418666,0.530395,1.21294,-1.62719,1.60965,2.76757,0.186199,0.987449,-0.212559,-1.11908,-0.261546,-1.48238,0.889884,-0.110617,-0.146772,0.225094,-0.0954781,-0.585679
-8.67903,0.997551,0.631152,3,7,0,17.6754,1.06425,0.713273,0.149714,1.60854,1.15162,1.12685,-0.66682,0.748537,0.185386,0.110516,-0.632068,0.884006,1.80219,-1.06713,-1.16036,-0.424579,-1.01791,-1.15274
-6.44474,0.963963,0.631152,3,7,0,15.2948,1.01568,-0.456381,-0.0158427,-0.78797,0.16735,-0.563501,-0.385513,-2.30241,-0.726068,0.266089,1.22929,0.220708,0.652512,-0.279427,0.576697,0.438073,0.312734,-1.39613
-5.31606,0.702911,0.631152,3,7,0,17.3928,-0.873992,0.567712,-0.869064,-0.143755,0.0611796,0.14914,0.650485,1.75975,0.490571,0.379745,-0.79135,-0.179557,-0.451214,1.14255,-1.42123,0.302736,0.572517,0.482195
-10.8158,0.660888,0.631152,3,7,0,16.8078,1.41263,-0.862637,1.0634,0.679496,-0.882172,0.283104,-0.252493,-1.06256,-0.139247,-2.49306,-2.0966,1.57871,-0.351254,-0.756818,-1.04275,-0.0263814,0.579886,0.0706431
-9.91303,1,0.631152,3,7,0,15.8988,1.26994,-0.332465,-0.00418627,0.714048,-1.107,0.273535,0.350281,-1.60693,0.210629,-2.47081,-1.55689,0.591881,-0.513195,-1.27979,-1.08285,-0.0973091,1.25704,-0.027828
-10.3085,0.830127,0.631152,3,7,0,22.4055,-1.45582,0.522358,-0.144488,-0.555554,1.14417,-0.272407,-0.394534,1.5383,-0.522059,2.49914,1.35982,-0.484388,1.08102,1.31424,0.977469,0.0879702,-1.23193,-0.105757
-10.7938,0.893924,0.631152,3,7,0,22.0304,0.50011,-0.155442,2.20781,1.93484,0.348232,-1.25121,-1.53984,-0.761456,-0.452203,0.636022,0.130083,0.0572321,-1.4284,-1.2845,0.544599,1.63399,-0.869598,0.123898
-10.6165,1,0.631152,3,7,0,17.6437,-0.498884,0.170878,-2.08658,-1.70157,-0.352483,1.26069,1.47926,0.847817,0.202985,-0.64145,-0.382926,-0.0787384,1.70801,1.244,-0.729537,-1.63011,0.891897,-0.172736
-13.352,0.932792,0.631152,3,7,0,18.0128,0.286333,0.8288,2.40127,0.993671,-0.191008,-1.0954,-2.49585,-0.542145,-0.350283,-0.052695,0.546228,-0.180148,-1.8289,-2.09886,1.07815,0.853553,-1.01847,-0.536067
-5.17778,0.970127,0.631152,3,7,0,18.5644,-1.72744,0.207269,0.143408,-1.33547,-0.244349,1.22489,0.0245098,0.243879,0.381596,0.762815,0.0961162,0.30924,0.265061,-1.32169,-0.325582,-0.0663798,0.629617,0.864901
-4.973,0.810107,0.631152,3,7,0,13.0993,0.921679,-0.27257,1.24346,1.20125,0.413907,-1.22528,-0.0294198,-0.277739,0.15323,-0.666508,-0.17153,0.608147,-0.299083,0.568269,-0.355409,-1.12405,-0.353112,-1.22005
-4.22669,0.973097,0.631152,3,7,0,9.35558,-0.339214,-1.00326,0.678565,0.388913,-0.850825,-0.555019,0.31312,0.136446,-0.142216,0.229685,0.60536,-0.894689,-0.487419,-0.159362,0.0622672,-0.267763,0.907167,1.78046
-15.2638,0.455005,0.631152,2,3,0,18.1741,-0.780824,-0.220286,0.0584408,0.186003,-2.64624,-1.56642,1.13297,-0.586872,-0.487273,-0.0369872,2.69264,-0.211094,-0.567502,0.556368,0.751505,-0.521327,-1.79297,2.55549
-10.2019,0.99378,0.631152,3,7,0,23.5315,0.933797,0.788811,-0.405214,-0.150623,-2.31644,0.390009,0.591737,0.885086,-0.442486,1.56884,0.252573,0.00629983,0.522479,0.517942,2.37598,-0.446857,1.08387,1.33765
-8.7232,0.769365,0.631152,3,7,0,22.7454,1.20505,0.460433,0.651127,-0.456507,-0.982669,0.0712258,1.32329,1.742,1.14008,1.25664,0.830669,-0.593378,-0.267251,-1.03063,1.48648,0.0950676,1.23244,0.775427
-7.74909,0.998747,0.631152,3,7,0,15.6085,0.198747,-0.357708,-1.1979,-1.40189,1.43422,-1.10398,0.595135,-0.2951,0.899644,0.346009,0.658778,0.672974,0.631598,-1.3185,1.051,0.270505,1.60468,0.712266
-2.87233,0.88276,0.631152,2,3,0,12.7047,0.212776,-0.814851,-0.593958,-1.02658,0.696632,-0.0327797,0.54248,-0.361978,0.429308,-0.633534,0.058337,0.233221,0.266003,0.0200285,0.723389,0.309117,0.792678,0.869055
-5.10743,0.624423,0.631152,3,7,0,12.5465,-1.00743,-1.73481,0.417974,-0.0136301,0.296374,-0.747065,0.784843,0.388014,-0.149297,-0.98453,-0.673594,0.41435,-0.697126,-0.454683,0.751882,0.522831,0.69642,0.984695
-6.25082,0.651125,0.631152,3,7,0,18.8353,0.918465,2.12706,-0.402007,0.0246221,-0.217313,0.752548,-0.69467,-0.3951,0.32972,1.00445,0.764737,-0.505123,1.27411,0.393036,-0.385427,-0.538324,-0.75242,-0.989609
-6.14352,0.850441,0.631152,3,7,0,15.4195,-0.970655,-2.00714,0.38625,-0.373267,0.129827,-0.758495,0.706919,0.184082,-0.49568,-1.01536,-0.981579,0.451928,-1.18604,-0.511843,0.214177,0.552555,0.686074,0.983369
-6.44564,0.982271,0.631152,3,7,0,12.134,1.15758,1.82004,0.0020672,0.251418,-0.401126,0.30101,-1.21495,0.0836595,0.251433,-0.194175,1.36827,-0.425397,1.16633,0.790409,0.256082,-1.0283,0.51762,-0.954421
-8.68389,0.824713,0.631152,3,7,0,15.6777,0.246187,1.728,0.529151,0.663678,-0.526518,0.742483,-0.618449,-0.312866,0.947655,0.129956,1.86846,-1.4409,0.343121,0.242796,0.456086,-2.27568,0.11818,-0.48186
-9.13032,0.859229,0.631152,3,7,0,18.8807,-0.382203,-1.55522,-0.562217,-1.10251,0.478423,-0.744154,0.656787,-0.293948,-1.13432,-0.101894,-1.92371,1.44667,0.0777321,-0.343831,-0.277364,2.29463,-0.145506,0.534337
-9.93783,0.984972,0.631152,3,7,0,14.8049,0.53523,1.64154,1.58526,1.05224,-0.764829,0.473424,-0.481616,0.179049,1.49853,0.0646646,1.68138,-0.30438,0.300463,-0.284075,0.591143,-2.29787,-0.764692,-0.803926
-11.8286,0.915068,0.631152,3,7,0,19.5175,0.51692,0.875354,2.01024,0.342279,-0.87254,0.519588,-0.85243,-0.114131,1.87881,0.664035,2.37195,-1.04505,-0.255018,-0.638263,0.567184,-0.836446,-2.00688,-0.695811
-12.4634,0.924691,0.631152,3,7,0,23.6037,0.819431,-1.58967,-0.400851,0.986917,-1.30463,0.644385,0.591065,-1.11924,1.42862,-1.26622,2.41243,-0.720029,1.41707,1.61232,-0.0108786,0.484458,-0.62103,1.28979
-13.3161,0.97331,0.631152,3,7,0,20.4613,-0.201373,1.30441,0.256479,-0.543899,1.09714,-0.622211,-0.157848,1.15724,-1.36784,1.24602,-2.61336,0.219563,-0.433402,-1.23337,-0.546738,-0.761395,1.50401,-2.53426
-10.7799,0.992332,0.631152,3,7,0,17.7553,0.110659,-1.20804,0.15375,0.620268,-0.796297,0.805912,-0.193335,-0.432546,1.64404,-1.35227,1.54851,-0.360489,-0.229898,1.37427,0.228336,1.16382,-0.981815,2.60776
-11.8964,0.865357,0.631152,3,7,0,19.9898,-0.0837517,1.54458,-0.22883,-0.187685,0.832746,-0.813673,0.140215,0.522611,-1.82235,1.3529,-1.52742,0.359193,0.0716651,-1.49617,-0.359688,-1.17831,0.925823,-2.72622
-10.297,1,0.631152,3,7,0,19.5296,0.0993534,0.928458,-0.166618,0.453104,1.08072,-1.24442,0.933767,-0.00889044,-2.0423,1.69258,-2.01396,0.348698,-0.191274,-1.08631,-0.854322,0.429935,0.157968,-1.59085
-10.9233,0.978924,0.631152,3,7,0,19.1843,0.711271,-0.979163,0.0663422,0.314048,-0.630454,0.929639,-1.44345,-0.698942,2.75888,-1.37228,1.13989,-0.918296,0.116214,0.422323,-1.89587,-0.83368,-0.244493,0.516565
-9.29124,0.997888,0.631152,3,7,0,19.0649,-1.65135,0.990733,0.123764,-1.68289,-0.023696,-1.02062,1.38829,-1.0115,-1.1989,1.93867,-1.07599,0.843848,0.0820946,-0.837804,0.381141,-0.170021,-0.287686,0.0509977
-7.35672,0.974248,0.631152,3,7,0,16.6062,1.48872,-1.03912,1.71245,1.23137,-0.182631,-0.584117,-0.424595,-1.39629,1.43746,0.7382,0.338118,0.5311,-0.0803117,-0.970445,0.51802,0.121395,0.12275,0.45849
-7.55351,0.987279,0.631152,3,7,0,12.1662,-1.85858,0.61506,-1.07472,-1.70995,0.563839,0.250908,0.393719,1.70572,-1.14177,-0.865186,-0.66741,-0.0239436,-0.905497,0.350905,-0.1915,0.120898,-0.233805,-0.450375
-7.41944,0.997266,0.631152,3,7,0,14.3139,1.1772,-0.109487,0.409293,-1.02496,-0.158796,-0.699715,0.577794,0.0706501,0.0877419,1.88704,-0.24572,-0.885932,-0.342529,0.458108,-1.73661,0.669079,-1.13575,1.36929
-7.39519,0.925949,0.631152,3,7,0,15.1986,-0.711233,-0.422058,-0.893227,0.614993,-0.862429,0.697352,-0.556039,-0.655258,-0.984762,-1.80764,0.589016,0.0675434,-0.740788,-0.422405,1.59841,-0.673137,0.380426,-1.5789
-6.75803,0.843488,0.631152,3,7,0,17.209,0.677016,0.370554,1.0153,-0.316828,0.899649,-0.69958,0.55271,0.967145,0.602558,1.78813,-0.246533,-0.0703598,0.526333,0.652882,-1.41631,0.662649,-0.378388,1.52703
-6.08487,0.96719,0.631152,3,7,0,12.8429,-0.233207,-0.865734,-0.688481,0.603808,-0.805206,0.255925,-0.653074,-1.2038,-0.147954,-1.73025,-0.745231,-0.134715,0.605766,-0.878195,0.847416,0.1286,0.731303,-1.39319
-7.01482,0.953548,0.631152,3,7,0,12.3937,0.187233,0.116768,0.766647,-1.25881,1.31536,-0.731814,0.244506,0.0187743,1.57194,1.21581,0.267978,0.911321,-0.882134,1.27251,-0.677197,-0.50664,-0.82725,0.913316
