# stan_version_major = 2
# stan_version_minor = 33
# stan_version_patch = 0
# model = tuple_model_model
# start_datetime = 2023-11-22 17:48:43 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000 (Default)
#       delta = 0.800000 (Default)
#       kappa = 0.750000 (Default)
#       t0 = 10.000000 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = 0 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1.000000 (Default)
#         stepsize_jitter = 0.000000 (Default)
#     num_chains = 1 (Default)
# id = 3
# data
#   file =  (Default)
# init = 2 (Default)
# random
#   seed = 4283406309 (Default)
# output
#   file = /Users/rob/Projects/Julia/notebooks/notebooks/tmp/tuple_model_chain_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = 6
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = 0 (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.33.0-rc1-80-gb609679
# stancflags = --warn-pedantic
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,r,x.1.1,x.2.1,x.1.2,x.2.2,x.1.3,x.2.3,bar:1,bar:2,bar2:1,bar2:2:1,bar2:2:2,bar2:3,bar3:1,bar3:2:1,bar3:2:2:1,bar3:2:2:2,bar3:3
-16.7709,1,0.646386,3,7,0,31.9741,0.535653,0.97396,1.59023,-1.91555,-2.57128,0.683318,1.29612,-0.35493,2.11269,-0.51502,2.23516,-1.04939,1.28642,-0.18099,-0.797066,-1.71835,-0.510616,0.928267
-11.7802,1,0.646386,3,7,0,25.6462,-0.773505,0.921767,-0.367132,-0.0848017,2.8662,0.872961,-1.73463,-0.299671,-1.01343,-1.62998,-1.21717,0.108478,0.182656,0.291141,0.176769,0.896535,-1.86901,0.520636
-11.3509,1,0.646386,3,7,0,18.7922,0.428988,-1.06684,-0.120546,1.13189,-1.70978,-1.11817,1.64492,-0.0890444,1.15419,1.46027,1.81739,-0.49993,-0.50303,-1.22109,-0.238005,-0.902416,1.71046,-0.799021
-8.02535,0.955052,0.646386,3,7,0,19.2626,0.50834,-1.06407,-0.388839,1.55082,-1.93706,-0.55756,1.01314,0.711888,0.868899,0.62669,1.03511,-0.537962,-0.605434,-1.31347,-0.018843,-1.19218,-0.107294,0.68848
-9.87715,0.818704,0.646386,3,7,0,18.129,1.17293,-0.414821,-1.26184,-1.29236,-0.0818176,-1.39571,-2.46749,-0.419054,-0.550431,-1.42584,-0.694409,-0.944753,-0.0657552,-1.22209,0.185784,0.214283,1.19697,-0.0594372
-11.2876,0.968793,0.646386,3,7,0,16.3629,-1.18964,0.516228,1.25523,1.21041,0.0764566,1.41076,3.06268,0.146526,0.513728,1.42332,0.670019,1.01064,0.0814997,1.0167,-0.451641,-0.034443,-1.19715,0.128331
-8.37917,0.974299,0.646386,3,7,0,19.1996,-1.15349,0.507707,0.984394,0.498686,0.487682,0.47206,1.8447,0.0287494,0.409339,1.70634,1.16303,0.746879,0.449831,0.434508,0.478491,1.71776,-1.12248,0.517197
-8.74653,0.933908,0.646386,3,7,0,16.5273,0.744624,-1.46637,0.283524,-0.700662,0.77648,1.17129,0.217114,0.268592,-1.44704,-2.32541,0.000925881,-0.55253,-1.21528,0.259715,0.868642,-0.474427,1.2819,0.385925
-7.96734,1,0.646386,3,7,0,13.9049,0.440475,-1.54195,-0.561868,-0.773316,0.977668,0.173452,-0.333024,0.783024,-1.64516,-1.87375,-0.0859884,-0.678708,-0.741966,0.00692862,0.916364,-0.553163,1.20314,-0.953964
-6.70837,1,0.646386,3,7,0,12.641,0.00153578,1.11238,0.567874,0.504072,-0.372978,-0.692063,0.155925,-1.12999,1.66318,1.62183,0.364513,-0.166394,1.31,-0.832313,-0.49736,0.0997296,-0.548064,1.07701
-9.80469,0.797445,0.646386,3,7,0,17.8688,0.503131,-0.0898585,-0.557708,-0.701239,1.10134,0.054313,-0.593772,0.923729,-1.9635,-0.765909,-1.4289,-0.832554,-1.58542,0.613632,0.765659,-0.751354,0.616637,-2.12736
-7.90627,0.993533,0.646386,3,7,0,16.8963,0.277737,0.0333272,0.0289329,1.07593,-0.514535,-0.155352,0.46545,-0.489284,2.25423,-0.666292,0.746374,0.69001,1.06511,0.116521,-1.40876,0.430222,-0.701101,1.86089
-6.76084,0.990694,0.646386,3,7,0,13.8694,-0.34446,0.0999512,-0.0510217,-0.942509,0.478132,0.15925,-0.168967,0.44768,-1.75607,0.666465,-0.70861,-0.761473,-0.98379,-0.150138,1.55708,-0.4824,0.701944,-1.80801
-7.20893,0.866109,0.646386,3,7,0,15.3081,0.297419,-0.0788522,0.0864884,0.796883,-0.523615,-0.130625,-0.405413,-1.07329,1.62151,-0.671806,0.736169,0.662429,0.978488,0.0246708,-1.78362,0.527424,-0.702088,1.76105
-5.43155,0.998104,0.646386,3,7,0,10.9036,0.298246,-0.0855026,-0.132527,0.486118,0.33875,0.110223,-0.90545,-1.12909,1.66204,-0.663296,0.783822,0.84535,1.13999,-0.695603,-0.57537,0.0953857,-0.868117,0.939595
-4.8317,0.993729,0.646386,3,7,0,9.10943,-0.352038,0.0807389,0.128307,-0.477687,-0.361442,-0.0969257,0.683724,0.753226,-1.58086,0.660107,-0.862394,-0.912334,-1.11957,0.604863,0.56651,-0.283863,0.868027,-0.910066
-5.49918,0.715579,0.646386,3,7,0,15.3944,0.367232,-0.0315771,-0.183982,0.574416,0.32247,-0.0108798,-1.37181,-0.892145,1.47194,-0.656253,0.876805,0.948853,1.16557,-0.538435,-0.552808,0.467964,-0.869199,0.722391
-6.19791,0.75717,0.646386,3,7,0,14.6819,0.403489,-0.239589,0.888601,-0.434754,-1.31108,0.74633,1.01399,0.461062,-0.742597,0.585482,-0.614709,-1.11914,-0.607725,1.46411,0.729904,-0.73871,0.922159,-0.844961
-4.98408,0.900734,0.646386,3,7,0,14.4948,-0.18592,-0.0451109,-0.117956,-0.0645387,0.34433,-0.303203,-0.93638,-0.399288,0.784621,-1.53144,-0.554685,1.05224,0.0687437,-1.36667,-0.662684,-1.25472,-0.0942973,0.629314
-16.0414,0.573569,0.646386,3,7,0,21.2734,1.45546,1.48256,-0.46748,1.64575,0.158799,1.50396,1.18444,0.274671,-2.14336,1.15969,0.774402,2.40555,1.63717,0.36387,-0.248622,1.57406,-1.20091,1.39795
-17.5863,0.977237,0.646386,3,7,0,25.8049,-1.48419,-1.55227,0.374906,-1.50154,-0.196141,-1.46044,-1.37162,-0.272055,2.58006,-1.15365,-0.764224,-2.34514,-1.64585,-0.281081,0.405494,-1.80173,1.19984,-1.52606
-16.6233,1,0.646386,3,7,0,29.5001,1.80742,1.8085,0.475837,-1.10305,1.12655,1.21962,0.101903,-0.0402136,1.71202,-1.02433,0.293115,-0.229413,1.91274,1.50417,1.59588,3.13278,0.198096,0.238924
-16.8851,0.959861,0.646386,3,7,0,27.7884,-1.82489,-1.71258,-0.525695,1.31895,-1.08794,-1.13285,-0.122569,0.140187,-1.63132,1.0209,-0.29559,0.206815,-1.9684,-1.48541,-2.00167,-2.97786,-0.199905,-0.400662
-15.87,1,0.646386,3,7,0,23.6691,1.78117,1.73442,0.49702,-1.63488,1.09047,1.05086,0.386752,-0.377251,1.28712,-1.01699,0.304428,-0.27212,1.99369,1.3855,1.76517,2.83505,0.200089,0.329371
-15.5835,1,0.646386,3,7,0,26.0531,-1.88067,-1.68665,-0.452642,1.80627,-1.08555,-1.02644,-0.369775,0.631663,-1.0714,1.02087,-0.256116,0.275701,-1.91387,-1.01098,-1.51589,-3.00154,-0.200282,-0.431517
-12.4796,0.981387,0.646386,3,7,0,24.7275,2.60181,-1.46994,0.314934,-1.5339,0.868727,1.24346,-0.736583,0.128693,-0.194735,-0.139732,0.280207,-1.0567,0.371043,-0.142021,1.44054,1.78106,1.97243,-0.410869
-7.71149,0.936213,0.646386,3,7,0,21.2401,0.720876,0.908588,-0.906374,0.392929,0.825119,0.0326598,0.0298352,-1.76827,0.0739542,1.95347,-1.03288,0.208696,-1.14345,0.0690066,-0.847603,1.34524,0.575255,-0.434943
-9.24022,0.932376,0.646386,3,7,0,16.0474,0.451572,0.972965,1.12448,0.617858,0.347215,1.04326,0.463603,-0.433781,0.181916,-1.08929,1.06257,-0.352068,-0.470579,1.36988,0.336158,-1.71506,1.2498,2.21009
-7.18772,0.999161,0.646386,3,7,0,14.4622,0.796218,-0.166442,0.371873,-0.114833,-0.731889,0.0099431,-1.06604,-1.01348,0.550933,0.496209,1.5211,0.557,-0.173919,-0.931657,0.890119,-1.65813,0.812345,1.60915
-9.18611,0.897986,0.646386,3,7,0,15.5588,-0.00423857,-2.60949,0.518656,-0.12672,-1.02831,0.825127,-1.10796,0.312269,-0.165171,-0.36683,1.45383,-0.728786,-0.859653,0.923378,-0.665213,-1.25268,1.22465,-0.551969
-9.23811,0.714154,0.646386,3,7,0,22.6157,-0.267676,1.9787,1.01677,0.715904,1.62705,-0.133768,1.25991,0.198793,0.538787,-0.115466,-1.77691,-0.371425,0.264869,0.399124,0.854093,-0.0333978,-2.01552,0.171829
-7.47241,1,0.646386,3,7,0,14.9458,-0.379002,-0.0160797,-0.897082,-1.63732,-1.91778,-0.861517,-0.923933,0.386926,0.322852,0.13039,1.17087,-0.300425,-1.12458,-0.404955,-0.560916,0.476779,-0.635968,-1.39082
-6.9157,0.839613,0.646386,3,7,0,17.3645,-0.294996,-1.43795,1.17667,1.36625,1.03951,0.946454,0.479538,0.541214,-0.504946,-0.228352,-1.44381,0.402057,0.0439582,1.21865,0.553769,-0.257223,-0.156441,1.22008
-8.91956,0.479509,0.646386,3,7,0,24.0307,-0.239598,-0.203055,0.151661,1.08313,0.671428,1.58623,-0.0167772,-0.198877,-1.47405,-1.26137,-0.587152,-0.218855,-0.801031,2.04576,-0.888492,-1.49744,1.20199,0.27868
-9.45594,0.901565,0.646386,3,7,0,18.1769,-0.765276,0.117278,0.402696,-0.57714,-0.64034,0.567139,0.911048,1.92522,-0.0653067,-2.92105,0.261702,-0.616644,1.71268,0.229304,-0.134106,-0.322414,-0.350281,-0.577118
-10.0905,0.717691,0.646386,3,7,0,23.534,0.606877,-0.112439,-0.42537,0.69417,0.689261,-0.609006,-2.00528,-1.29565,-0.22014,2.91752,-0.228214,0.6493,-1.62371,-0.143867,0.296986,0.426541,0.350134,0.71233
-12.2612,0.691857,0.646386,3,7,0,25.9762,1.20382,0.864243,-0.272148,-0.087374,-1.35495,1.01,2.07977,1.85101,0.0837952,-1.5425,-0.72395,-0.834715,2.25266,0.0859162,-1.32422,-0.572112,0.390726,-0.845171
-7.91342,0.986287,0.646386,3,7,0,18.1121,0.657656,-0.833406,1.79686,0.634723,0.619187,-1.148,-0.709013,0.293176,0.049863,1.70882,0.205337,-0.466067,-1.57119,-1.02443,0.272044,1.25972,-0.487472,0.423881
-9.6876,0.938803,0.646386,3,7,0,15.5266,-1.58324,1.40114,-0.857054,-0.904514,-0.992632,0.545592,-0.401502,-0.824049,0.631261,-1.56933,-0.52583,0.1151,2.05135,0.0874465,1.04101,-1.27972,-0.187859,-1.05169
-8.76935,0.980226,0.646386,3,7,0,16.6882,1.33195,-0.772987,0.568283,1.35572,-2.04515,-0.055633,1.784,1.20061,-0.304916,0.187712,-0.550336,-0.638461,-0.916622,0.578229,-0.0536565,1.05284,-0.58357,0.855064
-5.6801,0.976216,0.646386,3,7,0,14.7057,0.200248,0.114177,0.964043,0.171441,0.688007,0.962646,-0.320824,-1.18358,0.883977,0.00390864,1.68078,0.524439,0.220721,1.03586,0.15762,0.740268,-1.23149,0.593155
-8.51783,0.827222,0.646386,3,7,0,15.0846,-0.76266,-0.24928,-0.0729977,-0.458771,-0.613548,0.137237,0.492346,0.461241,-0.888685,0.709248,-1.82762,-0.84023,-0.115742,-1.27574,0.281813,-2.27194,1.56186,-0.815632
-12.2459,0.816751,0.646386,3,7,0,18.3905,0.406221,-0.102015,0.299751,-0.186918,0.627249,0.146443,-0.679208,-0.593966,0.645202,-1.1241,1.93334,-0.32792,-1.30599,1.50569,-0.560329,2.08539,-2.62236,1.38743
-11.9064,1,0.646386,3,7,0,20.3671,-0.353408,0.026665,-0.377155,0.455838,-0.611713,-0.20555,0.423181,0.850696,-0.97572,1.12595,-1.90305,0.321366,1.31579,-1.59907,0.235893,-1.74855,2.62172,-1.34105
-12.6008,0.984317,0.646386,3,7,0,21.4537,0.388512,-0.0545992,0.323962,-0.587335,0.6048,0.157461,-0.229493,-0.680823,1.42352,-1.12656,1.85295,-0.310502,-1.37867,1.95932,-0.454109,1.59178,-2.62085,1.23173
-10.339,1,0.646386,3,7,0,20.5184,-0.627831,-0.649653,-0.0432349,-2.08739,-0.0351008,1.16802,-1.37022,0.428536,-0.0160932,-0.0208405,0.845699,0.787902,-1.95095,0.194694,-1.15765,2.20694,-0.358234,-0.74586
-6.54803,0.972178,0.646386,3,7,0,16.6368,-0.308897,-0.10673,-0.223611,1.81155,-0.214213,-1.21149,1.11882,-0.329223,-0.0197857,-0.270126,-0.13752,-1.29834,0.309516,0.116804,1.73943,-0.953199,0.0880536,0.976942
-11.821,0.796472,0.646386,3,7,0,18.4597,-2.76906,-1.60672,-0.295019,-0.89783,1.20095,0.224361,-0.897613,-0.168992,-0.52456,-0.445975,0.305429,-0.342007,1.70141,-1.43726,-0.477372,-1.13178,-0.700536,-1.59005
-11.0979,0.965353,0.646386,3,7,0,21.5272,1.68382,0.708963,0.689425,0.614552,-2.19176,-0.7003,0.465307,0.628893,0.0887112,-0.0920454,0.286881,0.486638,-1.59601,0.888456,0.416562,0.578935,0.841102,2.68524
-12.4621,0.860972,0.646386,3,7,0,22.887,1.70373,1.03049,-0.236091,1.90656,-0.473467,2.51281,-1.12117,1.37321,1.04505,1.46516,0.383773,0.0409809,0.63039,-1.43537,-0.502142,0.218519,0.718278,0.962565
-15.1679,0.870824,0.646386,3,7,0,25.6176,0.90726,0.769395,0.722111,2.16857,0.158364,1.75339,0.237613,1.69204,0.463805,1.8784,-0.0684627,-0.170278,0.880367,-3.29307,0.408436,0.260286,-0.222169,1.41319
-16.1348,0.98395,0.646386,3,7,0,25.943,-0.808844,-0.86299,-0.790084,-1.9068,-0.118916,-1.77262,-0.944974,-2.02695,-0.657825,-1.88263,0.0114559,0.149326,-0.816925,3.41325,-0.0933493,-0.197503,0.221801,-1.42779
-6.49794,1,0.646386,3,7,0,21.5704,1.03036,0.275398,-0.695438,-0.374883,0.323101,0.828237,0.202195,1.04959,-0.917025,0.362877,-1.71448,0.996452,0.263661,-0.426713,-0.377795,0.213508,-1.53974,1.25923
-14.0666,0.621877,0.646386,3,7,0,19.8241,-1.31882,-0.853123,0.372391,-0.995768,-1.01064,-0.875766,-1.92593,0.104643,0.704902,-0.613303,2.91324,-1.26615,0.00803611,1.98691,0.843633,-0.541416,0.912774,-1.50943
-10.3598,1,0.646386,3,7,0,19.6168,1.10082,0.671927,-0.180807,0.54407,0.563868,1.05227,1.69554,-0.754867,1.83977,0.256692,-1.64368,1.45821,-0.24722,-0.881811,-0.254621,0.333953,-1.62125,1.39121
-9.88349,0.823355,0.646386,3,7,0,22.0962,0.261677,-0.580375,1.12235,0.546456,-1.36121,-0.899043,1.21536,-0.318606,-1.60772,-2.43531,-0.885034,0.749561,0.700109,-0.820751,0.140544,-1.16096,-0.499147,-0.960435
-5.57442,0.950922,0.646386,3,7,0,17.2707,-1.21416,-0.626425,-0.424648,0.195996,-0.081331,0.0757918,-1.11519,0.566292,1.27735,1.64418,0.458079,-0.672254,-0.10741,1.05983,-0.190345,1.02096,0.231263,0.472476
-5.39631,0.582368,0.646386,3,7,0,18.0356,1.07753,0.317189,0.507756,0.00854706,0.0323958,-0.120507,-0.818236,0.0886998,1.22455,0.932758,-0.663347,-0.249618,-0.30095,1.09645,-1.50164,0.748305,1.04863,0.707767
-7.96157,0.803246,0.646386,3,7,0,13.4332,-0.228513,-0.754351,-0.0329097,0.498941,-0.883829,-0.517149,0.590313,1.37301,0.844383,-1.55086,2.37443,-0.442518,0.747699,0.382766,1.21436,-0.750257,0.082719,0.260409
-9.24694,0.894245,0.646386,3,7,0,16.5056,-0.0634548,1.08685,0.862884,0.378313,0.568261,1.19803,-0.991529,-2.13448,-0.871263,1.35364,-1.81637,0.589011,-0.492977,-0.182271,-1.44609,-0.71263,0.0397389,-0.0958606
-3.68368,0.987867,0.646386,3,7,0,11.5601,-0.660733,-0.230788,0.064481,0.329813,0.739486,-0.141743,-1.2146,-1.35504,0.0374009,0.154657,-0.454634,0.479365,0.550275,0.238601,-0.660797,-0.0601259,1.25704,0.210537
-4.59858,0.817503,0.646386,3,7,0,11.0564,0.401911,0.218769,-0.276569,1.08353,-0.67973,-0.619184,1.04234,0.449628,-0.861545,0.231043,1.86585,-0.964586,-0.0308951,0.0552303,0.105976,-0.199543,-0.375955,-0.446451
-4.07916,0.667796,0.646386,3,7,0,17.0098,-0.422709,-0.258386,0.342981,-1.01334,0.678454,0.713916,-0.919815,-0.654179,-0.197331,-0.22855,-1.70356,1.05057,-0.0292864,-0.051773,-0.0587611,0.138859,0.376302,0.509421
-14.6218,0.38532,0.646386,2,3,0,20.5653,-0.071566,1.25122,-0.634639,-0.260776,1.80879,-0.982793,1.95196,-1.72076,-0.815349,0.492641,1.62454,1.25756,0.935833,-0.964266,-1.97912,-1.079,-0.812692,1.87563
-10.635,1,0.646386,3,7,0,22.9119,-1.56496,1.08013,0.621279,0.556101,-1.64185,-0.637394,0.526155,-0.548006,0.130021,-1.53955,-1.96731,-1.11183,0.523706,-1.35566,-0.0498203,1.76211,0.692379,0.295512
-11.3691,0.921371,0.646386,3,7,0,21.024,2.32269,-0.209977,-0.603465,-0.0506954,1.19171,1.0464,-0.793657,1.12021,0.115802,0.117394,1.73618,0.971905,-1.3704,1.14972,-0.602233,-2.17056,-0.112303,0.509845
-7.31225,0.992117,0.646386,3,7,0,17.9219,0.405534,-0.440535,-1.87627,0.0868921,0.806976,-0.387712,0.0582579,-0.542359,0.113272,-0.169551,0.140756,0.959449,0.499057,-1.17384,-1.83371,-0.740098,1.75592,0.191212
-8.88968,0.70661,0.646386,3,7,0,19.0093,-0.751974,0.794187,1.84969,-0.337858,0.015353,0.112103,0.715571,1.04753,-0.725417,0.680171,-0.36333,-0.724712,-0.95934,1.20136,0.862277,0.485374,-2.50673,0.391185
-8.25044,0.655029,0.646386,3,7,0,26.0594,0.590688,-0.884289,-1.88714,0.222855,0.0625205,-0.0140114,0.209001,-0.910997,0.819372,-0.683262,0.502496,0.694084,0.927798,-1.09189,-0.342254,-0.629975,2.50591,-0.402801
-7.04615,0.749351,0.646386,3,7,0,21.5829,-0.101247,0.981758,1.50668,0.245008,1.25462,0.238143,0.333401,1.61909,-0.645711,0.696796,-0.682398,0.692658,-1.54019,-0.323208,0.331248,-0.48408,-1.30855,-0.209191
-7.05756,0.548804,0.646386,3,7,0,24.0562,0.264515,0.0279734,-2.89936,-0.241844,0.714516,0.625694,0.143932,-1.40331,0.842139,0.449622,-0.21382,-0.828873,-0.119949,-0.638666,-0.535305,0.293006,0.497826,0.0309253
-12.5414,0.692012,0.646386,3,7,0,19.1343,0.0611574,0.771848,3.16041,0.791368,-0.640477,0.146672,-1.98667,2.09232,-0.152633,-0.82736,-0.448795,0.843799,-0.466445,-0.226059,1.44911,0.201604,0.605172,-0.845959
-9.5065,0.998186,0.646386,3,7,0,20.9548,1.89429,1.24779,-1.80716,-0.0468951,0.692589,-0.365624,0.893013,-0.656773,-0.0113141,-1.28746,1.54775,0.843503,-0.0564045,-1.64129,0.0972953,-0.98213,-0.441269,-0.35632
-9.80178,0.745199,0.646386,3,7,0,22.8893,-1.97665,-1.17652,1.83847,0.208881,-0.727572,0.248604,-0.876288,0.241606,0.752638,1.29531,-1.50441,-0.884805,0.00403432,1.74486,0.149197,0.890463,0.439822,0.357211
-5.55644,0.985349,0.646386,3,7,0,15.0337,1.66216,-0.548949,-0.351817,-0.408943,0.388884,0.35672,-0.677106,-0.472275,-1.16912,-0.145718,-0.816218,0.945927,-0.44121,0.39957,0.632179,-1.75875,-9.0171e-05,-0.038618
-3.76869,0.979285,0.646386,3,7,0,9.35108,-1.21236,0.510592,-0.0877715,0.348348,-0.170984,0.391267,0.579449,0.828426,0.672892,0.0728222,1.45112,-0.656195,0.282925,-0.323683,-0.721498,0.711702,0.347036,-0.382969
-6.73473,0.83001,0.646386,3,7,0,11.3505,-0.426554,0.639996,-0.008062,-0.990447,0.471548,-0.502216,0.26017,-0.503814,0.470683,-1.76688,-0.197294,1.47951,0.552462,0.634088,-0.0305215,-0.888878,1.40684,-1.43247
-10.3729,0.732815,0.646386,3,7,0,17.9071,0.83227,-2.0999,-1.91871,0.156954,0.866565,-1.86756,-0.197442,-0.42503,-1.02131,0.128069,0.962497,0.31555,-1.13688,1.36879,0.93334,0.158545,-1.10906,-0.318223
-14.0003,0.696883,0.646386,3,7,0,25.7292,0.94563,1.62642,-1.12306,0.965136,-1.52958,0.811956,1.0925,-0.226295,0.0884607,1.23441,-1.34458,1.13836,-0.395609,2.72314,-0.532791,0.277621,1.98935,1.22434
-11.0044,0.997923,0.646386,3,7,0,20.9773,-0.858602,-1.07105,0.687015,-1.00927,0.270441,-0.417772,-1.0794,0.94439,-0.500742,-1.50194,0.943957,-1.12036,-0.453542,-2.38656,0.202161,-1.5009,-1.82695,-0.379023
-6.37549,0.990993,0.646386,3,7,0,17.0669,-0.546927,0.645328,0.653783,-1.09156,0.851883,-0.0239131,-0.190938,0.295528,0.107993,-0.196165,0.738071,1.34191,-0.833559,0.515171,1.99254,0.0646444,-0.833959,-1.24123
-8.88017,0.816369,0.646386,3,7,0,16.6423,0.352979,1.59759,0.352705,0.446238,-0.961445,1.77181,-0.179043,-0.40658,-0.507986,0.819873,2.26068,0.260725,0.00242257,0.316026,-1.40014,-1.38472,-0.328666,0.551563
-7.97421,0.849795,0.646386,3,7,0,19.1702,0.790042,-1.35715,-0.686427,-0.925673,1.15928,-0.986139,0.644504,0.902392,0.770777,-0.582437,-1.86128,0.122773,-0.369806,-0.145849,1.71419,0.176674,0.0999427,1.02848
-7.44639,0.972528,0.646386,3,7,0,14.6861,-0.866411,1.29615,0.649081,0.736451,-1.14068,0.962576,-0.547142,-1.09031,-0.436786,0.582331,1.85787,-0.214984,0.49221,0.0569137,-1.55968,-0.30151,-0.0993383,-0.987884
-7.34157,0.759543,0.646386,3,7,0,19.2293,0.798216,-1.20929,-0.650462,-0.621186,1.13289,-0.958039,0.513153,0.762626,1.00744,-0.57995,-1.83923,0.0430915,-0.624984,0.094862,1.46682,0.673945,0.0982241,0.988688
-7.50632,0.744181,0.646386,3,7,0,18.6598,-0.830707,1.21904,0.657784,0.476388,-1.14762,0.940231,-0.855466,-1.52103,-0.752086,0.587044,1.8546,-0.096995,0.505792,-0.218399,-1.00977,-0.626194,-0.0987147,-0.919915
-6.3932,0.961725,0.646386,3,7,0,14.25,-0.595293,0.537342,1.18155,1.25489,-0.506059,0.411512,-1.33823,-0.886472,-0.972033,-0.340048,1.27528,-0.515652,0.611435,0.624318,-0.46938,0.338394,0.0537438,-1.45476
-5.05101,1,0.646386,3,7,0,9.90856,0.144349,0.00564147,-0.544586,-0.487379,-0.631354,-1.08824,1.86093,-0.243512,0.776851,1.42661,-0.677462,0.299904,0.903311,0.495158,0.114866,-0.0628922,0.0195683,0.418912
-5.05748,0.793314,0.646386,3,7,0,14.6669,-0.501797,0.342819,0.0858584,0.140775,0.91229,1.11863,-1.70172,0.394315,-0.359421,-0.337478,0.810953,-0.279248,-0.76798,0.500249,0.0393866,0.9845,-0.240701,1.3176
-3.30765,0.942044,0.646386,3,7,0,10.4235,0.0939757,-0.516291,-0.45963,-0.131168,-0.976627,-0.890146,0.125295,-0.558621,-0.00423594,1.52074,-0.127675,0.170544,-0.120693,-0.102653,-0.451268,-0.661563,-0.699997,-0.723234
-3.48899,0.696123,0.646386,3,7,0,12.6152,-0.0617428,0.504939,0.483727,-0.0280063,0.982911,0.863734,-0.586637,0.966649,0.0727859,-1.52398,0.170809,-0.172123,0.111843,0.0504426,0.467103,0.13016,0.697982,0.608065
-3.44685,0.751029,0.646386,3,7,0,11.52,-0.0677053,-0.636264,-0.460681,-0.137279,-1.00184,-0.867411,0.528615,-0.569815,-0.549949,1.51873,-0.241625,0.168011,-0.121803,-0.161539,-0.546056,-0.191825,-0.697585,-0.578692
-6.60456,0.504592,0.646386,3,7,0,21.1861,-0.441963,1.51625,0.0812689,1.43626,0.735635,-0.308475,-0.659306,-0.692612,-0.0504335,-1.28383,0.233201,0.0736969,-0.320923,0.589548,0.169192,1.87762,-0.308976,1.13311
-5.30146,0.81618,0.646386,3,7,0,15.4905,0.273262,-1.26312,0.149424,-0.613504,-0.432362,1.02582,0.928793,0.134547,0.610204,-0.0273304,-0.860525,-0.546312,0.899304,-0.270262,-0.881282,-1.63621,0.451627,-0.680023
-4.53182,0.832974,0.646386,3,7,0,13.1886,0.639957,1.08915,0.578468,-0.0728742,0.0920932,-1.54354,-0.322579,-0.238655,-0.565427,-0.886141,1.07858,0.558651,-0.119297,0.424436,0.923147,0.877852,0.410955,0.0971116
-9.75504,0.762285,0.646386,3,7,0,13.6284,-0.697249,-0.122303,-0.547601,0.456486,1.3148,3.2404,-0.255133,1.08655,0.666981,-0.951431,-0.053652,1.11045,0.887021,-0.973332,0.224223,0.36623,0.10412,-0.714603
-5.16375,0.99752,0.646386,3,7,0,13.9327,1.80756,-0.706469,0.220294,0.0308525,-0.287364,-0.872099,-0.312272,-0.157509,0.126895,0.377832,-1.01597,-0.653276,0.940827,0.238417,-0.0409323,1.45649,0.737062,0.56576
-4.63053,0.831565,0.646386,3,7,0,13.2263,0.947911,-1.22505,-0.0153082,-0.972547,0.853299,-0.0661186,0.505034,-0.0781841,-0.0955655,-0.247329,-1.33285,0.326211,0.119641,0.254153,0.853917,1.33899,0.432934,0.424743
-9.13412,0.831754,0.646386,3,7,0,12.8862,0.291085,-0.911731,0.0809132,-1.73633,-0.966561,0.131687,-0.845643,0.461715,-0.694659,-0.602403,-1.79593,-0.588056,-1.04469,-0.551598,0.432818,-0.0372385,1.47715,2.06592
-9.51319,0.9641,0.646386,3,7,0,16.368,0.0895792,-0.609158,-0.260254,-0.896835,-1.57957,-0.363265,-0.189872,0.51465,-0.674234,-0.661123,-1.46354,-0.386275,0.797903,-2.18262,0.704929,-0.702381,2.20756,-0.632796
-8.92369,0.988886,0.646386,3,7,0,18.4026,0.258154,1.76682,-0.624708,0.16013,0.924509,0.707197,0.24389,0.202111,0.497655,0.284753,2.42063,0.741393,-0.620014,1.87943,0.276677,1.10793,-0.876668,0.246685
-9.17778,0.958112,0.646386,3,7,0,16.4256,1.01591,-0.0686769,-0.455756,0.0873059,-0.39294,-0.833375,1.35311,-1.34955,1.77766,-0.0642955,-1.66396,0.637886,0.994163,-0.103063,0.327909,-1.47397,0.101609,1.72425
-13.5229,0.754185,0.646386,3,7,0,22.972,-2.45897,-0.532964,-0.469168,-1.44426,-3.05612,1.26677,1.27846,0.603058,0.262865,0.58077,-0.381312,-0.659781,-0.289024,0.966624,0.666128,-0.41231,0.0464653,1.68691
-8.96951,1,0.646386,3,7,0,18.4796,-1.72008,-1.03516,-0.0618382,0.0512494,-2.73453,-0.0768144,0.857831,0.667842,0.805622,0.515587,0.202798,-0.927155,-0.0163249,0.843779,0.377094,-0.649773,0.409148,1.40615
