# stan_version_major = 2
# stan_version_minor = 33
# stan_version_patch = 0
# model = tuple_model_model
# start_datetime = 2023-11-22 17:48:43 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000 (Default)
#       delta = 0.800000 (Default)
#       kappa = 0.750000 (Default)
#       t0 = 10.000000 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = 0 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1.000000 (Default)
#         stepsize_jitter = 0.000000 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file =  (Default)
# init = 2 (Default)
# random
#   seed = 4283406309 (Default)
# output
#   file = /Users/rob/Projects/Julia/notebooks/notebooks/tmp/tuple_model_chain_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = 6
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = 0 (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.33.0-rc1-80-gb609679
# stancflags = --warn-pedantic
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,r,x.1.1,x.2.1,x.1.2,x.2.2,x.1.3,x.2.3,bar:1,bar:2,bar2:1,bar2:2:1,bar2:2:2,bar2:3,bar3:1,bar3:2:1,bar3:2:2:1,bar3:2:2:2,bar3:3
-16.1305,0.970794,0.607835,3,7,0,25.4422,2.28154,-1.20684,0.732941,-0.120057,-1.09836,2.0755,0.0696809,-0.234324,-1.39276,-0.286076,-0.544732,-1.60448,2.20858,-0.413219,-3.01471,-0.227905,-0.268403,0.565564
-12.4216,0.971226,0.607835,3,7,0,27.477,-1.96099,-0.189289,0.954378,-0.88737,0.720575,0.899332,0.329907,0.104681,0.0938521,0.697876,-0.705459,-2.28861,0.98084,-0.76899,-0.972638,-0.575477,-2.6335,-1.34854
-11.7854,1,0.607835,3,7,0,20.5778,1.6319,0.637619,-1.48597,1.77775,-1.106,-0.951473,-0.424201,-0.953212,0.147698,-1.42782,-0.374778,0.756278,0.31912,0.665347,1.29651,0.468836,2.13293,1.46559
-11.3327,0.99369,0.607835,3,7,0,21.2678,-0.852226,-0.312325,0.0775144,-2.22118,0.816236,0.63548,0.524462,-0.00434335,-0.318086,0.903135,0.0801445,-0.524112,0.410279,0.107154,0.269921,-0.527264,-3.25583,-1.79658
-11.253,0.98247,0.607835,3,7,0,20.1985,0.40606,-1.17768,-0.344345,-1.56103,-1.28063,1.36271,-0.349462,0.0328439,0.285295,1.15264,1.19013,-1.99321,1.09734,1.44508,0.935712,-1.18319,-1.52776,0.27835
-10.2427,1,0.607835,3,7,0,15.8972,0.451064,1.29894,-0.68003,0.586675,1.20136,-1.54948,0.0477854,-0.799835,-0.358983,-0.9078,-1.3123,1.68525,-1.43846,-1.41055,-0.314608,1.33729,1.22441,-0.584401
-6.52956,0.980349,0.607835,3,7,0,14.0915,-0.467797,-0.460428,-0.166921,0.242404,-0.0125378,0.841895,-0.333542,-0.170508,0.795072,0.983652,1.83963,-0.776261,1.7921,1.4836,-0.0813467,-0.756717,0.271631,-0.200431
-4.85151,0.980672,0.607835,3,7,0,9.77251,0.593242,-0.474564,-0.134518,0.405759,0.412969,-1.38557,0.957857,0.279571,-0.656181,0.038188,-1.19016,-0.241075,-1.03486,-0.477438,0.325579,1.17065,1.04046,-0.304387
-8.02341,0.802782,0.607835,3,7,0,12.7877,-1.17785,0.973864,-0.48307,-0.306871,-0.0987678,0.934878,-0.853392,0.28258,0.778487,-0.178257,2.00317,0.9569,1.49037,0.481126,1.14755,-0.862252,-0.27971,1.23864
-9.67427,0.877277,0.607835,3,7,0,16.9409,1.63618,0.485762,0.490204,0.133559,0.821566,0.0641394,0.897607,1.01933,-1.35676,1.05914,-1.59498,-1.08699,-1.59601,-0.340684,-1.18458,0.792754,0.86072,-1.23677
-5.91695,0.923697,0.607835,3,7,0,16.0097,-1.46767,-0.405455,-0.324729,-0.216806,0.384618,-0.964134,-0.687742,-1.02181,1.63419,-0.534103,0.693001,0.925145,0.828805,0.366902,1.12151,0.457838,-0.339894,0.268279
-6.16315,0.995048,0.607835,3,7,0,9.80788,1.48109,0.253359,0.47848,-0.198517,-0.247701,1.3433,0.132552,0.806581,-1.76513,-0.0430994,-1.28559,-0.351841,0.1378,-0.348109,-0.720076,-0.566025,0.402289,-1.1096
-10.7371,0.558685,0.607835,3,7,0,22.1465,1.63822,0.382749,-1.04109,1.72824,0.472179,0.773396,0.462201,0.484269,-1.41314,0.794979,-2.32842,-1.53547,0.191598,-0.755415,-0.224223,-0.355438,0.20461,-1.43876
-9.0109,0.993492,0.607835,3,7,0,18.5956,1.40978,0.10529,-0.607143,1.52241,0.397853,1.16455,0.328434,-0.108154,-0.789747,1.01279,-0.834667,-1.42243,1.15718,-1.48924,-1.34686,0.0227066,0.655904,-1.23766
-9.49185,0.987004,0.607835,3,7,0,15.3179,-1.86155,0.0543885,0.339251,-1.24252,-1.50927,-0.944047,-0.350891,-0.369508,-0.32036,-0.656094,0.745349,1.21239,-0.669546,1.67949,1.48929,-0.132733,0.0992101,1.5345
-11.3964,0.952266,0.607835,3,7,0,16.4078,2.1643,-0.0355411,-0.276958,0.119106,1.78135,0.811015,-0.186005,-0.161649,0.0510961,0.89925,-0.781191,-1.65796,-0.159309,-1.79922,-1.88592,0.421795,1.32437,-1.09692
-8.56848,0.912807,0.607835,3,7,0,20.6064,-1.5538,0.339712,-1.04807,-1.45372,0.25174,1.94831,1.63889,0.827957,-1.26263,0.0779129,-0.775957,-0.533033,-0.446136,-0.550547,-0.425909,0.728039,-0.396414,0.554492
-14.2576,0.795671,0.607835,3,7,0,21.7002,0.455088,2.22598,-0.27446,-0.171941,-0.48943,2.17938,1.79133,2.08577,1.21976,0.601701,-0.237125,0.342616,-1.03244,0.574059,-2.35314,-1.21406,0.0133044,-0.518923
-8.02023,0.977608,0.607835,3,7,0,22.5847,0.111791,-1.04581,0.462471,0.0744105,1.50133,1.86212,-1.15474,0.760142,1.36535,0.177761,-0.309216,-0.526819,0.758442,-0.153883,0.472256,1.80357,-0.020927,-0.859027
-10.904,0.833684,0.607835,3,7,0,18.683,-1.44225,2.63635,-0.0958531,1.95738,-0.269187,-1.16696,1.81989,0.0857341,-0.321763,0.407491,0.396384,0.84996,1.37692,0.0276202,-0.261969,-0.893794,-0.516618,-0.0558701
-7.9645,0.916606,0.607835,3,7,0,18.6677,-0.839498,-1.84735,-0.503116,1.54087,-0.103431,1.12478,1.36208,0.318482,1.06773,0.558744,0.334689,1.54365,-0.237561,0.637629,-0.815281,0.922745,0.125707,0.0977002
-7.31728,0.813703,0.607835,3,7,0,18.9593,0.846347,1.74854,0.499738,-1.03061,0.0592661,-1.14393,-1.23785,-0.391064,-1.06625,-0.51769,-0.251473,-1.65332,0.145437,-0.558879,1.38618,-0.272963,-0.114122,-0.0869212
-11.1851,0.810581,0.607835,3,7,0,17.8566,-2.0343,1.50853,1.23499,-0.446391,1.79228,-0.203091,0.286845,-1.04285,-1.23238,1.14868,0.407361,-0.584953,-0.018943,0.58956,1.14006,-0.382188,-1.44515,1.60616
-6.55036,1,0.607835,3,7,0,15.5196,1.04369,0.85948,-1.15517,0.636791,-1.08556,-0.504216,-1.54505,-0.41125,1.074,0.800211,0.382747,0.591326,0.577579,-0.683916,-0.698436,-0.395116,0.941704,-0.960081
-6.67801,0.924618,0.607835,3,7,0,13.3404,-1.01625,-0.90976,1.13917,-0.373818,1.08974,0.510065,1.46486,0.372038,-1.08012,-0.919943,-0.412904,-0.538382,-0.631946,0.647782,0.245112,1.05533,-0.961706,0.967078
-7.86279,0.945961,0.607835,3,7,0,13.9345,0.0522212,-1.28417,1.10719,-0.187282,-1.15273,1.74449,0.40883,0.0380851,1.038,-1.30779,1.10774,-0.73887,0.320127,0.208746,-0.425409,0.439298,-0.226989,1.77197
-6.14728,0.997966,0.607835,3,7,0,12.8996,-0.536988,1.52658,-0.876799,-0.0821364,1.43184,-0.660857,0.3988,-0.250766,-0.314471,0.919754,-0.497378,0.792716,-0.478931,0.582515,-0.156629,-0.54534,-0.802338,-1.68417
-6.14326,0.966384,0.607835,3,7,0,12.7722,0.580279,-1.47615,1.01552,-0.373705,-0.836711,0.507122,-0.480516,0.341544,-0.2378,-0.828891,-0.375382,-0.683109,0.645955,-1.27717,0.446593,1.48952,0.516126,1.10043
-5.56274,0.820056,0.607835,3,7,0,16.3614,-0.508602,1.24941,-1.01439,0.367576,0.814917,-0.508846,0.140099,-0.401306,0.223692,0.832884,0.230417,0.446238,-0.889077,1.32507,-0.445012,-1.35934,-0.434079,-1.12317
-7.90546,0.871311,0.607835,3,7,0,13.4697,-0.260776,0.545155,-1.35209,-1.46676,0.123213,-1.02783,0.510217,-0.0623946,-1.04647,-1.42599,0.297129,0.144444,0.490567,-0.378912,-1.97177,0.499829,0.46843,1.46673
-7.19227,0.997208,0.607835,3,7,0,13.0579,0.561602,-0.0952319,1.57641,1.07531,0.395973,0.808382,-0.275534,0.117495,0.965613,0.634733,-0.730075,-0.491815,-0.605009,1.47924,1.94709,-0.505376,0.436422,-0.785682
-6.71695,0.845888,0.607835,3,7,0,16.7338,-0.454555,0.137279,-1.53856,-0.606809,-0.366241,-0.813356,-0.0518179,-0.104625,-0.956554,-0.52016,0.714422,0.518503,0.90046,-1.54942,-1.73098,0.837392,-0.436486,0.774178
-8.22929,0.903451,0.607835,3,7,0,12.8474,0.308982,-0.947694,0.65529,-0.630897,-0.835201,0.598559,0.703396,0.0607841,0.747278,0.495994,0.00924197,-1.07049,-0.0556143,1.37019,1.62634,-0.900609,0.0110638,-2.4075
-8.5908,0.96382,0.607835,3,7,0,15.9481,0.25279,0.323982,0.116806,0.541335,0.927053,-0.16111,-0.268049,1.46272,-1.50705,0.00556602,-0.694006,0.0910705,0.0404522,-1.25636,-1.38103,1.07849,0.58151,2.42064
-8.08788,0.983968,0.607835,3,7,0,15.8366,1.6908,-1.61186,-0.777562,0.476564,0.583709,-0.936992,1.00969,-0.148013,-0.236613,-0.790002,-1.24412,0.602294,-0.68644,0.531887,-0.827355,-0.848793,1.2616,1.13389
-5.86401,0.977125,0.607835,3,7,0,13.834,-0.146252,-0.912658,-0.461104,-0.737387,0.805211,1.01669,0.303997,0.376058,1.40914,0.646385,-0.141923,-0.714051,-1.63542,0.850803,-0.438442,0.44469,-0.377495,1.1563
-4.68612,0.980443,0.607835,3,7,0,9.05202,-0.102419,-0.127906,-0.431362,-0.520772,-0.788862,-0.808532,-0.203842,-0.224575,-0.505466,0.306637,-0.903744,0.24973,1.05615,-0.732277,-0.11781,-1.29161,0.750767,-1.54725
-3.7036,0.93025,0.607835,3,7,0,9.44035,-0.406575,-1.32254,0.0133562,-0.389331,-0.616462,0.27485,-0.0423282,-0.198316,-0.0560666,0.589449,-0.146014,0.272179,0.861129,-0.412243,0.327025,-1.13055,0.119988,-1.44477
-3.86698,0.856217,0.607835,3,7,0,11.172,0.420904,1.27708,0.001975,0.521758,0.631438,-0.252796,-0.0761688,0.220861,0.0716368,-0.720691,0.0949685,-0.322518,-0.615129,0.415702,-0.985309,1.01813,-0.0853692,1.3903
-4.70709,0.836396,0.607835,3,7,0,10.8614,0.830255,0.155394,0.962751,0.109519,1.51915,-0.413056,0.0911712,-0.164111,0.36225,-0.282766,0.413389,-0.179951,-0.790914,0.023851,-0.0126732,1.68392,-0.29952,1.13232
-4.99364,0.923011,0.607835,3,7,0,10.8514,-0.914494,-0.161787,-0.950117,0.0748788,-1.53669,0.415731,-0.398439,0.19568,-0.372789,0.171415,-0.358573,-0.154636,0.911674,0.0433744,0.163715,-1.72792,0.283386,-1.11288
-13.9131,0.719114,0.607835,3,7,0,19.1385,-0.0945149,-0.81153,-0.580247,1.20943,1.43299,0.781783,-2.403,1.22428,1.49307,-0.733552,1.66864,-0.272506,-1.96748,0.639728,-0.763602,0.771674,0.523129,-2.01567
-13.5229,0.929775,0.607835,3,7,0,24.1363,0.916728,0.234373,-0.313764,-0.497624,-0.929358,-0.923054,1.89339,-0.451469,-2.70751,-1.29526,0.85133,-0.107893,1.59881,-0.933182,-2.12073,-0.498293,0.36999,1.49851
-9.50297,0.9589,0.607835,3,7,0,23.4406,-0.572228,-0.244305,-0.518002,0.347053,0.928552,0.371028,-1.15573,-0.255899,2.54485,0.879712,0.894406,-0.778861,-1.69095,-0.376443,1.51645,-0.636764,0.12821,-1.20402
-11.3864,0.789122,0.607835,3,7,0,22.4724,0.485818,0.358349,0.824265,-0.128791,-1.48267,-1.43002,0.665763,-0.704009,-2.17649,0.0277714,-1.55782,1.21823,0.725112,-0.478526,-1.06076,1.61974,-1.64011,0.829403
-10.5639,0.951026,0.607835,3,7,0,21.3574,-0.497315,-0.244658,-0.825929,0.262342,1.49945,1.45122,-0.527475,0.654191,2.19133,0.392091,1.61993,-1.24331,-0.690657,0.453294,0.737104,-1.14281,1.62331,-0.846451
-7.47355,0.911405,0.607835,3,7,0,20.6983,1.235,1.20098,-0.0937813,-0.128604,-0.254059,-0.0601437,-0.0478259,-1.17285,-1.60106,1.17174,-1.70641,0.774348,0.500387,-0.017623,-0.636863,0.98265,-0.770634,0.919002
-10.6233,0.762506,0.607835,3,7,0,19.94,-1.26088,-1.58875,-0.253543,-0.915809,-1.66005,0.643862,0.0465977,-0.412197,-2.06258,-0.410186,-1.32424,-0.19377,0.541234,1.89619,-0.290285,0.159352,-1.63529,0.0363593
-7.20088,0.851673,0.607835,3,7,0,23.5054,-0.0825596,1.18433,0.0121287,1.964,0.982008,-0.664939,0.831761,-0.333498,0.61491,0.367484,0.434665,-0.196755,-0.190945,-0.792544,1.83832,0.561954,0.632123,1.1938
-7.12398,0.988927,0.607835,3,7,0,13.167,0.00793636,-1.06185,-0.0148507,-1.88525,-0.962986,0.66792,-1.48466,0.312427,-0.615528,-0.459617,-0.565737,0.188036,0.197935,0.779616,-1.5059,-0.55447,-0.596716,-1.16916
-5.97466,0.970782,0.607835,3,7,0,12.9166,-0.691999,0.119229,-0.634731,-0.68333,1.25644,0.266429,-0.34956,-0.326728,-0.337715,0.241661,-0.220989,-0.482497,0.463721,0.286673,-0.675447,0.923172,2.56787,-0.232577
-7.60473,0.808969,0.607835,3,7,0,15.3621,-0.218655,0.625006,1.49607,0.642238,-1.94419,-0.433484,0.248811,1.88299,-0.218804,0.143862,0.121355,0.452602,-0.836729,0.351532,0.729009,-0.741955,-1.53224,0.0587545
-7.37782,0.953448,0.607835,3,7,0,12.9119,0.191569,-0.581481,-1.53278,-0.477912,1.98363,0.451882,0.00336743,-1.88583,0.251307,-0.125666,-0.140093,-0.317775,0.759055,-0.3214,-0.708071,0.645559,1.51701,-0.0958901
-8.87207,0.913186,0.607835,3,7,0,16.086,0.672706,1.6276,-0.310413,-0.80738,-0.615366,0.0304682,1.17368,0.711878,1.52509,0.588642,0.0289367,0.134161,-2.03965,1.02769,1.30376,-0.893382,-0.497953,-0.98841
-7.017,0.89554,0.607835,3,7,0,17.6791,0.19944,-0.582852,1.17285,0.875368,0.133837,1.38852,-1.19456,-0.0427864,-1.73302,0.219139,-0.84582,-0.0291913,1.61932,-0.261891,-1.06419,0.253012,0.0178081,0.694763
-6.43531,0.915775,0.607835,3,7,0,12.6493,-0.126855,0.593579,-1.12848,-0.801458,-0.166118,-1.41107,0.878863,0.0278675,1.71932,-0.338378,0.801753,0.0358286,-1.54738,0.222341,0.95557,-0.464058,0.00430851,-0.712423
-10.7748,0.732699,0.607835,3,7,0,18.2499,0.0288377,1.41875,1.01262,0.567317,0.123304,-0.0320301,0.262969,1.51324,-1.67077,0.0826834,-0.392861,0.840691,0.401718,-0.987091,-0.242812,-2.73057,-0.523455,-1.79704
-6.87579,0.970707,0.607835,3,7,0,18.0701,-0.217436,1.79314,-0.0848787,0.502975,-0.152322,-0.0779118,0.205493,-1.43502,-0.117856,-0.229794,-0.30695,-0.918491,-0.842863,0.302032,0.214924,1.32051,0.68056,-2.00965
-9.00261,0.837141,0.607835,3,7,0,16.48,0.207551,-0.527867,0.645382,-0.640766,-0.278809,-0.683538,-0.970877,1.62934,0.538321,-0.263915,-0.496911,1.3395,0.631817,-1.03053,-2.05959,-1.42899,-0.737761,1.4227
-9.19614,0.756415,0.607835,3,7,0,20.3743,0.153211,0.681939,2.21192,-0.231674,-0.750592,1.35917,1.41314,1.19671,-2.24472,0.193719,0.0720436,-0.512968,0.595304,0.125354,0.119997,0.516503,1.02545,0.265123
-11.635,0.703413,0.607835,3,7,0,24.8622,-0.582109,-0.568949,-2.69588,0.0141777,2.07574,-1.40616,0.55891,0.112567,1.77259,-0.226227,-0.860485,0.14678,1.03771,1.427,-1.00409,-0.212238,-0.665049,0.405694
-6.66046,1,0.607835,3,7,0,16.4063,0.757131,-1.0049,0.169258,-0.0743134,-1.01374,1.64332,0.86257,0.269875,-0.646065,0.202882,0.424182,0.106519,-1.28565,-1.06203,-0.611911,-0.615938,-1.23887,-1.19976
-9.09314,0.810621,0.607835,3,7,0,17.3346,-0.471466,-0.355367,0.316027,0.242598,1.24593,-2.86765,-0.902642,-1.16539,0.0695689,0.136038,0.0422955,0.741293,1.13784,0.88531,0.593273,-0.959208,0.55769,1.22234
-8.3606,0.916995,0.607835,3,7,0,19.3659,-0.70214,-0.104898,-0.555422,-0.151379,-0.935284,2.25996,1.26479,0.807213,0.696895,-0.244525,-1.30772,-0.0662542,-0.71442,0.232425,-0.672098,1.21612,0.149504,-1.69556
-7.3662,0.809638,0.607835,3,7,0,18.5008,-0.125574,0.297879,-0.159234,-0.0623345,-0.920481,0.327359,1.78533,0.385058,0.0409446,0.312227,-1.6375,0.062487,-1.02305,-0.464161,0.0456558,0.815628,-1.32432,-1.9598
-6.63971,0.835629,0.607835,3,7,0,17.5614,0.0317498,-0.476235,0.164039,0.220702,0.96436,-0.314515,-1.2565,-0.405026,-0.00598747,-0.0396638,1.61475,-0.0481665,1.16201,0.436893,-0.0156288,-0.813537,1.26356,1.94759
-6.33006,0.801645,0.607835,3,7,0,18.049,-0.0776616,0.414695,-0.196331,0.139994,-1.00414,0.328218,1.51511,0.499961,0.00819509,0.0931884,-1.31629,-0.145147,-0.928854,-0.347137,0.16291,0.785741,-1.30687,-1.91439
-6.69975,0.701749,0.607835,3,7,0,19.6114,0.0120831,-0.425768,0.181104,0.208905,1.12372,-0.332411,-1.53721,-0.421082,-0.011366,-0.204698,1.35321,0.527629,0.889867,0.333143,-0.428306,-0.553414,1.39272,1.935
-6.91801,0.995017,0.607835,3,7,0,11.3298,0.0090475,0.353548,0.135636,-0.900081,-1.28583,1.43106,0.941662,0.0835976,0.443611,-0.433533,-1.1664,-0.675188,-0.618043,-0.605204,-0.487412,0.857098,-1.1675,-1.73286
-12.5898,0.733597,0.607835,3,7,0,20.3875,-0.852065,-0.731297,-0.330255,0.330162,2.54393,-1.65629,-1.79528,0.236518,-0.429097,0.82162,0.381417,1.84394,0.407605,1.30496,0.273959,0.354031,1.30256,1.7424
-6.42115,0.998941,0.607835,3,7,0,18.1937,-0.806952,0.720861,-1.24509,-0.23208,-1.40097,-0.176194,-1.99002,0.153487,0.737565,-0.249229,-0.327073,-0.636368,-0.708817,0.295411,0.870391,-1.05125,0.162922,-0.702057
-5.7349,0.989661,0.607835,3,7,0,11.0557,-1.1127,0.395975,-1.43513,0.210032,-0.534214,-0.57454,-0.284487,0.686857,0.482889,1.65326,0.246689,-0.238374,-0.18504,0.410189,0.48223,-1.17518,1.03103,0.916381
-8.42365,0.808791,0.607835,3,7,0,15.0481,1.41246,-0.355166,2.20283,-0.159048,0.207674,0.805421,0.211486,-0.00553561,-1.52577,-1.52338,0.281814,1.31986,0.485629,0.501081,-0.387205,0.895773,-0.816951,-0.731436
-6.93457,0.932985,0.607835,3,7,0,16.1614,1.07482,-0.488226,1.03958,0.184857,-0.309238,1.23867,0.38918,0.0772457,-0.794903,-0.932556,1.0799,1.22336,-0.340334,-0.293188,-0.502887,1.02388,0.0376137,-1.97599
-7.4599,0.785176,0.607835,3,7,0,18.2068,-1.03344,0.644615,-1.06696,-0.0222912,0.367874,-1.24096,-0.563913,0.0426887,0.815199,0.71435,-1.13583,-1.44232,0.412775,0.183335,0.383597,-1.20942,0.0224672,1.98561
-6.40657,0.96541,0.607835,3,7,0,13.8678,-0.267911,-0.163415,-1.53374,-0.833893,0.849206,-0.527593,-0.277491,0.227239,1.19486,0.155192,-0.383324,-1.89357,0.517722,0.827022,-0.000555388,-0.210865,-0.111885,1.53149
-10.5809,0.743656,0.607835,3,7,0,19.9468,-1.53115,-0.66207,1.65166,-1.32175,-0.513289,0.303553,0.498792,1.95858,1.04152,-1.33963,-1.20145,-0.168152,-0.879669,1.02928,-0.470735,0.0504949,-1.58778,-0.730786
-18.7128,0.556591,0.607835,3,7,0,30.016,1.18751,-0.108715,1.44589,-2.17162,-0.794787,-1.17413,-0.18077,1.53095,-2.76072,0.963119,-1.73305,0.0982206,2.83881,1.46496,1.03479,1.08327,-0.880945,0.151002
-15.4016,1,0.607835,3,7,0,30.6644,-0.541177,1.04534,-1.9448,2.82426,0.478682,0.70346,-1.10682,-0.421995,1.14374,-1.30974,2.0967,0.80705,-1.4231,-1.78422,-1.12505,-0.17262,0.89375,-0.397303
-14.9848,1,0.607835,3,7,0,18.2031,0.518615,-1.03649,1.93649,-2.78219,-0.471406,-0.700106,0.852884,0.49773,-1.11516,1.41517,-2.00062,-0.724319,1.49513,1.77164,1.14898,0.17234,-0.891199,0.395897
-10.3144,1,0.607835,3,7,0,21.745,-0.547761,-0.785703,-0.382885,-1.86332,-0.0220344,-1.85144,2.14438,0.799476,-0.44045,0.956412,-1.00779,-0.743069,0.819872,-0.181262,0.510199,1.14736,0.093263,-1.56841
-10.1568,0.938322,0.607835,3,7,0,16.5995,-0.627405,1.08109,-0.237121,1.8405,-1.01667,0.620417,-1.75733,-0.564675,0.096215,-1.39129,1.75219,-0.476969,-0.23448,0.275857,0.398699,-0.622535,1.03492,1.86833
-7.35261,0.913301,0.607835,3,7,0,20.3419,-2.16509,0.179617,-0.18896,0.582074,0.245872,0.0667805,-1.53234,-0.74867,-0.256482,-1.61599,1.0077,0.131477,0.304902,0.525042,0.0914693,-1.13289,0.913797,0.657222
-9.64181,0.892782,0.607835,3,7,0,15.2361,2.72214,0.604887,0.0481268,-0.611498,-0.258565,-0.562479,1.54906,0.0556315,-0.0561559,2.02589,-1.5757,-0.415745,-0.00483153,-0.595998,0.190816,0.557473,-0.863429,0.366787
-11.9017,0.830083,0.607835,3,7,0,22.0145,0.660866,-1.04572,0.834575,1.0807,-1.74952,-0.76943,-1.10089,-0.66458,0.688722,0.952765,0.995788,-0.387071,0.500801,-2.15651,-0.409044,1.43928,-1.74201,-1.55047
-9.89252,0.998878,0.607835,3,7,0,20.4079,0.123592,-0.441656,-1.39164,-0.570336,0.482118,-2.04133,0.248567,-0.620874,1.64413,-0.0942411,0.642975,0.318789,2.21637,-0.11526,-0.488158,0.977991,-0.885057,-1.52816
-12.4543,0.797422,0.607835,3,7,0,22.6746,-0.149204,-1.13208,-2.72354,-1.00188,0.873655,0.201237,-0.467873,-0.4766,-0.317057,-1.77465,0.60104,0.109949,-1.41911,-1.42605,-2.40955,0.124902,-0.578768,-0.325896
-9.25159,0.871405,0.607835,3,7,0,25.7855,0.0457506,2.15174,0.820693,0.442637,-0.991113,-0.686597,0.648881,0.450757,1.85093,1.3607,0.123038,0.260356,2.1145,0.472363,0.556597,-0.580012,-0.306892,-0.358726
-13.3753,0.892417,0.607835,3,7,0,20.6307,0.102294,-2.79518,-0.734661,0.433654,1.42167,1.42973,-0.874078,0.532636,-2.22605,-0.167418,1.14342,1.14706,-2.02055,-0.151014,-0.737669,0.627814,0.418401,0.510888
-13.5053,0.997048,0.607835,3,7,0,19.9358,-0.523172,2.54151,1.08573,-0.713029,-0.311362,-0.965849,0.946578,-0.918568,2.44646,0.104023,-0.970819,-1.59035,1.88495,-0.707584,-1.15962,-0.661004,-0.282945,-0.661632
-9.65844,0.995507,0.607835,3,7,0,20.9863,-0.106848,-2.69478,-1.54485,0.558203,0.15281,0.75988,-0.0803571,-0.427714,-0.861137,0.383591,1.19753,0.148917,-1.61585,0.463353,1.67846,0.579925,-0.42986,0.215242
-13.2838,0.768205,0.607835,3,7,0,23.8759,0.908856,1.28399,-1.28333,-0.318833,1.65496,-1.33381,1.03978,-0.283773,0.616702,-2.90602,1.11622,0.0779829,0.0868853,1.93452,0.00417346,1.20568,-0.12216,-1.16999
-7.77555,0.964009,0.607835,3,7,0,21.2007,-0.993581,-0.830831,0.0999493,0.940868,0.444389,-1.05076,0.571723,0.469041,0.754993,-1.7493,-1.33996,-1.39959,-0.260908,0.238138,-0.941314,-1.15799,0.925505,0.732955
-10.2118,0.807408,0.607835,3,7,0,19.1976,0.0172188,0.187769,-0.584576,-2.04822,-1.09372,1.07559,0.552909,-0.95313,-0.571816,0.169431,1.38924,2.21501,-0.0177182,0.121076,0.907135,1.40923,-1.2169,-0.887237
-5.65949,1,0.607835,3,7,0,14.6685,-0.713647,0.311219,1.20097,-0.507886,0.201708,-0.0546996,-0.098702,-1.37578,1.33448,-0.291553,-0.0969154,1.52421,0.826538,-0.267748,0.45763,1.05705,0.324045,-0.825402
-6.35857,0.891245,0.607835,3,7,0,13.7273,0.805025,0.845348,-0.580603,0.325677,-1.24261,0.912464,0.0260282,0.875836,-1.74524,0.72865,0.211459,-1.67231,-0.550878,0.0123702,-0.819479,-0.161835,0.121003,0.576805
-13.0772,0.729501,0.607835,3,7,0,20.7749,-1.07652,-0.379567,0.756627,-0.373796,2.11831,-0.202382,0.0880118,-1.65239,2.73115,-0.351506,-1.9923,0.770623,2.0502,0.15826,-0.587993,0.385226,-0.0581252,0.0349929
-13.1044,0.969842,0.607835,3,7,0,25.1808,-0.486186,1.44393,-0.181596,-0.982242,-1.52233,2.25848,0.796884,-0.238753,-0.760542,-1.64137,2.3449,0.210871,0.716661,2.08709,-0.665018,-0.20405,0.0340302,-0.780562
-9.36842,1,0.607835,3,7,0,17.979,-0.0974653,-1.53021,0.819421,0.808011,0.938696,-1.23816,-0.836818,-0.508983,0.510317,1.12189,-2.56911,-0.134982,-0.0125744,-1.72411,0.5465,0.0783692,0.517106,-0.0737788
-8.22984,0.873192,0.607835,3,7,0,19.9999,0.444942,0.158218,-1.14655,-1.13007,-1.49647,1.78616,-0.233711,0.321114,-1.01864,-0.533183,1.14766,0.790843,-0.110486,1.19678,-0.809069,-0.381455,0.187009,1.5854
-8.19343,0.854784,0.607835,3,7,0,19.0637,-0.355012,-0.110287,1.11593,1.20737,1.47181,-1.75502,0.425093,-0.37532,1.06639,0.651199,-1.0789,-0.890194,-0.0639635,-1.20547,0.447824,0.632119,-0.213791,-1.53524
-7.0843,0.903461,0.607835,3,7,0,17.4328,0.368772,0.352767,-1.29857,-1.11764,-2.0534,0.650079,-1.29089,-0.255998,-0.248642,-0.683537,0.553717,0.0691961,-0.462185,0.677401,1.39298,-1.0646,-0.095965,-0.0768576
-9.82694,0.846094,0.607835,3,7,0,16.4658,-1.32647,0.0615742,-1.85104,-1.15898,-0.395017,1.25444,1.0344,1.35271,-0.142153,-0.531343,0.593107,-0.53783,-0.686071,-1.36729,1.58028,1.52917,-0.432545,-0.43018
