# stan_version_major = 2
# stan_version_minor = 33
# stan_version_patch = 0
# model = brian_tuples_model
# start_datetime = 2023-11-21 14:19:35 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000 (Default)
#       delta = 0.800000 (Default)
#       kappa = 0.750000 (Default)
#       t0 = 10.000000 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = 0 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1.000000 (Default)
#         stepsize_jitter = 0.000000 (Default)
#     num_chains = 1 (Default)
# id = 3
# data
#   file =  (Default)
# init = 2 (Default)
# random
#   seed = 4184457688 (Default)
# output
#   file = /Users/rob/.julia/dev/StanIO/test/generate_brian_tuple_data/../../data/brian_tuples/brian_tuples_chain_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = 6
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = 0 (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.33.0-rc1-80-gb609679
# stancflags = --warn-pedantic
lp__,accept_stat__,base,base_i,pair:1,pair:2,nested:1,nested:2:1,nested:2:2.real,nested:2:2.imag,arr_pair.1:1,arr_pair.1:2,arr_pair.2:1,arr_pair.2:2,arr_very_nested.1:1:1,arr_very_nested.1:1:2:1,arr_very_nested.1:1:2:2.real,arr_very_nested.1:1:2:2.imag,arr_very_nested.1:2,arr_very_nested.2:1:1,arr_very_nested.2:1:2:1,arr_very_nested.2:1:2:2.real,arr_very_nested.2:1:2:2.imag,arr_very_nested.2:2,arr_very_nested.3:1:1,arr_very_nested.3:1:2:1,arr_very_nested.3:1:2:2.real,arr_very_nested.3:1:2:2.imag,arr_very_nested.3:2,arr_2d_pair.1.1:1,arr_2d_pair.1.1:2,arr_2d_pair.2.1:1,arr_2d_pair.2.1:2,arr_2d_pair.3.1:1,arr_2d_pair.3.1:2,arr_2d_pair.1.2:1,arr_2d_pair.1.2:2,arr_2d_pair.2.2:1,arr_2d_pair.2.2:2,arr_2d_pair.3.2:1,arr_2d_pair.3.2:2
0,0,1.97208,8,1.97208,3.94416,5.91624,8,0,7.88832,1.97208,3.94416,9.8604,11.8325,5.91624,8,0,7.88832,13.8046,15.7766,16,0,17.7487,19.7208,5.91624,8,0,7.88832,21.6929,23.665,25.637,31.5533,33.5254,39.4416,41.4137,27.6091,29.5812,35.4974,37.4695,43.3857,45.3578
0,0,-0.447475,-8,-0.447475,-0.894951,-1.34243,-8,-0,-1.7899,-0.447475,-0.894951,-2.23738,-2.68485,-1.34243,-8,-0,-1.7899,-3.13233,-3.5798,-16,-0,-4.02728,-4.47475,-1.34243,-8,-0,-1.7899,-4.92223,-5.36971,-5.81718,-7.15961,-7.60708,-8.94951,-9.39698,-6.26466,-6.71213,-8.05456,-8.50203,-9.84446,-10.2919
0,0,1.53339,6,1.53339,3.06677,4.60016,6,0,6.13354,1.53339,3.06677,7.66693,9.20032,4.60016,6,0,6.13354,10.7337,12.2671,12,0,13.8005,15.3339,4.60016,6,0,6.13354,16.8672,18.4006,19.934,24.5342,26.0676,30.6677,32.2011,21.4674,23.0008,27.6009,29.1343,33.7345,35.2679
0,0,0.800199,8,0.800199,1.6004,2.4006,8,0,3.2008,0.800199,1.6004,4.001,4.8012,2.4006,8,0,3.2008,5.60139,6.40159,16,0,7.20179,8.00199,2.4006,8,0,3.2008,8.80219,9.60239,10.4026,12.8032,13.6034,16.004,16.8042,11.2028,12.003,14.4036,15.2038,17.6044,18.4046
0,0,-0.858557,18,-0.858557,-1.71711,-2.57567,18,-0,-3.43423,-0.858557,-1.71711,-4.29279,-5.15134,-2.57567,18,-0,-3.43423,-6.0099,-6.86846,36,-0,-7.72701,-8.58557,-2.57567,18,-0,-3.43423,-9.44413,-10.3027,-11.1612,-13.7369,-14.5955,-17.1711,-18.0297,-12.0198,-12.8784,-15.454,-16.3126,-18.8883,-19.7468
0,0,-1.14265,20,-1.14265,-2.28531,-3.42796,20,-0,-4.57061,-1.14265,-2.28531,-5.71327,-6.85592,-3.42796,20,-0,-4.57061,-7.99857,-9.14122,40,-0,-10.2839,-11.4265,-3.42796,20,-0,-4.57061,-12.5692,-13.7118,-14.8545,-18.2824,-19.4251,-22.8531,-23.9957,-15.9971,-17.1398,-20.5678,-21.7104,-25.1384,-26.281
0,0,0.159083,13,0.159083,0.318166,0.477249,13,0,0.636332,0.159083,0.318166,0.795415,0.954498,0.477249,13,0,0.636332,1.11358,1.27266,26,0,1.43175,1.59083,0.477249,13,0,0.636332,1.74991,1.909,2.06808,2.54533,2.70441,3.18166,3.34074,2.22716,2.38625,2.86349,3.02258,3.49983,3.65891
0,0,-0.0653942,43,-0.0653942,-0.130788,-0.196183,43,-0,-0.261577,-0.0653942,-0.130788,-0.326971,-0.392365,-0.196183,43,-0,-0.261577,-0.45776,-0.523154,86,-0,-0.588548,-0.653942,-0.196183,43,-0,-0.261577,-0.719337,-0.784731,-0.850125,-1.04631,-1.1117,-1.30788,-1.37328,-0.915519,-0.980914,-1.1771,-1.24249,-1.43867,-1.50407
0,0,1.07157,14,1.07157,2.14313,3.2147,14,0,4.28627,1.07157,2.14313,5.35783,6.4294,3.2147,14,0,4.28627,7.50097,8.57254,28,0,9.6441,10.7157,3.2147,14,0,4.28627,11.7872,12.8588,13.9304,17.1451,18.2166,21.4313,22.5029,15.0019,16.0735,19.2882,20.3598,23.5745,24.646
0,0,1.57196,14,1.57196,3.14392,4.71588,14,0,6.28785,1.57196,3.14392,7.85981,9.43177,4.71588,14,0,6.28785,11.0037,12.5757,28,0,14.1477,15.7196,4.71588,14,0,6.28785,17.2916,18.8635,20.4355,25.1514,26.7233,31.4392,33.0112,22.0075,23.5794,28.2953,29.8673,34.5832,36.1551
0,0,0.0805181,-4,0.0805181,0.161036,0.241554,-4,0,0.322072,0.0805181,0.161036,0.40259,0.483109,0.241554,-4,0,0.322072,0.563627,0.644145,-8,0,0.724663,0.805181,0.241554,-4,0,0.322072,0.885699,0.966217,1.04674,1.28829,1.36881,1.61036,1.69088,1.12725,1.20777,1.44933,1.52984,1.7714,1.85192
0,0,-0.553385,23,-0.553385,-1.10677,-1.66016,23,-0,-2.21354,-0.553385,-1.10677,-2.76693,-3.32031,-1.66016,23,-0,-2.21354,-3.8737,-4.42708,46,-0,-4.98047,-5.53385,-1.66016,23,-0,-2.21354,-6.08724,-6.64062,-7.19401,-8.85416,-9.40755,-11.0677,-11.6211,-7.74739,-8.30078,-9.96093,-10.5143,-12.1745,-12.7279
0,0,-1.25855,20,-1.25855,-2.5171,-3.77565,20,-0,-5.0342,-1.25855,-2.5171,-6.29275,-7.5513,-3.77565,20,-0,-5.0342,-8.80985,-10.0684,40,-0,-11.3269,-12.5855,-3.77565,20,-0,-5.0342,-13.844,-15.1026,-16.3611,-20.1368,-21.3953,-25.171,-26.4295,-17.6197,-18.8782,-22.6539,-23.9124,-27.6881,-28.9466
0,0,0.119322,4,0.119322,0.238643,0.357965,4,0,0.477287,0.119322,0.238643,0.596608,0.71593,0.357965,4,0,0.477287,0.835251,0.954573,8,0,1.07389,1.19322,0.357965,4,0,0.477287,1.31254,1.43186,1.55118,1.90915,2.02847,2.38643,2.50575,1.6705,1.78982,2.14779,2.26711,2.62508,2.7444
0,0,-0.727759,11,-0.727759,-1.45552,-2.18328,11,-0,-2.91104,-0.727759,-1.45552,-3.6388,-4.36655,-2.18328,11,-0,-2.91104,-5.09431,-5.82207,22,-0,-6.54983,-7.27759,-2.18328,11,-0,-2.91104,-8.00535,-8.73311,-9.46087,-11.6441,-12.3719,-14.5552,-15.2829,-10.1886,-10.9164,-13.0997,-13.8274,-16.0107,-16.7385
0,0,-1.06894,-6,-1.06894,-2.13788,-3.20681,-6,-0,-4.27575,-1.06894,-2.13788,-5.34469,-6.41363,-3.20681,-6,-0,-4.27575,-7.48256,-8.5515,-12,-0,-9.62044,-10.6894,-3.20681,-6,-0,-4.27575,-11.7583,-12.8273,-13.8962,-17.103,-18.1719,-21.3788,-22.4477,-14.9651,-16.0341,-19.2409,-20.3098,-23.5166,-24.5856
0,0,-1.18023,14,-1.18023,-2.36046,-3.54069,14,-0,-4.72092,-1.18023,-2.36046,-5.90115,-7.08138,-3.54069,14,-0,-4.72092,-8.26161,-9.44184,28,-0,-10.6221,-11.8023,-3.54069,14,-0,-4.72092,-12.9825,-14.1628,-15.343,-18.8837,-20.0639,-23.6046,-24.7848,-16.5232,-17.7035,-21.2441,-22.4244,-25.9651,-27.1453
0,0,1.3492,-1,1.3492,2.69841,4.04761,-1,0,5.39682,1.3492,2.69841,6.74602,8.09522,4.04761,-1,0,5.39682,9.44443,10.7936,-2,0,12.1428,13.492,4.04761,-1,0,5.39682,14.8412,16.1904,17.5397,21.5873,22.9365,26.9841,28.3333,18.8889,20.2381,24.2857,25.6349,29.6825,31.0317
0,0,0.2501,4,0.2501,0.500199,0.750299,4,0,1.0004,0.2501,0.500199,1.2505,1.5006,0.750299,4,0,1.0004,1.7507,2.0008,8,0,2.2509,2.501,0.750299,4,0,1.0004,2.7511,3.0012,3.2513,4.00159,4.25169,5.00199,5.25209,3.5014,3.7515,4.50179,4.75189,5.50219,5.75229
0,0,0.921167,1,0.921167,1.84233,2.7635,1,0,3.68467,0.921167,1.84233,4.60583,5.527,2.7635,1,0,3.68467,6.44817,7.36934,2,0,8.2905,9.21167,2.7635,1,0,3.68467,10.1328,11.054,11.9752,14.7387,15.6598,18.4233,19.3445,12.8963,13.8175,16.581,17.5022,20.2657,21.1868
0,0,0.824591,10,0.824591,1.64918,2.47377,10,0,3.29836,0.824591,1.64918,4.12296,4.94755,2.47377,10,0,3.29836,5.77214,6.59673,20,0,7.42132,8.24591,2.47377,10,0,3.29836,9.0705,9.89509,10.7197,13.1935,14.018,16.4918,17.3164,11.5443,12.3689,14.8426,15.6672,18.141,18.9656
0,0,1.45372,1,1.45372,2.90744,4.36117,1,0,5.81489,1.45372,2.90744,7.26861,8.72233,4.36117,1,0,5.81489,10.1761,11.6298,2,0,13.0835,14.5372,4.36117,1,0,5.81489,15.9909,17.4447,18.8984,23.2595,24.7133,29.0744,30.5282,20.3521,21.8058,26.167,27.6207,31.9819,33.4356
0,0,0.0942035,12,0.0942035,0.188407,0.28261,12,0,0.376814,0.0942035,0.188407,0.471017,0.565221,0.28261,12,0,0.376814,0.659424,0.753628,24,0,0.847831,0.942035,0.28261,12,0,0.376814,1.03624,1.13044,1.22465,1.50726,1.60146,1.88407,1.97827,1.31885,1.41305,1.69566,1.78987,2.07248,2.16668
0,0,-0.852882,-3,-0.852882,-1.70576,-2.55864,-3,-0,-3.41153,-0.852882,-1.70576,-4.26441,-5.11729,-2.55864,-3,-0,-3.41153,-5.97017,-6.82305,-6,-0,-7.67593,-8.52882,-2.55864,-3,-0,-3.41153,-9.3817,-10.2346,-11.0875,-13.6461,-14.499,-17.0576,-17.9105,-11.9403,-12.7932,-15.3519,-16.2047,-18.7634,-19.6163
0,0,-0.164176,8,-0.164176,-0.328352,-0.492527,8,-0,-0.656703,-0.164176,-0.328352,-0.820879,-0.985055,-0.492527,8,-0,-0.656703,-1.14923,-1.31341,16,-0,-1.47758,-1.64176,-0.492527,8,-0,-0.656703,-1.80593,-1.97011,-2.13428,-2.62681,-2.79099,-3.28352,-3.44769,-2.29846,-2.46264,-2.95516,-3.11934,-3.61187,-3.77604
0,0,1.7049,11,1.7049,3.40981,5.11471,11,0,6.81962,1.7049,3.40981,8.52452,10.2294,5.11471,11,0,6.81962,11.9343,13.6392,22,0,15.3441,17.049,5.11471,11,0,6.81962,18.754,20.4589,22.1638,27.2785,28.9834,34.0981,35.803,23.8687,25.5736,30.6883,32.3932,37.5079,39.2128
0,0,-0.73991,-5,-0.73991,-1.47982,-2.21973,-5,-0,-2.95964,-0.73991,-1.47982,-3.69955,-4.43946,-2.21973,-5,-0,-2.95964,-5.17937,-5.91928,-10,-0,-6.65919,-7.3991,-2.21973,-5,-0,-2.95964,-8.139,-8.87891,-9.61882,-11.8386,-12.5785,-14.7982,-15.5381,-10.3587,-11.0986,-13.3184,-14.0583,-16.278,-17.0179
0,0,-0.844295,9,-0.844295,-1.68859,-2.53288,9,-0,-3.37718,-0.844295,-1.68859,-4.22147,-5.06577,-2.53288,9,-0,-3.37718,-5.91006,-6.75436,18,-0,-7.59865,-8.44295,-2.53288,9,-0,-3.37718,-9.28724,-10.1315,-10.9758,-13.5087,-14.353,-16.8859,-17.7302,-11.8201,-12.6644,-15.1973,-16.0416,-18.5745,-19.4188
0,0,-0.0273257,-6,-0.0273257,-0.0546514,-0.0819772,-6,-0,-0.109303,-0.0273257,-0.0546514,-0.136629,-0.163954,-0.0819772,-6,-0,-0.109303,-0.19128,-0.218606,-12,-0,-0.245931,-0.273257,-0.0819772,-6,-0,-0.109303,-0.300583,-0.327909,-0.355234,-0.437212,-0.464537,-0.546514,-0.57384,-0.38256,-0.409886,-0.491863,-0.519189,-0.601166,-0.628492
0,0,0.988553,-5,0.988553,1.97711,2.96566,-5,0,3.95421,0.988553,1.97711,4.94277,5.93132,2.96566,-5,0,3.95421,6.91987,7.90842,-10,0,8.89698,9.88553,2.96566,-5,0,3.95421,10.8741,11.8626,12.8512,15.8168,16.8054,19.7711,20.7596,13.8397,14.8283,17.794,18.7825,21.7482,22.7367
0,0,-0.069188,16,-0.069188,-0.138376,-0.207564,16,-0,-0.276752,-0.069188,-0.138376,-0.34594,-0.415128,-0.207564,16,-0,-0.276752,-0.484316,-0.553504,32,-0,-0.622692,-0.69188,-0.207564,16,-0,-0.276752,-0.761068,-0.830256,-0.899444,-1.10701,-1.1762,-1.38376,-1.45295,-0.968632,-1.03782,-1.24538,-1.31457,-1.52214,-1.59132
0,0,0.21953,8,0.21953,0.43906,0.658589,8,0,0.878119,0.21953,0.43906,1.09765,1.31718,0.658589,8,0,0.878119,1.53671,1.75624,16,0,1.97577,2.1953,0.658589,8,0,0.878119,2.41483,2.63436,2.85389,3.51248,3.73201,4.3906,4.61013,3.07342,3.29295,3.95154,4.17107,4.82966,5.04919
0,0,0.301729,6,0.301729,0.603459,0.905188,6,0,1.20692,0.301729,0.603459,1.50865,1.81038,0.905188,6,0,1.20692,2.11211,2.41384,12,0,2.71556,3.01729,0.905188,6,0,1.20692,3.31902,3.62075,3.92248,4.82767,5.1294,6.03459,6.33632,4.22421,4.52594,5.43113,5.73286,6.63805,6.93978
0,0,0.202433,9,0.202433,0.404866,0.607298,9,0,0.809731,0.202433,0.404866,1.01216,1.2146,0.607298,9,0,0.809731,1.41703,1.61946,18,0,1.82189,2.02433,0.607298,9,0,0.809731,2.22676,2.42919,2.63163,3.23892,3.44136,4.04866,4.25109,2.83406,3.03649,3.64379,3.84622,4.45352,4.65595
0,0,-0.1839,22,-0.1839,-0.3678,-0.5517,22,-0,-0.7356,-0.1839,-0.3678,-0.9195,-1.1034,-0.5517,22,-0,-0.7356,-1.2873,-1.4712,44,-0,-1.6551,-1.839,-0.5517,22,-0,-0.7356,-2.0229,-2.2068,-2.3907,-2.9424,-3.1263,-3.678,-3.8619,-2.5746,-2.7585,-3.3102,-3.4941,-4.0458,-4.2297
0,0,-0.649374,-12,-0.649374,-1.29875,-1.94812,-12,-0,-2.5975,-0.649374,-1.29875,-3.24687,-3.89624,-1.94812,-12,-0,-2.5975,-4.54562,-5.19499,-24,-0,-5.84437,-6.49374,-1.94812,-12,-0,-2.5975,-7.14311,-7.79249,-8.44186,-10.39,-11.0394,-12.9875,-13.6369,-9.09124,-9.74061,-11.6887,-12.3381,-14.2862,-14.9356
0,0,0.117151,6,0.117151,0.234302,0.351454,6,0,0.468605,0.117151,0.234302,0.585756,0.702907,0.351454,6,0,0.468605,0.820058,0.93721,12,0,1.05436,1.17151,0.351454,6,0,0.468605,1.28866,1.40581,1.52297,1.87442,1.99157,2.34302,2.46018,1.64012,1.75727,2.10872,2.22587,2.57733,2.69448
0,0,-0.0952889,14,-0.0952889,-0.190578,-0.285867,14,-0,-0.381155,-0.0952889,-0.190578,-0.476444,-0.571733,-0.285867,14,-0,-0.381155,-0.667022,-0.762311,28,-0,-0.8576,-0.952889,-0.285867,14,-0,-0.381155,-1.04818,-1.14347,-1.23876,-1.52462,-1.61991,-1.90578,-2.00107,-1.33404,-1.42933,-1.7152,-1.81049,-2.09636,-2.19164
0,0,-1.78211,6,-1.78211,-3.56421,-5.34632,6,-0,-7.12843,-1.78211,-3.56421,-8.91053,-10.6926,-5.34632,6,-0,-7.12843,-12.4747,-14.2569,12,-0,-16.039,-17.8211,-5.34632,6,-0,-7.12843,-19.6032,-21.3853,-23.1674,-28.5137,-30.2958,-35.6421,-37.4242,-24.9495,-26.7316,-32.0779,-33.86,-39.2063,-40.9885
0,0,0.800074,13,0.800074,1.60015,2.40022,13,0,3.2003,0.800074,1.60015,4.00037,4.80044,2.40022,13,0,3.2003,5.60052,6.40059,26,0,7.20067,8.00074,2.40022,13,0,3.2003,8.80081,9.60089,10.401,12.8012,13.6013,16.0015,16.8016,11.201,12.0011,14.4013,15.2014,17.6016,18.4017
0,0,-1.32487,15,-1.32487,-2.64975,-3.97462,15,-0,-5.2995,-1.32487,-2.64975,-6.62437,-7.94924,-3.97462,15,-0,-5.2995,-9.27412,-10.599,30,-0,-11.9239,-13.2487,-3.97462,15,-0,-5.2995,-14.5736,-15.8985,-17.2234,-21.198,-22.5229,-26.4975,-27.8224,-18.5482,-19.8731,-23.8477,-25.1726,-29.1472,-30.4721
0,0,1.52761,-2,1.52761,3.05521,4.58282,-2,0,6.11043,1.52761,3.05521,7.63804,9.16564,4.58282,-2,0,6.11043,10.6933,12.2209,-4,0,13.7485,15.2761,4.58282,-2,0,6.11043,16.8037,18.3313,19.8589,24.4417,25.9693,30.5521,32.0798,21.3865,22.9141,27.4969,29.0245,33.6074,35.135
0,0,-0.857462,9,-0.857462,-1.71492,-2.57238,9,-0,-3.42985,-0.857462,-1.71492,-4.28731,-5.14477,-2.57238,9,-0,-3.42985,-6.00223,-6.85969,18,-0,-7.71715,-8.57462,-2.57238,9,-0,-3.42985,-9.43208,-10.2895,-11.147,-13.7194,-14.5768,-17.1492,-18.0067,-12.0045,-12.8619,-15.4343,-16.2918,-18.8642,-19.7216
0,0,0.960174,12,0.960174,1.92035,2.88052,12,0,3.8407,0.960174,1.92035,4.80087,5.76104,2.88052,12,0,3.8407,6.72122,7.68139,24,0,8.64157,9.60174,2.88052,12,0,3.8407,10.5619,11.5221,12.4823,15.3628,16.323,19.2035,20.1637,13.4424,14.4026,17.2831,18.2433,21.1238,22.084
0,0,-0.570565,19,-0.570565,-1.14113,-1.7117,19,-0,-2.28226,-0.570565,-1.14113,-2.85283,-3.42339,-1.7117,19,-0,-2.28226,-3.99396,-4.56452,38,-0,-5.13509,-5.70565,-1.7117,19,-0,-2.28226,-6.27622,-6.84678,-7.41735,-9.12904,-9.69961,-11.4113,-11.9819,-7.98791,-8.55848,-10.2702,-10.8407,-12.5524,-13.123
0,0,1.12471,18,1.12471,2.24942,3.37413,18,0,4.49884,1.12471,2.24942,5.62355,6.74826,3.37413,18,0,4.49884,7.87297,8.99768,36,0,10.1224,11.2471,3.37413,18,0,4.49884,12.3718,13.4965,14.6212,17.9954,19.1201,22.4942,23.6189,15.7459,16.8706,20.2448,21.3695,24.7436,25.8683
0,0,1.65933,11,1.65933,3.31866,4.97798,11,0,6.63731,1.65933,3.31866,8.29664,9.95597,4.97798,11,0,6.63731,11.6153,13.2746,22,0,14.9339,16.5933,4.97798,11,0,6.63731,18.2526,19.9119,21.5713,26.5492,28.2086,33.1866,34.8459,23.2306,24.8899,29.8679,31.5272,36.5052,38.1645
0,0,-0.254796,0,-0.254796,-0.509593,-0.764389,0,-0,-1.01919,-0.254796,-0.509593,-1.27398,-1.52878,-0.764389,0,-0,-1.01919,-1.78358,-2.03837,0,-0,-2.29317,-2.54796,-0.764389,0,-0,-1.01919,-2.80276,-3.05756,-3.31235,-4.07674,-4.33154,-5.09593,-5.35073,-3.56715,-3.82195,-4.58634,-4.84113,-5.60552,-5.86032
0,0,0.446346,11,0.446346,0.892693,1.33904,11,0,1.78539,0.446346,0.892693,2.23173,2.67808,1.33904,11,0,1.78539,3.12442,3.57077,22,0,4.01712,4.46346,1.33904,11,0,1.78539,4.90981,5.35616,5.8025,7.14154,7.58789,8.92693,9.37327,6.24885,6.69519,8.03423,8.48058,9.81962,10.266
0,0,0.512336,25,0.512336,1.02467,1.53701,25,0,2.04934,0.512336,1.02467,2.56168,3.07402,1.53701,25,0,2.04934,3.58635,4.09869,50,0,4.61102,5.12336,1.53701,25,0,2.04934,5.6357,6.14803,6.66037,8.19738,8.70971,10.2467,10.7591,7.1727,7.68504,9.22205,9.73438,11.2714,11.7837
0,0,-0.751988,2,-0.751988,-1.50398,-2.25596,2,-0,-3.00795,-0.751988,-1.50398,-3.75994,-4.51193,-2.25596,2,-0,-3.00795,-5.26392,-6.0159,4,-0,-6.76789,-7.51988,-2.25596,2,-0,-3.00795,-8.27187,-9.02386,-9.77584,-12.0318,-12.7838,-15.0398,-15.7917,-10.5278,-11.2798,-13.5358,-14.2878,-16.5437,-17.2957
0,0,-0.671194,6,-0.671194,-1.34239,-2.01358,6,-0,-2.68478,-0.671194,-1.34239,-3.35597,-4.02717,-2.01358,6,-0,-2.68478,-4.69836,-5.36955,12,-0,-6.04075,-6.71194,-2.01358,6,-0,-2.68478,-7.38314,-8.05433,-8.72553,-10.7391,-11.4103,-13.4239,-14.0951,-9.39672,-10.0679,-12.0815,-12.7527,-14.7663,-15.4375
0,0,0.297755,7,0.297755,0.59551,0.893265,7,0,1.19102,0.297755,0.59551,1.48877,1.78653,0.893265,7,0,1.19102,2.08428,2.38204,14,0,2.67979,2.97755,0.893265,7,0,1.19102,3.2753,3.57306,3.87081,4.76408,5.06183,5.9551,6.25285,4.16857,4.46632,5.35959,5.65734,6.55061,6.84836
0,0,-0.602428,0,-0.602428,-1.20486,-1.80728,0,-0,-2.40971,-0.602428,-1.20486,-3.01214,-3.61457,-1.80728,0,-0,-2.40971,-4.217,-4.81943,0,-0,-5.42185,-6.02428,-1.80728,0,-0,-2.40971,-6.62671,-7.22914,-7.83157,-9.63885,-10.2413,-12.0486,-12.651,-8.434,-9.03642,-10.8437,-11.4461,-13.2534,-13.8559
0,0,1.63077,16,1.63077,3.26155,4.89232,16,0,6.5231,1.63077,3.26155,8.15387,9.78465,4.89232,16,0,6.5231,11.4154,13.0462,32,0,14.677,16.3077,4.89232,16,0,6.5231,17.9385,19.5693,21.2001,26.0924,27.7232,32.6155,34.2463,22.8308,24.4616,29.3539,30.9847,35.877,37.5078
0,0,-0.962439,3,-0.962439,-1.92488,-2.88732,3,-0,-3.84976,-0.962439,-1.92488,-4.8122,-5.77463,-2.88732,3,-0,-3.84976,-6.73707,-7.69951,6,-0,-8.66195,-9.62439,-2.88732,3,-0,-3.84976,-10.5868,-11.5493,-12.5117,-15.399,-16.3615,-19.2488,-20.2112,-13.4741,-14.4366,-17.3239,-18.2863,-21.1737,-22.1361
0,0,0.980318,17,0.980318,1.96064,2.94096,17,0,3.92127,0.980318,1.96064,4.90159,5.88191,2.94096,17,0,3.92127,6.86223,7.84255,34,0,8.82287,9.80318,2.94096,17,0,3.92127,10.7835,11.7638,12.7441,15.6851,16.6654,19.6064,20.5867,13.7245,14.7048,17.6457,18.6261,21.567,22.5473
0,0,-0.198572,10,-0.198572,-0.397144,-0.595717,10,-0,-0.794289,-0.198572,-0.397144,-0.992861,-1.19143,-0.595717,10,-0,-0.794289,-1.39001,-1.58858,20,-0,-1.78715,-1.98572,-0.595717,10,-0,-0.794289,-2.18429,-2.38287,-2.58144,-3.17716,-3.37573,-3.97144,-4.17002,-2.78001,-2.97858,-3.5743,-3.77287,-4.36859,-4.56716
0,0,0.502896,23,0.502896,1.00579,1.50869,23,0,2.01158,0.502896,1.00579,2.51448,3.01738,1.50869,23,0,2.01158,3.52027,4.02317,46,0,4.52606,5.02896,1.50869,23,0,2.01158,5.53186,6.03475,6.53765,8.04633,8.54923,10.0579,10.5608,7.04054,7.54344,9.05213,9.55502,11.0637,11.5666
0,0,-1.13992,7,-1.13992,-2.27984,-3.41976,7,-0,-4.55967,-1.13992,-2.27984,-5.69959,-6.83951,-3.41976,7,-0,-4.55967,-7.97943,-9.11935,14,-0,-10.2593,-11.3992,-3.41976,7,-0,-4.55967,-12.5391,-13.679,-14.8189,-18.2387,-19.3786,-22.7984,-23.9383,-15.9589,-17.0988,-20.5185,-21.6584,-25.0782,-26.2181
0,0,0.255935,13,0.255935,0.51187,0.767805,13,0,1.02374,0.255935,0.51187,1.27967,1.53561,0.767805,13,0,1.02374,1.79154,2.04748,26,0,2.30341,2.55935,0.767805,13,0,1.02374,2.81528,3.07122,3.32715,4.09496,4.35089,5.1187,5.37463,3.58309,3.83902,4.60683,4.86276,5.63057,5.8865
0,0,-0.34089,23,-0.34089,-0.68178,-1.02267,23,-0,-1.36356,-0.34089,-0.68178,-1.70445,-2.04534,-1.02267,23,-0,-1.36356,-2.38623,-2.72712,46,-0,-3.06801,-3.4089,-1.02267,23,-0,-1.36356,-3.74979,-4.09068,-4.43157,-5.45424,-5.79513,-6.8178,-7.15869,-4.77246,-5.11335,-6.13602,-6.47691,-7.49958,-7.84047
0,0,0.0364096,8,0.0364096,0.0728192,0.109229,8,0,0.145638,0.0364096,0.0728192,0.182048,0.218458,0.109229,8,0,0.145638,0.254867,0.291277,16,0,0.327686,0.364096,0.109229,8,0,0.145638,0.400506,0.436915,0.473325,0.582554,0.618963,0.728192,0.764602,0.509734,0.546144,0.655373,0.691783,0.801011,0.837421
0,0,-0.350188,-8,-0.350188,-0.700377,-1.05057,-8,-0,-1.40075,-0.350188,-0.700377,-1.75094,-2.10113,-1.05057,-8,-0,-1.40075,-2.45132,-2.80151,-16,-0,-3.1517,-3.50188,-1.05057,-8,-0,-1.40075,-3.85207,-4.20226,-4.55245,-5.60301,-5.9532,-7.00377,-7.35396,-4.90264,-5.25283,-6.30339,-6.65358,-7.70414,-8.05433
0,0,1.6498,12,1.6498,3.29961,4.94941,12,0,6.59921,1.6498,3.29961,8.24902,9.89882,4.94941,12,0,6.59921,11.5486,13.1984,24,0,14.8482,16.498,4.94941,12,0,6.59921,18.1478,19.7976,21.4474,26.3969,28.0467,32.9961,34.6459,23.0972,24.747,29.6965,31.3463,36.2957,37.9455
0,0,0.125004,9,0.125004,0.250007,0.375011,9,0,0.500015,0.125004,0.250007,0.625018,0.750022,0.375011,9,0,0.500015,0.875026,1.00003,18,0,1.12503,1.25004,0.375011,9,0,0.500015,1.37504,1.50004,1.62505,2.00006,2.12506,2.50007,2.62508,1.75005,1.87506,2.25007,2.37507,2.75008,2.87508
0,0,0.137954,-6,0.137954,0.275907,0.413861,-6,0,0.551815,0.137954,0.275907,0.689768,0.827722,0.413861,-6,0,0.551815,0.965675,1.10363,-12,0,1.24158,1.37954,0.413861,-6,0,0.551815,1.51749,1.65544,1.7934,2.20726,2.34521,2.75907,2.89703,1.93135,2.0693,2.48317,2.62112,3.03498,3.17293
0,0,1.05227,10,1.05227,2.10455,3.15682,10,0,4.2091,1.05227,2.10455,5.26137,6.31364,3.15682,10,0,4.2091,7.36592,8.41819,20,0,9.47047,10.5227,3.15682,10,0,4.2091,11.575,12.6273,13.6796,16.8364,17.8887,21.0455,22.0978,14.7318,15.7841,18.9409,19.9932,23.15,24.2023
