# stan_version_major = 2
# stan_version_minor = 33
# stan_version_patch = 0
# model = brian_tuples_model
# start_datetime = 2023-11-21 14:19:35 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000 (Default)
#       delta = 0.800000 (Default)
#       kappa = 0.750000 (Default)
#       t0 = 10.000000 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = 0 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1.000000 (Default)
#         stepsize_jitter = 0.000000 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file =  (Default)
# init = 2 (Default)
# random
#   seed = 4184457688 (Default)
# output
#   file = /Users/rob/.julia/dev/StanIO/test/generate_brian_tuple_data/../../data/brian_tuples/brian_tuples_chain_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = 6
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = 0 (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.33.0-rc1-80-gb609679
# stancflags = --warn-pedantic
lp__,accept_stat__,base,base_i,pair:1,pair:2,nested:1,nested:2:1,nested:2:2.real,nested:2:2.imag,arr_pair.1:1,arr_pair.1:2,arr_pair.2:1,arr_pair.2:2,arr_very_nested.1:1:1,arr_very_nested.1:1:2:1,arr_very_nested.1:1:2:2.real,arr_very_nested.1:1:2:2.imag,arr_very_nested.1:2,arr_very_nested.2:1:1,arr_very_nested.2:1:2:1,arr_very_nested.2:1:2:2.real,arr_very_nested.2:1:2:2.imag,arr_very_nested.2:2,arr_very_nested.3:1:1,arr_very_nested.3:1:2:1,arr_very_nested.3:1:2:2.real,arr_very_nested.3:1:2:2.imag,arr_very_nested.3:2,arr_2d_pair.1.1:1,arr_2d_pair.1.1:2,arr_2d_pair.2.1:1,arr_2d_pair.2.1:2,arr_2d_pair.3.1:1,arr_2d_pair.3.1:2,arr_2d_pair.1.2:1,arr_2d_pair.1.2:2,arr_2d_pair.2.2:1,arr_2d_pair.2.2:2,arr_2d_pair.3.2:1,arr_2d_pair.3.2:2
0,0,0.304546,14,0.304546,0.609092,0.913638,14,0,1.21818,0.304546,0.609092,1.52273,1.82728,0.913638,14,0,1.21818,2.13182,2.43637,28,0,2.74091,3.04546,0.913638,14,0,1.21818,3.35001,3.65455,3.9591,4.87274,5.17728,6.09092,6.39547,4.26364,4.56819,5.48183,5.78637,6.70001,7.00456
0,0,-1.72759,13,-1.72759,-3.45519,-5.18278,13,-0,-6.91038,-1.72759,-3.45519,-8.63797,-10.3656,-5.18278,13,-0,-6.91038,-12.0932,-13.8208,26,-0,-15.5483,-17.2759,-5.18278,13,-0,-6.91038,-19.0035,-20.7311,-22.4587,-27.6415,-29.3691,-34.5519,-36.2795,-24.1863,-25.9139,-31.0967,-32.8243,-38.0071,-39.7347
0,0,-1.41393,7,-1.41393,-2.82785,-4.24178,7,-0,-5.65571,-1.41393,-2.82785,-7.06963,-8.48356,-4.24178,7,-0,-5.65571,-9.89749,-11.3114,14,-0,-12.7253,-14.1393,-4.24178,7,-0,-5.65571,-15.5532,-16.9671,-18.3811,-22.6228,-24.0368,-28.2785,-29.6925,-19.795,-21.2089,-25.4507,-26.8646,-31.1064,-32.5203
0,0,-1.1859,7,-1.1859,-2.37179,-3.55769,7,-0,-4.74358,-1.1859,-2.37179,-5.92948,-7.11538,-3.55769,7,-0,-4.74358,-8.30127,-9.48717,14,-0,-10.6731,-11.859,-3.55769,7,-0,-4.74358,-13.0449,-14.2308,-15.4166,-18.9743,-20.1602,-23.7179,-24.9038,-16.6025,-17.7884,-21.3461,-22.532,-26.0897,-27.2756
0,0,-0.0696607,21,-0.0696607,-0.139321,-0.208982,21,-0,-0.278643,-0.0696607,-0.139321,-0.348304,-0.417964,-0.208982,21,-0,-0.278643,-0.487625,-0.557286,42,-0,-0.626946,-0.696607,-0.208982,21,-0,-0.278643,-0.766268,-0.835929,-0.905589,-1.11457,-1.18423,-1.39321,-1.46287,-0.97525,-1.04491,-1.25389,-1.32355,-1.53254,-1.6022
0,0,0.0209012,7,0.0209012,0.0418024,0.0627036,7,0,0.0836049,0.0209012,0.0418024,0.104506,0.125407,0.0627036,7,0,0.0836049,0.146308,0.16721,14,0,0.188111,0.209012,0.0627036,7,0,0.0836049,0.229913,0.250815,0.271716,0.334419,0.355321,0.418024,0.438925,0.292617,0.313518,0.376222,0.397123,0.459827,0.480728
0,0,-0.757076,2,-0.757076,-1.51415,-2.27123,2,-0,-3.0283,-0.757076,-1.51415,-3.78538,-4.54245,-2.27123,2,-0,-3.0283,-5.29953,-6.05661,4,-0,-6.81368,-7.57076,-2.27123,2,-0,-3.0283,-8.32783,-9.08491,-9.84198,-12.1132,-12.8703,-15.1415,-15.8986,-10.5991,-11.3561,-13.6274,-14.3844,-16.6557,-17.4127
0,0,-0.831492,24,-0.831492,-1.66298,-2.49447,24,-0,-3.32597,-0.831492,-1.66298,-4.15746,-4.98895,-2.49447,24,-0,-3.32597,-5.82044,-6.65193,48,-0,-7.48342,-8.31492,-2.49447,24,-0,-3.32597,-9.14641,-9.9779,-10.8094,-13.3039,-14.1354,-16.6298,-17.4613,-11.6409,-12.4724,-14.9668,-15.7983,-18.2928,-19.1243
0,0,2.59832,11,2.59832,5.19665,7.79497,11,0,10.3933,2.59832,5.19665,12.9916,15.5899,7.79497,11,0,10.3933,18.1883,20.7866,22,0,23.3849,25.9832,7.79497,11,0,10.3933,28.5816,31.1799,33.7782,41.5732,44.1715,51.9665,54.5648,36.3765,38.9748,46.7698,49.3681,57.1631,59.7614
0,0,0.808535,18,0.808535,1.61707,2.4256,18,0,3.23414,0.808535,1.61707,4.04267,4.85121,2.4256,18,0,3.23414,5.65974,6.46828,36,0,7.27681,8.08535,2.4256,18,0,3.23414,8.89388,9.70242,10.511,12.9366,13.7451,16.1707,16.9792,11.3195,12.128,14.5536,15.3622,17.7878,18.5963
0,0,1.67703,21,1.67703,3.35405,5.03108,21,0,6.70811,1.67703,3.35405,8.38513,10.0622,5.03108,21,0,6.70811,11.7392,13.4162,42,0,15.0932,16.7703,5.03108,21,0,6.70811,18.4473,20.1243,21.8013,26.8324,28.5095,33.5405,35.2176,23.4784,25.1554,30.1865,31.8635,36.8946,38.5716
0,0,0.50063,37,0.50063,1.00126,1.50189,37,0,2.00252,0.50063,1.00126,2.50315,3.00378,1.50189,37,0,2.00252,3.50441,4.00504,74,0,4.50567,5.0063,1.50189,37,0,2.00252,5.50693,6.00756,6.50819,8.01008,8.51071,10.0126,10.5132,7.00882,7.50945,9.01134,9.51197,11.0139,11.5145
0,0,-0.279923,14,-0.279923,-0.559847,-0.83977,14,-0,-1.11969,-0.279923,-0.559847,-1.39962,-1.67954,-0.83977,14,-0,-1.11969,-1.95946,-2.23939,28,-0,-2.51931,-2.79923,-0.83977,14,-0,-1.11969,-3.07916,-3.35908,-3.639,-4.47877,-4.7587,-5.59847,-5.87839,-3.91893,-4.19885,-5.03862,-5.31854,-6.15831,-6.43824
0,0,-0.569852,7,-0.569852,-1.1397,-1.70956,7,-0,-2.27941,-0.569852,-1.1397,-2.84926,-3.41911,-1.70956,7,-0,-2.27941,-3.98897,-4.55882,14,-0,-5.12867,-5.69852,-1.70956,7,-0,-2.27941,-6.26838,-6.83823,-7.40808,-9.11764,-9.68749,-11.397,-11.9669,-7.97793,-8.54779,-10.2573,-10.8272,-12.5368,-13.1066
0,0,-0.104693,-2,-0.104693,-0.209385,-0.314078,-2,-0,-0.41877,-0.104693,-0.209385,-0.523463,-0.628156,-0.314078,-2,-0,-0.41877,-0.732848,-0.837541,-4,-0,-0.942233,-1.04693,-0.314078,-2,-0,-0.41877,-1.15162,-1.25631,-1.361,-1.67508,-1.77977,-2.09385,-2.19854,-1.4657,-1.57039,-1.88447,-1.98916,-2.30324,-2.40793
0,0,-1.78645,9,-1.78645,-3.57289,-5.35934,9,-0,-7.14578,-1.78645,-3.57289,-8.93223,-10.7187,-5.35934,9,-0,-7.14578,-12.5051,-14.2916,18,-0,-16.078,-17.8645,-5.35934,9,-0,-7.14578,-19.6509,-21.4374,-23.2238,-28.5831,-30.3696,-35.7289,-37.5154,-25.0102,-26.7967,-32.156,-33.9425,-39.3018,-41.0883
0,0,0.564904,-12,0.564904,1.12981,1.69471,-12,0,2.25962,0.564904,1.12981,2.82452,3.38943,1.69471,-12,0,2.25962,3.95433,4.51923,-24,0,5.08414,5.64904,1.69471,-12,0,2.25962,6.21395,6.77885,7.34376,9.03847,9.60337,11.2981,11.863,7.90866,8.47356,10.1683,10.7332,12.4279,12.9928
0,0,-1.44793,6,-1.44793,-2.89585,-4.34378,6,-0,-5.7917,-1.44793,-2.89585,-7.23963,-8.68755,-4.34378,6,-0,-5.7917,-10.1355,-11.5834,12,-0,-13.0313,-14.4793,-4.34378,6,-0,-5.7917,-15.9272,-17.3751,-18.823,-23.1668,-24.6147,-28.9585,-30.4064,-20.271,-21.7189,-26.0627,-27.5106,-31.8544,-33.3023
0,0,-1.75206,8,-1.75206,-3.50412,-5.25619,8,-0,-7.00825,-1.75206,-3.50412,-8.76031,-10.5124,-5.25619,8,-0,-7.00825,-12.2644,-14.0165,16,-0,-15.7686,-17.5206,-5.25619,8,-0,-7.00825,-19.2727,-21.0247,-22.7768,-28.033,-29.7851,-35.0412,-36.7933,-24.5289,-26.2809,-31.5371,-33.2892,-38.5454,-40.2974
0,0,-0.369536,17,-0.369536,-0.739072,-1.10861,17,-0,-1.47814,-0.369536,-0.739072,-1.84768,-2.21722,-1.10861,17,-0,-1.47814,-2.58675,-2.95629,34,-0,-3.32582,-3.69536,-1.10861,17,-0,-1.47814,-4.0649,-4.43443,-4.80397,-5.91258,-6.28211,-7.39072,-7.76026,-5.17351,-5.54304,-6.65165,-7.02119,-8.12979,-8.49933
0,0,0.307133,15,0.307133,0.614266,0.9214,15,0,1.22853,0.307133,0.614266,1.53567,1.8428,0.9214,15,0,1.22853,2.14993,2.45707,30,0,2.7642,3.07133,0.9214,15,0,1.22853,3.37846,3.6856,3.99273,4.91413,5.22126,6.14266,6.4498,4.29986,4.607,5.5284,5.83553,6.75693,7.06406
0,0,-1.85236,13,-1.85236,-3.70472,-5.55708,13,-0,-7.40944,-1.85236,-3.70472,-9.2618,-11.1142,-5.55708,13,-0,-7.40944,-12.9665,-14.8189,26,-0,-16.6712,-18.5236,-5.55708,13,-0,-7.40944,-20.376,-22.2283,-24.0807,-29.6378,-31.4901,-37.0472,-38.8996,-25.933,-27.7854,-33.3425,-35.1948,-40.7519,-42.6043
0,0,-1.82557,9,-1.82557,-3.65114,-5.47671,9,-0,-7.30228,-1.82557,-3.65114,-9.12785,-10.9534,-5.47671,9,-0,-7.30228,-12.779,-14.6046,18,-0,-16.4301,-18.2557,-5.47671,9,-0,-7.30228,-20.0813,-21.9068,-23.7324,-29.2091,-31.0347,-36.5114,-38.337,-25.558,-27.3835,-32.8603,-34.6858,-40.1625,-41.9881
0,0,-0.812685,-4,-0.812685,-1.62537,-2.43805,-4,-0,-3.25074,-0.812685,-1.62537,-4.06342,-4.87611,-2.43805,-4,-0,-3.25074,-5.68879,-6.50148,-8,-0,-7.31416,-8.12685,-2.43805,-4,-0,-3.25074,-8.93953,-9.75222,-10.5649,-13.003,-13.8156,-16.2537,-17.0664,-11.3776,-12.1903,-14.6283,-15.441,-17.8791,-18.6917
0,0,-0.775139,11,-0.775139,-1.55028,-2.32542,11,-0,-3.10056,-0.775139,-1.55028,-3.87569,-4.65083,-2.32542,11,-0,-3.10056,-5.42597,-6.20111,22,-0,-6.97625,-7.75139,-2.32542,11,-0,-3.10056,-8.52653,-9.30167,-10.0768,-12.4022,-13.1774,-15.5028,-16.2779,-10.8519,-11.6271,-13.9525,-14.7276,-17.0531,-17.8282
0,0,1.7316,5,1.7316,3.4632,5.19481,5,0,6.92641,1.7316,3.4632,8.65801,10.3896,5.19481,5,0,6.92641,12.1212,13.8528,10,0,15.5844,17.316,5.19481,5,0,6.92641,19.0476,20.7792,22.5108,27.7056,29.4372,34.632,36.3636,24.2424,25.974,31.1688,32.9004,38.0952,39.8268
0,0,0.611154,18,0.611154,1.22231,1.83346,18,0,2.44461,0.611154,1.22231,3.05577,3.66692,1.83346,18,0,2.44461,4.27808,4.88923,36,0,5.50038,6.11154,1.83346,18,0,2.44461,6.72269,7.33384,7.945,9.77846,10.3896,12.2231,12.8342,8.55615,9.16731,11.0008,11.6119,13.4454,14.0565
0,0,-1.03519,-1,-1.03519,-2.07037,-3.10556,-1,-0,-4.14074,-1.03519,-2.07037,-5.17593,-6.21111,-3.10556,-1,-0,-4.14074,-7.2463,-8.28148,-2,-0,-9.31667,-10.3519,-3.10556,-1,-0,-4.14074,-11.387,-12.4222,-13.4574,-16.563,-17.5981,-20.7037,-21.7389,-14.4926,-15.5278,-18.6333,-19.6685,-22.7741,-23.8093
0,0,0.255298,11,0.255298,0.510597,0.765895,11,0,1.02119,0.255298,0.510597,1.27649,1.53179,0.765895,11,0,1.02119,1.78709,2.04239,22,0,2.29768,2.55298,0.765895,11,0,1.02119,2.80828,3.06358,3.31888,4.08477,4.34007,5.10597,5.36126,3.57418,3.82947,4.59537,4.85067,5.61656,5.87186
0,0,-0.636506,19,-0.636506,-1.27301,-1.90952,19,-0,-2.54602,-0.636506,-1.27301,-3.18253,-3.81903,-1.90952,19,-0,-2.54602,-4.45554,-5.09205,38,-0,-5.72855,-6.36506,-1.90952,19,-0,-2.54602,-7.00156,-7.63807,-8.27457,-10.1841,-10.8206,-12.7301,-13.3666,-8.91108,-9.54759,-11.4571,-12.0936,-14.0031,-14.6396
0,0,-0.69103,0,-0.69103,-1.38206,-2.07309,0,-0,-2.76412,-0.69103,-1.38206,-3.45515,-4.14618,-2.07309,0,-0,-2.76412,-4.83721,-5.52824,0,-0,-6.21927,-6.9103,-2.07309,0,-0,-2.76412,-7.60133,-8.29236,-8.98339,-11.0565,-11.7475,-13.8206,-14.5116,-9.67442,-10.3654,-12.4385,-13.1296,-15.2027,-15.8937
0,0,-0.116644,7,-0.116644,-0.233288,-0.349932,7,-0,-0.466576,-0.116644,-0.233288,-0.58322,-0.699864,-0.349932,7,-0,-0.466576,-0.816508,-0.933152,14,-0,-1.0498,-1.16644,-0.349932,7,-0,-0.466576,-1.28308,-1.39973,-1.51637,-1.8663,-1.98295,-2.33288,-2.44952,-1.63302,-1.74966,-2.09959,-2.21624,-2.56617,-2.68281
0,0,0.389003,23,0.389003,0.778007,1.16701,23,0,1.55601,0.389003,0.778007,1.94502,2.33402,1.16701,23,0,1.55601,2.72302,3.11203,46,0,3.50103,3.89003,1.16701,23,0,1.55601,4.27904,4.66804,5.05705,6.22406,6.61306,7.78007,8.16907,5.44605,5.83505,7.00206,7.39107,8.55808,8.94708
0,0,0.589904,11,0.589904,1.17981,1.76971,11,0,2.35962,0.589904,1.17981,2.94952,3.53943,1.76971,11,0,2.35962,4.12933,4.71924,22,0,5.30914,5.89904,1.76971,11,0,2.35962,6.48895,7.07885,7.66876,9.43847,10.0284,11.7981,12.388,8.25866,8.84857,10.6183,11.2082,12.9779,13.5678
0,0,-0.400749,17,-0.400749,-0.801497,-1.20225,17,-0,-1.60299,-0.400749,-0.801497,-2.00374,-2.40449,-1.20225,17,-0,-1.60299,-2.80524,-3.20599,34,-0,-3.60674,-4.00749,-1.20225,17,-0,-1.60299,-4.40823,-4.80898,-5.20973,-6.41198,-6.81273,-8.01497,-8.41572,-5.61048,-6.01123,-7.21347,-7.61422,-8.81647,-9.21722
0,0,1.993,7,1.993,3.98599,5.97899,7,0,7.97198,1.993,3.98599,9.96498,11.958,5.97899,7,0,7.97198,13.951,15.944,14,0,17.937,19.93,5.97899,7,0,7.97198,21.923,23.916,25.9089,31.8879,33.8809,39.8599,41.8529,27.9019,29.8949,35.8739,37.8669,43.8459,45.8389
0,0,-0.300289,7,-0.300289,-0.600578,-0.900867,7,-0,-1.20116,-0.300289,-0.600578,-1.50145,-1.80173,-0.900867,7,-0,-1.20116,-2.10202,-2.40231,14,-0,-2.7026,-3.00289,-0.900867,7,-0,-1.20116,-3.30318,-3.60347,-3.90376,-4.80462,-5.10491,-6.00578,-6.30607,-4.20405,-4.50434,-5.4052,-5.70549,-6.60636,-6.90665
0,0,0.306403,12,0.306403,0.612806,0.919209,12,0,1.22561,0.306403,0.612806,1.53202,1.83842,0.919209,12,0,1.22561,2.14482,2.45122,24,0,2.75763,3.06403,0.919209,12,0,1.22561,3.37043,3.67684,3.98324,4.90245,5.20885,6.12806,6.43446,4.28964,4.59605,5.51525,5.82166,6.74087,7.04727
0,0,-0.993104,10,-0.993104,-1.98621,-2.97931,10,-0,-3.97241,-0.993104,-1.98621,-4.96552,-5.95862,-2.97931,10,-0,-3.97241,-6.95173,-7.94483,20,-0,-8.93793,-9.93104,-2.97931,10,-0,-3.97241,-10.9241,-11.9172,-12.9103,-15.8897,-16.8828,-19.8621,-20.8552,-13.9035,-14.8966,-17.8759,-18.869,-21.8483,-22.8414
0,0,-1.0362,22,-1.0362,-2.07239,-3.10859,22,-0,-4.14479,-1.0362,-2.07239,-5.18099,-6.21718,-3.10859,22,-0,-4.14479,-7.25338,-8.28958,44,-0,-9.32577,-10.362,-3.10859,22,-0,-4.14479,-11.3982,-12.4344,-13.4706,-16.5792,-17.6154,-20.7239,-21.7601,-14.5068,-15.543,-18.6515,-19.6877,-22.7963,-23.8325
0,0,-0.276175,-10,-0.276175,-0.55235,-0.828525,-10,-0,-1.1047,-0.276175,-0.55235,-1.38088,-1.65705,-0.828525,-10,-0,-1.1047,-1.93323,-2.2094,-20,-0,-2.48558,-2.76175,-0.828525,-10,-0,-1.1047,-3.03793,-3.3141,-3.59028,-4.4188,-4.69498,-5.5235,-5.79968,-3.86645,-4.14263,-4.97115,-5.24733,-6.07585,-6.35203
0,0,0.833968,23,0.833968,1.66794,2.5019,23,0,3.33587,0.833968,1.66794,4.16984,5.00381,2.5019,23,0,3.33587,5.83778,6.67175,46,0,7.50571,8.33968,2.5019,23,0,3.33587,9.17365,10.0076,10.8416,13.3435,14.1775,16.6794,17.5133,11.6756,12.5095,15.0114,15.8454,18.3473,19.1813
0,0,0.411875,-16,0.411875,0.823749,1.23562,-16,0,1.6475,0.411875,0.823749,2.05937,2.47125,1.23562,-16,0,1.6475,2.88312,3.295,-32,0,3.70687,4.11875,1.23562,-16,0,1.6475,4.53062,4.9425,5.35437,6.58999,7.00187,8.23749,8.64937,5.76625,6.17812,7.41374,7.82562,9.06124,9.47312
0,0,3.09337,25,3.09337,6.18674,9.28011,25,0,12.3735,3.09337,6.18674,15.4668,18.5602,9.28011,25,0,12.3735,21.6536,24.747,50,0,27.8403,30.9337,9.28011,25,0,12.3735,34.0271,37.1204,40.2138,49.4939,52.5873,61.8674,64.9608,43.3072,46.4005,55.6806,58.774,68.0541,71.1475
0,0,0.688241,26,0.688241,1.37648,2.06472,26,0,2.75296,0.688241,1.37648,3.4412,4.12945,2.06472,26,0,2.75296,4.81769,5.50593,52,0,6.19417,6.88241,2.06472,26,0,2.75296,7.57065,8.25889,8.94713,11.0119,11.7001,13.7648,14.4531,9.63537,10.3236,12.3883,13.0766,15.1413,15.8295
0,0,-0.545405,-7,-0.545405,-1.09081,-1.63622,-7,-0,-2.18162,-0.545405,-1.09081,-2.72703,-3.27243,-1.63622,-7,-0,-2.18162,-3.81784,-4.36324,-14,-0,-4.90865,-5.45405,-1.63622,-7,-0,-2.18162,-5.99946,-6.54486,-7.09027,-8.72648,-9.27189,-10.9081,-11.4535,-7.63567,-8.18108,-9.81729,-10.3627,-11.9989,-12.5443
0,0,-1.68924,19,-1.68924,-3.37847,-5.06771,19,-0,-6.75695,-1.68924,-3.37847,-8.44619,-10.1354,-5.06771,19,-0,-6.75695,-11.8247,-13.5139,38,-0,-15.2031,-16.8924,-5.06771,19,-0,-6.75695,-18.5816,-20.2708,-21.9601,-27.0278,-28.717,-33.7847,-35.474,-23.6493,-25.3386,-30.4063,-32.0955,-37.1632,-38.8525
0,0,-0.400211,21,-0.400211,-0.800422,-1.20063,21,-0,-1.60084,-0.400211,-0.800422,-2.00106,-2.40127,-1.20063,21,-0,-1.60084,-2.80148,-3.20169,42,-0,-3.6019,-4.00211,-1.20063,21,-0,-1.60084,-4.40232,-4.80253,-5.20274,-6.40338,-6.80359,-8.00422,-8.40443,-5.60296,-6.00317,-7.2038,-7.60401,-8.80465,-9.20486
0,0,1.05103,33,1.05103,2.10206,3.15309,33,0,4.20412,1.05103,2.10206,5.25516,6.30619,3.15309,33,0,4.20412,7.35722,8.40825,66,0,9.45928,10.5103,3.15309,33,0,4.20412,11.5613,12.6124,13.6634,16.8165,17.8675,21.0206,22.0717,14.7144,15.7655,18.9186,19.9696,23.1227,24.1737
0,0,0.522985,11,0.522985,1.04597,1.56896,11,0,2.09194,0.522985,1.04597,2.61493,3.13791,1.56896,11,0,2.09194,3.6609,4.18388,22,0,4.70687,5.22985,1.56896,11,0,2.09194,5.75284,6.27582,6.79881,8.36777,8.89075,10.4597,10.9827,7.32179,7.84478,9.41374,9.93672,11.5057,12.0287
0,0,-1.32603,11,-1.32603,-2.65206,-3.97809,11,-0,-5.30412,-1.32603,-2.65206,-6.63014,-7.95617,-3.97809,11,-0,-5.30412,-9.2822,-10.6082,22,-0,-11.9343,-13.2603,-3.97809,11,-0,-5.30412,-14.5863,-15.9123,-17.2384,-21.2165,-22.5425,-26.5206,-27.8466,-18.5644,-19.8904,-23.8685,-25.1945,-29.1726,-30.4987
0,0,0.69395,15,0.69395,1.3879,2.08185,15,0,2.7758,0.69395,1.3879,3.46975,4.1637,2.08185,15,0,2.7758,4.85765,5.5516,30,0,6.24555,6.9395,2.08185,15,0,2.7758,7.63345,8.3274,9.02135,11.1032,11.7972,13.879,14.573,9.7153,10.4093,12.4911,13.1851,15.2669,15.9609
0,0,-0.139145,6,-0.139145,-0.27829,-0.417435,6,-0,-0.55658,-0.139145,-0.27829,-0.695725,-0.83487,-0.417435,6,-0,-0.55658,-0.974015,-1.11316,12,-0,-1.25231,-1.39145,-0.417435,6,-0,-0.55658,-1.5306,-1.66974,-1.80889,-2.22632,-2.36547,-2.7829,-2.92205,-1.94803,-2.08718,-2.50461,-2.64376,-3.06119,-3.20034
0,0,-0.666376,39,-0.666376,-1.33275,-1.99913,39,-0,-2.6655,-0.666376,-1.33275,-3.33188,-3.99826,-1.99913,39,-0,-2.6655,-4.66463,-5.33101,78,-0,-5.99738,-6.66376,-1.99913,39,-0,-2.6655,-7.33014,-7.99651,-8.66289,-10.662,-11.3284,-13.3275,-13.9939,-9.32926,-9.99564,-11.9948,-12.6611,-14.6603,-15.3266
0,0,0.370831,16,0.370831,0.741663,1.11249,16,0,1.48333,0.370831,0.741663,1.85416,2.22499,1.11249,16,0,1.48333,2.59582,2.96665,32,0,3.33748,3.70831,1.11249,16,0,1.48333,4.07914,4.44998,4.82081,5.9333,6.30413,7.41663,7.78746,5.19164,5.56247,6.67496,7.04579,8.15829,8.52912
0,0,2.04609,0,2.04609,4.09217,6.13826,0,0,8.18434,2.04609,4.09217,10.2304,12.2765,6.13826,0,0,8.18434,14.3226,16.3687,0,0,18.4148,20.4609,6.13826,0,0,8.18434,22.5069,24.553,26.5991,32.7374,34.7835,40.9217,42.9678,28.6452,30.6913,36.8295,38.8756,45.0139,47.06
0,0,0.417266,27,0.417266,0.834531,1.2518,27,0,1.66906,0.417266,0.834531,2.08633,2.50359,1.2518,27,0,1.66906,2.92086,3.33813,54,0,3.75539,4.17266,1.2518,27,0,1.66906,4.58992,5.00719,5.42445,6.67625,7.09352,8.34531,8.76258,5.84172,6.25898,7.51078,7.92805,9.17984,9.59711
0,0,-0.397551,25,-0.397551,-0.795103,-1.19265,25,-0,-1.59021,-0.397551,-0.795103,-1.98776,-2.38531,-1.19265,25,-0,-1.59021,-2.78286,-3.18041,50,-0,-3.57796,-3.97551,-1.19265,25,-0,-1.59021,-4.37307,-4.77062,-5.16817,-6.36082,-6.75837,-7.95103,-8.34858,-5.56572,-5.96327,-7.15593,-7.55348,-8.74613,-9.14368
0,0,-0.901006,18,-0.901006,-1.80201,-2.70302,18,-0,-3.60403,-0.901006,-1.80201,-4.50503,-5.40604,-2.70302,18,-0,-3.60403,-6.30704,-7.20805,36,-0,-8.10906,-9.01006,-2.70302,18,-0,-3.60403,-9.91107,-10.8121,-11.7131,-14.4161,-15.3171,-18.0201,-18.9211,-12.6141,-13.5151,-16.2181,-17.1191,-19.8221,-20.7231
0,0,-1.77939,-5,-1.77939,-3.55879,-5.33818,-5,-0,-7.11758,-1.77939,-3.55879,-8.89697,-10.6764,-5.33818,-5,-0,-7.11758,-12.4558,-14.2352,-10,-0,-16.0145,-17.7939,-5.33818,-5,-0,-7.11758,-19.5733,-21.3527,-23.1321,-28.4703,-30.2497,-35.5879,-37.3673,-24.9115,-26.6909,-32.0291,-33.8085,-39.1467,-40.9261
0,0,-0.386738,9,-0.386738,-0.773476,-1.16021,9,-0,-1.54695,-0.386738,-0.773476,-1.93369,-2.32043,-1.16021,9,-0,-1.54695,-2.70716,-3.0939,18,-0,-3.48064,-3.86738,-1.16021,9,-0,-1.54695,-4.25412,-4.64085,-5.02759,-6.1878,-6.57454,-7.73476,-8.12149,-5.41433,-5.80107,-6.96128,-7.34802,-8.50823,-8.89497
0,0,0.92692,16,0.92692,1.85384,2.78076,16,0,3.70768,0.92692,1.85384,4.6346,5.56152,2.78076,16,0,3.70768,6.48844,7.41536,32,0,8.34228,9.2692,2.78076,16,0,3.70768,10.1961,11.123,12.05,14.8307,15.7576,18.5384,19.4653,12.9769,13.9038,16.6846,17.6115,20.3922,21.3191
0,0,0.352812,10,0.352812,0.705624,1.05844,10,0,1.41125,0.352812,0.705624,1.76406,2.11687,1.05844,10,0,1.41125,2.46969,2.8225,20,0,3.17531,3.52812,1.05844,10,0,1.41125,3.88093,4.23375,4.58656,5.645,5.99781,7.05624,7.40906,4.93937,5.29218,6.35062,6.70343,7.76187,8.11468
0,0,-1.16165,26,-1.16165,-2.3233,-3.48495,26,-0,-4.6466,-1.16165,-2.3233,-5.80826,-6.96991,-3.48495,26,-0,-4.6466,-8.13156,-9.29321,52,-0,-10.4549,-11.6165,-3.48495,26,-0,-4.6466,-12.7782,-13.9398,-15.1015,-18.5864,-19.7481,-23.233,-24.3947,-16.2631,-17.4248,-20.9097,-22.0714,-25.5563,-26.718
0,0,0.113645,9,0.113645,0.227289,0.340934,9,0,0.454579,0.113645,0.227289,0.568223,0.681868,0.340934,9,0,0.454579,0.795512,0.909157,18,0,1.0228,1.13645,0.340934,9,0,0.454579,1.25009,1.36374,1.47738,1.81831,1.93196,2.27289,2.38654,1.59102,1.70467,2.0456,2.15925,2.50018,2.61383
0,0,0.155849,-10,0.155849,0.311699,0.467548,-10,0,0.623397,0.155849,0.311699,0.779247,0.935096,0.467548,-10,0,0.623397,1.09095,1.24679,-20,0,1.40264,1.55849,0.467548,-10,0,0.623397,1.71434,1.87019,2.02604,2.49359,2.64944,3.11699,3.27284,2.18189,2.33774,2.80529,2.96114,3.42869,3.58454
